CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2013,4380878,21
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2014,4441890,21
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2015,4489159,21
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2016,4527837,21
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2017,4580670,21
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2018,4629964.25,21
40220,"Roanoke, VA Metro Area",2002,237022.8125,22
40220,"Roanoke, VA Metro Area",2003,251233.75,22
40220,"Roanoke, VA Metro Area",2004,265638,22
40220,"Roanoke, VA Metro Area",2005,279269,22
40220,"Roanoke, VA Metro Area",2006,295993,22
40220,"Roanoke, VA Metro Area",2007,300345,22
40220,"Roanoke, VA Metro Area",2008,297029,22
40220,"Roanoke, VA Metro Area",2009,299521,22
40220,"Roanoke, VA Metro Area",2010,308893,22
40220,"Roanoke, VA Metro Area",2011,307464,22
40220,"Roanoke, VA Metro Area",2012,309408,22
40220,"Roanoke, VA Metro Area",2013,311607,22
40220,"Roanoke, VA Metro Area",2014,312837,22
40220,"Roanoke, VA Metro Area",2015,311901,22
40220,"Roanoke, VA Metro Area",2016,312576,22
40220,"Roanoke, VA Metro Area",2017,312688,22
40220,"Roanoke, VA Metro Area",2018,312940.75,22
40340,"Rochester, MN Metro Area",2003,162992,22
40340,"Rochester, MN Metro Area",2004,168323,22
40340,"Rochester, MN Metro Area",2005,173360,22
40340,"Rochester, MN Metro Area",2006,179573,22
40340,"Rochester, MN Metro Area",2007,181082,22
40340,"Rochester, MN Metro Area",2008,182924,22
40340,"Rochester, MN Metro Area",2009,185618,22
40340,"Rochester, MN Metro Area",2010,186302,22
40340,"Rochester, MN Metro Area",2011,187612,22
40340,"Rochester, MN Metro Area",2012,188773,22
40340,"Rochester, MN Metro Area",2013,211853,22
40340,"Rochester, MN Metro Area",2014,212778,22
40340,"Rochester, MN Metro Area",2015,213873,22
40340,"Rochester, MN Metro Area",2016,215884,22
40340,"Rochester, MN Metro Area",2017,218280,22
40340,"Rochester, MN Metro Area",2018,220579.75,22
40380,"Rochester, NY Metro Area",2002,907160.7813,22
40380,"Rochester, NY Metro Area",2003,937335.875,22
40380,"Rochester, NY Metro Area",2004,968199.5,22
40380,"Rochester, NY Metro Area",2005,996309,22
40380,"Rochester, NY Metro Area",2006,1035435,22
40380,"Rochester, NY Metro Area",2007,1030495,22
40380,"Rochester, NY Metro Area",2008,1034090,22
40380,"Rochester, NY Metro Area",2009,1035566,22
40380,"Rochester, NY Metro Area",2010,1054445,22
40380,"Rochester, NY Metro Area",2011,1055278,22
40380,"Rochester, NY Metro Area",2012,1056940,22
40380,"Rochester, NY Metro Area",2013,1083278,22
40380,"Rochester, NY Metro Area",2014,1083393,22
40380,"Rochester, NY Metro Area",2015,1081954,22
40380,"Rochester, NY Metro Area",2016,1078879,22
40380,"Rochester, NY Metro Area",2017,1077948,22
40380,"Rochester, NY Metro Area",2018,1076481,22
40420,"Rockford, IL Metro Area",2002,296876.9531,22
40420,"Rockford, IL Metro Area",2003,309270.1875,22
40420,"Rockford, IL Metro Area",2004,321827.25,22
40420,"Rockford, IL Metro Area",2005,333729,22
40420,"Rockford, IL Metro Area",2006,348252,22
40420,"Rockford, IL Metro Area",2007,352290,22
40420,"Rockford, IL Metro Area",2008,354394,22
40420,"Rockford, IL Metro Area",2009,353722,22
40420,"Rockford, IL Metro Area",2010,349287,22
40420,"Rockford, IL Metro Area",2011,348360,22
40420,"Rockford, IL Metro Area",2012,346009,22
40420,"Rockford, IL Metro Area",2013,344623,22
40420,"Rockford, IL Metro Area",2014,342411,22
40420,"Rockford, IL Metro Area",2015,340663,22
40420,"Rockford, IL Metro Area",2016,339376,22
40420,"Rockford, IL Metro Area",2017,338291,22
40420,"Rockford, IL Metro Area",2018,337155.5,22
40660,"Rome, GA Metro Area",2006,95322,22
40660,"Rome, GA Metro Area",2007,95618,22
40660,"Rome, GA Metro Area",2008,95980,22
40660,"Rome, GA Metro Area",2009,96250,22
40660,"Rome, GA Metro Area",2010,96274,22
40660,"Rome, GA Metro Area",2011,95989,22
40660,"Rome, GA Metro Area",2012,96177,22
40660,"Rome, GA Metro Area",2013,95821,22
40660,"Rome, GA Metro Area",2014,96063,22
40660,"Rome, GA Metro Area",2015,96504,22
40660,"Rome, GA Metro Area",2016,96560,22
40660,"Rome, GA Metro Area",2017,97613,22
40660,"Rome, GA Metro Area",2018,98416.75,22
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2002,1841305.469,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2003,1896098.125,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2004,1951494.5,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2005,2004476,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2006,2067117,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2007,2091120,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2008,2109832,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2009,2127355,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2010,2154391,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2011,2176235,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2012,2196482,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2013,2215770,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2014,2244397,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2015,2274194,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2016,2296418,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2017,2324884,21
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2018,2351789.5,21
40980,"Saginaw-Saginaw Township North, MI Metro Area",2004,199847.75,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2005,202037,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2006,206300,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2007,202268,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2008,200745,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2009,200050,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2010,199911,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2011,199088,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2012,198353,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2013,196542,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2014,195012,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2015,193307,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2016,192326,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2017,191934,22
40980,"Saginaw-Saginaw Township North, MI Metro Area",2018,191394.75,22
41420,"Salem, OR Metro Area",2004,342521.25,22
41420,"Salem, OR Metro Area",2005,360857,22
41420,"Salem, OR Metro Area",2006,384600,22
41420,"Salem, OR Metro Area",2007,386714,22
41420,"Salem, OR Metro Area",2008,391680,22
41420,"Salem, OR Metro Area",2009,396103,22
41420,"Salem, OR Metro Area",2010,391721,22
41420,"Salem, OR Metro Area",2011,394865,22
41420,"Salem, OR Metro Area",2012,396338,22
41420,"Salem, OR Metro Area",2013,400408,22
41420,"Salem, OR Metro Area",2014,404026,22
41420,"Salem, OR Metro Area",2015,410091,22
41420,"Salem, OR Metro Area",2016,418139,22
41420,"Salem, OR Metro Area",2017,424982,22
41420,"Salem, OR Metro Area",2018,432126.25,22
41500,"Salinas, CA Metro Area",2002,340626.2969,21
41500,"Salinas, CA Metro Area",2003,356999.8125,21
41500,"Salinas, CA Metro Area",2004,373744.75,21
41500,"Salinas, CA Metro Area",2005,389004,21
41500,"Salinas, CA Metro Area",2006,410206,21
41500,"Salinas, CA Metro Area",2007,407637,21
41500,"Salinas, CA Metro Area",2008,408238,21
41500,"Salinas, CA Metro Area",2009,410370,21
41500,"Salinas, CA Metro Area",2010,416682,21
41500,"Salinas, CA Metro Area",2011,421898,21
41500,"Salinas, CA Metro Area",2012,426762,21
41500,"Salinas, CA Metro Area",2013,428826,21
41500,"Salinas, CA Metro Area",2014,431344,21
41500,"Salinas, CA Metro Area",2015,433898,21
41500,"Salinas, CA Metro Area",2016,435232,21
41500,"Salinas, CA Metro Area",2017,437907,21
41500,"Salinas, CA Metro Area",2018,440246.75,21
41540,"Salisbury, MD Metro Area",2006,117157,22
41540,"Salisbury, MD Metro Area",2007,118730,22
41540,"Salisbury, MD Metro Area",2008,121675,22
41540,"Salisbury, MD Metro Area",2009,120181,22
41540,"Salisbury, MD Metro Area",2010,125324,22
41540,"Salisbury, MD Metro Area",2011,125529,22
41540,"Salisbury, MD Metro Area",2012,126900,22
41540,"Salisbury, MD Metro Area",2013,385438,22
41540,"Salisbury, MD Metro Area",2014,389922,22
41540,"Salisbury, MD Metro Area",2015,395300,22
41540,"Salisbury, MD Metro Area",2016,400200,22
41540,"Salisbury, MD Metro Area",2017,405853,22
41540,"Salisbury, MD Metro Area",2018,411317.75,22
41620,"Salt Lake City, UT Metro Area",2002,882244.7969,21
41620,"Salt Lake City, UT Metro Area",2003,927573.8125,21
41620,"Salt Lake City, UT Metro Area",2004,973232.75,21
41620,"Salt Lake City, UT Metro Area",2005,1017572,21
41620,"Salt Lake City, UT Metro Area",2006,1067190,21
41620,"Salt Lake City, UT Metro Area",2007,1095693,21
41620,"Salt Lake City, UT Metro Area",2008,1112866,21
41620,"Salt Lake City, UT Metro Area",2009,1130293,21
41620,"Salt Lake City, UT Metro Area",2010,1128988,21
41620,"Salt Lake City, UT Metro Area",2011,1145905,21
41620,"Salt Lake City, UT Metro Area",2012,1161715,21
41620,"Salt Lake City, UT Metro Area",2013,1140483,21
41620,"Salt Lake City, UT Metro Area",2014,1153340,21
41620,"Salt Lake City, UT Metro Area",2015,1170266,21
41620,"Salt Lake City, UT Metro Area",2016,1186187,21
41620,"Salt Lake City, UT Metro Area",2017,1203105,21
41620,"Salt Lake City, UT Metro Area",2018,1219773.75,21
41660,"San Angelo, TX Metro Area",2002,89084.6875,22
41660,"San Angelo, TX Metro Area",2003,93045.25,22
41660,"San Angelo, TX Metro Area",2004,97042,22
41660,"San Angelo, TX Metro Area",2005,100894,22
41660,"San Angelo, TX Metro Area",2006,105325,22
41660,"San Angelo, TX Metro Area",2007,107440,22
41660,"San Angelo, TX Metro Area",2008,109787,22
41660,"San Angelo, TX Metro Area",2009,110409,22
41660,"San Angelo, TX Metro Area",2010,112484,22
41660,"San Angelo, TX Metro Area",2011,113614,22
41660,"San Angelo, TX Metro Area",2012,114946,22
41660,"San Angelo, TX Metro Area",2013,116914,22
41660,"San Angelo, TX Metro Area",2014,118296,22
41660,"San Angelo, TX Metro Area",2015,120106,22
41660,"San Angelo, TX Metro Area",2016,120189,22
41660,"San Angelo, TX Metro Area",2017,119317,22
41660,"San Angelo, TX Metro Area",2018,118683.75,22
41700,"San Antonio-New Braunfels, TX Metro Area",2002,1565922.984,21
41700,"San Antonio-New Braunfels, TX Metro Area",2003,1659193.063,21
41700,"San Antonio-New Braunfels, TX Metro Area",2004,1753320.75,21
41700,"San Antonio-New Braunfels, TX Metro Area",2005,1844018,21
41700,"San Antonio-New Braunfels, TX Metro Area",2006,1948437,21
41700,"San Antonio-New Braunfels, TX Metro Area",2007,1997969,21
41700,"San Antonio-New Braunfels, TX Metro Area",2008,2032024,21
41700,"San Antonio-New Braunfels, TX Metro Area",2009,2073092,21
41700,"San Antonio-New Braunfels, TX Metro Area",2010,2157897,21
41700,"San Antonio-New Braunfels, TX Metro Area",2011,2196132,21
41700,"San Antonio-New Braunfels, TX Metro Area",2012,2234003,21
41700,"San Antonio-New Braunfels, TX Metro Area",2013,2277516,21
41700,"San Antonio-New Braunfels, TX Metro Area",2014,2326665,21
41700,"San Antonio-New Braunfels, TX Metro Area",2015,2381828,21
41700,"San Antonio-New Braunfels, TX Metro Area",2016,2429609,21
41700,"San Antonio-New Braunfels, TX Metro Area",2017,2473974,21
41700,"San Antonio-New Braunfels, TX Metro Area",2018,2519193,21
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2002,2526351.969,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2003,2626527.125,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2004,2728011.5,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2005,2824259,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2006,2941454,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2007,2974859,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2008,3001072,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2009,3053793,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2010,3105989,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2011,3140069,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2012,3177063,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2013,3211252,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2014,3263431,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2015,3299521,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2016,3317749,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2017,3337685,10
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2018,3357194,10
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2002,3800994.953,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2003,3892126.188,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2004,3984576.25,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2005,4071751,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2006,4180027,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2007,4203898,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2008,4274531,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2009,4317853,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2010,4345320,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2011,4391037,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2012,4455560,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2013,4516276,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2014,4594060,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2015,4656132,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2016,4679166,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2017,4727357,2
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2018,4769258.75,2
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2002,1575404.469,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2003,1626039.125,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2004,1677299.5,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2005,1726057,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2006,1784826,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2007,1803549,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2008,1819087,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2009,1839883,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2010,1843255,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2011,1865450,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2012,1894388,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2013,1919641,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2014,1952872,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2015,1976836,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2016,1978816,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2017,1998463,6
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2018,2013693.25,6
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2002,195183.5,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2003,210126,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2004,225255,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2005,239638,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2006,257005,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2007,262436,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2008,265297,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2009,266971,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2010,270113,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2011,271969,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2012,274804,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2013,276443,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2014,279083,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2015,281401,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2016,282887,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2017,283405,22
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2018,284165,22
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2002,340946.375,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2003,355231.5,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2004,369721,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2005,383393,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2006,400335,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2007,404197,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2008,405396,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2009,407057,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2010,424712,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2011,426878,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2012,431249,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2013,,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2014,,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2015,,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2016,,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2017,,21
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2018,,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2002,217027,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2003,224883,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2004,232853,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2005,240367,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2006,249705,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2007,251747,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2008,253137,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2009,256218,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2010,263054,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2011,264298,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2012,266776,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2013,269419,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2014,271804,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2015,274146,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2016,274673,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2017,275897,21
42100,"Santa Cruz-Watsonville, CA Metro Area",2018,276946.75,21
42140,"Santa Fe, NM Metro Area",2002,126438.2031,22
42140,"Santa Fe, NM Metro Area",2003,130254.1875,22
42140,"Santa Fe, NM Metro Area",2004,134134.25,22
42140,"Santa Fe, NM Metro Area",2005,137758,22
42140,"Santa Fe, NM Metro Area",2006,142407,22
42140,"Santa Fe, NM Metro Area",2007,142955,22
42140,"Santa Fe, NM Metro Area",2008,143937,22
42140,"Santa Fe, NM Metro Area",2009,147532,22
42140,"Santa Fe, NM Metro Area",2010,144606,22
42140,"Santa Fe, NM Metro Area",2011,145648,22
42140,"Santa Fe, NM Metro Area",2012,146375,22
42140,"Santa Fe, NM Metro Area",2013,147423,22
42140,"Santa Fe, NM Metro Area",2014,148164,22
42140,"Santa Fe, NM Metro Area",2015,148686,22
42140,"Santa Fe, NM Metro Area",2016,148651,22
42140,"Santa Fe, NM Metro Area",2017,148750,22
42140,"Santa Fe, NM Metro Area",2018,148815.5,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2002,424654.7656,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2003,434547.9375,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2004,444683.25,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2005,453850,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2006,466891,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2007,464435,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2008,466741,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2009,472102,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2010,485120,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2011,488116,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2012,491829,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2013,495025,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2014,500292,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2015,502146,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2016,503070,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2017,504217,22
42220,"Santa Rosa-Petaluma, CA Metro Area",2018,505308.25,22
42340,"Savannah, GA Metro Area",2002,256639.9375,22
42340,"Savannah, GA Metro Area",2003,272149.25,22
42340,"Savannah, GA Metro Area",2004,287780,22
42340,"Savannah, GA Metro Area",2005,302925,22
42340,"Savannah, GA Metro Area",2006,320013,22
42340,"Savannah, GA Metro Area",2007,329329,22
42340,"Savannah, GA Metro Area",2008,334353,22
42340,"Savannah, GA Metro Area",2009,343092,22
42340,"Savannah, GA Metro Area",2010,348689,22
42340,"Savannah, GA Metro Area",2011,355576,22
42340,"Savannah, GA Metro Area",2012,361941,22
42340,"Savannah, GA Metro Area",2013,366047,22
42340,"Savannah, GA Metro Area",2014,372708,22
42340,"Savannah, GA Metro Area",2015,379199,22
42340,"Savannah, GA Metro Area",2016,384024,22
42340,"Savannah, GA Metro Area",2017,387543,22
42340,"Savannah, GA Metro Area",2018,391388.5,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2002,475812.2969,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2003,493552.8125,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2004,511633.75,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2005,528353,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2006,550519,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2007,550898,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2008,549621,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2009,550274,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2010,564446,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2011,563184,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2012,563629,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2013,562037,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2014,559679,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2015,558166,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2016,555225,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2017,555426,22
42540,"Scranton--Wilkes-Barre, PA Metro Area",2018,554841.5,22
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2002,2798137.938,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2003,2910871.25,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2004,3024916,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2005,3133715,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2006,3263497,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2007,3309347,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2008,3344813,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2009,3407848,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2010,3449059,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2011,3500026,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2012,3552157,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2013,3610105,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2014,3671478,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2015,3733580,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2016,3798902,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2017,3867046,11
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",2018,3934484.5,11
42680,"Sebastian-Vero Beach, FL Metro Area",2006,130100,22
42680,"Sebastian-Vero Beach, FL Metro Area",2007,131837,22
42680,"Sebastian-Vero Beach, FL Metro Area",2008,132315,22
42680,"Sebastian-Vero Beach, FL Metro Area",2009,135167,22
42680,"Sebastian-Vero Beach, FL Metro Area",2010,138268,22
42680,"Sebastian-Vero Beach, FL Metro Area",2011,138894,22
42680,"Sebastian-Vero Beach, FL Metro Area",2012,140567,22
42680,"Sebastian-Vero Beach, FL Metro Area",2013,141994,22
42680,"Sebastian-Vero Beach, FL Metro Area",2014,144755,22
42680,"Sebastian-Vero Beach, FL Metro Area",2015,147919,22
42680,"Sebastian-Vero Beach, FL Metro Area",2016,151563,22
42680,"Sebastian-Vero Beach, FL Metro Area",2017,154383,22
42680,"Sebastian-Vero Beach, FL Metro Area",2018,157409,22
43340,"Shreveport-Bossier City, LA Metro Area",2004,365549.75,22
43340,"Shreveport-Bossier City, LA Metro Area",2005,375139,22
43340,"Shreveport-Bossier City, LA Metro Area",2006,388296,22
43340,"Shreveport-Bossier City, LA Metro Area",2007,387182,22
43340,"Shreveport-Bossier City, LA Metro Area",2008,387764,22
43340,"Shreveport-Bossier City, LA Metro Area",2009,391516,22
43340,"Shreveport-Bossier City, LA Metro Area",2010,399799,22
43340,"Shreveport-Bossier City, LA Metro Area",2011,403595,22
43340,"Shreveport-Bossier City, LA Metro Area",2012,406253,22
43340,"Shreveport-Bossier City, LA Metro Area",2013,446471,22
43340,"Shreveport-Bossier City, LA Metro Area",2014,445142,22
43340,"Shreveport-Bossier City, LA Metro Area",2015,443708,22
43340,"Shreveport-Bossier City, LA Metro Area",2016,441767,22
43340,"Shreveport-Bossier City, LA Metro Area",2017,440933,22
43340,"Shreveport-Bossier City, LA Metro Area",2018,439822.25,22
43580,"Sioux City, IA-NE-SD Metro Area",2005,139910,22
43580,"Sioux City, IA-NE-SD Metro Area",2006,144654,22
43580,"Sioux City, IA-NE-SD Metro Area",2007,141742,22
43580,"Sioux City, IA-NE-SD Metro Area",2008,143589,22
43580,"Sioux City, IA-NE-SD Metro Area",2009,142903,22
43580,"Sioux City, IA-NE-SD Metro Area",2010,143882,22
43580,"Sioux City, IA-NE-SD Metro Area",2011,144014,22
