,CBSAFP,Year,PBS_Start,PBS_End,PBS_Flag,Link
3204,39300,2010,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3205,39300,2011,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3206,39300,2012,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3207,39300,2013,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3208,39300,2014,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3209,39300,2015,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3210,39300,2016,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3211,39300,2017,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3212,39300,2018,2019,0,0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/
3213,16700,2002,2017,0,0,https://charlestonbikeshare.com/
3214,16700,2003,2017,0,0,https://charlestonbikeshare.com/
3215,16700,2004,2017,0,0,https://charlestonbikeshare.com/
3216,16700,2005,2017,0,0,https://charlestonbikeshare.com/
3217,16700,2006,2017,0,0,https://charlestonbikeshare.com/
3218,16700,2007,2017,0,0,https://charlestonbikeshare.com/
3219,16700,2008,2017,0,0,https://charlestonbikeshare.com/
3220,16700,2009,2017,0,0,https://charlestonbikeshare.com/
3221,16700,2010,2017,0,0,https://charlestonbikeshare.com/
3222,16700,2011,2017,0,0,https://charlestonbikeshare.com/
3223,16700,2012,2017,0,0,https://charlestonbikeshare.com/
3224,16700,2013,2017,0,0,https://charlestonbikeshare.com/
3225,16700,2014,2017,0,0,https://charlestonbikeshare.com/
3226,16700,2015,2017,0,0,https://charlestonbikeshare.com/
3227,16700,2016,2017,0,0,https://charlestonbikeshare.com/
3228,16700,2017,2017,0,1,https://charlestonbikeshare.com/
3229,16700,2018,2017,0,1,https://charlestonbikeshare.com/
3230,17900,2002,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3231,17900,2003,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3232,17900,2004,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3233,17900,2005,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3234,17900,2006,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3235,17900,2007,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3236,17900,2008,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3237,17900,2009,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3238,17900,2010,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3239,17900,2011,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3240,17900,2012,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3241,17900,2013,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3242,17900,2014,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3243,17900,2015,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3244,17900,2016,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3245,17900,2017,2018,0,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3246,17900,2018,2018,0,1,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/"
3247,44940,2002,0,0,0,nan
3248,44940,2003,0,0,0,nan
3249,44940,2004,0,0,0,nan
3250,44940,2005,0,0,0,nan
3251,44940,2006,0,0,0,nan
3252,44940,2007,0,0,0,nan
3253,44940,2008,0,0,0,nan
3254,44940,2009,0,0,0,nan
3255,44940,2010,0,0,0,nan
3256,44940,2011,0,0,0,nan
3257,44940,2012,0,0,0,nan
3258,44940,2013,0,0,0,nan
3259,44940,2014,0,0,0,nan
3260,44940,2015,0,0,0,nan
3261,44940,2016,0,0,0,nan
3262,44940,2017,0,0,0,nan
3263,44940,2018,0,0,0,nan
3264,43580,2002,0,0,0,nan
3265,43580,2003,0,0,0,nan
3266,43580,2004,0,0,0,nan
3267,43580,2005,0,0,0,nan
3268,43580,2006,0,0,0,nan
3269,43580,2007,0,0,0,nan
3270,43580,2008,0,0,0,nan
3271,43580,2009,0,0,0,nan
3272,43580,2010,0,0,0,nan
3273,43580,2011,0,0,0,nan
3274,43580,2012,0,0,0,nan
3275,43580,2013,0,0,0,nan
3276,43580,2014,0,0,0,nan
3277,43580,2015,0,0,0,nan
3278,43580,2016,0,0,0,nan
3279,43580,2017,0,0,0,nan
3280,43580,2018,0,0,0,nan
3281,43620,2002,0,0,0,nan
3282,43620,2003,0,0,0,nan
3283,43620,2004,0,0,0,nan
3284,43620,2005,0,0,0,nan
3285,43620,2006,0,0,0,nan
3286,43620,2007,0,0,0,nan
3287,43620,2008,0,0,0,nan
3288,43620,2009,0,0,0,nan
3289,43620,2010,0,0,0,nan
3290,43620,2011,0,0,0,nan
3291,43620,2012,0,0,0,nan
3292,43620,2013,0,0,0,nan
3293,43620,2014,0,0,0,nan
3294,43620,2015,0,0,0,nan
3295,43620,2016,0,0,0,nan
3296,43620,2017,0,0,0,nan
3297,43620,2018,0,0,0,nan
3298,34980,2002,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3299,34980,2003,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3300,34980,2004,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3301,34980,2005,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3302,34980,2006,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3303,34980,2007,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3304,34980,2008,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3305,34980,2009,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3306,34980,2010,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3307,34980,2011,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3308,34980,2012,2013,0,0,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3309,34980,2013,2013,0,1,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3310,34980,2014,2013,0,1,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3311,34980,2015,2013,0,1,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3312,34980,2016,2013,0,1,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3313,34980,2017,2013,0,1,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3314,34980,2018,2013,0,1,http://www.newschannel5.com/story/19158880/mayor-dean-unveils-new-bike-sharing-program
3315,27180,2002,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3316,27180,2003,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3317,27180,2004,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3318,27180,2005,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3319,27180,2006,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3320,27180,2007,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3321,27180,2008,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3322,27180,2009,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3323,27180,2010,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3324,27180,2011,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3325,27180,2012,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3326,27180,2013,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3327,27180,2014,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3328,27180,2015,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3329,27180,2016,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3330,27180,2017,2018,0,0,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3331,27180,2018,2018,0,1,https://jacksontn.com/bike-share-rolls-into-jackson-tennessee/
3332,28940,2002,2018,0,0,https://ridepace.com/knoxville/
3333,28940,2003,2018,0,0,https://ridepace.com/knoxville/
3334,28940,2004,2018,0,0,https://ridepace.com/knoxville/
3335,28940,2005,2018,0,0,https://ridepace.com/knoxville/
3336,28940,2006,2018,0,0,https://ridepace.com/knoxville/
3337,28940,2007,2018,0,0,https://ridepace.com/knoxville/
3338,28940,2008,2018,0,0,https://ridepace.com/knoxville/
3339,28940,2009,2018,0,0,https://ridepace.com/knoxville/
3340,28940,2010,2018,0,0,https://ridepace.com/knoxville/
3341,28940,2011,2018,0,0,https://ridepace.com/knoxville/
3342,28940,2012,2018,0,0,https://ridepace.com/knoxville/
3343,28940,2013,2018,0,0,https://ridepace.com/knoxville/
3344,28940,2014,2018,0,0,https://ridepace.com/knoxville/
3345,28940,2015,2018,0,0,https://ridepace.com/knoxville/
3346,28940,2016,2018,0,0,https://ridepace.com/knoxville/
3347,28940,2017,2018,0,0,https://ridepace.com/knoxville/
3348,28940,2018,2018,0,1,https://ridepace.com/knoxville/
3349,32820,2002,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3350,32820,2003,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3351,32820,2004,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3352,32820,2005,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3353,32820,2006,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3354,32820,2007,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3355,32820,2008,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3356,32820,2009,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3357,32820,2010,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3358,32820,2011,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3359,32820,2012,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3360,32820,2013,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3361,32820,2014,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3362,32820,2015,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3363,32820,2016,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3364,32820,2017,2018,0,0,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3365,32820,2018,2018,0,1,https://www.memphisdailynews.com/news/2017/jun/9/explore-bike-share-to-bring-600-bike-system-to-memphis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+memphisdailynews/bbde+(The+Memphis+Daily+News))In
3366,18580,2002,2016,0,0,http://bike.zagster.com/corpuschristi/
3367,18580,2003,2016,0,0,http://bike.zagster.com/corpuschristi/
3368,18580,2004,2016,0,0,http://bike.zagster.com/corpuschristi/
3369,18580,2005,2016,0,0,http://bike.zagster.com/corpuschristi/
3370,18580,2006,2016,0,0,http://bike.zagster.com/corpuschristi/
3371,18580,2007,2016,0,0,http://bike.zagster.com/corpuschristi/
3372,18580,2008,2016,0,0,http://bike.zagster.com/corpuschristi/
3373,18580,2009,2016,0,0,http://bike.zagster.com/corpuschristi/
3374,18580,2010,2016,0,0,http://bike.zagster.com/corpuschristi/
3375,18580,2011,2016,0,0,http://bike.zagster.com/corpuschristi/
3376,18580,2012,2016,0,0,http://bike.zagster.com/corpuschristi/
3377,18580,2013,2016,0,0,http://bike.zagster.com/corpuschristi/
3378,18580,2014,2016,0,0,http://bike.zagster.com/corpuschristi/
3379,18580,2015,2016,0,0,http://bike.zagster.com/corpuschristi/
3380,18580,2016,2016,0,1,http://bike.zagster.com/corpuschristi/
3381,18580,2017,2016,0,1,http://bike.zagster.com/corpuschristi/
3382,18580,2018,2016,0,1,http://bike.zagster.com/corpuschristi/
3383,12420,2002,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3384,12420,2003,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3385,12420,2004,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3386,12420,2005,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3387,12420,2006,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3388,12420,2007,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3389,12420,2008,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3390,12420,2009,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3391,12420,2010,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3392,12420,2011,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3393,12420,2012,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3394,12420,2013,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3395,12420,2014,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3396,12420,2015,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3397,12420,2016,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3398,12420,2017,2018,0,0,https://austineconetwork.com/dockless-bike-share-in-austin/
3399,12420,2018,2018,0,1,https://austineconetwork.com/dockless-bike-share-in-austin/
3400,17780,2002,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3401,17780,2003,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3402,17780,2004,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3403,17780,2005,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3404,17780,2006,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3405,17780,2007,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3406,17780,2008,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3407,17780,2009,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3408,17780,2010,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3409,17780,2011,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3410,17780,2012,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3411,17780,2013,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3412,17780,2014,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3413,17780,2015,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3414,17780,2016,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3415,17780,2017,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3416,17780,2018,2019,0,0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html
3417,28660,2002,0,0,0,nan
3418,28660,2003,0,0,0,nan
3419,28660,2004,0,0,0,nan
3420,28660,2005,0,0,0,nan
3421,28660,2006,0,0,0,nan
3422,28660,2007,0,0,0,nan
3423,28660,2008,0,0,0,nan
3424,28660,2009,0,0,0,nan
3425,28660,2010,0,0,0,nan
3426,28660,2011,0,0,0,nan
3427,28660,2012,0,0,0,nan
3428,28660,2013,0,0,0,nan
3429,28660,2014,0,0,0,nan
3430,28660,2015,0,0,0,nan
3431,28660,2016,0,0,0,nan
3432,28660,2017,0,0,0,nan
3433,28660,2018,0,0,0,nan
3434,29700,2002,0,0,0,nan
3435,29700,2003,0,0,0,nan
3436,29700,2004,0,0,0,nan
3437,29700,2005,0,0,0,nan
3438,29700,2006,0,0,0,nan
3439,29700,2007,0,0,0,nan
3440,29700,2008,0,0,0,nan
3441,29700,2009,0,0,0,nan
3442,29700,2010,0,0,0,nan
3443,29700,2011,0,0,0,nan
3444,29700,2012,0,0,0,nan
3445,29700,2013,0,0,0,nan
3446,29700,2014,0,0,0,nan
3447,29700,2015,0,0,0,nan
3448,29700,2016,0,0,0,nan
3449,29700,2017,0,0,0,nan
3450,29700,2018,0,0,0,nan
3451,31180,2002,0,0,0,nan
3452,31180,2003,0,0,0,nan
3453,31180,2004,0,0,0,nan
3454,31180,2005,0,0,0,nan
3455,31180,2006,0,0,0,nan
3456,31180,2007,0,0,0,nan
3457,31180,2008,0,0,0,nan
3458,31180,2009,0,0,0,nan
3459,31180,2010,0,0,0,nan
3460,31180,2011,0,0,0,nan
3461,31180,2012,0,0,0,nan
3462,31180,2013,0,0,0,nan
3463,31180,2014,0,0,0,nan
3464,31180,2015,0,0,0,nan
3465,31180,2016,0,0,0,nan
3466,31180,2017,0,0,0,nan
3467,31180,2018,0,0,0,nan
3468,41700,2002,2019,0,0,http://sanantonio.bcycle.com/
3469,41700,2003,2019,0,0,http://sanantonio.bcycle.com/
3470,41700,2004,2019,0,0,http://sanantonio.bcycle.com/
3471,41700,2005,2019,0,0,http://sanantonio.bcycle.com/
3472,41700,2006,2019,0,0,http://sanantonio.bcycle.com/
3473,41700,2007,2019,0,0,http://sanantonio.bcycle.com/
3474,41700,2008,2019,0,0,http://sanantonio.bcycle.com/
3475,41700,2009,2019,0,0,http://sanantonio.bcycle.com/
3476,41700,2010,2019,0,0,http://sanantonio.bcycle.com/
3477,41700,2011,2019,0,0,http://sanantonio.bcycle.com/
3478,41700,2012,2019,0,0,http://sanantonio.bcycle.com/
3479,41700,2013,2019,0,0,http://sanantonio.bcycle.com/
3480,41700,2014,2019,0,0,http://sanantonio.bcycle.com/
3481,41700,2015,2019,0,0,http://sanantonio.bcycle.com/
3482,41700,2016,2019,0,0,http://sanantonio.bcycle.com/
3483,41700,2017,2019,0,0,http://sanantonio.bcycle.com/
3484,41700,2018,2019,0,0,http://sanantonio.bcycle.com/
3485,13140,2002,0,0,0,nan
3486,13140,2003,0,0,0,nan
3487,13140,2004,0,0,0,nan
3488,13140,2005,0,0,0,nan
3489,13140,2006,0,0,0,nan
3490,13140,2007,0,0,0,nan
3491,13140,2008,0,0,0,nan
3492,13140,2009,0,0,0,nan
3493,13140,2010,0,0,0,nan
3494,13140,2011,0,0,0,nan
3495,13140,2012,0,0,0,nan
3496,13140,2013,0,0,0,nan
3497,13140,2014,0,0,0,nan
3498,13140,2015,0,0,0,nan
3499,13140,2016,0,0,0,nan
3500,13140,2017,0,0,0,nan
3501,13140,2018,0,0,0,nan
3502,15180,2002,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3503,15180,2003,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3504,15180,2004,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3505,15180,2005,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3506,15180,2006,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3507,15180,2007,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3508,15180,2008,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3509,15180,2009,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3510,15180,2010,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3511,15180,2011,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3512,15180,2012,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3513,15180,2013,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3514,15180,2014,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3515,15180,2015,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3516,15180,2016,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3517,15180,2017,2018,0,0,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3518,15180,2018,2018,0,1,https://www.valleymorningstar.com/2019/03/03/after-delays-valley-bike-share-plan-is-now-a-go/
3519,21340,2002,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
3520,21340,2003,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
3521,21340,2004,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
3522,21340,2005,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
3523,21340,2006,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
3524,21340,2007,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
3525,21340,2008,2015,0,0,"https://elpaso.bcycle.com/
https://www.elpasotimes.com/story/news/2019/08/01/electric-bikes-to-boost-el-paso-ride-sharing-service/1880459001/"
