CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,,NAME
23060,2015IN0085,Fort Wayne,IN,"Fort Wayne, IN",2015,201512,0,-,0,-,0,-,,41.079273000000000,-85.139351000000000,,"Fort Wayne, IN"
43780,2015IN0088,South Bend,IN,"South Bend, IN",2015,201512,0,-,0,-,0,-,,41.676355000000000,-86.251990000000000,,"South Bend-Mishawaka, IN-MI"
41460,2015KS0089,Salina,KS,"Salina, KS",2015,201512,0,-,0,-,0,-,,38.840280999999900,-97.611424000000000,,"Salina, KS"
48620,2015KS0091,Wichita,KS,"Wichita, KS",2015,201512,0,-,0,-,0,-,,37.688889000000000,-97.336111000000000,,"Wichita, KS"
28940,2015TN0092,Knoxville,TN,"Knoxville, TN",2015,201512,0,-,0,-,0,-,,35.960638000000000,-83.920738999999900,,"Knoxville, TN"
31140,2015KY0093,Louisville,KY,"Louisville, KY",2015,201512,0,-,0,-,0,-,,38.252665000000000,-85.758455999999900,,"Louisville/Jefferson County, KY-IN"
35380,2015LA0094,New Orleans,LA,"New Orleans, LA",2015,201512,0,-,0,-,0,-,,29.951066000000000,-90.071532000000000,,"New Orleans-Metairie, LA"
14460,2015MA0095,Arlington,MA,"Arlington, MA",2015,201512,0,-,0,-,0,-,,42.415278000000000,-71.156943999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA0096,Bedford,MA,"Bedford, MA",2015,201512,0,-,0,-,0,-,,42.490555999999900,-71.276667000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA0097,Belmont,MA,"Belmont, MA",2015,201512,0,-,0,-,0,-,,42.395833000000000,-71.179167000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA0099,Brookline,MA,"Brookline, MA",2015,201512,0,-,0,-,0,-,,42.331667000000000,-71.121667000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00100,Chelsea,MA,"Chelsea, MA",2015,201512,0,-,0,-,0,-,,42.391764000000000,-71.032827999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00101,Everett,MA,"Everett, MA",2015,201512,0,-,0,-,0,-,,42.408430000000000,-71.053663000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00102,Malden,MA,"Malden, MA",2015,201512,0,-,0,-,0,-,,42.425096000000000,-71.066163000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00103,Marlborough,MA,"Marlborough, MA",2015,201512,0,-,0,-,0,-,,42.345927000000000,-71.552287000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00104,Medford,MA,"Medford, MA",2015,201512,0,-,0,-,0,-,,42.418430000000000,-71.106164000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00105,Melrose,MA,"Melrose, MA",2015,201512,0,-,0,-,0,-,,42.458333000000000,-71.066666999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00106,Milton,MA,"Milton, MA",2015,201512,0,-,0,-,0,-,,42.250000000000000,-71.066666999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00107,Needham,MA,"Needham, MA",2015,201512,0,-,0,-,0,-,,42.283332999999900,-71.233333000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00108,Newton,MA,"Newton, MA",2015,201512,0,-,0,-,0,-,,42.337040999999900,-71.209220999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00109,Quincy,MA,"Quincy, MA",2015,201512,0,-,0,-,0,-,,42.252876999999900,-71.002270999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00110,Revere,MA,"Revere, MA",2015,201512,0,-,0,-,0,-,,42.408430000000000,-71.011994999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00111,Salem,MA,"Salem, MA",2015,201512,0,-,0,-,0,-,,42.519539999999900,-70.896715999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00112,Waltham,MA,"Waltham, MA",2015,201512,0,-,0,-,0,-,,42.376485000000000,-71.235611000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00113,Watertown,MA,"Watertown, MA",2015,201512,0,-,0,-,0,-,,42.370832999999900,-71.183333000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2015MA00114,Winthrop,MA,"Winthrop, MA",2015,201512,0,-,0,-,0,-,,42.375000000000000,-70.983333000000000,,"Boston-Cambridge-Newton, MA-NH"
49340,2015MA00115,Worcester,MA,"Worcester, MA",2015,201512,0,-,0,-,0,-,,42.262593000000000,-71.802293000000000,,"Worcester, MA-CT"
12580,2015MD00116,Annapolis,MD,"Annapolis, MD",2015,201512,0,-,0,-,0,-,,38.978445000000000,-76.492182999999900,,"Baltimore-Columbia-Towson, MD"
12580,2015MD00117,Baltimore,MD,"Baltimore, MD",2015,201512,0,-,0,-,0,-,,39.290385000000000,-76.612189000000000,,"Baltimore-Columbia-Towson, MD"
47900,2015MD00118,Boyds,MD,"Boyds, MD",2015,201512,0,-,0,-,0,-,,39.183610999999900,-77.312777999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2015MD00119,College Park,MD,"College Park, MD",2015,201512,0,-,0,-,0,-,,38.996667000000000,-76.927499999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2015MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2015,201512,0,-,0,-,0,-,,39.083996999999900,-77.152758000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
41540,2015MD00121,Salisbury,MD,"Salisbury, MD",2015,201512,0,-,0,-,0,-,,38.365833000000000,-75.593333000000000,,"Salisbury, MD-DE"
47900,2015MD00122,Silver Spring,MD,"Silver Spring, MD",2015,201512,0,-,0,-,0,-,,39.002440999999900,-77.020791000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2015MD00123,Takoma Park,MD,"Takoma Park, MD",2015,201512,0,-,0,-,0,-,,38.979999999999900,-77.002222000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
12580,2015MD00124,Towson,MD,"Towson, MD",2015,201512,0,-,0,-,0,-,,39.393056000000000,-76.609443999999900,,"Baltimore-Columbia-Towson, MD"
19820,2015MI00127,Dearborn,MI,"Dearborn, MI",2015,201512,0,-,0,-,0,-,,42.322260000000000,-83.176315000000000,,"Detroit-Warren-Dearborn, MI"
19820,2015MI00128,Detroit,MI,"Detroit, MI",2015,201512,0,-,0,-,0,-,,42.331426999999900,-83.045754000000000,,"Detroit-Warren-Dearborn, MI"
29620,2015MI00129,Lansing,MI,"Lansing, MI",2015,201512,0,-,0,-,0,-,,42.732534999999900,-84.555535000000000,,"Lansing-East Lansing, MI"
33460,2015MN00130,Edina,MN,"Edina, MN",2015,201512,0,-,0,-,0,-,,44.889687000000000,-93.349948999999900,,"Minneapolis-St. Paul-Bloomington, MN-WI"
33460,2015MN00133,St. Paul,MN,"St. Paul, MN",2015,201512,0,-,0,-,0,-,,44.953702999999900,-93.089957999999900,,"Minneapolis-St. Paul-Bloomington, MN-WI"
17860,2015MO00134,Columbia,MO,"Columbia, MO",2015,201512,0,-,0,-,0,-,,38.951704999999900,-92.334072000000000,,"Columbia, MO"
41180,2015MO00135,Ferguson,MO,"Ferguson, MO",2015,201512,0,-,0,-,0,-,,38.744166999999900,-90.305278000000000,,"St. Louis, MO-IL"
27620,2015MO00136,Jefferson City,MO,"Jefferson City, MO",2015,201512,0,-,0,-,0,-,,38.576701999999900,-92.173516000000000,,"Jefferson City, MO"
41180,2015MO00138,St. Louis,MO,"St. Louis, MO",2015,201512,0,-,0,-,0,-,,38.627003000000000,-90.199404000000000,,"St. Louis, MO-IL"
20500,2015NC00140,Durham,NC,"Durham, NC",2015,201512,0,-,0,-,0,-,,35.994033000000000,-78.898618999999900,,"Durham-Chapel Hill, NC"
24660,2015NC00141,Greensboro,NC,"Greensboro, NC",2015,201512,0,-,0,-,0,-,,36.072634999999900,-79.791974999999900,,"Greensboro-High Point, NC"
39580,2015NC00142,Raleigh,NC,"Raleigh, NC",2015,201512,0,-,0,-,0,-,,35.779589999999900,-78.638178999999900,,"Raleigh, NC"
49180,2015NC00143,Winston-Salem,NC,"Winston-Salem, NC",2015,201512,0,-,0,-,0,-,,36.099860000000000,-80.244215999999900,,"Winston-Salem, NC"
30700,2015NE00145,Lincoln,NE,"Lincoln, NE",2015,201512,0,-,0,-,0,-,,40.825763000000000,-96.685198000000000,,"Lincoln, NE"
31700,2015NH00147,Manchester,NH,"Manchester, NH",2015,201512,0,-,0,-,0,-,,42.995640000000000,-71.454789000000000,,"Manchester-Nashua, NH"
14460,2015NH00148,Portsmouth,NH,"Portsmouth, NH",2015,201512,0,-,0,-,0,-,,43.075555999999900,-70.760555999999900,,"Boston-Cambridge-Newton, MA-NH"
35620,2015NJ00150,Keyport,NJ,"Keyport, NJ",2015,201512,0,-,0,-,0,-,,40.432113999999900,-74.201528999999900,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2015NJ00151,Morristown,NJ,"Morristown, NJ",2015,201512,0,-,0,-,0,-,,40.796562000000000,-74.477317999999900,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2015NJ00152,Plainfield,NJ,"Plainfield, NJ",2015,201512,0,-,0,-,0,-,,40.633713999999900,-74.407374000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
29820,2015NV00154,Las Vegas,NV,"Las Vegas, NV",2015,201512,0,-,0,-,0,-,,36.169941000000000,-115.139830000000000,,"Las Vegas-Henderson-Paradise, NV"
39900,2015NV00155,Reno,NV,"Reno, NV",2015,201512,0,-,0,-,0,-,,39.529632999999900,-119.813802999999000,,"Reno, NV"
10580,2015NY00156,Albany,NY,"Albany, NY",2015,201512,0,-,0,-,0,-,,42.652579000000000,-73.756231999999900,,"Albany-Schenectady-Troy, NY"
15380,2015NY00157,Buffalo,NY,"Buffalo, NY",2015,201512,0,-,0,-,0,-,,42.886446999999900,-78.878369000000000,,"Buffalo-Cheektowaga-Niagara Falls, NY"
27060,2015NY00158,Ithaca,NY,"Ithaca, NY",2015,201512,0,-,0,-,0,-,,42.443333000000000,-76.500000000000000,,"Ithaca, NY"
35620,2015NY00159,Long Beach,NY,"Long Beach, NY",2015,201512,0,-,0,-,0,-,,40.588056000000000,-73.688056000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
40380,2015NY00161,Rochester,NY,"Rochester, NY",2015,201512,0,-,0,-,0,-,,43.161029999999900,-77.610922000000000,,"Rochester, NY"
35620,2015NY00162,White Plains,NY,"White Plains, NY",2015,201512,0,-,0,-,0,-,,41.033985999999900,-73.762910000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2015NY00163,Yonkers,NY,"Yonkers, NY",2015,201512,0,-,0,-,0,-,,40.931210000000000,-73.898747000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
18140,2015OH00168,Dublin,OH,"Dublin, OH",2015,201512,0,-,0,-,0,-,,40.099229000000000,-83.114076999999900,,"Columbus, OH"
17140,2015OH00169,Oxford,OH,"Oxford, OH",2015,201512,0,-,0,-,0,-,,39.507500000000000,-84.746667000000000,,"Cincinnati, OH-KY-IN"
41780,2015OH00170,Sandusky,OH,"Sandusky, OH",2015,201512,0,-,0,-,0,-,,41.446666999999900,-82.709166999999900,,"Sandusky, OH"
45780,2015OH00171,Toledo,OH,"Toledo, OH",2015,201512,0,-,0,-,0,-,,41.663938000000000,-83.555211999999900,,"Toledo, OH"
36420,2015OK00172,Norman,OK,"Norman, OK",2015,201512,0,-,0,-,0,-,,35.222566999999900,-97.439477999999900,,"Oklahoma City, OK"
44660,2015OK00174,Stillwater,OK,"Stillwater, OK",2015,201512,0,-,0,-,0,-,,36.115606999999900,-97.058368000000000,,"Stillwater, OK"
18700,2015OR00176,Corvallis,OR,"Corvallis, OR",2015,201512,0,-,0,-,0,-,,44.564565999999900,-123.262044000000000,,"Corvallis, OR"
21660,2015OR00177,Eugene,OR,"Eugene, OR",2015,201512,0,-,0,-,0,-,,44.052069000000000,-123.086753999999000,,"Eugene, OR"
38900,2015OR00179,Portland,OR,"Portland, OR",2015,201512,0,-,0,-,0,-,,45.523062000000000,-122.676481999999000,,"Portland-Vancouver-Hillsboro, OR-WA"
25420,2015PA00180,Harrisburg,PA,"Harrisburg, PA",2015,201512,0,-,0,-,0,-,,40.273190999999900,-76.886701000000000,,"Harrisburg-Carlisle, PA"
39300,2015RI00183,Providence,RI,"Providence, RI",2015,201512,0,-,0,-,0,-,,41.823988999999900,-71.412834000000000,,"Providence-Warwick, RI-MA"
16700,2015SC00184,Charleston,SC,"Charleston, SC",2015,201512,0,-,0,-,0,-,,32.776474999999900,-79.931050999999900,,"Charleston-North Charleston, SC"
16740,2015SC00186,Rock Hill,SC,"Rock Hill, SC",2015,201512,0,-,0,-,0,-,,34.924866999999900,-81.025077999999900,,"Charlotte-Concord-Gastonia, NC-SC"
17300,2015TN00190,Clarksville,TN,"Clarksville, TN",2015,201512,0,-,0,-,0,-,,36.529770999999900,-87.359453000000000,,"Clarksville, TN-KY"
32820,2015TN00191,Memphis,TN,"Memphis, TN",2015,201512,0,-,0,-,0,-,,35.149534000000000,-90.048980000000000,,"Memphis, TN-MS-AR"
19100,2015TX00193,Arlington,TX,"Arlington, TX",2015,201512,0,-,0,-,0,-,,32.735686999999900,-97.108065999999900,,"Dallas-Fort Worth-Arlington, TX"
18580,2015TX00195,Corpus Christi,TX,"Corpus Christi, TX",2015,201512,0,-,0,-,0,-,,27.800583000000000,-97.396381000000000,,"Corpus Christi, TX"
19100,2015TX00197,Denton,TX,"Denton, TX",2015,201512,0,-,0,-,0,-,,33.214841000000000,-97.133067999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2015TX00200,Garland,TX,"Garland, TX",2015,201512,0,-,0,-,0,-,,32.912624000000000,-96.638883000000000,,"Dallas-Fort Worth-Arlington, TX"
31180,2015TX00202,Lubbock,TX,"Lubbock, TX",2015,201512,0,-,0,-,0,-,,33.577863000000000,-101.855166999999000,,"Lubbock, TX"
19100,2015TX00204,Plano,TX,"Plano, TX",2015,201512,0,-,0,-,0,-,,33.019843000000000,-96.698886000000000,,"Dallas-Fort Worth-Arlington, TX"
26420,2015TX00206,The Woodlands,TX,"The Woodlands, TX",2015,201512,0,-,0,-,0,-,,30.177499999999900,-95.503889000000000,,"Houston-The Woodlands-Sugar Land, TX"
41620,2015UT00207,Draper,UT,"Draper, UT",2015,201512,0,-,0,-,0,-,,40.524670999999900,-111.863822999999000,,"Salt Lake City, UT"
36260,2015UT00208,Farmington,UT,"Farmington, UT",2015,201512,0,-,0,-,0,-,,40.986666999999900,-111.899167000000000,,"Ogden-Clearfield, UT"
36260,2015UT00209,Ogden,UT,"Ogden, UT",2015,201512,0,-,0,-,0,-,,41.222999999999900,-111.973830000000000,,"Ogden-Clearfield, UT"
41620,2015UT00211,Sandy,UT,"Sandy, UT",2015,201512,0,-,0,-,0,-,,40.564978000000000,-111.838972999999000,,"Salt Lake City, UT"
41620,2015UT00212,West Valley City,UT,"West Valley City, UT",2015,201512,0,-,0,-,0,-,,40.691612999999900,-112.001050000000000,,"Salt Lake City, UT"
47900,2015VA00213,Alexandria,VA,"Alexandria, VA",2015,201512,0,-,0,-,0,-,,38.804836000000000,-77.046920999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2015VA00214,Arlington,VA,"Arlington, VA",2015,201512,0,-,0,-,0,-,,38.882409000000000,-77.101640000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
13980,2015VA00215,Blacksburg,VA,"Blacksburg, VA",2015,201512,0,-,0,-,0,-,,37.229573000000000,-80.413938999999900,,"Blacksburg-Christiansburg-Radford, VA"
16820,2015VA00216,Charlottesville,VA,"Charlottesville, VA",2015,201512,0,-,0,-,0,-,,38.029305999999900,-78.476678000000000,,"Charlottesville, VA"
19260,2015VA00217,Danville,VA,"Danville, VA",2015,201512,0,-,0,-,0,-,,36.585971999999900,-79.395022999999900,,"Danville, VA"
25500,2015VA00218,Harrisonburg,VA,"Harrisonburg, VA",2015,201512,0,-,0,-,0,-,,38.449568999999900,-78.868915999999900,,"Harrisonburg, VA"
47260,2015VA00219,Norfolk,VA,"Norfolk, VA",2015,201512,0,-,0,-,0,-,,36.850769000000000,-76.285872999999900,,"Virginia Beach-Norfolk-Newport News, VA-NC"
40060,2015VA00220,Richmond,VA,"Richmond, VA",2015,201512,0,-,0,-,0,-,,37.540725000000000,-77.436048000000000,,"Richmond, VA"
40220,2015VA00221,Roanoke,VA,"Roanoke, VA",2015,201512,0,-,0,-,0,-,,37.270969999999900,-79.941427000000000,,"Roanoke, VA"
47260,2015VA00222,Virginia Beach,VA,"Virginia Beach, VA",2015,201512,0,-,0,-,0,-,,36.852925999999900,-75.977985000000000,,"Virginia Beach-Norfolk-Newport News, VA-NC"
15540,2015VT00223,Burlington,VT,"Burlington, VT",2015,201512,0,-,0,-,0,-,,44.475883000000000,-73.212072000000000,,"Burlington-South Burlington, VT"
42660,2015WA00224,Bothell,WA,"Bothell, WA",2015,201512,0,-,0,-,0,-,,47.771667000000000,-122.204443999999000,,"Seattle-Tacoma-Bellevue, WA"
44060,2015WA00226,Spokane,WA,"Spokane, WA",2015,201512,0,-,0,-,0,-,,47.658780000000000,-117.426046999999000,,"Spokane-Spokane Valley, WA"
42660,2015WA00227,Tacoma,WA,"Tacoma, WA",2015,201512,0,-,0,-,0,-,,47.252876999999900,-122.444291000000000,,"Seattle-Tacoma-Bellevue, WA"
20260,2015WI00230,Superior,WI,"Superior, WI",2015,201512,0,-,0,-,0,-,,46.706881000000000,-92.085256000000000,,"Duluth, MN-WI"
27220,2015WY00231,Jackson,WY,"Jackson, WY",2015,201512,0,-,0,-,0,-,,43.475278000000000,-110.769166999999000,,"Jackson, WY-ID"
17300,2019TN00190,Clarksville,TN,"Clarksville, TN",2019,201912,5,APSU B-cycle,0,-,0,-,Docked only,36.529770999999900,-87.359453000000000,,"Clarksville, TN-KY"
17300,2018TN00190,Clarksville,TN,"Clarksville, TN",2018,201812,5,APSU B-cycle,0,-,0,-,Docked only,36.529770999999900,-87.359453000000000,,"Clarksville, TN-KY"
17300,2017TN00190,Clarksville,TN,"Clarksville, TN",2017,201712,4,APSU B-cycle,0,-,0,-,Docked only,36.529770999999900,-87.359453000000000,,"Clarksville, TN-KY"
17300,2016TN00190,Clarksville,TN,"Clarksville, TN",2016,201612,4,APSU B-cycle,0,-,0,-,Docked only,36.529770999999900,-87.359453000000000,,"Clarksville, TN-KY"
11460,2019MI00125,Ann Arbor,MI,"Ann Arbor, MI",2019,201912,13,arborbike,0,-,1,Bird,Docked and scooters,42.280825999999900,-83.743037999999900,,"Ann Arbor, MI"
11460,2016MI00125,Ann Arbor,MI,"Ann Arbor, MI",2016,201612,14,arborbike,0,-,0,-,Docked only,42.280825999999900,-83.743037999999900,,"Ann Arbor, MI"
11460,2015MI00125,Ann Arbor,MI,"Ann Arbor, MI",2015,201512,14,arborbike,0,-,0,-,Docked only,42.280825999999900,-83.743037999999900,,"Ann Arbor, MI"
11460,2018MI00125,Ann Arbor,MI,"Ann Arbor, MI",2018,201812,13,arborbike,0,-,0,-,Docked only,42.280825999999900,-83.743037999999900,,"Ann Arbor, MI"
11460,2017MI00125,Ann Arbor,MI,"Ann Arbor, MI",2017,201712,13,arborbike,0,-,0,-,Docked only,42.280825999999900,-83.743037999999900,,"Ann Arbor, MI"
16980,2019IL0077,Aurora,IL,"Aurora, IL",2019,201912,3,Aurora,0,-,0,-,Docked only,41.760584999999900,-88.320071999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2018IL0077,Aurora,IL,"Aurora, IL",2018,201812,3,Aurora,0,-,0,-,Docked only,41.760584999999900,-88.320071999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2017IL0077,Aurora,IL,"Aurora, IL",2017,201712,3,Aurora,0,-,0,-,Docked only,41.760584999999900,-88.320071999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2016IL0077,Aurora,IL,"Aurora, IL",2016,201612,3,Aurora,0,-,0,-,Docked only,41.760584999999900,-88.320071999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
12420,2019TX00194,Austin,TX,"Austin, TX",2019,201912,68,Austin B-cycle,2,"Donkey Republic, Veoride",7,"Jump, Lime, Lyft, Veoride, Spin, Skip, Bird",All micro,30.267153000000000,-97.743060999999900,,"Austin-Round Rock, TX"
12420,2018TX00194,Austin,TX,"Austin, TX",2018,201812,68,Austin B-cycle,0,-,5,"Bird, Jump, Lime, Lyft, Spin",Docked and scooters,30.267153000000000,-97.743060999999900,,"Austin-Round Rock, TX"
12420,2017TX00194,Austin,TX,"Austin, TX",2017,201712,63,Austin B-cycle,0,-,0,-,Docked only,30.267153000000000,-97.743060999999900,,"Austin-Round Rock, TX"
12420,2016TX00194,Austin,TX,"Austin, TX",2016,201612,51,Austin B-cycle,0,-,0,-,Docked only,30.267153000000000,-97.743060999999900,,"Austin-Round Rock, TX"
12420,2015TX00194,Austin,TX,"Austin, TX",2015,201512,46,Austin B-cycle,0,-,0,-,Docked only,30.267153000000000,-97.743060999999900,,"Austin-Round Rock, TX"
33100,2019FL0047,Aventura,FL,"Aventura, FL",2019,201912,6,Aventura,0,-,0,-,Docked only,25.956481000000000,-80.139212000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2018FL0047,Aventura,FL,"Aventura, FL",2018,201812,6,Aventura,0,-,0,-,Docked only,25.956481000000000,-80.139212000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2017FL0047,Aventura,FL,"Aventura, FL",2017,201712,6,Aventura,0,-,0,-,Docked only,25.956481000000000,-80.139212000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2016FL0047,Aventura,FL,"Aventura, FL",2016,201612,5,Aventura,0,-,0,-,Docked only,25.956481000000000,-80.139212000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
12580,2016MD00117,Baltimore,MD,"Baltimore, MD",2016,201612,25,Baltimore Bikeshare,0,-,0,-,Docked only,39.290385000000000,-76.612189000000000,,"Baltimore-Columbia-Towson, MD"
12580,2017MD00117,Baltimore,MD,"Baltimore, MD",2017,201712,14,Baltimore Bikeshare,0,-,0,-,Docked only,39.290385000000000,-76.612189000000000,,"Baltimore-Columbia-Towson, MD"
12980,2017MI00126,Battle Creek,MI,"Battle Creek, MI",2017,201712,4,Battle Creek B-cycle,0,-,0,-,Docked only,42.321151999999900,-85.179714000000000,,"Battle Creek, MI"
12980,2016MI00126,Battle Creek,MI,"Battle Creek, MI",2016,201612,4,Battle Creek B-cycle,0,-,0,-,Docked only,42.321151999999900,-85.179714000000000,,"Battle Creek, MI"
12980,2019MI00126,Battle Creek,MI,"Battle Creek, MI",2019,201912,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.321151999999900,-85.179714000000000,,"Battle Creek, MI"
12980,2018MI00126,Battle Creek,MI,"Battle Creek, MI",2018,201812,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.321151999999900,-85.179714000000000,,"Battle Creek, MI"
12980,2015MI00126,Battle Creek,MI,"Battle Creek, MI",2015,201512,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.321151999999900,-85.179714000000000,,"Battle Creek, MI"
41860,2017CA0026,San Francisco,CA,"San Francisco, CA",2017,201712,300,Bay Area BikeShare,2,"LimeBike, Spin",0,-,All bikes,37.774929999999900,-122.419415999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2019CA0026,San Francisco,CA,"San Francisco, CA",2019,201912,409,Bay Area BikeShare,3,"Jump, LimeBike, Spin",4,"Jump, Lime, Scoot, Spin",All micro,37.774929999999900,-122.419415999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2018CA0026,San Francisco,CA,"San Francisco, CA",2018,201812,409,Bay Area BikeShare,3,"Jump, LimeBike, Spin",4,"Bird, Lime, Spin, Skip",All micro,37.774929999999900,-122.419415999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2015CA0026,San Francisco,CA,"San Francisco, CA",2015,201512,70,Bay Area BikeShare,0,-,0,-,Docked only,37.774929999999900,-122.419415999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2016CA0026,San Francisco,CA,"San Francisco, CA",2016,201612,62,Bay Area BikeShare,0,-,0,-,Docked only,37.774929999999900,-122.419415999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2017CA0028,San Mateo,CA,"San Mateo, CA",2017,201712,15,Bay Bikes,0,-,0,-,Docked only,37.562992000000000,-122.325524999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2016CA0028,San Mateo,CA,"San Mateo, CA",2016,201612,15,Bay Bikes,0,-,0,-,Docked only,37.562992000000000,-122.325524999999000,,"San Francisco-Oakland-Hayward, CA"
31080,2019CA0012,Beverly Hills,CA,"Beverly Hills, CA",2019,201912,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056000000000,-118.399444000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2018CA0012,Beverly Hills,CA,"Beverly Hills, CA",2018,201812,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056000000000,-118.399444000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2017CA0012,Beverly Hills,CA,"Beverly Hills, CA",2017,201712,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056000000000,-118.399444000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2016CA0012,Beverly Hills,CA,"Beverly Hills, CA",2016,201612,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056000000000,-118.399444000000000,,"Los Angeles-Long Beach-Anaheim, CA"
10740,2017NM00153,Albuquerque,NM,"Albuquerque, NM",2017,201712,15,Bici,0,-,0,-,Docked only,35.085334000000000,-106.605553000000000,,"Albuquerque, NM"
