CLUSTER_APTA_HML,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_APTA,CLUSTER_GT,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
3,0,2004,3304480,187421751.97419992,130748779.72250001,187421751.97419992,130748779.72250001,9112933.6129,118818217.0,3060.0374652299997,32713115856,31745235.25,19915675.75,9546452.75,316202.75,2495878.0,2410821.0,2795015.75,32307906.5,1556.1300000000003,1013.8700000000005,8331.229999999998,2746.6399999999994,6834.719999999997,1319.5100000000004,13078378.5,848330.5,4334287.0,5219879.5,1896841.75,779039.75,711.28,4475190.5,5760751.25,4718.77,4979.410000000002,1202.6100000000001,915178.3699999998,16140993.21,17056171.659999996,592.8599999999999,10307.140000000003,204.52000000000007,0.0,4594519.0,1598.8899999999999,144.97000000000003,219657,0,0,158028228.60999998,3319517.740000001,3206391.93,3717370.9475000002,5952003.365,7661799.1625000015,272.0115999999997,4069.849829367,0,0,0,96826.0,4038.0,2.0,0,0,0,187421751.97419992,-5390775.666200001,3.499909821999999,3839.0939919869993,379331118,130748779.72250001,716688.2228000001,-1.488545217000001,2702.0685910089987,-235989305.5,9112933.6129,156659.63380000007,5.633507064,7210.307965769998,-6631587.25,118818217.0,-2723826.0,7.531267878999998,inf,-523695950,4069.849829367,-560.691580847,1.0404126399999998,inf,-2214.8828775999987,1598.8899999999999,-547.6,-7.121168667,59.444081493999995,-2398,0.0,0.0,0.0,0.0,-21677039280,0.0,0.0,0.0,0.0,29658435006,0.0,0.0,0.0,0.0,2285499486.800002,0.0,0.0,0.0,0.0,-532415116150,0.0,0.0,0.0,0.0,-2582.176929399997,0.0,0.0,0.0,0.0,-6758,3538,254,109,47886228.459999986,29219371.709999986,15.991497058936543,218,218,0,218,0,218,0,218,0,0,0,218,0,0,0
3,0,2005,3646780,209548890.5349,143881198.07890004,209548890.5349,143881198.07890004,10443605.171799997,131296325.0,2608.756418361,36192884129,35857100.0,22344340.0,10879904.0,361838.0,2743473.0,2641954.0,3041426.0,35706339.0,1719.2999999999995,1103.4000000000005,9177.600000000002,2960.2000000000007,7544.6,1495.1999999999998,14384499.0,934663.0,4767715.0,5714015.0,2107468.0,860638.0,785.5899999999998,5144484.0,6662853.0,4982.799999999998,5533.9000000000015,1483.299999999999,954024.48,17879064.01,18833088.480000004,615.9200000000001,11384.080000000005,275.63000000000005,569600.0,4748148.0,1675.5200000000007,154.80000000000013,241826,0,0,169372259.25000003,3539080.169999999,3408120.659999999,3923439.54,6636384.360000002,8595080.370000001,355.5626999999999,3365.2957796719998,0,0,0,108933.0,4038.0,2.0,0,0,0,209548890.5349,12823312.4597,11.77424537,1804.193424449,417612240,143881198.07890004,5405713.214499999,8.000157878000003,1375.5587637499996,-259804740.0,10443605.171799997,772996.5811000002,11.352483994000004,2136.939376680001,-7300830.0,131296325.0,6434987.0,3.0971027670000013,683.9020113339999,-576546000,3365.2957796719998,-803.2774856909999,-11.853519099,-501.000559655,-2438.4031680000007,1675.5200000000007,-72.21000000000005,-3.3550089960000014,-111.70384112899994,-2640,0.0,0.0,0.0,0.0,-23864630400,0.0,0.0,0.0,0.0,32651488080,0.0,0.0,0.0,0.0,2516146224.0,0.0,0.0,0.0,0.0,-586145082000,0.0,0.0,0.0,0.0,-2842.763591999996,0.0,0.0,0.0,0.0,-7440,3898,284,120,53736164.01,32263563.010000005,16.1317807899892,360,360,0,360,0,360,0,360,0,0,0,360,0,0,0
3,0,2006,4066020,248901770.7617,166090153.41039997,248901770.7617,166090153.41039997,12302915.7153,166309312.0,103.626678274,39457031102,40661581.0,25329777.0,12335684.0,414254.0,3018363.0,2898672.0,3290928.0,39356949.0,1974.0999999999992,1237.4,10287.699999999999,3220.2,8541.199999999997,1738.6000000000001,15794697.0,1024833.0,5230238.0,6248081.0,2333576.0,957969.0,884.1600000000003,5964080.0,7750779.0,5436.100000000001,6247.100000000002,1816.8000000000002,958213.7699999999,19779290.709999997,20737504.490000006,634.9200000000001,12865.079999999996,350.40000000000026,606483.2000000001,4966269.0,1879.2400000000011,168.75,272054,0,0,207886640.0,3772953.75,3623340.0,4113660.0,7455100.0,9688473.75,438.00000000000057,129.53334784299994,0,0,0,123051.0,4038.0,2.0,0,0,0,248901770.7617,21096247.673199993,23.972332494999996,312013.489255621,469813770,166090153.41039997,10479128.259799995,11.426253746,inf,-292280332.5,12302915.7153,1110984.8763000001,13.202598008000004,7326.388006945997,-8213433.75,166309312.0,22844853.0,20.831484347999996,inf,-648614250,129.53334784299994,-3247.8971030999996,-5.770622645000002,inf,-2743.2035640000036,1879.2400000000011,0.15999999999999762,-0.8107282250000006,inf,-2970,0.0,0.0,0.0,0.0,-26847709200,0.0,0.0,0.0,0.0,36732924090,0.0,0.0,0.0,0.0,2830664501.999997,0.0,0.0,0.0,0.0,-659413217250,0.0,0.0,0.0,0.0,-3198.109040999995,0.0,0.0,0.0,0.0,-8370,4388,327,135,60440871.70999997,35573987.709999986,16.583081985724014,540,540,0,540,0,540,0,540,0,0,0,540,0,0,0
3,0,2007,4292400,270000775.4769,183330823.17270005,270000775.4769,183330823.17270005,13001942.9969,185357243.0,103.47791179799997,41695112725,43303244.0,27172611.0,12933199.0,447151.0,3311757.0,3212162.0,3583774.0,41927742.0,2008.6999999999996,1313.8000000000009,10877.999999999996,3381.799999999999,8977.2,1841.0000000000005,16716106.0,1089434.0,5542032.0,6596158.0,2458822.0,1029660.0,941.39,6544436.0,8566706.0,5454.799999999999,6631.799999999999,2113.4000000000005,1013730.9500000001,21001226.479999993,22014957.319999993,662.8999999999997,13537.099999999995,402.46000000000026,633177.6000000002,5115626.0,2044.6300000000008,171.82,286160,0,0,224282264.03000003,4007225.97,3886716.0200000005,4336366.54,7918767.56,10365714.259999998,486.9765999999998,125.20827327800008,0,0,0,133134.0,4038.0,2.0,0,0,0,270000775.4769,10858857.1153,9.277098840000003,1385.5688433729995,494174484,183330823.17270005,8027632.6872000005,8.647164957000001,1321.932071103,-307435609.0,13001942.9969,100885.16280000002,4.877172818999999,inf,-8639315.5,185357243.0,12099449.0,19.49120260900001,58605.93148530597,-682246100,125.20827327800008,-9.906406224999994,5.952721854000002,52673.192335925,-2885.443748800005,2044.6300000000008,58.61000000000001,3.6709058989999996,inf,-3124,0.0,0.0,0.0,0.0,-28239812640,0.0,0.0,0.0,0.0,38637594228,0.0,0.0,0.0,0.0,2977439698.399996,0.0,0.0,0.0,0.0,-693605013700,0.0,0.0,0.0,0.0,-3363.9369171999947,0.0,0.0,0.0,0.0,-8804,4615,344,142,64304470.48000002,37717332.48000001,17.0307227575758,710,710,0,710,0,710,0,710,0,0,0,710,0,0,0
3,0,2008,4292400,288256548.3014999,185134530.14299998,288256548.3014999,185134530.14299998,13121492.669499999,202104669.0,107.34357224000001,41695112725,43623310.0,27429853.0,12983497.0,468506.0,3431335.0,3316127.0,3760075.0,42255166.0,2037.3000000000004,1300.199999999999,10862.600000000008,3357.399999999999,8969.000000000002,1873.6,16853261.0,1119615.0,5640783.0,6595885.0,2474945.0,1022033.0,959.3399999999997,6772206.0,8885020.0,5248.199999999997,6673.2,2278.6,1260521.05,20933644.000000004,22194165.009999998,814.2299999999998,13385.770000000008,466.7300000000004,633177.6000000002,5070768.0,2046.1100000000006,166.13999999999976,286160,0,0,236462462.73000002,4014661.9500000007,3879868.5900000017,4399287.749999999,7923481.019999999,10395473.400000004,546.0741000000006,125.59197952500001,0,0,0,133134.0,4038.0,2.0,0,0,0,288256548.3014999,18255772.8246,9.939129900000003,1169.5303100620001,494174484,185134530.14299998,1803706.9702999992,1.399667667,195.769904146,-307435609.0,13121492.669499999,119549.67260000005,1.0069563349999995,177.88996799999993,-8639315.5,202104669.0,17332671.0,13.335709037999997,1634.487243394,-682246100,125.59197952500001,1.0192895950000007,-0.5101990980000004,251.73817400099986,-2885.443748800005,2046.1100000000006,1.4800000000000002,0.39684362000000006,78.407402142,-3124,0.0,0.0,0.0,0.0,-28239812640,0.0,0.0,0.0,0.0,38637594228,0.0,0.0,0.0,0.0,2977439698.399996,0.0,0.0,0.0,0.0,-693605013700,0.0,0.0,0.0,0.0,-3363.9369171999947,0.0,0.0,0.0,0.0,-8804,4615,344,142,64556954.0,37786905.00000001,16.796395132150256,852,852,0,852,0,852,0,852,0,0,0,852,0,0,0
3,0,2009,4318260,289873876.195,191583633.17549998,289873876.195,191583633.17549998,13726529.757,216902748.0,114.11427227600001,42372681864,44443507.0,27951845.0,13202834.0,489528.0,3276745.0,3152890.0,3600940.0,43053444.0,2267.0000000000005,1369.5999999999995,10663.1,3362.6999999999975,9026.899999999996,1910.4,17068523.0,1137928.0,5744193.0,6636465.0,2508331.0,1041606.0,958.38,6533745.0,8567515.0,5552.999999999997,6604.099999999998,2142.9,2011339.8599999999,20339032.45999999,22350372.309999995,1284.6100000000001,13015.390000000003,339.7800000000002,633177.6000000002,5025910.0,2049.3699999999994,167.30999999999975,288176,0,0,253776215.1599999,3833791.6499999985,3688881.3,4213099.8,7644481.650000004,10023992.550000006,397.5425999999993,133.51369856200006,0,0,0,133134.0,4038.0,2.0,0,0,0,289873876.195,1472097.8935000019,-0.7042485819999998,440.28593346099944,497654586,191583633.17549998,6206185.0325000025,6.702890089000001,922.123932002,-309600648.5,13726529.757,592318.0874999999,8.022192037000002,1144.9680404559992,-8700155.75,216902748.0,14727084.0,7.092096240999995,inf,-687050650,133.51369856200006,7.349770059999999,8.051076380000003,inf,-2905.763775200005,2049.3699999999994,-15.839999999999991,-1.317292527,-94.65965203900002,-3146,0.0,0.0,0.0,0.0,-28438684560,0.0,0.0,0.0,0.0,38909689962,0.0,0.0,0.0,0.0,2998407583.5999956,0.0,0.0,0.0,0.0,-698489556050,0.0,0.0,0.0,0.0,-3387.6266137999946,0.0,0.0,0.0,0.0,-8866,4649,347,143,64782539.46,37407555.45999999,16.532313034372205,1001,1001,0,1001,0,1001,0,1001,0,0,0,1001,0,0,0
3,0,2010,4365980,296742766.5011,191999547.7169,296742766.5011,191999547.7169,13676297.634499997,221168779.0,116.03652247800004,42520381864,45275615.0,28339214.0,13353338.0,516775.0,3364684.0,3224073.0,3705594.0,43861770.0,0.0,0.0,0.0,3375.200000000002,9157.9,1966.9,17218382.0,1181299.0,5850790.0,6683763.0,2479784.0,1022746.0,1012.6999999999997,6582935.0,8675921.0,5674.0,6607.600000000002,2218.4,2093788.0899999994,20371821.839999996,22465609.959999997,1359.3499999999995,13140.649999999996,408.7999999999996,638649.6000000002,5017922.0,2088.8299999999995,166.75000000000045,292209,0,0,254344095.8500001,3869386.599999999,3707683.950000001,4261433.1000000015,7570375.249999999,9977309.15,470.1199999999998,133.44200085799997,0,0,0,137169.0,4038.0,3.0,0,0,0,296742766.5011,6060611.4339000005,4.237718801,576.5224104549999,504614790,191999547.7169,24567.19680000012,2.918828004,383.71454420099997,-313930727.5,13676297.634499997,-78531.58260000002,1.9542257369999998,298.79268800200003,-8821836.25,221168779.0,3803187.0,6.153422898,2223.3361754629977,-696659750,133.44200085799997,-0.7620786599999997,-0.2472850929999979,465.74373772800044,-2946.4038280000054,2088.8299999999995,12.290000000000004,0.9553570979999991,149.25471814899998,-3190,0.0,0.0,0.0,0.0,-28836428400,0.0,0.0,0.0,0.0,39453881430,0.0,0.0,0.0,0.0,3040343353.999995,0.0,0.0,0.0,0.0,-708258640750,0.0,0.0,0.0,0.0,-3435.0060069999945,0.0,0.0,0.0,0.0,-8990,4714,352,145,65647436.84,37590203.84000001,16.53442185549829,1160,1160,0,1160,0,1160,0,1160,0,0,0,1160,0,0,0
3,0,2011,4444080,313370378.69740003,192989907.84669998,313370378.69740003,192989907.84669998,13871167.009799996,232019401.0,118.16127795799997,43028406048,46193052.0,28881065.0,13593768.0,520020.0,3480082.0,3362486.0,3786372.0,44803080.0,0.0,0.0,0.0,3407.1,9350.2,2042.7000000000003,17498936.0,1215931.0,5992362.0,6813970.0,2469950.0,1006723.0,1045.7299999999998,6812915.0,9042117.0,5761.4,6635.100000000003,2403.4999999999995,1987147.9400000002,20770642.31999998,22757790.34000002,1309.6599999999992,13490.340000000002,526.4299999999992,643123.2000000002,5013813.0,2123.95,165.76000000000036,298254,0,0,259861729.11999995,3897691.84,3765984.319999999,4240736.64,7630464.799999996,10127171.040000001,589.6016000000005,132.34063130799996,0,0,0,137169.0,4038.0,3.0,0,0,0,313370378.69740003,15859389.914000003,10.947339548999999,1382.6934660530003,515055096,192989907.84669998,194535.56020000024,2.1757424420000016,353.12521375400024,-320425846.0,13871167.009799996,152762.41650000002,3.2394671710000003,471.24956026500024,-9004357.0,232019401.0,11033938.0,8.010777171,963.9251227809997,-711073400,132.34063130799996,-5.043278705,-4.779844397999998,-318.911801587,-3007.363907200006,2123.95,-13.659999999999995,-1.0603851639999997,-79.18682173199998,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,66963694.319999985,38269578.319999985,16.557134597045607,1332,1184,148,1332,0,1332,0,1184,148,0,0,1332,0,0,0
3,0,2012,4444080,320040910.83769983,189328509.70669988,320040910.83769983,189328509.70669988,13645653.640300002,253778777.0,129.897719174,43028406048,46512979.0,28964166.0,13786431.0,562573.0,3539467.0,3390319.0,3913756.0,45102465.0,0.0,0.0,0.0,3382.8999999999987,9298.799999999994,2118.3,17682084.0,1202722.0,6100851.0,6835214.0,2518694.0,1024603.0,1026.1699999999998,6960009.0,9213553.0,5608.600000000001,6709.2,2482.199999999999,1780554.4399999995,20991043.370000005,22771597.770000003,1183.39,13616.609999999997,541.710000000001,643123.2000000002,5037163.0,2118.7300000000005,161.3200000000004,298254,0,0,276618866.9300002,3858019.03,3695447.71,4265994.040000001,7586409.81,10042772.770000005,590.4639000000008,141.58851390499996,0,0,0,137169.0,4038.0,4.0,0,0,0,320040910.83769983,6670532.140300003,2.6322684549999993,613.5216343649997,515055096,189328509.70669988,-3661398.1399999987,-1.9204188830000004,60.18513026400003,-320425846.0,13645653.640300002,-225513.36950000003,-1.6814168639999998,96.38934976899994,-9004357.0,253778777.0,22133007.0,14.781178919999997,inf,-711073400,141.58851390499996,13.350737194999997,10.232078832999997,inf,-3007.363907200006,2118.7300000000005,-5.220000000000001,-0.2362522310000002,1.1369654360000134,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,67504022.37000002,38673127.37000001,16.488405959435138,1480,1184,296,1480,0,1480,0,1184,296,0,0,1480,0,0,0
3,0,2013,4444080,318951049.3593,188545666.23000002,318951049.3593,188545666.23000002,13592058.755299997,264945052.0,138.11331305299996,43028406048,47507436.0,29667800.0,14023988.0,585805.0,3553821.0,3424031.0,3881097.0,46084629.0,2534.0000000000005,1486.9999999999995,10678.399999999998,3339.8999999999983,9190.8,2169.3,17946744.0,1223765.0,6130850.0,6912565.0,2593743.0,1085821.0,1023.4894488190001,7019020.0,9381675.0,5495.999999999998,6623.2,2580.8000000000015,1631887.6800000002,21129968.730000004,22761856.43000002,1089.8799999999999,13710.119999999992,526.2099999999991,643123.2000000002,5055146.0,2112.7599999999984,159.8400000000002,298254,0,0,286140656.16,3838126.6799999997,3697953.4800000004,4191584.7600000002,7580541.599999993,10132208.999999998,568.3068000000002,149.16237810099997,0,0,0,137169.0,4038.0,4.0,0,0,0,318951049.3593,-1089861.4784,0.48505176100000014,92.77375541600003,515055096,188545666.23000002,-782843.4767000001,0.5078980129999998,110.60649883399999,-320425846.0,13592058.755299997,-53594.884999999995,1.035255644,163.33605516599988,-9004357.0,264945052.0,11166275.0,7.503189128999999,954.110255117,-711073400,149.16237810099997,7.573864196,5.960107570999998,822.386130977,-3007.363907200006,2112.7599999999984,-5.969999999999997,-0.5281984899999999,-33.31213982599998,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,68501584.31,38940892.31,16.35717228809974,1628,1184,444,1628,0,1628,0,1184,444,0,0,1628,0,0,0
3,0,2014,4444080,319664515.3624,194215418.122,319664515.3624,194215418.122,13920948.133299997,273066022.0,139.94192015300007,43028406048,47821990.0,29807223.0,14038541.0,599632.0,3650712.0,3523728.0,3989787.0,46372744.0,2459.0000000000005,1467.6000000000001,10774.199999999995,3316.0999999999995,9149.900000000005,2234.000000000001,18093038.0,1242263.0,6137669.0,6991557.0,2616295.0,1105254.0,1042.1640493879997,7200201.0,9628184.0,5361.9000000000015,6615.900000000002,2722.199999999999,1367517.68,21441999.640000004,22809517.27000001,914.02,13885.980000000005,506.01000000000096,643123.2000000002,5067324.0,2132.35,156.88000000000025,298254,56,0,289449983.31999993,3869754.7200000007,3735151.6799999974,4229174.220000001,7632213.060000002,10205875.040000005,536.3705999999996,148.33843535699995,0,0,0,137169.0,4038.0,6.0,0,0,0,319664515.3624,713466.003099999,1.5915302379999998,215.811662948,515055096,194215418.122,5669751.891999999,5.397451407000002,720.5600767869995,-320425846.0,13920948.133299997,328889.3779999999,4.382122325000001,528.1040007070002,-9004357.0,273066022.0,8120970.0,2.8306252350000016,461.06158202,-711073400,148.33843535699995,-0.8239427440000007,-0.5794126350000004,136.17198889400015,-3007.363907200006,2132.35,19.590000000000003,1.0214027499999996,136.54216243800002,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,69122120.89000003,39393168.89000001,16.274233933256117,1776,1184,592,1776,0,1776,0,1184,592,0,0,1776,0,0,0
3,0,2015,4444080,306386052.5594,197624371.6681,306386052.5594,197624371.6681,14241125.476499999,269096511.0,139.86109570600001,43028406048,48216738.0,30028077.0,14190942.0,601843.0,3776151.0,3643367.0,4118629.0,46763621.0,2414.3999999999996,1365.3000000000002,10920.200000000004,3297.5000000000005,9109.500000000002,2292.999999999999,18262024.0,1222996.0,6203067.0,7023590.0,2645791.0,1166580.0,1017.615182129,7432577.0,9979438.0,5156.6,6664.700000000001,2878.7000000000016,1195359.7799999998,21734948.089999996,22930307.92999999,797.2500000000002,14002.749999999995,367.4399999999999,643123.2000000002,5083431.0,2117.2899999999995,156.88000000000025,298254,88,56,285242301.65999985,4002720.060000001,3861969.020000001,4365746.74,7878531.620000003,10578204.279999997,389.4863999999993,148.25276144400004,244,0,0,137169.0,4038.0,10.0,0,0,0,306386052.5594,-13278462.802999996,-6.531631973000003,-540.34221169,515055096,197624371.6681,3408953.5461,1.354093235999999,248.4702103739999,-320425846.0,14241125.476499999,320177.3431999999,2.032317092000001,272.41540926000005,-9004357.0,269096511.0,-3969511.0,-6.116277322999997,-340.17183227499993,-711073400,148.25276144400004,-0.08567391299999885,0.09984089199999993,254.02709665100002,-3007.363907200006,2117.2899999999995,-15.060000000000002,-0.6842938359999995,-43.69729395700001,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,69805065.09,39850351.089999996,16.201974868370772,1924,1184,740,1776,148,1924,0,1184,740,0,0,1776,148,0,0
3,0,2016,4444080,286681948.9088,199502564.4985,286681948.9088,199502564.4985,14401756.020499997,267113302.0,143.749356643,43028406048,48545838.0,30074260.0,14392720.0,636347.0,3889826.0,3752067.0,4230446.0,47099666.0,2268.4,1384.9,11046.599999999993,3279.3,9066.600000000002,2354.1,18409674.0,1182034.0,6213603.0,7065073.0,2721162.0,1227802.0,976.7042303869998,7663690.0,10292951.0,4986.2,6674.000000000001,3039.799999999999,1124525.01,22062665.77000001,23187190.77,747.97,14052.03,330.1299999999997,643123.2000000002,5107813.0,2113.6899999999996,155.40000000000006,298254,121,144,280468967.1,4084317.2999999993,3939670.349999999,4441968.3,8046874.500000002,10807598.549999997,346.6364999999998,150.93682447699996,341,0,0,137169.0,4038.0,17.0,0,0,0,286681948.9088,-19704103.6506,-7.996497842999998,-694.1968901870001,515055096,199502564.4985,1878192.8304,1.12157138,150.95300518799996,-320425846.0,14401756.020499997,160630.54400000002,1.3580929710000003,175.74056639800008,-9004357.0,267113302.0,-1983209.0,-3.9088483390000017,71.77961302399999,-711073400,150.93682447699996,2.684063032999999,2.9448133209999994,920.5502713309995,-3007.363907200006,2113.6899999999996,-3.600000000000001,-0.24001407600000002,-13.602949333000002,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,70458465.60000001,40322301.6,16.18708335056307,2072,1184,888,1776,296,2072,0,1184,888,0,0,1776,296,0,0
3,0,2017,4444080,275584702.49739987,200101420.58940005,275584702.49739987,200101420.58940005,14410747.579599999,265051187.0,153.34752540399998,43028406048,48883482.0,30134906.0,14553963.0,665270.0,4045159.0,3903403.0,4359834.0,47434447.0,2175.6999999999994,1336.7999999999993,11188.100000000004,3260.1999999999994,9030.900000000003,2408.900000000001,18590655.0,1191413.0,6123280.0,7120525.0,2854188.0,1301249.0,975.7812293609996,7967458.0,10673895.0,4819.2,6607.5,3273.2999999999993,1005460.1599999999,22357687.659999996,23363147.840000004,661.8100000000004,14138.19,370.35,643123.2000000002,5103547.0,2118.299999999998,150.96000000000006,298254,146,265,270352210.74000007,4126062.1800000025,3981471.0600000015,4447030.679999999,8126807.159999996,10887372.899999997,377.7569999999999,156.4144759209999,535,4,0,137169.0,4038.0,33.0,0,0,0,275584702.49739987,-11097246.4119,-8.812194179999997,-621.7072218579997,515055096,200101420.58940005,598856.0908999997,-1.759910548,-6.241916389000003,-320425846.0,14410747.579599999,8991.559100000017,-2.171749648999999,-32.093486811000005,-9004357.0,265051187.0,-2062115.0,-2.638971595,74.81132059999995,-711073400,156.4144759209999,5.477651448999999,1.8137314419999997,416.3979847729998,-3007.363907200006,2118.299999999998,4.609999999999999,0.41729979399999995,50.29897909900003,-3256,0.0,0.0,0.0,0.0,-29433044160,0.0,0.0,0.0,0.0,40270168632,0.0,0.0,0.0,0.0,3103247009.5999947,0.0,0.0,0.0,0.0,-722912267800,0.0,0.0,0.0,0.0,-3506.0750967999943,0.0,0.0,0.0,0.0,-9176,4813,360,148,71089147.58000001,40796320.58,16.053020692314718,2220,1184,1036,1776,444,2220,0,1184,1036,0,0,1776,444,0,0
