,Unnamed: 0,CBSA,Mode,Year,MNAME,PROBLEM_FLAG,PROBLEM_FLAG2,NOTE,UPT_ADJ,VRM_ADJ,FARE_ADJ,FARE_per_UPT,FARE_per_UPT_2018,FARE_PER_UPT_LATEST_YEAR,FARE_NORMALIZED,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_APTA_EXTENDED,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5,UPT_ADJ_COMPETING,VRM_ADJ_COMPETING,VRH_ADJ_COMPETING,FARE_ADJ_COMPETING,FARE_per_UPT_COMPETING,AVG_SPEED_COMPETING,UPT_ADJ_COMPETING_LAGGED_1,UPT_ADJ_COMPETING_LAGGED_2,UPT_ADJ_COMPETING_LAGGED_3,VRM_ADJ_COMPETING_LAGGED_1,VRM_ADJ_COMPETING_LAGGED_2,VRM_ADJ_COMPETING_LAGGED_3,VRH_ADJ_COMPETING_LAGGED_1,VRH_ADJ_COMPETING_LAGGED_2,VRH_ADJ_COMPETING_LAGGED_3,AVG_SPEED_COMPETING_LAGGED_1,AVG_SPEED_COMPETING_LAGGED_2,AVG_SPEED_COMPETING_LAGGED_3,MAINTENANCE,MAINTENANCE_NYC,MAINTENANCE_WMATA,RESTRUCTURE,Mechanical_Failures,Other_Failures,Total_Failures,MDBF_Mechanical,MDBF_Total,PBS_Flag_Update,POP_CENSUSTRACT_updated,_merge
2374,2346,31100,Rail,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,121674406.1,32272024.58,155527338.3,1.27822558,1.380483626,1.441091163,0.9579433009999999,4127773292,13131431.0,6670871.0,1927309.0,141549.0,25254.0,25718.0,37474.0,30360,12940754.0,17.6,11.3,71.1,23.2,64.8,12.0,4251495.0,362552.0,1433843.0,1561886.0,591912.0,301302.0,8.53,58869.0,85536.0,31.3,40.5,28.2,587636.83,5944864.33,6532501.17,9.0,91.0,3.83,,,25.46,1.08,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,1,661529560.6,27274.32,27775.44,40471.92,63578.52,92378.88,4.1364,0,0,0,,,0.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,121674406.1,4711478.4,0.039491647000000005,4.028180974,-198871920,32272024.58,2325220.17,0.074778121,7.7645018079999994,272095734,1267401.465,119881.03300000001,0.099365245,10.44696283,20967885.2,25.46,-0.64,-0.024826721,-2.45210728,-62,11,5,A,10,12,,5969527,74.1,9.9,5.8,2.6,0.9,1.5,5.1,,2002,29946804.41,26024822.56,24685241.05,26.1,26.97,26.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,524867872.6,139238970.0,12217909.62,2101393440.0,4.0037,11.4,525240370.4,524519721.4,523465191.0,138451580.6,140805723.9,148584665.0,12100873.04,12116812.93,12585257.82,11.44,11.62,11.81,0.0,0,0.0,0.0,797.0,133.0,930.0,40491.87525721455,34701.10169892473,0.0,10752006.0,both
2375,2346,31100,Rail,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,121674406.1,32272024.58,155527338.3,1.27822558,1.380483626,1.441091163,0.9579433009999999,4127773292,13131431.0,6670871.0,1927309.0,141549.0,25254.0,25718.0,37474.0,30360,12940754.0,17.6,11.3,71.1,23.2,64.8,12.0,4251495.0,362552.0,1433843.0,1561886.0,591912.0,301302.0,8.53,58869.0,85536.0,31.3,40.5,28.2,587636.83,5944864.33,6532501.17,9.0,91.0,3.83,,,25.46,1.08,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,1,661529560.6,27274.32,27775.44,40471.92,63578.52,92378.88,4.1364,0,0,0,,,0.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,121674406.1,4711478.4,0.039491647000000005,4.028180974,-198871920,32272024.58,2325220.17,0.074778121,7.7645018079999994,272095734,1267401.465,119881.03300000001,0.099365245,10.44696283,20967885.2,25.46,-0.64,-0.024826721,-2.45210728,-62,11,5,A,10,12,,5969527,74.1,9.9,5.8,2.6,0.9,1.5,5.1,,2002,29946804.41,26024822.56,24685241.05,26.1,26.97,26.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,524867872.6,139238970.0,12217909.62,2101393440.0,4.0037,11.4,525240370.4,524519721.4,523465191.0,138451580.6,140805723.9,148584665.0,12100873.04,12116812.93,12585257.82,11.44,11.62,11.81,0.0,0,0.0,0.0,797.0,133.0,930.0,40491.87525721455,34701.10169892473,0.0,10752006.0,both
2376,2347,31100,Rail,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,120162379.4,32366127.64,157148789.9,1.30780358,1.386271794,1.441091163,0.961959819,4127773292,13262220.0,6775305.0,1867962.0,145356.0,25919.0,26757.0,40286.0,30108,13072846.0,17.3,11.0,71.7,22.8,64.7,12.5,4287974.0,359840.0,1423708.0,1570890.0,616925.0,316611.0,8.39,60514.0,88098.0,30.4,40.4,29.2,499289.08,6077451.17,6576740.25,7.59,92.41,3.71,,,25.35,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,2,654304529.7,27474.14,28362.42,42703.16,64144.84,93383.88,3.9326,0,0,0,,,0.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,120162379.4,-1512026.7,-0.012504685,-1.242682622,-198871920,32366127.64,94103.06,0.00291169,0.291593296,272095734,1276753.334,9351.869,0.007351684,0.7378774020000001,20967885.2,25.35,-0.11,-0.004329863,-0.432050275,-62,11,5,A,10,12,,6132784,74.6,9.7,5.8,2.5,1,1.3,5.1,,2002,32272024.58,29946804.41,26024822.56,25.46,26.1,26.97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,512426242.0,139449701.4,12383528.35,2112924754.0,4.1234,11.26,524867872.6,525240370.4,524519721.4,139238970.0,138451580.6,140805723.9,12217909.62,12100873.04,12116812.93,11.4,11.44,11.62,0.0,0,0.0,0.0,736.0,165.0,901.0,43975.71690217392,35922.45021087681,0.0,10849167.0,both
2377,2347,31100,Rail,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,120162379.4,32366127.64,157148789.9,1.30780358,1.386271794,1.441091163,0.961959819,4127773292,13262220.0,6775305.0,1867962.0,145356.0,25919.0,26757.0,40286.0,30108,13072846.0,17.3,11.0,71.7,22.8,64.7,12.5,4287974.0,359840.0,1423708.0,1570890.0,616925.0,316611.0,8.39,60514.0,88098.0,30.4,40.4,29.2,499289.08,6077451.17,6576740.25,7.59,92.41,3.71,,,25.35,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,2,654304529.7,27474.14,28362.42,42703.16,64144.84,93383.88,3.9326,0,0,0,,,0.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,120162379.4,-1512026.7,-0.012504685,-1.242682622,-198871920,32366127.64,94103.06,0.00291169,0.291593296,272095734,1276753.334,9351.869,0.007351684,0.7378774020000001,20967885.2,25.35,-0.11,-0.004329863,-0.432050275,-62,11,5,A,10,12,,6132784,74.6,9.7,5.8,2.5,1,1.3,5.1,,2002,32272024.58,29946804.41,26024822.56,25.46,26.1,26.97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,512426242.0,139449701.4,12383528.35,2112924754.0,4.1234,11.26,524867872.6,525240370.4,524519721.4,139238970.0,138451580.6,140805723.9,12217909.62,12100873.04,12116812.93,11.4,11.44,11.62,0.0,0,0.0,0.0,736.0,165.0,901.0,43975.71690217392,35922.45021087681,0.0,10849167.0,both
2378,2348,31100,Rail,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,114935124.9,31773357.72,159016011.8,1.38352842,1.466540125,1.441091163,1.017659509,4127773292,13340068.0,6800138.0,1871726.0,157848.0,26957.0,27546.0,41280.0,31602,13151916.0,15.7,10.7,73.6,22.4,64.8,12.8,4315637.0,347617.0,1429119.0,1587073.0,617647.0,334181.0,8.05,62544.0,90892.0,28.7,40.4,30.9,402178.08,6188917.58,6591095.67,6.1,93.9,3.03,,,25.11,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,3,676502053.9,28574.42,29198.76,43756.8,66296.64,96345.52,3.2118,0,0,0,,,0.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,114935124.9,-5227254.5,-0.044476152000000005,-4.350158948,-198871920,31773357.72,-592769.92,-0.018484302,-1.831451469,272095734,1265318.627,-11434.707,-0.008996428,-0.8956081570000001,20967885.2,25.11,-0.24,-0.009512557,-0.946745562,-62,11,5,A,10,12,,6239543,75.3,9.1,5.1,2.6,0.9,1.4,5.4,,2002,32366127.64,32272024.58,29946804.41,25.35,25.46,26.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,481975887.0,138631010.3,12380319.76,2128681772.0,4.4166,11.2,512426242.0,524867872.6,525240370.4,139449701.4,139238970.0,138451580.6,12383528.35,12217909.62,12100873.04,11.26,11.4,11.44,0.0,0,0.0,0.0,623.0,128.0,751.0,51000.5741894061,42308.06620505992,0.0,10921327.0,both
2379,2348,31100,Rail,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,114935124.9,31773357.72,159016011.8,1.38352842,1.466540125,1.441091163,1.017659509,4127773292,13340068.0,6800138.0,1871726.0,157848.0,26957.0,27546.0,41280.0,31602,13151916.0,15.7,10.7,73.6,22.4,64.8,12.8,4315637.0,347617.0,1429119.0,1587073.0,617647.0,334181.0,8.05,62544.0,90892.0,28.7,40.4,30.9,402178.08,6188917.58,6591095.67,6.1,93.9,3.03,,,25.11,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,3,676502053.9,28574.42,29198.76,43756.8,66296.64,96345.52,3.2118,0,0,0,,,0.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,114935124.9,-5227254.5,-0.044476152000000005,-4.350158948,-198871920,31773357.72,-592769.92,-0.018484302,-1.831451469,272095734,1265318.627,-11434.707,-0.008996428,-0.8956081570000001,20967885.2,25.11,-0.24,-0.009512557,-0.946745562,-62,11,5,A,10,12,,6239543,75.3,9.1,5.1,2.6,0.9,1.4,5.4,,2002,32366127.64,32272024.58,29946804.41,25.35,25.46,26.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,481975887.0,138631010.3,12380319.76,2128681772.0,4.4166,11.2,512426242.0,524867872.6,525240370.4,139449701.4,139238970.0,138451580.6,12383528.35,12217909.62,12100873.04,11.26,11.4,11.44,0.0,0,0.0,0.0,623.0,128.0,751.0,51000.5741894061,42308.06620505992,0.0,10921327.0,both
2380,2349,31100,Rail,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,119051261.1,33389080.65,159731020.2,1.341699522,1.4087844980000002,1.441091163,0.977581804,4127773292,13310447.0,6812400.0,1866650.0,155628.0,27900.0,28885.0,41675.0,31804,13125329.0,15.0,9.9,75.0,22.2,64.5,13.3,4337807.0,341816.0,1399650.0,1598523.0,628593.0,369225.0,7.88,65950.0,95358.0,27.6,39.8,32.6,330208.42,6327190.92,6657399.33,4.96,95.04,2.65,,,25.26,1.05,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,4,669055729.8,29295.0,30329.25,43758.75,69247.5,100125.9,2.7825,0,0,0,,,1.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,119051261.1,4116136.2,0.035186327999999996,3.581269176,-198871920,33389080.65,1615722.93,0.049600789000000006,5.085150093999999,272095734,1321661.686,56343.059,0.043565828,4.452875173,20967885.2,25.26,0.15,0.005955944,0.597371565,-62,11,5,A,10,12,,6325470,75,9.6,5.1,2.5,0.8,1.4,5.5,,2002,31773357.72,32366127.64,32272024.58,25.11,25.35,25.46,1,1,1,0,0,0,0,0,0,0,0,0,1,0,437545084.2,137441616.8,12296891.54,2019632852.0,4.6158,11.18,481975887.0,512426242.0,524867872.6,138631010.3,139449701.4,139238970.0,12380319.76,12383528.35,12217909.62,11.2,11.26,11.4,0.0,0,0.0,0.0,658.0,133.0,791.0,50743.283662613976,42211.22711757269,1.0,10944789.0,both
2381,2349,31100,Rail,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,119051261.1,33389080.65,159731020.2,1.341699522,1.4087844980000002,1.441091163,0.977581804,4127773292,13310447.0,6812400.0,1866650.0,155628.0,27900.0,28885.0,41675.0,31804,13125329.0,15.0,9.9,75.0,22.2,64.5,13.3,4337807.0,341816.0,1399650.0,1598523.0,628593.0,369225.0,7.88,65950.0,95358.0,27.6,39.8,32.6,330208.42,6327190.92,6657399.33,4.96,95.04,2.65,,,25.26,1.05,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,4,669055729.8,29295.0,30329.25,43758.75,69247.5,100125.9,2.7825,0,0,0,,,1.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,119051261.1,4116136.2,0.035186327999999996,3.581269176,-198871920,33389080.65,1615722.93,0.049600789000000006,5.085150093999999,272095734,1321661.686,56343.059,0.043565828,4.452875173,20967885.2,25.26,0.15,0.005955944,0.597371565,-62,11,5,A,10,12,,6325470,75,9.6,5.1,2.5,0.8,1.4,5.5,,2002,31773357.72,32366127.64,32272024.58,25.11,25.35,25.46,1,1,1,0,0,0,0,0,0,0,0,0,1,0,437545084.2,137441616.8,12296891.54,2019632852.0,4.6158,11.18,481975887.0,512426242.0,524867872.6,138631010.3,139449701.4,139238970.0,12380319.76,12383528.35,12217909.62,11.2,11.26,11.4,0.0,0,0.0,0.0,658.0,133.0,791.0,50743.283662613976,42211.22711757269,1.0,10944789.0,both
2382,2350,31100,Rail,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,120688088.0,35970178.28,163045067.0,1.3509623830000002,1.37798163,1.441091163,0.95620712,4127773292,13353907.0,6897835.0,1842580.0,169507.0,30222.0,30716.0,43981.0,34793,13170174.0,14.1,9.4,76.6,21.9,64.5,13.6,4348543.0,338393.0,1394729.0,1594040.0,649289.0,372092.0,7.78,69992.0,99303.0,25.9,39.6,34.5,296919.42,6445840.58,6742760.0,4.4,95.6,2.95,,,24.82,1.02,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,5,674518341.8,30826.44,31330.32,44860.62,71391.84,101289.06,3.009,0,0,0,,,1.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,120688088.0,1636826.9,0.013655266000000001,1.374892534,-198871920,35970178.28,2581097.63,0.074461294,7.730364477999999,272095734,1449355.263,127693.57699999999,0.09222901300000001,9.661593307,20967885.2,24.82,-0.44,-0.017572337,-1.741884402,-62,11,5,A,10,12,,6434177,75.4,9.6,4.8,2.3,0.7,1.5,5.7,,2002,33389080.65,31773357.72,32366127.64,25.26,25.11,25.35,1,1,1,0,0,0,0,0,0,0,0,0,1,1,409357533.1,135746824.5,12307487.87,1823723291.0,4.4551,11.03,437545084.2,481975887.0,512426242.0,137441616.8,138631010.3,139449701.4,12296891.54,12380319.76,12383528.35,11.18,11.2,11.26,0.0,0,0.0,0.0,786.0,79.0,865.0,45763.585597964375,41584.02113294798,1.0,11003240.0,both
2383,2350,31100,Rail,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,120688088.0,35970178.28,163045067.0,1.3509623830000002,1.37798163,1.441091163,0.95620712,4127773292,13353907.0,6897835.0,1842580.0,169507.0,30222.0,30716.0,43981.0,34793,13170174.0,14.1,9.4,76.6,21.9,64.5,13.6,4348543.0,338393.0,1394729.0,1594040.0,649289.0,372092.0,7.78,69992.0,99303.0,25.9,39.6,34.5,296919.42,6445840.58,6742760.0,4.4,95.6,2.95,,,24.82,1.02,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,5,674518341.8,30826.44,31330.32,44860.62,71391.84,101289.06,3.009,0,0,0,,,1.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,120688088.0,1636826.9,0.013655266000000001,1.374892534,-198871920,35970178.28,2581097.63,0.074461294,7.730364477999999,272095734,1449355.263,127693.57699999999,0.09222901300000001,9.661593307,20967885.2,24.82,-0.44,-0.017572337,-1.741884402,-62,11,5,A,10,12,,6434177,75.4,9.6,4.8,2.3,0.7,1.5,5.7,,2002,33389080.65,31773357.72,32366127.64,25.26,25.11,25.35,1,1,1,0,0,0,0,0,0,0,0,0,1,1,409357533.1,135746824.5,12307487.87,1823723291.0,4.4551,11.03,437545084.2,481975887.0,512426242.0,137441616.8,138631010.3,139449701.4,12296891.54,12380319.76,12383528.35,11.18,11.2,11.26,0.0,0,0.0,0.0,786.0,79.0,865.0,45763.585597964375,41584.02113294798,1.0,11003240.0,both
2384,2351,31100,Rail,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",1.0,,MSA definition changed in 2012. New CBSA code is 31080,114537927.1,37083339.48,165059594.5,1.441091163,1.441091163,1.441091163,1.0,4127773292,13379096.75,6964976.75,1823258.5,179361.25,32199.25,32424.0,45809.25,37085.25,13197161.0,13.25,8.83,78.15,21.63,64.43,13.95,4362137.5,334375.5,1383671.0,1593540.25,667547.5,383003.25,7.67,73875.0,103378.25,24.35,39.3,36.35,285076.09,6486569.0,6771645.09,4.21,95.79,3.4,,,24.61,1.0,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,6,672833995.5,32199.25,32424.0,45809.25,73875.0,103378.25,3.4,0,0,0,,,1.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,114537927.1,-6150160.9,-0.052303422999999995,-5.095913774,-198871920,37083339.48,1113161.2,0.030477584,3.0946780169999997,272095734,1506986.794,57631.530999999995,0.038993345,3.976356417,20967885.2,24.61,-0.21,-0.008496915,-0.8460918609999999,-62,11,5,A,10,12,,6537189,75.625,9.725,4.575,2.125,0.6,1.575,5.875,,2002,35970178.28,33389080.65,31773357.72,24.82,25.26,25.11,1,1,1,0,0,0,0,0,0,0,0,0,1,1,398002306.7,135427370.0,12357390.83,1671244051.0,4.1991,10.96,409357533.1,437545084.2,481975887.0,135746824.5,137441616.8,138631010.3,12307487.87,12296891.54,12380319.76,11.03,11.18,11.2,0.0,0,0.0,0.0,802.0,89.0,891.0,46238.5779052369,41619.90962962963,1.0,11061691.0,both
2385,2351,31100,Rail,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",1.0,,MSA definition changed in 2012. New CBSA code is 31080,114537927.1,37083339.48,165059594.5,1.441091163,1.441091163,1.441091163,1.0,4127773292,13379096.75,6964976.75,1823258.5,179361.25,32199.25,32424.0,45809.25,37085.25,13197161.0,13.25,8.83,78.15,21.63,64.43,13.95,4362137.5,334375.5,1383671.0,1593540.25,667547.5,383003.25,7.67,73875.0,103378.25,24.35,39.3,36.35,285076.09,6486569.0,6771645.09,4.21,95.79,3.4,,,24.61,1.0,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,6,672833995.5,32199.25,32424.0,45809.25,73875.0,103378.25,3.4,0,0,0,,,1.0,,0,0,0,0.0,0.0,0.0,0.0,3480102,0.0,0.0,0.0,0.0,-2165039.5,0.0,0.0,0.0,0.0,-60840.25,0.0,0.0,0.0,0.0,-22,114537927.1,-6150160.9,-0.052303422999999995,-5.095913774,-198871920,37083339.48,1113161.2,0.030477584,3.0946780169999997,272095734,1506986.794,57631.530999999995,0.038993345,3.976356417,20967885.2,24.61,-0.21,-0.008496915,-0.8460918609999999,-62,11,5,A,10,12,,6537189,75.625,9.725,4.575,2.125,0.6,1.575,5.875,,2002,35970178.28,33389080.65,31773357.72,24.82,25.26,25.11,1,1,1,0,0,0,0,0,0,0,0,0,1,1,398002306.7,135427370.0,12357390.83,1671244051.0,4.1991,10.96,409357533.1,437545084.2,481975887.0,135746824.5,137441616.8,138631010.3,12307487.87,12296891.54,12380319.76,11.03,11.18,11.2,0.0,0,0.0,0.0,802.0,89.0,891.0,46238.5779052369,41619.90962962963,1.0,11061691.0,both
2848,2814,35840,Bus,2002,"North Port-Bradenton-Sarasota, FL Metro Area",1.0,,Census data Only available from 2010,2089490.445,2049211.71,963189.36,0.46096854,0.6453559560000001,0.647962589,0.995977187,744552725,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,14758.42,275901.17,290659.58,5.08,94.92,1.33,,,15.24,1.4,2014,https://newsroom.uber.com/florida/uber-florida-is-expanding-across-the-sunshine-state-3/,0,0,6301770.489,,,,,,1.8619999999999999,0,0,0,,,0.0,,0,0,0,2089490.445,0.0,0.0,0.0,3480102,2049211.71,0.0,0.0,0.0,-2165039.5,134437.59,0.0,0.0,0.0,-60840.25,15.24,0.0,0.0,0.0,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,3,3,F,24,24,,319758.5781,81.8,8.4,0.6,1.1,1,1.4,5.7,,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,48.0,756.0,804.0,42691.910625,2548.7707835820893,,48613.0,both
2849,2815,35840,Bus,2003,"North Port-Bradenton-Sarasota, FL Metro Area",1.0,,Census data Only available from 2010,2015472.375,1584966.285,958646.745,0.475643704,0.651631874,0.647962589,1.005662804,744552725,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,14067.92,282943.0,297010.92,4.74,95.26,1.53,,,13.97,1.37,2014,https://newsroom.uber.com/florida/uber-florida-is-expanding-across-the-sunshine-state-3/,0,0,6060321.382999999,,,,,,2.0961,0,0,0,,,0.0,,0,0,0,2015472.375,-74018.07,-0.036066633,-3.542398108,3480102,1584966.285,-464245.425,-0.256892052,-22.65482979,-2165039.5,113479.38,-20958.21,-0.16947893,-15.58954605,-60840.25,13.97,-1.27,-0.08701137699999999,-8.333333332999999,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,3,3,F,24,24,,308131.6875,81.3,8.9,0.6,1.1,1,1.4,5.7,,2002,2049211.71,136558.422,130030.1886,15.24,14.42,13.63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,68.0,659.0,727.0,23308.327720588233,2180.1461966987617,,48001.0,both
