,CBSA,MNAME,MODE,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge
898,17780.0,"College Station-Bryan, TX Metro Area",Bus,2018,399616.0,845998.0,-295484.5,2002,2018,-0.7394210942504804,1.0,"Negative value  on Fare, keeping the previous two years' years average value",263110.75,180822.5,47947.75,3709.25,25062.0,20934.5,34637.25,14975.75,246032.0,25.2,12.93,62.08,22.03,68.15,9.83,92850.25,4315.5,34947.75,31754.25,14450.5,7382.25,4.65,46949.5,62247.5,39.33,43.75,16.93,3979.27,128896.45,132875.73,3.0,97.0,2.58,,67118.5,17.42,1.0,2014,http://kagstv.com/News/KAGSNews/ID/4561/Uber-Makes-Its-Debut-In-College-Station-Students-Excited,1,4,1054285.0,25062.0,20934.5,34637.25,46949.5,62247.5,2.58,0,0,0,2019.0,,0.0,https://www.theeagle.com/news/local/veoride-bicycles-arrive-on-texas-a-m-campus/article_ecfb1c59-5620-5b9e-b92a-b1c0ba7f0586.html,58,0,85,2,2,G,32,,112781.5,81.375,8.775,0.925,0.675,1.975,2.175,4.1,,-0.7394210942504804,2962.581315054766,both
899,17820.0,"Colorado Springs, CO Metro Area",Bus,2002,3594198.5441999994,2437172.2583999997,1933119.6687,2002,2018,0.537844430386156,,,497320.0625,155656.9219,284993.0625,3226.421875,25305.15625,25479.5,28283.25,23813.46875,523285.08,13.9,6.77,79.44,31.62,59.99,8.39,215817.97,12775.53,74739.19,91231.17,22136.69,14935.39,5.92,44460.40625,54094.28125,41.59,46.42,12.0,17185.83,270012.08,287197.92,5.99,94.01,1.39,,156898.0,15.48,1.4,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,13531837.68,35427.21875,35671.3,39596.55,62244.56875,75731.99375,1.946,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,205123.1563,79.1,10.3,0.9,2.3,0.4,1.3,5.7,,0.7529822025406184,3080.284365892126,both
900,17820.0,"Colorado Springs, CO Metro Area",Bus,2003,3149953.9731,2340273.9491999997,1991112.8688,2002,2018,0.6321085596182421,,,522183.75,162202.3125,301588.75,7182.3125,25684.375,24552.0,28886.0,23969.125,538399.69,12.81,7.03,80.24,30.23,61.14,8.63,218705.13,12220.88,73153.25,92112.31,26030.25,15188.44,5.59,46694.375,57287.875,39.05,47.14,13.81,17817.92,274573.92,292391.83,6.1,93.9,1.61,,152094.0,15.84,1.37,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,13639123.15,35187.59375,33636.24,39573.82,63971.29375,78484.38875,2.2057,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,228195.375,79.1,10.3,0.9,2.3,0.4,1.3,5.7,,0.8659887266769917,3080.1700159867614,both
901,17820.0,"Colorado Springs, CO Metro Area",Bus,2004,2817426.2291999995,3667564.2069,1659425.0409000001,2002,2018,0.588986154704462,,,547381.0,168833.75,318407.0,11239.75,26063.5,23587.0,29507.0,24125.5,553669.25,11.68,7.3,81.05,28.8,62.33,8.88,221687.5,11656.5,71507.0,93097.75,29951.0,15475.25,5.26,48936.5,60490.5,36.5,47.85,15.65,16807.5,281239.08,298046.58,5.64,94.36,1.88,,147290.0,15.68,1.33,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,11035176.52,34664.455,31370.71,39244.31,65085.545,80452.365,2.5004,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,251721.5,79.1,10.3,0.9,2.3,0.4,1.3,5.7,,0.7833515857569345,3080.289144194877,both
902,17820.0,"Colorado Springs, CO Metro Area",Bus,2005,2871261.8451,2885940.3770999997,1713775.6053,2002,2018,0.5968719321871226,,,571244.0,175121.0,334335.0,14891.0,26443.0,22772.0,30055.0,24279,568319.0,10.7,7.5,81.8,27.5,63.4,9.1,224289.0,11131.0,70102.0,93666.0,33763.0,15627.0,4.96,51146.0,63657.0,34.0,48.6,17.4,15860.08,286044.08,301904.17,5.26,94.74,2.3,14022.4,142486.0,17.09,1.29,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,11053852.65,34111.47,29375.88,38770.95,65978.34,82117.53,2.967,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,273432,79.1,10.3,0.9,2.3,0.4,1.3,5.7,,0.7699647925213883,3080.393252226672,both
903,17820.0,"Colorado Springs, CO Metro Area",Bus,2006,3310471.9196999995,3393634.6026,2768147.1576,2002,2018,0.8361790175978457,,,600444.0,182785.0,353824.0,20167.0,26821.0,21357.0,30895.0,24444,585448.0,9.1,8.0,82.8,25.7,64.9,9.4,228414.0,10450.0,67732.0,95903.0,38010.0,16319.0,4.58,53486.0,66968.0,31.3,49.2,19.5,14194.33,294175.33,308369.67,4.6,95.4,2.6,14022.4,137682.0,16.07,1.25,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,17300919.74,33526.25,26696.25,38618.75,66857.5,83710.0,3.25,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,302405,77.5,10.3,1.4,4,0.4,1.2,5.1,,1.0452237719973072,3079.621317572168,both
904,17820.0,"Colorado Springs, CO Metro Area",Bus,2007,3497453.2197,3445144.4510999997,2948256.1449,2002,2018,0.8429722886051617,,,608296.0,184942.0,359069.0,18944.0,27205.0,22342.0,30567.0,24563,592660.0,10.0,7.3,82.8,25.9,64.7,9.4,226445.0,10391.0,69222.0,91465.0,40517.0,14850.0,4.59,55304.0,69701.0,29.4,50.4,20.2,13115.17,296793.92,309909.08,4.23,95.77,2.85,14022.4,132878.0,16.09,1.21,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,17836949.67,32918.05,27033.82,36986.07,66917.84,84338.21,3.4485,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,302328,76.9,10.3,1.3,4.2,0.2,1.6,5.5,,1.0199964692122456,3081.5487499242636,both
905,17820.0,"Colorado Springs, CO Metro Area",Bus,2008,3598518.1122,3663344.6289,3633045.6591,2002,2018,1.0095949348658109,,,617321.0,190298.0,364107.0,20537.0,29084.0,22587.0,32375.0,30850,598376.0,10.6,6.5,82.9,25.5,64.8,9.7,229554.0,11622.0,66447.0,103056.0,34041.0,14388.0,5.06,58911.0,73931.0,27.4,50.1,22.5,17666.83,294818.75,312485.58,5.65,94.35,3.27,14022.4,128074.0,16.62,1.17,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,21253317.11,34028.28,26426.79,37878.75,68925.87,86499.27,3.8259,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,308655,77.2,10.3,1.6,3.6,0.2,1,6,,1.1812260737929987,3078.918477321498,both
906,17820.0,"Colorado Springs, CO Metro Area",Bus,2009,3152674.7009999994,3172231.7451,3436019.3637,2002,2018,1.089874373213997,,,627491.0,197035.0,367169.0,19928.0,28223.0,20525.0,31352.0,25663,609457.0,11.2,7.8,81.0,25.9,64.4,9.7,236598.0,13272.0,72046.0,97453.0,38774.0,15053.0,5.61,55176.0,69390.0,30.1,48.8,21.1,24553.5,287771.0,312324.5,7.86,92.14,2.32,14022.4,123270.0,17.96,1.17,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,20100713.28,33020.91,24014.25,36681.84,64555.92,81186.3,2.7144,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,303830,76.9,9.5,1.2,4.6,0.6,1.1,6.2,,1.2751530166603764,3079.9430189310015,both
907,17820.0,"Colorado Springs, CO Metro Area",Bus,2010,2537717.2029,2095668.4122,2453606.6148,2002,2018,0.966855807257057,,,648943.0,201967.0,381055.0,21419.0,26525.0,21878.0,30366.0,25917,631487.0,,0.0,0.0,25.8,64.0,10.2,244194.0,13806.0,76986.0,101525.0,36003.0,15874.0,5.65,51683.0,67391.0,32.7,45.9,21.4,29786.33,288875.08,318661.42,9.35,90.65,2.81,14022.4,118466.0,17.7,1.15,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,14108238.03,30503.75,25159.7,34920.9,59435.45,77499.65,3.2315,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,305920,77.6,9.1,0.9,4.8,0.5,1.1,6,,1.1118841783456155,3092.0925841520575,both
908,17820.0,"Colorado Springs, CO Metro Area",Bus,2011,2666537.3195999996,2182618.7163,2971369.8333,2002,2018,1.1143177376365119,,,660276.0,204777.0,389089.0,21137.0,28594.0,22661.0,31108.0,25086,641089.0,,0.0,0.0,25.5,64.3,10.2,247254.0,12005.0,76864.0,103095.0,39645.0,15645.0,4.86,54877.0,73062.0,31.4,45.4,23.2,29150.83,290566.5,319717.33,9.12,90.88,3.46,14022.4,113662.0,17.62,1.12,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,16639671.07,32025.28,25380.32,34840.96,61462.24,81829.44,3.8752,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,309998,77.9,9.7,0.5,4.6,0.6,0.9,5.8,,1.2480358661528934,3062.424303201826,both
909,17820.0,"Colorado Springs, CO Metro Area",Bus,2012,2587742.1999,1846593.3222,2814670.5047999998,2002,2018,1.0876935518958455,,,668353.0,204291.0,387633.0,23596.0,27532.0,21786.0,31656.0,27305,649651.0,,0.0,0.0,25.2,63.9,10.9,247950.0,10589.0,80982.0,101359.0,38917.0,16103.0,4.27,55320.0,72961.0,29.8,46.7,23.5,28176.08,290738.17,318914.25,8.84,91.16,3.56,14022.4,115998.0,16.36,1.09,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,15339954.25,30009.88,23746.74,34505.04,60298.8,79527.49,3.8804,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,313820,77.3,10.8,0.6,4.5,0.3,1,5.5,,1.1855859715664716,3116.713324778765,both
910,17820.0,"Colorado Springs, CO Metro Area",Bus,2013,2668998.0735,1523685.6162,2390490.9269999997,2002,2018,0.8956510500081483,,,678319.0,214410.0,400050.0,19227.0,29117.0,21586.0,32054.0,27581,660782.0,10.8,9.5,79.7,24.9,63.6,11.5,250601.0,10777.0,75288.0,105544.0,42187.0,16805.0,4.3,57484.0,76055.0,28.5,47.6,23.9,25092.08,293381.0,318473.08,7.88,92.12,3.48,14022.4,118841.0,14.05,1.08,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,0,0,12908651.01,31446.36,23312.88,34618.32,62082.72,82139.4,3.7584,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,321550,77.3,10.6,1.1,3.3,0.5,1.2,6,,0.9673031340088002,3171.434609880967,both
911,17820.0,"Colorado Springs, CO Metro Area",Bus,2014,2934737.4969,1688665.1166,2626974.2763,2002,2018,0.8951309202526311,,,686908.0,228452.0,387703.0,25354.0,29569.0,22382.0,32209.0,27607,668515.0,12.0,8.3,79.7,24.9,63.4,11.7,255330.0,12246.0,75065.0,109135.0,41117.0,17767.0,4.8,59411.0,76509.0,28.1,47.0,24.9,19061.92,298935.92,317997.83,6.0,94.0,3.4,14022.4,121630.0,14.07,1.06,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,1,0,13922963.66,31343.14,23724.92,34141.54,62975.66,81099.54,3.604,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,328335,78.9,9.7,0.7,2.8,0.6,1.4,5.9,,0.9488387754677889,3231.3156640960196,both
912,17820.0,"Colorado Springs, CO Metro Area",Bus,2015,3009199.05,1787013.2807999998,2691854.7876,2002,2018,0.8945419504901146,,,697856.0,230572.0,393320.0,23716.0,29775.0,25646.0,31824.0,26651,680978.0,10.6,8.4,81.0,24.6,63.3,12.1,261435.0,11834.0,79437.0,105624.0,44694.0,19846.0,4.53,60458.0,78073.0,27.8,45.3,26.9,14622.08,304345.0,318967.08,4.59,95.41,2.47,14022.4,123939.0,13.67,1.06,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,1,1,14266830.38,31561.5,27184.76,33733.44,64085.48,82757.38,2.6182,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,341152,78.6,10,1,3.3,0.5,0.9,5.7,,0.9482144675195215,3284.272846378163,both
913,17820.0,"Colorado Springs, CO Metro Area",Bus,2016,3120021.9665999995,1979423.0378999999,2626908.2829,2002,2018,0.8419518551539676,,,712327.0,221625.0,419024.0,22511.0,31252.0,25543.0,33951.0,32157,691811.0,11.5,8.0,80.5,24.4,63.2,12.4,267621.0,10448.0,80799.0,112653.0,43128.0,20593.0,3.9,63651.0,80759.0,26.0,46.0,28.0,12191.92,314153.25,326345.17,3.74,96.26,2.21,14022.4,124044.0,13.16,1.05,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,1,2,13791268.48,32814.6,26820.15,35648.55,66833.55,84796.95,2.3205,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,350380,76.3,11.6,0.5,3.6,0.4,0.8,6.8,,0.8840494479116661,3257.207187161923,both
914,17820.0,"Colorado Springs, CO Metro Area",Bus,2017,3191656.8024,2095373.4416999999,2648284.1451,2002,2018,0.8297521660563864,,,723878.0,225079.0,424546.0,26435.0,31712.0,23482.0,35411.0,30500,704124.0,10.7,7.4,81.9,24.2,63.1,12.7,268122.0,10827.0,73390.0,117117.0,45489.0,21299.0,4.04,65593.0,83525.0,24.0,46.7,29.3,11060.0,327772.67,338832.67,3.26,96.74,2.5,14022.4,122208.0,12.85,1.02,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,1,3,13506249.14,32346.24,23951.64,36119.22,66904.86,85195.5,2.55,0,0,0,2018.0,,0.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",0,0,0,2,2,G,32,,356528,76.1,10.5,1.1,3.8,0.3,1.1,7.1,,0.8463472093775141,3226.2272521379477,both
915,17820.0,"Colorado Springs, CO Metro Area",Bus,2018,3082672.7018999998,2290885.8885,2626498.82385,2002,2018,0.8520200092053762,,,736159.0,225432.75,435113.5,29076.75,32426.25,21910.5,37037.75,30633.75,716067.0,10.33,6.85,82.83,24.0,63.0,13.0,270044.25,10764.75,68173.75,122222.25,46868.25,22015.25,3.99,67847.75,86271.0,22.05,47.4,30.55,12717.36,340759.27,353476.64,3.6,96.4,2.89,,120857.25,12.76,1.0,2014,https://gazette.com/business/uber-starts-colorado-springs-ride-sharing-service-on-heels-of/article_59038ad8-63ce-521a-943b-f222e9ab55de.html,1,4,13132494.12,32426.25,21910.5,37037.75,67847.75,86271.0,2.89,0,1,0,2018.0,,1.0,"https://www.bcycle.com/news/2018/06/29/pikeride-launches-in-colorado-springs
https://pikeride.org/
https://www.koaa.com/news/covering-colorado/pikeride-transitions-to-e-bike-fleet",85,49,87,2,2,G,32,,363446,75.375,10.075,1.425,4.025,0.2,1.3,7.6,,0.8520200092053762,3216.2209593218636,both
916,17860.0,"Columbia, MO Metro Area",Bus,2002,496539.0,381852.0,28974.0,2002,2018,0.058351911934409986,,,106412.7031,67434.07813,28052.17188,1785.109375,19882.65625,21805.85938,18118.875,59155.3125,127173.67,29.21,9.21,61.58,22.17,68.08,9.75,60318.41,5564.0,23404.89,21120.42,9424.17,804.92,9.22,30331.92188,45394.8125,58.57,32.3,9.13,3079.0,84235.92,87314.92,3.53,96.47,1.36,,4111.0,12.98,1.4,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,81127.2,27835.71875,30528.20313,25366.425,42464.69063000001,63552.7375,1.904,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,54955.90625,83.6,6.9,0.5,4.2,1.3,0.5,3,,0.08169267670817397,1566.7970515706015,both
917,17860.0,"Columbia, MO Metro Area",Bus,2003,482363.0,432000.0,181354.0,2002,2018,0.3759699645287885,,,118765.1875,74948.6875,33382.3125,1604.5625,20510.375,21696.5625,19883.5,49417.75,132261.31,25.87,9.17,64.96,22.21,68.08,9.71,61856.38,5126.0,23130.44,22609.31,9295.31,1695.31,8.29,33256.3125,47983.75,54.52,35.1,10.38,3196.33,85946.67,89143.0,3.59,96.41,1.55,,5773.0,18.0,1.37,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,496909.96,28099.21375,29724.29063,27240.395,45561.14813,65737.7375,2.1235,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,61284.375,82.3,8.2,0.5,4.2,1.3,0.5,3,,0.5150788514044403,1567.0149572710504,both
918,17860.0,"Columbia, MO Metro Area",Bus,2004,523318.0,432000.0,165579.0,2002,2018,0.3164022640153788,,,131242.25,82520.25,38824.75,1424.75,21140.5,21578.75,21659.0,39418,137288.75,22.43,9.13,68.45,22.25,68.08,9.68,63405.5,4684.0,22795.25,24143.75,9179.75,2602.75,7.39,36183.75,50572.0,50.43,37.9,11.68,3496.58,85505.58,89002.17,3.93,96.07,1.83,,7435.0,18.0,1.33,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,440440.14,28116.865,28699.7375,28806.47,48124.3875,67260.76,2.4339,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,67682.5,81.4,9.1,0.5,4.2,1.3,0.5,3,,0.42081501114045383,1567.6971584586317,both
919,17860.0,"Columbia, MO Metro Area",Bus,2005,514097.0,432000.0,172212.0,2002,2018,0.3349795855645919,,,143221.0,89864.0,43818.0,1242.0,21761.0,21495.0,23391.0,30467,142557.0,19.4,9.1,71.5,22.3,68.1,9.6,64910.0,4258.0,22703.0,25496.0,9011.0,3442.0,6.56,39099.0,53163.0,46.5,40.7,12.8,3299.83,87837.33,91137.17,3.62,96.38,2.25,1747.2,9097.0,18.0,1.29,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,444306.96,28071.69,27728.55,30174.39,50437.71,68580.27,2.9025,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,73802,79.7,10.8,0.5,4.2,1.3,0.5,3,,0.4321236653783236,1564.7824951532418,both
920,17860.0,"Columbia, MO Metro Area",Bus,2006,854010.0,516000.0,190070.0,2002,2018,0.22256179670027282,,,157193.0,98119.0,50608.0,1071.0,22420.0,21275.0,25297.0,17321,146862.0,14.7,9.0,76.3,22.3,68.0,9.7,66593.0,3768.0,21639.0,27577.0,9055.0,4554.0,5.66,42063.0,55743.0,41.9,43.5,14.6,3092.08,89024.42,92116.5,3.36,96.64,2.54,1747.2,10759.0,16.38,1.25,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,475175.0,28025.0,26593.75,31621.25,52578.75,69678.75,3.175,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,81036,78.5,10.9,0.3,4.7,1.2,0.8,3.7,,0.27820224587534104,1570.8135199684189,both
921,17860.0,"Columbia, MO Metro Area",Bus,2007,715052.0,432000.0,196682.0,2002,2018,0.27505971593674305,,,163192.0,102729.0,50211.0,853.0,22925.0,21600.0,26507.0,20955,155020.0,16.7,9.2,74.1,22.5,68.4,9.1,67562.0,3534.0,24462.0,26743.0,8248.0,4575.0,5.23,44832.0,58367.0,40.0,46.3,13.7,3479.67,89068.92,92548.58,3.76,96.24,2.82,1747.2,12421.0,18.0,1.21,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,475970.44,27739.25,26136.0,32073.47,54246.72,70624.07,3.4122,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,83812,75.4,14.2,0.7,3.5,1.1,1.5,3.7,,0.3328222562834591,1564.4051734274094,both
922,17860.0,"Columbia, MO Metro Area",Bus,2008,1553757.0,432000.0,211265.0,2002,2018,0.13597042523380426,,,164929.0,104370.0,51930.0,750.0,23006.0,22701.0,24502.0,55337,156091.0,18.0,8.0,73.9,22.0,68.5,9.5,67023.0,4228.0,21310.0,27385.0,10854.0,3246.0,6.31,46777.0,60722.0,37.9,47.7,14.4,4137.42,87837.67,91975.08,4.5,95.5,3.23,1747.2,14083.0,18.0,1.17,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,494360.1,26917.02,26560.17,28667.34,54729.09,71044.74,3.7791,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,87554,76.2,11.9,0.6,5.2,1,1.1,4.1,,0.15908539752355097,1559.5477752113122,both
923,17860.0,"Columbia, MO Metro Area",Bus,2009,1958423.0,785448.0,319837.0,2002,2018,0.16331354360115255,,,166481.0,106754.0,48645.0,1268.0,22802.0,19875.0,24750.0,24705,157464.0,18.7,8.2,73.1,21.3,69.5,9.2,69925.0,4237.0,21566.0,30097.0,9004.0,5021.0,6.06,46416.0,59406.0,38.2,46.8,15.0,5984.92,87205.33,93190.25,6.43,93.57,2.33,1747.2,15745.0,18.0,1.17,2014,https://newsroom.uber.com/uber-launching-columbia-with-free-rides/,0,0,748418.58,26678.34,23253.75,28957.5,54306.72,69505.02,2.7261,0,0,0,2018.0,,0.0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html,0,0,0,4,3,E,33,,88342,75.9,13.8,0.8,4.2,0.9,1.3,3.1,,0.19107684601334848,1600.454440505251,both
