,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
4527,40380.0,Bus,2007,187.0,1040.0,1227.0
4528,40380.0,Bus,2008,534.0,705.0,1239.0
4529,40380.0,Bus,2009,685.0,817.0,1502.0
4530,40380.0,Bus,2010,597.0,707.0,1304.0
4531,40380.0,Bus,2011,436.0,569.0,1005.0
4532,40380.0,Bus,2012,327.0,458.0,785.0
4533,40380.0,Bus,2013,439.0,535.0,974.0
4534,40380.0,Bus,2014,346.0,509.0,855.0
4535,40380.0,Bus,2015,327.0,108.0,435.0
4536,40380.0,Bus,2016,343.0,86.0,429.0
4537,40380.0,Bus,2017,307.0,77.0,384.0
4538,40380.0,Bus,2018,284.0,71.0,355.0
4539,40420.0,Bus,2002,121.0,119.0,240.0
4540,40420.0,Bus,2003,144.0,125.0,269.0
4541,40420.0,Bus,2004,206.0,73.0,279.0
4542,40420.0,Bus,2005,222.0,86.0,308.0
4543,40420.0,Bus,2006,239.0,103.0,342.0
4544,40420.0,Bus,2007,292.0,136.0,428.0
4545,40420.0,Bus,2008,324.0,92.0,416.0
4546,40420.0,Bus,2009,327.0,86.0,413.0
4547,40420.0,Bus,2010,316.0,59.0,375.0
4548,40420.0,Bus,2011,325.0,60.0,385.0
4549,40420.0,Bus,2012,318.0,72.0,390.0
4550,40420.0,Bus,2013,269.0,72.0,341.0
4551,40420.0,Bus,2014,334.0,94.0,428.0
4552,40420.0,Bus,2015,369.0,106.0,475.0
4553,40420.0,Bus,2016,333.0,75.0,408.0
4554,40420.0,Bus,2017,335.0,100.0,435.0
4555,40420.0,Bus,2018,350.0,82.0,432.0
4556,40660.0,Bus,2002,70.0,39.0,109.0
4557,40660.0,Bus,2003,80.0,41.0,121.0
4558,40660.0,Bus,2004,83.0,26.0,109.0
4559,40660.0,Bus,2005,56.0,19.0,75.0
4560,40660.0,Bus,2006,107.0,81.0,188.0
4561,40660.0,Bus,2007,149.0,214.0,363.0
4562,40660.0,Bus,2008,141.0,67.0,208.0
4563,40660.0,Bus,2009,140.0,116.0,256.0
4564,40660.0,Bus,2010,96.0,178.0,274.0
4565,40660.0,Bus,2011,87.0,74.0,161.0
4566,40660.0,Bus,2012,90.0,69.0,159.0
4567,40660.0,Bus,2013,95.0,163.0,258.0
4568,40660.0,Bus,2014,43.0,75.0,118.0
4569,40660.0,Bus,2015,52.0,50.0,102.0
4570,40660.0,Bus,2016,94.0,19.0,113.0
4571,40660.0,Bus,2017,83.0,26.0,109.0
4572,40660.0,Bus,2018,76.0,59.0,135.0
4573,40900.0,Bus,2002,1189.0,101.0,1290.0
4574,40900.0,Bus,2003,1058.0,14.0,1072.0
4575,40900.0,Bus,2004,1703.0,341.0,2044.0
4576,40900.0,Bus,2005,1586.0,428.0,2014.0
4577,40900.0,Bus,2006,1345.0,557.0,1902.0
4578,40900.0,Bus,2007,844.0,523.0,1367.0
4579,40900.0,Bus,2008,1113.0,352.0,1465.0
4580,40900.0,Bus,2009,1050.0,249.0,1299.0
4581,40900.0,Bus,2010,1041.0,353.0,1394.0
4582,40900.0,Bus,2011,838.0,397.0,1235.0
4583,40900.0,Bus,2012,854.0,289.0,1143.0
4584,40900.0,Bus,2013,1068.0,301.0,1369.0
4585,40900.0,Bus,2014,1023.0,122.0,1145.0
4586,40900.0,Bus,2015,1106.0,187.0,1293.0
4587,40900.0,Bus,2016,1366.0,255.0,1621.0
4588,40900.0,Bus,2017,1129.0,332.0,1461.0
4589,40900.0,Bus,2018,1053.0,321.0,1374.0
4590,40900.0,Rail,2002,33.0,7.0,40.0
4591,40900.0,Rail,2003,42.0,99.0,141.0
4592,40900.0,Rail,2004,70.0,85.0,155.0
4593,40900.0,Rail,2005,264.0,11.0,275.0
4594,40900.0,Rail,2006,198.0,58.0,256.0
4595,40900.0,Rail,2007,231.0,98.0,329.0
4596,40900.0,Rail,2008,219.0,84.0,303.0
4597,40900.0,Rail,2009,114.0,83.0,197.0
4598,40900.0,Rail,2010,76.0,102.0,178.0
4599,40900.0,Rail,2011,98.0,79.0,177.0
4600,40900.0,Rail,2012,49.0,40.0,89.0
4601,40900.0,Rail,2013,217.0,29.0,246.0
4602,40900.0,Rail,2014,215.0,45.0,260.0
4603,40900.0,Rail,2015,239.0,73.0,312.0
4604,40900.0,Rail,2016,202.0,167.0,369.0
4605,40900.0,Rail,2017,381.0,53.0,434.0
4606,40900.0,Rail,2018,399.0,109.0,508.0
4607,40980.0,Bus,2002,3.0,0.0,3.0
4608,40980.0,Bus,2003,2.0,30.0,32.0
4609,40980.0,Bus,2004,4.0,66.0,70.0
4610,40980.0,Bus,2005,49.0,108.0,157.0
4611,40980.0,Bus,2006,44.0,189.0,233.0
4612,40980.0,Bus,2007,54.0,166.0,220.0
4613,40980.0,Bus,2008,21.0,156.0,177.0
4614,40980.0,Bus,2009,34.0,98.0,132.0
4615,40980.0,Bus,2010,15.0,91.0,106.0
4616,40980.0,Bus,2011,12.0,89.0,101.0
4617,40980.0,Bus,2012,17.0,99.0,116.0
4618,40980.0,Bus,2013,13.0,88.0,101.0
4619,40980.0,Bus,2014,63.0,15.0,78.0
4620,40980.0,Bus,2015,18.0,81.0,99.0
4621,40980.0,Bus,2016,5.0,100.0,105.0
4622,40980.0,Bus,2017,13.0,60.0,73.0
4623,40980.0,Bus,2018,42.0,30.0,72.0
4624,41060.0,Bus,2002,9.0,7.0,16.0
4625,41060.0,Bus,2003,5.0,4.0,9.0
4626,41060.0,Bus,2004,10.0,1.0,11.0
4627,41060.0,Bus,2005,14.0,2.0,16.0
4628,41060.0,Bus,2006,14.0,1.0,15.0
4629,41060.0,Bus,2007,9.0,0.0,9.0
4630,41060.0,Bus,2008,12.0,0.0,12.0
4631,41060.0,Bus,2009,16.0,3.0,19.0
4632,41060.0,Bus,2010,15.0,3.0,18.0
4633,41060.0,Bus,2011,25.0,3.0,28.0
4634,41060.0,Bus,2012,76.0,38.0,114.0
4635,41060.0,Bus,2013,87.0,44.0,131.0
4636,41060.0,Bus,2014,39.0,36.0,75.0
4637,41060.0,Bus,2015,30.0,8.0,38.0
4638,41060.0,Bus,2016,25.0,20.0,45.0
4639,41060.0,Bus,2017,45.0,81.0,126.0
4640,41060.0,Bus,2018,27.0,87.0,114.0
4641,41140.0,Bus,2002,36.0,56.0,92.0
4642,41140.0,Bus,2003,32.0,66.0,98.0
4643,41140.0,Bus,2004,30.0,61.0,91.0
4644,41140.0,Bus,2005,25.0,52.0,77.0
4645,41140.0,Bus,2006,3.0,40.0,43.0
4646,41140.0,Bus,2007,2.0,34.0,36.0
4647,41140.0,Bus,2008,21.0,38.0,59.0
4648,41140.0,Bus,2009,50.0,29.0,79.0
4649,41140.0,Bus,2010,53.0,42.0,95.0
4650,41140.0,Bus,2011,0.0,0.0,0.0
4651,41140.0,Bus,2012,0.0,0.0,0.0
4652,41140.0,Bus,2013,0.0,0.0,0.0
4653,41140.0,Bus,2014,0.0,0.0,0.0
4654,41140.0,Bus,2015,0.0,0.0,0.0
4655,41140.0,Bus,2016,0.0,0.0,0.0
4656,41140.0,Bus,2017,0.0,0.0,0.0
4657,41140.0,Bus,2018,0.0,0.0,0.0
4658,41180.0,Bus,2002,1327.0,445.0,1772.0
4659,41180.0,Bus,2003,747.0,264.0,1011.0
4660,41180.0,Bus,2004,716.0,129.0,845.0
4661,41180.0,Bus,2005,660.0,157.0,817.0
4662,41180.0,Bus,2006,604.0,160.0,764.0
4663,41180.0,Bus,2007,552.0,144.0,696.0
4664,41180.0,Bus,2008,569.0,185.0,754.0
4665,41180.0,Bus,2009,577.0,213.0,790.0
4666,41180.0,Bus,2010,479.0,181.0,660.0
4667,41180.0,Bus,2011,515.0,225.0,740.0
4668,41180.0,Bus,2012,522.0,251.0,773.0
4669,41180.0,Bus,2013,452.0,227.0,679.0
4670,41180.0,Bus,2014,507.0,214.0,721.0
4671,41180.0,Bus,2015,481.0,222.0,703.0
4672,41180.0,Bus,2016,618.0,233.0,851.0
4673,41180.0,Bus,2017,670.0,204.0,874.0
4674,41180.0,Bus,2018,600.0,210.0,810.0
4675,41180.0,Rail,2002,1.0,296.0,297.0
4676,41180.0,Rail,2003,3.0,329.0,332.0
4677,41180.0,Rail,2004,2.0,326.0,328.0
4678,41180.0,Rail,2005,3.0,328.0,331.0
4679,41180.0,Rail,2006,7.0,291.0,298.0
4680,41180.0,Rail,2007,8.0,333.0,341.0
4681,41180.0,Rail,2008,8.0,356.0,364.0
4682,41180.0,Rail,2009,14.0,359.0,373.0
4683,41180.0,Rail,2010,291.0,143.0,434.0
4684,41180.0,Rail,2011,328.0,192.0,520.0
4685,41180.0,Rail,2012,205.0,89.0,294.0
4686,41180.0,Rail,2013,278.0,118.0,396.0
4687,41180.0,Rail,2014,298.0,86.0,384.0
4688,41180.0,Rail,2015,240.0,80.0,320.0
4689,41180.0,Rail,2016,296.0,78.0,374.0
4690,41180.0,Rail,2017,286.0,71.0,357.0
4691,41180.0,Rail,2018,282.0,45.0,327.0
4692,41420.0,Bus,2002,68.0,15.0,83.0
4693,41420.0,Bus,2003,45.0,16.0,61.0
4694,41420.0,Bus,2004,73.0,13.0,86.0
4695,41420.0,Bus,2005,64.0,22.0,86.0
4696,41420.0,Bus,2006,53.0,18.0,71.0
4697,41420.0,Bus,2007,60.0,18.0,78.0
4698,41420.0,Bus,2008,60.0,10.0,70.0
4699,41420.0,Bus,2009,52.0,19.0,71.0
4700,41420.0,Bus,2010,126.0,23.0,149.0
4701,41420.0,Bus,2011,200.0,69.0,269.0
4702,41420.0,Bus,2012,139.0,109.0,248.0
4703,41420.0,Bus,2013,175.0,112.0,287.0
4704,41420.0,Bus,2014,176.0,70.0,246.0
4705,41420.0,Bus,2015,169.0,104.0,273.0
4706,41420.0,Bus,2016,214.0,131.0,345.0
4707,41420.0,Bus,2017,214.0,131.0,345.0
4708,41420.0,Bus,2018,189.0,103.0,292.0
4709,41500.0,Bus,2002,426.0,476.0,902.0
4710,41500.0,Bus,2003,266.0,342.0,608.0
4711,41500.0,Bus,2004,264.0,134.0,398.0
4712,41500.0,Bus,2005,264.0,188.0,452.0
4713,41500.0,Bus,2006,326.0,194.0,520.0
4714,41500.0,Bus,2007,142.0,141.0,283.0
4715,41500.0,Bus,2008,123.0,128.0,251.0
4716,41500.0,Bus,2009,296.0,4.0,300.0
4717,41500.0,Bus,2010,316.0,4.0,320.0
4718,41500.0,Bus,2011,6.0,296.0,302.0
4719,41500.0,Bus,2012,150.0,152.0,302.0
4720,41500.0,Bus,2013,213.0,66.0,279.0
4721,41500.0,Bus,2014,251.0,48.0,299.0
4722,41500.0,Bus,2015,233.0,39.0,272.0
4723,41500.0,Bus,2016,280.0,52.0,332.0
4724,41500.0,Bus,2017,247.0,81.0,328.0
4725,41500.0,Bus,2018,250.0,59.0,309.0
4726,41540.0,Bus,2002,0.0,0.0,0.0
4727,41540.0,Bus,2003,0.0,0.0,0.0
4728,41540.0,Bus,2004,0.0,0.0,0.0
4729,41540.0,Bus,2005,0.0,0.0,0.0
4730,41540.0,Bus,2006,166.0,280.0,446.0
4731,41540.0,Bus,2007,274.0,169.0,443.0
4732,41540.0,Bus,2008,239.0,369.0,608.0
4733,41540.0,Bus,2009,478.0,58.0,536.0
4734,41540.0,Bus,2010,359.0,493.0,852.0
4735,41540.0,Bus,2011,139.0,69.0,208.0
4736,41540.0,Bus,2012,121.0,84.0,205.0
4737,41540.0,Bus,2013,134.0,39.0,173.0
4738,41540.0,Bus,2014,218.0,96.0,314.0
4739,41540.0,Bus,2015,205.0,97.0,302.0
4740,41540.0,Bus,2016,262.0,55.0,317.0
4741,41540.0,Bus,2017,196.0,72.0,268.0
4742,41540.0,Bus,2018,115.0,72.0,187.0
4743,41620.0,Bus,2002,29.0,154.0,183.0
4744,41620.0,Bus,2003,48.0,224.0,272.0
4745,41620.0,Bus,2004,1625.0,213.0,1838.0
4746,41620.0,Bus,2005,1507.0,169.0,1676.0
4747,41620.0,Bus,2006,1428.0,189.0,1617.0
4748,41620.0,Bus,2007,1516.0,157.0,1673.0
4749,41620.0,Bus,2008,1567.0,191.0,1758.0
4750,41620.0,Bus,2009,1389.0,174.0,1563.0
4751,41620.0,Bus,2010,1477.0,192.0,1669.0
4752,41620.0,Bus,2011,1316.0,196.0,1512.0
4753,41620.0,Bus,2012,1217.0,106.0,1323.0
4754,41620.0,Bus,2013,1162.0,101.0,1263.0
4755,41620.0,Bus,2014,1050.0,124.0,1174.0
4756,41620.0,Bus,2015,1857.0,397.0,2254.0
4757,41620.0,Bus,2016,1010.0,654.0,1664.0
4758,41620.0,Bus,2017,991.0,580.0,1571.0
4759,41620.0,Bus,2018,780.0,579.0,1359.0
4760,41620.0,Rail,2002,4.0,20.0,24.0
4761,41620.0,Rail,2003,3.0,10.0,13.0
4762,41620.0,Rail,2004,22.0,0.0,22.0
4763,41620.0,Rail,2005,65.0,0.0,65.0
4764,41620.0,Rail,2006,151.0,0.0,151.0
4765,41620.0,Rail,2007,106.0,0.0,106.0
4766,41620.0,Rail,2008,130.0,0.0,130.0
4767,41620.0,Rail,2009,159.0,0.0,159.0
4768,41620.0,Rail,2010,159.0,0.0,159.0
4769,41620.0,Rail,2011,28.0,37.0,65.0
4770,41620.0,Rail,2012,69.0,16.0,85.0
4771,41620.0,Rail,2013,69.0,19.0,88.0
4772,41620.0,Rail,2014,30.0,70.0,100.0
4773,41620.0,Rail,2015,178.0,118.0,296.0
4774,41620.0,Rail,2016,241.0,79.0,320.0
4775,41620.0,Rail,2017,253.0,196.0,449.0
4776,41620.0,Rail,2018,355.0,258.0,613.0
4777,41660.0,Bus,2002,98.0,81.0,179.0
4778,41660.0,Bus,2003,85.0,37.0,122.0
4779,41660.0,Bus,2004,51.0,32.0,83.0
4780,41660.0,Bus,2005,131.0,143.0,274.0
4781,41660.0,Bus,2006,108.0,144.0,252.0
4782,41660.0,Bus,2007,80.0,148.0,228.0
4783,41660.0,Bus,2008,63.0,35.0,98.0
4784,41660.0,Bus,2009,67.0,22.0,89.0
4785,41660.0,Bus,2010,62.0,16.0,78.0
4786,41660.0,Bus,2011,61.0,20.0,81.0
4787,41660.0,Bus,2012,17.0,62.0,79.0
4788,41660.0,Bus,2013,17.0,17.0,34.0
4789,41660.0,Bus,2014,42.0,22.0,64.0
4790,41660.0,Bus,2015,18.0,7.0,25.0
4791,41660.0,Bus,2016,16.0,18.0,34.0
4792,41660.0,Bus,2017,65.0,64.0,129.0
4793,41660.0,Bus,2018,18.0,71.0,89.0
4794,41700.0,Bus,2002,4255.0,2692.0,6947.0
4795,41700.0,Bus,2003,8005.0,973.0,8978.0
4796,41700.0,Bus,2004,5926.0,2554.0,8480.0
4797,41700.0,Bus,2005,7100.0,2006.0,9106.0
4798,41700.0,Bus,2006,6428.0,2604.0,9032.0
4799,41700.0,Bus,2007,4178.0,1790.0,5968.0
4800,41700.0,Bus,2008,4280.0,2000.0,6280.0
4801,41700.0,Bus,2009,3404.0,1992.0,5396.0
4802,41700.0,Bus,2010,3898.0,2319.0,6217.0
4803,41700.0,Bus,2011,3681.0,2951.0,6632.0
4804,41700.0,Bus,2012,3735.0,2418.0,6153.0
4805,41700.0,Bus,2013,3204.0,2852.0,6056.0
4806,41700.0,Bus,2014,4487.0,6017.0,10504.0
4807,41700.0,Bus,2015,3574.0,2045.0,5619.0
4808,41700.0,Bus,2016,1706.0,5400.0,7106.0
4809,41700.0,Bus,2017,5698.0,925.0,6623.0
4810,41700.0,Bus,2018,2414.0,3231.0,5645.0
4811,41740.0,Bus,2002,4122.0,1600.0,5722.0
4812,41740.0,Bus,2003,1809.0,725.0,2534.0
4813,41740.0,Bus,2004,1613.0,260.0,1873.0
4814,41740.0,Bus,2005,962.0,631.0,1593.0
4815,41740.0,Bus,2006,848.0,670.0,1518.0
4816,41740.0,Bus,2007,949.0,236.0,1185.0
4817,41740.0,Bus,2008,1779.0,197.0,1976.0
4818,41740.0,Bus,2009,2989.0,601.0,3590.0
4819,41740.0,Bus,2010,3010.0,322.0,3332.0
4820,41740.0,Bus,2011,2445.0,478.0,2923.0
4821,41740.0,Bus,2012,2175.0,709.0,2884.0
4822,41740.0,Bus,2013,2302.0,391.0,2693.0
4823,41740.0,Bus,2014,2423.0,1260.0,3683.0
4824,41740.0,Bus,2015,2572.0,281.0,2853.0
4825,41740.0,Bus,2016,3215.0,697.0,3912.0
4826,41740.0,Bus,2017,3072.0,632.0,3704.0
4827,41740.0,Bus,2018,2880.0,448.0,3328.0
4828,41740.0,Rail,2002,18.0,175.0,193.0
4829,41740.0,Rail,2003,1.0,164.0,165.0
4830,41740.0,Rail,2004,2.0,148.0,150.0
4831,41740.0,Rail,2005,3.0,138.0,141.0
4832,41740.0,Rail,2006,0.0,196.0,196.0
4833,41740.0,Rail,2007,35.0,409.0,444.0
4834,41740.0,Rail,2008,19.0,492.0,511.0
4835,41740.0,Rail,2009,31.0,558.0,589.0
4836,41740.0,Rail,2010,35.0,729.0,764.0
4837,41740.0,Rail,2011,27.0,632.0,659.0
4838,41740.0,Rail,2012,25.0,3223.0,3248.0
4839,41740.0,Rail,2013,30.0,1714.0,1744.0
4840,41740.0,Rail,2014,26.0,1559.0,1585.0
4841,41740.0,Rail,2015,409.0,986.0,1395.0
4842,41740.0,Rail,2016,471.0,927.0,1398.0
4843,41740.0,Rail,2017,508.0,975.0,1483.0
4844,41740.0,Rail,2018,445.0,542.0,987.0
4845,41860.0,Bus,2002,12701.0,5786.0,18487.0
4846,41860.0,Bus,2003,12422.0,6364.0,18786.0
4847,41860.0,Bus,2004,9351.0,6137.0,15488.0
4848,41860.0,Bus,2005,9610.0,6539.0,16149.0
4849,41860.0,Bus,2006,10075.0,5306.0,15381.0
4850,41860.0,Bus,2007,8871.0,6190.0,15061.0
4851,41860.0,Bus,2008,9860.0,8050.0,17910.0
4852,41860.0,Bus,2009,9498.0,8870.0,18368.0
4853,41860.0,Bus,2010,9143.0,6954.0,16097.0
4854,41860.0,Bus,2011,5761.0,5785.0,11546.0
4855,41860.0,Bus,2012,8340.0,2962.0,11302.0
4856,41860.0,Bus,2013,7422.0,2655.0,10077.0
4857,41860.0,Bus,2014,6949.0,2628.0,9577.0
4858,41860.0,Bus,2015,6771.0,2209.0,8980.0
4859,41860.0,Bus,2016,6734.0,2341.0,9075.0
4860,41860.0,Bus,2017,5887.0,3087.0,8974.0
4861,41860.0,Bus,2018,6155.0,2112.0,8267.0
4862,41860.0,Rail,2002,3412.0,318.0,3730.0
4863,41860.0,Rail,2003,2804.0,347.0,3151.0
4864,41860.0,Rail,2004,3182.0,446.0,3628.0
4865,41860.0,Rail,2005,3017.0,400.0,3417.0
4866,41860.0,Rail,2006,3286.0,423.0,3709.0
4867,41860.0,Rail,2007,3386.0,1103.0,4489.0
4868,41860.0,Rail,2008,1445.0,3696.0,5141.0
4869,41860.0,Rail,2009,2747.0,9057.0,11804.0
4870,41860.0,Rail,2010,2884.0,7797.0,10681.0
4871,41860.0,Rail,2011,2939.0,8147.0,11086.0
4872,41860.0,Rail,2012,1991.0,7959.0,9950.0
4873,41860.0,Rail,2013,1863.0,8801.0,10664.0
4874,41860.0,Rail,2014,2102.0,8436.0,10538.0
4875,41860.0,Rail,2015,1664.0,8436.0,10100.0
4876,41860.0,Rail,2016,1474.0,7463.0,8937.0
4877,41860.0,Rail,2017,1542.0,4772.0,6314.0
4878,41860.0,Rail,2018,1781.0,3091.0,4872.0
4879,41940.0,Bus,2002,5582.0,1320.0,6902.0
4880,41940.0,Bus,2003,4067.0,1004.0,5071.0
4881,41940.0,Bus,2004,3016.0,542.0,3558.0
4882,41940.0,Bus,2005,2917.0,597.0,3514.0
4883,41940.0,Bus,2006,3430.0,751.0,4181.0
4884,41940.0,Bus,2007,3346.0,716.0,4062.0
4885,41940.0,Bus,2008,2498.0,651.0,3149.0
4886,41940.0,Bus,2009,2232.0,610.0,2842.0
4887,41940.0,Bus,2010,2053.0,485.0,2538.0
4888,41940.0,Bus,2011,1733.0,428.0,2161.0
4889,41940.0,Bus,2012,1677.0,346.0,2023.0
4890,41940.0,Bus,2013,1450.0,299.0,1749.0
4891,41940.0,Bus,2014,1792.0,435.0,2227.0
4892,41940.0,Bus,2015,1865.0,366.0,2231.0
4893,41940.0,Bus,2016,1899.0,302.0,2201.0
4894,41940.0,Bus,2017,1785.0,372.0,2157.0
4895,41940.0,Bus,2018,1620.0,321.0,1941.0
4896,41940.0,Rail,2002,96.0,2.0,98.0
4897,41940.0,Rail,2003,53.0,0.0,53.0
4898,41940.0,Rail,2004,86.0,0.0,86.0
4899,41940.0,Rail,2005,72.0,0.0,72.0
4900,41940.0,Rail,2006,80.0,3.0,83.0
4901,41940.0,Rail,2007,86.0,0.0,86.0
4902,41940.0,Rail,2008,78.0,2.0,80.0
4903,41940.0,Rail,2009,58.0,8.0,66.0
4904,41940.0,Rail,2010,50.0,4.0,54.0
4905,41940.0,Rail,2011,55.0,7.0,62.0
4906,41940.0,Rail,2012,67.0,2.0,69.0
4907,41940.0,Rail,2013,54.0,0.0,54.0
4908,41940.0,Rail,2014,59.0,0.0,59.0
4909,41940.0,Rail,2015,110.0,0.0,110.0
4910,41940.0,Rail,2016,95.0,0.0,95.0
4911,41940.0,Rail,2017,84.0,0.0,84.0
4912,41940.0,Rail,2018,90.0,0.0,90.0
4913,41980.0,Bus,2002,3744.0,4164.0,7908.0
4914,41980.0,Bus,2003,4284.0,4008.0,8292.0
4915,41980.0,Bus,2004,8652.0,5352.0,14004.0
4916,41980.0,Bus,2005,8352.0,5124.0,13476.0
4917,41980.0,Bus,2006,8504.0,5402.0,13906.0
4918,41980.0,Bus,2007,8286.0,4916.0,13202.0
4919,41980.0,Bus,2008,8051.0,4621.0,12672.0
4920,41980.0,Bus,2009,4626.0,4933.0,9559.0
4921,41980.0,Bus,2010,4959.0,3257.0,8216.0
4922,41980.0,Bus,2011,1880.0,1326.0,3206.0
4923,41980.0,Bus,2012,2265.0,1541.0,3806.0
4924,41980.0,Bus,2013,3032.0,1729.0,4761.0
4925,41980.0,Bus,2014,4058.0,2889.0,6947.0
4926,41980.0,Bus,2015,3405.0,2170.0,5575.0
4927,41980.0,Bus,2016,3343.0,3801.0,7144.0
4928,41980.0,Bus,2017,3697.0,3265.0,6962.0
4929,41980.0,Bus,2018,3354.0,1973.0,5327.0
4930,41980.0,Rail,2002,0.0,0.0,0.0
4931,41980.0,Rail,2003,0.0,0.0,0.0
4932,41980.0,Rail,2004,0.0,0.0,0.0
4933,41980.0,Rail,2005,0.0,0.0,0.0
4934,41980.0,Rail,2006,0.0,0.0,0.0
4935,41980.0,Rail,2007,0.0,0.0,0.0
4936,41980.0,Rail,2008,43.0,3.0,46.0
4937,41980.0,Rail,2009,56.0,676.0,732.0
4938,41980.0,Rail,2010,45.0,768.0,813.0
4939,41980.0,Rail,2011,64.0,637.0,701.0
4940,41980.0,Rail,2012,32.0,738.0,770.0
4941,41980.0,Rail,2013,34.0,556.0,590.0
4942,41980.0,Rail,2014,41.0,481.0,522.0
4943,41980.0,Rail,2015,48.0,474.0,522.0
4944,41980.0,Rail,2016,42.0,491.0,533.0
4945,41980.0,Rail,2017,51.0,524.0,575.0
4946,41980.0,Rail,2018,39.0,430.0,469.0
4947,42020.0,Bus,2002,0.0,0.0,0.0
4948,42020.0,Bus,2003,0.0,0.0,0.0
4949,42020.0,Bus,2004,0.0,0.0,0.0
4950,42020.0,Bus,2005,0.0,0.0,0.0
4951,42020.0,Bus,2006,0.0,0.0,0.0
4952,42020.0,Bus,2007,0.0,0.0,0.0
4953,42020.0,Bus,2008,12.0,13.0,25.0
4954,42020.0,Bus,2009,13.0,3.0,16.0
4955,42020.0,Bus,2010,7.0,21.0,28.0
4956,42020.0,Bus,2011,146.0,13.0,159.0
4957,42020.0,Bus,2012,144.0,25.0,169.0
4958,42020.0,Bus,2013,133.0,43.0,176.0
4959,42020.0,Bus,2014,109.0,58.0,167.0
4960,42020.0,Bus,2015,93.0,63.0,156.0
4961,42020.0,Bus,2016,99.0,51.0,150.0
4962,42020.0,Bus,2017,97.0,73.0,170.0
4963,42020.0,Bus,2018,91.0,110.0,201.0
4964,42060.0,Bus,2002,223.0,85.0,308.0
4965,42060.0,Bus,2003,260.0,100.0,360.0
4966,42060.0,Bus,2004,383.0,231.0,614.0
4967,42060.0,Bus,2005,208.0,173.0,381.0
4968,42060.0,Bus,2006,228.0,190.0,418.0
4969,42060.0,Bus,2007,316.0,107.0,423.0
4970,42060.0,Bus,2008,334.0,77.0,411.0
4971,42060.0,Bus,2009,208.0,127.0,335.0
4972,42060.0,Bus,2010,380.0,168.0,548.0
4973,42060.0,Bus,2011,417.0,407.0,824.0
4974,42060.0,Bus,2012,574.0,153.0,727.0
4975,42060.0,Bus,2013,482.0,129.0,611.0
4976,42060.0,Bus,2014,400.0,133.0,533.0
4977,42060.0,Bus,2015,420.0,189.0,609.0
4978,42060.0,Bus,2016,445.0,216.0,661.0
4979,42060.0,Bus,2017,61.0,388.0,449.0
4980,42060.0,Bus,2018,90.0,376.0,466.0
4981,42100.0,Bus,2002,116.0,153.0,269.0
4982,42100.0,Bus,2003,64.0,122.0,186.0
4983,42100.0,Bus,2004,116.0,246.0,362.0
4984,42100.0,Bus,2005,163.0,181.0,344.0
4985,42100.0,Bus,2006,96.0,185.0,281.0
4986,42100.0,Bus,2007,78.0,208.0,286.0
4987,42100.0,Bus,2008,131.0,202.0,333.0
4988,42100.0,Bus,2009,230.0,29.0,259.0
4989,42100.0,Bus,2010,199.0,9.0,208.0
4990,42100.0,Bus,2011,295.0,6.0,301.0
4991,42100.0,Bus,2012,261.0,37.0,298.0
4992,42100.0,Bus,2013,263.0,46.0,309.0
4993,42100.0,Bus,2014,209.0,69.0,278.0
4994,42100.0,Bus,2015,140.0,54.0,194.0
4995,42100.0,Bus,2016,30.0,159.0,189.0
4996,42100.0,Bus,2017,29.0,248.0,277.0
4997,42100.0,Bus,2018,285.0,14.0,299.0
4998,42140.0,Bus,2002,112.0,156.0,268.0
4999,42140.0,Bus,2003,199.0,36.0,235.0
5000,42140.0,Bus,2004,284.0,111.0,395.0
5001,42140.0,Bus,2005,290.0,828.0,1118.0
5002,42140.0,Bus,2006,275.0,1130.0,1405.0
5003,42140.0,Bus,2007,389.0,935.0,1324.0
5004,42140.0,Bus,2008,2385.0,1215.0,3600.0
5005,42140.0,Bus,2009,1013.0,878.0,1891.0
5006,42140.0,Bus,2010,216.0,803.0,1019.0
5007,42140.0,Bus,2011,115.0,545.0,660.0
5008,42140.0,Bus,2012,23.0,92.0,115.0
5009,42140.0,Bus,2013,33.0,79.0,112.0
5010,42140.0,Bus,2014,43.0,14.0,57.0
5011,42140.0,Bus,2015,13.0,31.0,44.0
5012,42140.0,Bus,2016,15.0,37.0,52.0
5013,42140.0,Bus,2017,12.0,35.0,47.0
5014,42140.0,Bus,2018,17.0,42.0,59.0
5015,42220.0,Bus,2002,13.0,0.0,13.0
5016,42220.0,Bus,2003,8.0,0.0,8.0
5017,42220.0,Bus,2004,2.0,0.0,2.0
5018,42220.0,Bus,2005,5.0,0.0,5.0
5019,42220.0,Bus,2006,4.0,0.0,4.0
5020,42220.0,Bus,2007,9.0,0.0,9.0
5021,42220.0,Bus,2008,113.0,86.0,199.0
5022,42220.0,Bus,2009,285.0,270.0,555.0
5023,42220.0,Bus,2010,177.0,225.0,402.0
5024,42220.0,Bus,2011,134.0,187.0,321.0
5025,42220.0,Bus,2012,108.0,183.0,291.0
5026,42220.0,Bus,2013,104.0,330.0,434.0
5027,42220.0,Bus,2014,117.0,282.0,399.0
5028,42220.0,Bus,2015,72.0,245.0,317.0
5029,42220.0,Bus,2016,107.0,69.0,176.0
5030,42220.0,Bus,2017,93.0,41.0,134.0
