CLUSTER_APTA,RAIL_FLAG,Year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SCOOTER_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SCOOTER_RAIL_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_2018_log_FAC_scaled,POP_EMP_log_FAC_scaled,GAS_PRICE_2018_log_FAC_scaled,TOTAL_MED_INC_INDIV_2018_log_FAC_scaled,Tot_NonUSA_POP_pct_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,YEARS_SINCE_TNC_BUS_FAC_scaled,YEARS_SINCE_TNC_RAIL_FAC_scaled,BIKE_SHARE_BUS_FAC_scaled,scooter_flag_BUS_FAC_scaled,BIKE_SCOOTER_RAIL_FAC_scaled,Total_FAC_scaled
23.0,0,2015,129149096.19,240119532.153,-2138407.1969999815,238133110.5834543,-3676541.562862668,8446936.188216235,0.897085295360655,1555699.198048422,2.6122843547964587,32410.192413384648,1.5741918064512035,7.372400207757117,0.18200525834469872,0.7640911636332527,0.0,0.42952047166006563,0.0,0.0,5490014.384165008,-738520.3129921005,1808047.7289366277,-4250159.362341742,-1804418.9914104978,-372708.10587823915,99992.57574663838,-29993.87080910962,-2377828.5270488793,0.0,-1088080.2874558237,0.0,0.0,-3263654.769087779,5043934.885623828,-1016596.3007816605,1847776.5473007967,-4092834.4914778643,-1764858.5864592073,-373584.8262931373,102046.91523639568,-28946.098727538076,-2283618.0826741215,0.0,-1109861.5246105015,0.0,0.0,-3676541.562863011
23.0,0,2016,127010688.993,232174243.90399998,-4344656.549000038,237300006.21688342,-914528.9420507313,8983255.810458917,0.9231320826560722,1605226.5732780695,2.325165601792056,33553.19057169867,1.785595498703841,7.302746966674427,0.1818003184869815,1.555827785462142,0.0,0.4311919006519081,0.0,0.0,3599562.461892324,-1354391.4602434642,1905818.512876181,-1390895.0534007403,-1546913.1499328134,482353.1759260292,-74773.22371914737,-79985.81551020594,-2414610.1166909263,0.0,0.0,0.0,0.0,-873834.6688031266,3503829.7640271815,-1271433.3533209919,1956789.8694461645,-1361152.6749344412,-1650755.011195188,480183.56198663544,-97162.73344585272,-85706.56104440718,-2389121.803569476,0.0,0.0,0.0,0.0,-914528.942050375
23.0,0,2017,122666032.44399996,228575407.928,1047385.7440000223,239907498.41957968,2413180.9547939408,9079828.922621788,0.8915778278111228,1610642.8580105156,2.544777053618818,33894.73819514739,1.7874361134669154,7.065640109344661,0.1811158873379254,2.325703176731011,0.0,0.665162705146179,0.0,0.0,1461601.2819811422,2186584.457458241,1640639.2712738595,1042902.1918646654,-612693.7673518356,-31818.47835607409,-309877.2415724767,-114442.53112486994,-2312254.6685944707,0.0,-736832.0585431401,0.0,0.0,2213808.4570352207,1641420.1320379511,2256266.4797685277,1760906.2055363094,1105731.7692527904,-577346.3309837806,-70029.97743534693,-368406.472657234,-121241.61669482212,-2521032.2426842544,0.0,-693086.9913463385,0.0,0.0,2413180.9547938015
23.0,0,2018,123713418.18800001,225142371.9840001,-1688079.5139999725,237479188.14401674,-1598975.4129206054,9449443.808427015,0.879909794062276,1638488.8374524983,2.8004178964466195,34533.07458587845,1.8193852606503949,6.790339168496308,0.17979150305740296,3.253812655473501,0.0,0.9795228032892092,0.4416206532744516,0.0,1990356.6996770937,491395.89777759404,1499056.8935046853,1171640.4092053433,-929516.5663490293,92435.80780173291,-245324.6569764569,-98644.33192841268,-2735752.819928064,0.0,-918973.9560714959,-2064152.4406971312,0.0,-1747479.0639842842,1973317.715380838,497648.8375241575,1510995.046878441,1176006.4838989608,-876184.0125265081,109619.74113547057,-269433.5063685036,-102636.0299375862,-2647314.3732679947,0.0,-992954.7129576381,-1978040.602680117,0.0,-1598975.41292048
23.0,1,2002,0.0,15276557.478399986,0.0,14401139.254775725,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1,2003,333268.47840000014,14989856.077599978,43502.59919999988,15163330.565364532,-12537.626680396555,576834.3095999997,4.066037977,1632828.5449999995,2.2467999999999995,46101.52749999998,3.4863110424746697,8.44,0.24944466137996435,0.0,0.0,0.0,0.0,0.0,-17417.327782323715,-8571.274706573868,6188.643193607298,3970.9822802152485,7057.6383936491275,587.7185349515115,-497.4425086037985,-2903.4162215571464,0.0,0.0,0.0,0.0,0.0,-11584.47881663386,-18850.390851534834,-9276.502132477866,6697.832440093429,4297.706799922772,7638.326835882468,636.0748464394675,-538.3710882943813,-3142.3035304292152,0.0,0.0,0.0,0.0,0.0,-12537.626680398162
23.0,1,2004,376771.0776,15357761.982400022,20885.904799999844,14864197.337070113,21376.616960548272,556610.7815999999,3.883093667,1672030.7500000002,2.5536,43352.68000000002,3.5621381163091863,8.25,0.23851767367133225,0.0,0.0,0.0,0.0,0.0,-7601.938570928103,12502.829035211287,7969.494345570025,4619.495984933667,9589.854981853736,583.8407117497782,-562.3752684637348,-3098.949747916025,0.0,0.0,0.0,0.0,0.0,24002.251472010295,-6770.353571949197,11135.12986565456,7097.701988214244,4114.163887328316,8540.809469201156,519.97368978501,-500.85637658007136,-2759.951991105448,0.0,0.0,0.0,0.0,0.0,21376.616960548567
23.0,1,2005,397656.98239999986,16517568.047999993,16666.065600000147,15242144.44491487,15467.165563751885,536139.7184,3.842304858000001,1717921.2500000002,2.9928,40914.93000000004,3.64994356842252,8.11,0.22894909231539595,0.0,0.0,0.0,0.0,0.0,-8419.818881175373,2971.682330206167,9613.556502876221,6303.681317749128,9521.037648277008,713.6343497926126,-437.4385395598128,-2865.598579514937,0.0,0.0,0.0,0.0,0.0,17400.73614865049,-7484.208227710164,2641.4688557724885,8545.297671098935,5603.215965682982,8463.059515791598,634.3352686879749,-388.83034933336336,-2547.1731362381,0.0,0.0,0.0,0.0,0.0,15467.16556375235
23.0,1,2006,414323.048,19155112.047999986,34244.0,17369758.336804684,26101.60929506959,542585.4176000002,3.8624716369999996,1780792.500000001,3.3125,37668.75,3.6652504413962848,7.78,0.21774148098862675,0.0,0.0,0.0,0.0,0.0,2837.5874369578237,-1525.5619199740308,13349.220736028266,4329.6495862362635,14241.743251860464,129.52383508610384,-1073.5175961418581,-3494.9638049436617,0.0,0.0,0.0,0.0,0.0,28793.681525110107,2572.2865120766382,-1382.9291386679008,12101.13210919522,3924.847949226128,12910.208016178096,117.41397274496597,-973.148808409276,-3168.2013172749507,0.0,0.0,0.0,0.0,0.0,26101.609295068924
23.0,1,2007,448567.048,24421889.214400038,25630.166400000337,20384794.904090457,63950.00743338716,590795.0992000002,3.401934218999999,1789997.9200000002,3.4364,37951.65000000002,3.945377773180513,8.21,0.21582894140422315,0.0,0.0,0.0,0.0,0.0,22346.553900180552,41418.24619759102,2045.1158619891387,1718.1339136702495,-1370.0490768491748,2573.2490428005003,1518.9709985998109,-647.9666435698243,0.0,0.0,0.0,0.0,0.0,69602.25419441245,20531.83915617859,38054.761054368806,1879.0364779139957,1578.6080181234645,-1258.7903892291392,2364.281118760934,1395.6186875820397,-595.3466903117014,0.0,0.0,0.0,0.0,0.0,63950.00743338699
23.0,1,2008,474197.21440000035,23542934.439199988,52488.22479999979,21048860.13268707,26598.51062609657,678639.7648000005,3.5989213079999995,1794257.9199999985,3.8727,37879.91999999999,3.8334766890211944,8.76,0.2137147714596745,0.0,0.0,0.0,0.0,0.0,39068.48699293015,-18072.239315541174,995.5142237822172,6041.70106671877,366.90593180061006,-1082.314432918273,2054.8510090874915,-757.1477884956143,0.0,0.0,0.0,0.0,0.0,28615.757687365443,36314.38236862707,-16798.249926613702,925.3361713847889,5615.795736688505,341.0411645359051,-1006.017462800398,1909.9957791573993,-703.773204884174,0.0,0.0,0.0,0.0,0.0,26598.51062609539
23.0,1,2009,526685.4392000001,18969553.35999998,-35871.079200000444,17311154.158321362,-75770.6900555818,710180.4456000006,4.605724718000001,1791597.6700000004,2.8080000000000003,36825.749999999985,4.189137440029164,8.53,0.210882459669665,0.0,0.0,0.0,0.0,0.0,13843.955349295991,-84870.39415526012,-688.9996807339735,-17237.04130656683,6112.543361055004,3839.03004108856,-951.4937408147066,-1126.3057643687785,0.0,0.0,0.0,0.0,0.0,-81078.70589630672,12937.626943088671,-79314.14616628957,-643.8926309955668,-16108.576226974898,5712.370755573447,3587.698547253689,-889.201875240849,-1052.569401994973,0.0,0.0,0.0,0.0,0.0,-75770.69005558005
23.0,1,2010,490814.3599999997,16839786.39839998,84657.03840000002,17262635.779186975,182452.1421999244,984419.1168000002,3.7678070639999994,1811008.8299999994,3.2889999999999997,35835.15000000003,4.16313534868536,9.19,0.2061080533836347,0.0,0.0,0.0,0.0,0.0,100624.16881367954,75850.26373862986,4688.613774948857,7943.153369468348,5502.259981984806,-260.53525376821574,2553.334906183999,-1767.9988121659735,0.0,0.0,0.0,0.0,0.0,195133.26051896144,94084.90950397804,70920.98532427024,4383.914996922669,7426.951941600042,5144.684806599102,-243.60385842060384,2387.4014206914,-1653.1019357166865,0.0,0.0,0.0,0.0,0.0,182452.1421999242
23.0,1,2011,575471.3983999997,17624545.677600004,25353.279200000223,18670464.085719075,29332.863145676558,1002829.6700000005,3.7265872780000007,1814129.750000001,4.0992,34915.99999999999,4.052899019579561,8.96,0.20423159187475015,0.0,0.0,0.0,0.0,0.0,6122.29046764567,4452.249050294418,874.8507685610635,13597.171383558156,6145.906269173802,-1293.9456129287043,-1039.6289565687546,-815.6130649499225,0.0,0.0,0.0,0.0,0.0,28043.280304782664,6403.826744722985,4656.9877226695835,915.0811741062655,14222.443417013514,6428.528529491795,-1353.448283135164,-1087.4367611021935,-853.119398087024,0.0,0.0,0.0,0.0,0.0,29332.863145679767
23.0,1,2012,600824.6775999999,18294539.45440003,10201.776799999992,19364075.478764884,5289.177593073458,1116201.770000001,3.9599376960000003,1808741.2499999986,4.1311,35314.91000000003,3.8081357048748354,9.13,0.20444005270092228,0.0,0.0,0.0,0.0,0.0,37900.54945982241,-25156.919063172256,-1574.7641913624593,505.92555099928524,-2783.98495599067,-2995.4734287558304,803.5377923539846,94.67496325245507,0.0,0.0,0.0,0.0,0.0,6793.546127149854,29507.820101041492,-19586.149873617862,-1226.0470922603681,393.89297401170586,-2167.4969998116626,-2332.153288354758,625.6017118249059,73.710060237719,0.0,0.0,0.0,0.0,0.0,5289.177593071172
23.0,1,2013,611026.4543999999,18832928.17839998,270023.7240000006,18829043.82291296,392106.3036442611,1640738.642,2.721104222,1805710.0800000008,3.985199999999999,35456.39999999998,4.13393229653122,10.34,0.2061938214844994,0.0,0.0,0.0,0.0,0.0,150364.66337186232,177533.10759187862,-903.501629467636,-2374.2744712371227,-998.0452160812899,4078.5729224640086,5840.258325508141,810.4923822961345,0.0,0.0,0.0,0.0,0.0,334351.2732772231,176338.29168812375,208199.74725986057,-1059.5703159574457,-2784.400901568634,-1170.445133083127,4783.095745667907,6849.090424859523,950.4948763585819,0.0,0.0,0.0,0.0,0.0,392106.3036442612
23.0,1,2014,881050.1784000006,19170693.41589999,33403.55439999967,19807764.169104025,38384.559369317605,1908486.6080000007,2.946995461,1822592.8300000003,3.763,35122.040000000015,4.415236824659576,9.19,0.2065964201450224,0.0,0.0,0.0,0.0,0.0,79444.63361474399,-44902.300499289966,7263.5631528369395,-5405.205830384262,3419.507714676231,5075.531876902028,-7929.688114527871,268.14380161093925,0.0,0.0,0.0,0.0,0.0,37234.18571656647,81899.12567906771,-46289.58539482925,7487.975517853421,-5572.20307378589,3525.155562336629,5232.343635572737,-8174.680830386513,276.42827349035264,0.0,0.0,0.0,0.0,0.0,38384.559369319206
23.0,1,2015,914453.7328000002,18326774.588600002,-79300.29839999962,18336765.171832226,-149279.47970446502,1849025.3260000004,3.267792106,1826480.8299999998,2.6499999999999995,37676.63999999997,4.0797507520696366,9.56,0.20674485108856094,0.0,1.0,0.0,0.0,0.0,-16382.332757292286,-61274.8494194254,1720.8223408290435,-32265.22074230042,-25876.028419769704,-6243.178250485634,2663.879879074233,102.59808645981475,0.0,1719.0235869544663,0.0,0.0,0.0,-135835.28569595426,-18003.76167226514,-67339.4810003606,1891.139422180567,-35458.64640606984,-28437.088636654746,-6861.092065730354,2927.535362449926,112.75265397296567,0.0,1889.1626380104044,0.0,0.0,0.0,-149279.47970446682
23.0,1,2016,835153.4344000006,17550833.046999987,-24332.80799999996,18245710.13993722,-47923.357561463024,1693834.4539999992,3.2612004599999986,1827718.5800000005,2.3729999999999998,37874.55,4.33107729633521,9.54,0.20654173392242195,0.0,2.0,0.0,0.0,0.0,-40784.321362978066,1146.5693926918593,499.2970144840612,-8848.915643104527,-1786.9215318087838,4297.103131292272,-131.30507111470175,-128.2059783173163,0.0,1569.9519844090576,0.0,0.0,0.0,-44166.74806444614,-44253.23804070117,1244.091027368024,541.7647982499414,-9601.561513583436,-1938.9084154032444,4662.593893915753,-142.47324397715067,-139.11055736892348,0.0,1703.484490037181,0.0,0.0,0.0,-47923.357561463024
23.0,1,2017,810820.6264000006,16314430.826200018,-40947.01840000006,19049747.425412904,-3540.1973768204916,1659464.2400000002,3.294261154,1841191.830000001,2.5806,36973.98000000003,4.121514485742308,8.71,0.20520896766725136,0.0,3.0000000000000004,0.0,0.0,0.0,-9437.857693399941,-5543.022421028598,5270.987983665805,6562.593446350882,8016.6851047346045,-3462.3131862504706,-5273.586632642586,-816.3732465518219,0.0,1524.210281588558,0.0,0.0,0.0,-3158.676363532489,-10577.81019756439,-6212.536890812357,5907.644749067398,7355.256895622057,8984.981147874867,-3880.5090009243804,-5910.55727609837,-914.978963757159,0.0,1708.3121597706331,0.0,0.0,0.0,-3540.197376821702
23.0,1,2018,769873.6080000006,15237150.03839998,-185166.11360000086,19424652.42487212,-206414.22851974668,1350398.442000001,4.1874604369999995,1843348.4300000006,2.8499999999999996,36514.250000000015,4.0275917163779855,8.08,0.20416141149954706,0.0,4.0,0.0,0.0,1.0,-85489.23863773617,-118877.21318634813,795.5221256219656,7574.668872982412,3948.188566230939,-1475.129571371174,-3803.6827817253497,-609.3313761656337,0.0,1447.236578141001,0.0,0.0,-213.0236249037602,-196702.00303527495,-89710.29764747391,-124746.81431707165,834.8012897519883,7948.670616378089,4143.13166299021,-1547.964574548034,-3991.4908582953394,-639.4173113811629,0.0,1518.694355689713,0.0,0.0,-223.5417357854975,-206648.80770156442
24.0,0,2002,0.0,193155108.7672,0.0,178834105.6498173,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0,2003,137360101.729,203827342.7618001,2933477.686000041,195268085.43848178,5849164.761247222,9013543.693787545,0.9292955790447984,2127666.2927276753,2.1238971905618413,35118.72083355377,0.5922216847582893,6.772234040928968,0.16762249898269901,0.0,0.0,0.0,0.0,0.0,413123.1816559243,1385476.968455675,3266178.773256471,1398260.203109894,1021944.95827038,260452.7422713588,104271.59759156215,-938712.4786409258,0.0,0.0,0.0,0.0,0.0,6910995.945970244,611222.1982729255,654925.4275720358,2963757.728967289,1274726.6133342786,929560.6681495165,201693.99144696514,86282.33118876834,-873004.1976844807,0.0,0.0,0.0,0.0,0.0,5849164.761247298
24.0,0,2004,148004108.00600004,215349216.462,758599.5019999938,208037493.62766856,965861.6905442588,7928044.683810733,0.8465548098702453,2087535.0299681404,2.4496243062731793,33860.21121971431,0.692291991061953,6.666507467294899,0.16663692816472295,0.0,0.0,0.0,0.0,0.0,-10473864.10632993,6348848.910569342,3455047.5594776575,1966819.9385947776,1739073.767012279,241135.35258929923,212458.88121411295,-982264.4091675007,0.0,0.0,0.0,0.0,0.0,2507255.8939602617,-9773172.51667621,4761016.998519505,3112491.730053257,1798625.6258886575,1538419.2413392828,250927.31792889387,123163.84277435011,-845610.549283642,0.0,0.0,0.0,0.0,0.0,965861.6905440965
24.0,0,2005,148762707.50800005,222034464.57200003,1718900.2239999864,227974812.82559785,16596444.786018344,8456818.803695852,0.8582772208890926,2124522.7868314306,2.9261280651391246,32928.360452359746,0.7741773281957565,6.8213115250649725,0.1581904612124083,0.0,0.0,0.0,0.0,0.0,43818382.50254062,-1216328.1796193065,3628944.2510947715,2621358.154373842,1609689.656197642,230688.67240378808,181900.87644479392,-891693.2243398114,0.0,0.0,0.0,0.0,0.0,49982942.709096074,10706749.002304124,-1626074.1294669844,3674472.453925891,2615353.935131606,1693639.8643828188,229699.61424167096,219341.52419230095,-916737.4786926651,0.0,0.0,0.0,0.0,0.0,16596444.786018763
24.0,0,2006,150481607.732,230735609.51500013,2604141.6320000975,239562872.5043908,5499636.5150131965,8280972.886308226,0.8902076163628844,2178417.190225539,3.2029559535815815,31664.934700247362,0.85732635227868,6.9963427938752485,0.1496221066369918,0.0,0.0,0.0,0.0,0.0,-317827.7171580518,-124824.82984051583,4475908.289517548,1378882.5888944345,2566313.463681274,197758.76379946608,278400.9672358016,-946583.8507335356,0.0,0.0,0.0,0.0,0.0,7508027.675396791,9987286.12825444,-43705073.77217316,26585184.551865857,6728120.756297794,20188064.49958531,-1627082.3341191683,-295902.4497046828,-12360960.864992663,0.0,0.0,0.0,0.0,0.0,5499636.515013728
24.0,0,2007,153085749.3640001,234946453.91999993,1836321.2489998443,236991977.64754334,-4578946.524429478,8110630.172892705,0.9287137303252775,2208677.416593604,3.4046220538088536,32045.655309767782,0.9462567149353847,6.871724622318713,0.14381666000504964,0.0,0.0,0.0,0.0,0.0,279349.2322134774,-3600513.7187978653,2063665.1000984642,967790.2132456792,-756011.4757393489,268539.31515246443,-117169.73067203995,-528488.1977873403,0.0,0.0,0.0,0.0,0.0,-1422839.2622867536,103816.7480538547,-6895431.462697535,1995898.3946577047,1069608.8789412687,-463650.56897522084,295085.3361141152,-128538.90665826283,-555734.9438650759,0.0,0.0,0.0,0.0,0.0,-4578946.524429151
24.0,0,2008,154922070.61299995,246022933.48600003,7359676.375000065,239815538.96016574,74740.47741156514,8394275.57865483,0.9757352055092575,2240335.147197723,3.8085087037348773,32557.083724583026,0.9214630061189866,6.85434195704549,0.13846964136723247,0.0,0.0,0.0,0.0,0.0,1564534.4985014217,-2605614.5487892358,1059659.8898144674,1843281.6392540412,-842295.2783610224,-66683.5719613606,-1640.9048446261695,-508216.7991477832,0.0,0.0,0.0,0.0,0.0,443024.92446578556,1357487.453582805,-2828005.3461274644,1107295.9756555755,1946476.1907514927,-942083.8177072279,-43462.40105518919,1146.3226656560764,-524113.9003539733,0.0,0.0,0.0,0.0,0.0,74740.4774116762
24.0,0,2009,162281746.988,227044822.1060001,-12136346.31699996,225258529.5057438,-12270244.039578933,8067479.874084864,1.1044283222607822,2230421.921902638,2.7463634598085456,30795.544373030498,0.9207804469823707,7.1004041348873015,0.13389952178276046,0.0,0.0,0.0,0.0,0.0,-1665227.6809989237,-8906035.30884947,-179175.60690024018,-5382718.825665656,3822266.281073895,-20784.301363990406,378370.6964244914,-580537.4094430138,0.0,0.0,0.0,0.0,0.0,-12533842.155722784,-1744900.6389054107,-8681866.755129948,-179338.09554457682,-5227239.371260224,3771707.8779809945,-22660.434540016307,370612.2784640124,-556558.9006438846,0.0,0.0,0.0,0.0,0.0,-12270244.039579054
24.0,0,2010,150145400.67100006,233601735.06300005,-1568313.9540000039,239382856.1009061,3506493.213735042,7791001.055012215,1.1000271839254707,2231427.014984117,3.208656044196554,29955.321546844752,0.9661322982713588,7.047403274793648,0.1312685121411215,0.0,0.0,0.0,0.0,0.0,-1914293.5000157594,504357.2042724914,1248751.0739146555,2373234.1502849916,1650982.3247836602,98808.64294512293,-53406.10240576903,-451158.73737212946,0.0,0.0,0.0,0.0,0.0,3457275.056406997,-1606485.8254496157,535849.9765278863,1097894.9717956614,2242397.660338997,1589029.2895194986,91212.05723519984,-43124.538620971914,-400280.377611356,0.0,0.0,0.0,0.0,0.0,3506493.2137352983
24.0,0,2011,151565825.93200004,247593298.14100006,10158373.93699999,248046903.49003616,7480428.588259373,7679081.821461036,1.0547292149732592,2218602.1105487607,3.956633028444888,29575.83208380042,1.0458162266082431,7.145850705819581,0.1254582091206504,0.0,0.0,0.0,0.0,0.0,348654.8397917736,1359126.7356591807,1327354.0376360246,3386352.4274160275,743615.8704807821,182718.36887228576,156917.55743070968,-414037.824549019,0.0,0.0,0.0,0.0,0.0,7090702.012738183,463192.72906365216,1487185.230742183,1378564.99745651,3509725.336164713,707028.5726057988,193746.48498047088,162572.6660045554,-421587.4287589412,0.0,0.0,0.0,0.0,0.0,7480428.588258943
24.0,0,2012,161724199.86900005,249251856.26199988,3939048.646999897,240479600.54080993,-2297082.6662355945,7680575.697191135,1.0926532633010317,2248570.3630104987,3.947198700084033,29292.10138385119,1.0540357139382646,7.120207765575759,0.12434227854337768,0.0,0.0,0.22509262657961607,0.0,0.0,-379227.83337250503,-3117776.4606076116,1724022.7333599115,-44337.340430594784,677901.9244071809,5870.027928144216,11865.606190652446,-57275.45866720105,0.0,0.0,-890844.343045784,0.0,0.0,-2069801.1442378284,-618557.3057860485,-3490092.2675719187,1821286.4016795186,-10810.905619570301,891777.6451562077,96380.36377744509,-69185.93689543955,-56514.270015433205,0.0,0.0,-861366.3909603354,0.0,0.0,-2297082.6662355745
24.0,0,2013,165663248.5159999,248220384.51200002,-1502860.028999894,244501488.5620242,2650915.606237141,7809328.072692846,1.1187791516615917,2347458.3868466425,3.805348314817939,29397.428146630467,1.0372825098366305,6.829744173176792,0.1222358746036843,0.0,0.0,0.3948560798847448,0.0,0.0,1953810.7724394838,-2284636.171073381,5556679.45733615,-643903.0895473495,-280073.61620733846,122.86224346239851,-388234.949894766,-245847.5505713009,0.0,0.0,-685499.7851927464,0.0,0.0,2982417.9295320245,1818794.7756169804,-2064499.369753679,4982620.951011304,-610766.6615707291,-255009.41564049252,25365.782828312018,-360655.498524137,-229580.75916143984,0.0,0.0,-655354.1985687893,0.0,0.0,2650915.6062373295
24.0,0,2014,164160388.48700002,249915742.58699998,-838848.0360000543,250540747.4217355,2880746.495779622,7994336.354703652,1.0940257700504703,2387859.815312002,3.5788888377408363,29440.70144697442,1.077282592164756,6.947775573340526,0.12156592529956237,0.36361523075176594,0.0,0.5258963884386562,0.0,0.0,2171497.4900809717,1755833.837980881,1891965.2063722312,-1062922.4675980771,-103299.55481557173,121665.91023696358,169987.21945311586,39813.50214046422,-1438316.3652327708,0.0,-504496.6437114762,0.0,0.0,3041728.1349068615,1531077.7936580065,1886324.7909933412,1240934.6739086672,-910197.4484809054,-25647.445748956903,111909.53884803131,256225.60789303144,35268.67794592854,-742656.6193237973,0.0,-502493.0739136585,0.0,0.0,2880746.495779688
24.0,0,2015,163321540.451,243394456.25799996,-5824967.882999977,238112710.37412158,-8798288.074713908,8211661.467977308,1.1144703810982721,2427514.9097699337,2.5617624740214744,30629.97171914802,1.1054125517283193,6.91331960928107,0.12220846072483349,1.2794246540779586,0.0,0.6120456420137074,0.0,0.0,2327088.6738838134,-1191267.774835772,2085396.4972411182,-5457283.123661084,-2569118.374858963,99490.06345207509,-38920.078407895686,9700.197261745558,-3593911.1031412906,0.0,-329450.5441159642,0.0,0.0,-8658275.567182163,2859457.150464263,-536370.5144182241,2135136.0219224826,-6128927.244724316,-2834004.6990083647,86319.60646899848,8632.77037767494,8234.903222044768,-4061535.592303874,0.0,-335230.4767146771,0.0,0.0,-8798288.074713992
24.0,0,2016,157496572.568,230976653.84699997,-6883437.607000012,232516200.1233912,-5292723.973404694,8403340.215174513,1.142191391195645,2459217.3104759115,2.2846182394960364,31559.04209863086,1.144282048047073,6.436460928481481,0.12273198002084543,2.2381044847551146,0.0,0.6430140624061838,0.0,0.0,1937954.2634277784,-1487639.0827469938,1942039.7099742799,-1702941.631723225,-1938949.0985990923,122410.60455815544,-601524.8851966913,5332.35111256203,-3643706.174195832,0.0,-133930.03447916394,0.0,0.0,-5500953.977868144,1933403.366704801,-1431367.9322547938,1863723.4578471459,-1657573.5083014893,-1867828.2262745504,115936.24253941132,-578260.2112260007,2584.257330713402,-3533182.466858916,0.0,-140158.95291107165,0.0,0.0,-5292723.97340475
24.0,0,2017,150613134.96099997,220954350.963,-5562559.517999989,237859007.65700576,4880828.318770941,8500367.749108866,1.0962354146849769,2487807.8242407194,2.488245256957725,31531.658944873765,1.2027920546103918,6.32028972753048,0.12290927712756072,3.2111431541826327,0.0,0.8344406004399497,0.0,0.0,1760482.6540737604,4098019.46329047,2023148.5303280512,1221659.6701634421,51969.26608060931,131903.78019678476,-163089.1286527395,-19018.3544245003,-3546028.6905850517,0.0,-718344.0625904473,0.0,0.0,4840703.12788013,1749737.5057510482,4018125.8636870976,2016373.4888253866,1206503.601998375,42207.646919086794,161636.06283447536,-160264.14089055586,-15613.83808020678,-3501129.098150282,0.0,-636748.7741232374,0.0,0.0,4880828.318771186
24.0,0,2018,145050575.443,213416935.484,-5410675.2849999815,239527606.63164687,-242240.55262165004,8527660.61276858,1.0646731377665097,2498457.522932516,2.737642001696681,31848.736132611844,1.2650246442642086,6.134326842353802,0.12379599215705636,4.201151907745901,0.0,0.8822206040008894,0.7084851659370609,0.0,848499.2428649045,3758863.396198789,1604689.6637600344,1350469.0176432133,-592283.0765007529,122043.83764854918,-252717.23053091665,-11865.078397168383,-3495130.859180283,0.0,-163565.04102126003,-3882628.182732014,0.0,-713624.3102469237,979050.4394572487,3809343.0326882293,1553698.355391339,1309798.8495361903,-532378.8053155637,130713.70926845282,-235538.3143070998,-8438.829258894177,-3399874.636828699,0.0,-191713.4593061723,-3656900.8939468884,0.0,-242240.55262185703
24.0,1,2002,0.0,171976.99999999994,0.0,438969.46954253234,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1,2003,96929.0,549247.0,-7646.0,527469.4064858037,-1331.8818553987949,280873.9999999999,5.434350212000001,1701305.3749999988,2.0961,36330.259379999974,1.15621582665996,6.68,0.08724444398820201,0.0,0.0,0.0,0.0,0.0,5105.629543684634,-9682.998102734722,2608.460213455455,1034.0215640684687,744.4408489137827,568.9504394355981,-53.32755245207417,-460.8662954718981,0.0,0.0,0.0,0.0,0.0,-135.68934110101443,50115.17702454784,-95045.11831399052,25603.785829018332,10149.614907840243,7307.186040116531,5584.630014094592,-523.445680607068,-4523.71167641621,0.0,0.0,0.0,0.0,0.0,-1331.8818553962578
