,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_SQRD,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,YEARS_SINCE_TNC_BUS_SQRD_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,YEARS_SINCE_TNC_BUS_SQRD_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_BUS_SQRD_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
823,"Chico, CA Metro Area-Bus",2014,0,31,14.14079328,13.94324656,0.688056541,12.66649878,1.595866232,9.981801382,7.82,7.70773202,6.7,0,0,0,0,0,-3.230217234,0.033948998,14.10684428,-1.78E-15,1384421,1338210.106,1136252,0.989844592,316948.83,3.9326,21628.24,2224.489165,0.999922222,0.968044798,1.000901716,0.975258256,0.997187413,0.89,1.002848258,0,0,0,0,0,0,0.999126864,1.014972289,1.001366849,0.990172663,1.010107735,1.006552307,1.023461187,1,1,1,1,1,1,1356435,1.020632024,1.046295603,27986,59211.98885,829496,0,1,0.975471981,62070.31943,-1184.352732,20308.93648,1854.041931,-13330.14382,13710.48511,8887.777877,31823.57459,0,0,0,0,0,0,62796.97603,-34810.97603,0,27986,3
824,"Chico, CA Metro Area-Bus",2015,0,31,14.0786868,13.85897897,0.733832067,12.67446952,1.43789011,9.999627388,6.52,7.714867461,5.2,0,0,0,0,0,-3.230217234,0.114456821,13.96422998,-3.55E-15,1301055,1160346.375,1044426,1.083047711,319485.25,3.2118,22017.26,2240.425802,0.993956386,1.066528727,1.000629277,0.90100917,1.001785851,-1.3,1.000925751,-1.5,0,0,0,0,0,0.934381643,0.970492492,1.000954542,0.962197382,0.99365251,0.990505792,1.007587473,1.001138307,1,1,1,1,1,1384421,0.939782768,0.867088337,-83366,-177863.7307,829496,0,1,1.083837326,-192558.924,-90843.43186,-40850.81383,1321.487451,-52334.73767,-8787.599136,-13143.9815,10504.25707,1575.895467,0,0,0,0,0,-184005.6975,100639.6975,0,-83366,3
825,"Chico, CA Metro Area-Bus",2016,0,31,13.99595368,13.83631562,0.780486969,12.68265149,1.330385167,10.04772209,7.76,7.73403369,5.7,1,0,1,0,0,-3.230217234,0.111995962,13.88395772,-3.55E-15,1197747,1070843.046,1021022,1.182534834,322110,2.7825,23102.1,2283.799813,0.998364718,1.063577083,1.000645547,0.925234243,1.004809649,1.24,1.002484324,0.5,1,0,1,0,0,0.981912207,0.969934242,1.00097985,0.974116806,0.982966577,1.009140802,1.020511003,0.999620852,0.983953735,1,0.998087659,1,1,1301055,0.920596746,0.92286499,-103308,-89503.32934,829496,0,1,0.997542166,-102492.2561,-23533.21406,-39117.20525,1274.838614,-33675.45853,-22161.4201,11892.68661,26685.94303,-493.2921704,-20877.07324,0,-2488.060973,0,0,-100356.8905,-2951.10947,0,-103308,3
826,"Chico, CA Metro Area-Bus",2017,0,31,13.91044976,13.85602659,0.776501933,12.6957607,1.388541834,10.04510864,6.6,7.709939819,4.9,2,0,4,0,0,-3.230217234,0.04666791,13.86378185,1.78E-15,1099591,1049454.325,1041347,1.173854661,326360.42,3.009,23041.8,2229.408027,1.001424582,0.994894167,1.001033633,1.043714158,0.999739896,-1.16,0.996884695,-0.8,1,0,3,0,0,1.016002172,1.002610871,1.001570386,1.014287464,1.000934001,0.991523899,0.974799456,1.000606936,0.983953735,1,0.994273941,1,1,1197747,0.918049471,0.980026279,-98156,-21388.72047,829496,0,1,0.936760107,-23280.77686,19166.55375,3127.163143,1880.924766,17112.76699,1118.696475,-10152.22508,-30183.87634,726.9553644,-19219.3657,0,-6858.370229,0,0,-23923.46468,-74232.53532,0,-98156,3
827,"Chico, CA Metro Area-Bus",2018,0,31,13.80302899,13.84004804,0.810484928,12.70809597,1.481604541,10.05791319,6.07,7.705319284,4.425,3,0,9,0,0,-3.230217234,-0.011080664,13.81410965,0,987595,998599.0735,1024840,1.248998324,330411.11,3.4,23338.75,2219.126119,0.998846816,1.043764211,1.000971606,1.067021897,1.001274706,-0.53,0.999400704,-0.475,1,0,5,0,0,0.987213107,0.978009806,1.001477606,1.022960744,0.995436461,0.996118346,0.995117257,1.000360324,0.983953735,1,0.990474795,1,1,1099591,0.898147584,0.951541243,-111996,-50855.25184,829496,0,1,0.943887235,-53745.6114,-14060.3527,-24180.21978,1624.761822,25247.42751,-5018.026743,-4268.232235,-5369.019725,396.2086233,-17644.32852,0,-10473.82966,0,0,-53284.81275,-58711.18725,0,-111996,3
828,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2002,0,24,17.20450607,16.60690809,0.701044799,14.85470937,1.066089097,10.49600831,7.05,7.837767631,3.5,0,0,0,0,0,-2.455790319,0.102841797,17.10166427,7.11E-15,29636167,26739815.52,16303788,1.015857773,2826950.188,1.904,36169.83125,2533.540485,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,29636167,29636167,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29636167,29636167,2
829,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2003,0,24,17.19418397,16.57402717,0.710788126,14.88214565,1.138954168,10.47504507,7.38,7.837755236,3.5,0,0,0,0,0,-2.455790319,0.094422513,17.09976146,0,29331833,26688983.04,15776422,1.035594931,2905585,2.1235,35419.46625,2533.509068,0.998020045,1.013898294,1.001846975,1.068348013,0.998002742,0.33,0.999998418,0,0,0,0,0,0,0.973864832,0.993645074,1.003289482,1.017933134,1.007516494,1.002424516,0.999986869,1,1,1,1,1,1,29636167,0.989730993,0.998098997,-304334,-50832.47843,29636167,0,1,0.991616059,-39700.55025,-774546.2004,-188335.6592,97487.64225,531469.3624,222760.0836,71853.3749,-389.153794,0,0,0,0,0,0,-56338.45226,-247995.5477,0,-304334,2
830,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2004,0,24,17.17099836,16.56138145,0.718017341,14.90913256,1.233696641,10.44575734,7.72,7.837701605,3.5,0,0,0,0,0,-2.455790319,0.04691079,17.12408757,0,28659580,27346183.5,15578174,1.050364005,2985065.42,2.4339,34397.125,2533.373144,0.999237016,1.010170703,1.001813375,1.083183745,0.997204047,0.34,0.999993157,0,0,0,0,0,0,0.989866655,0.995280986,1.003235517,1.023379989,1.010516946,1.002498078,0.999943189,1,1,1,1,1,1,29331833,0.977081112,1.02462441,-672253,657200.465,29636167,0,1,0.953599293,725122.8101,-297229.583,-138417.3366,94903.65735,685777.9452,308481.2926,73273.21712,-1666.382614,0,0,0,0,0,0,722279.0865,-1394532.087,0,-672253,2
831,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2005,0,24,17.10420677,16.54332241,0.810327064,14.93504413,1.361617373,10.41697922,8.03,7.837915234,3.5,0,0,0,0,0,-2.455790319,0.007977007,17.09622976,0,26807888,26594891.95,15299372,1.248643316,3063424,2.9025,33421.32,2533.914618,0.998909569,1.128561969,1.001737967,1.103688968,0.997244995,0.31,1.000027257,0,0,0,0,0,0,0.985560254,0.941388246,1.003106393,1.031696106,1.010333003,1.002277409,1.000226331,1,1,1,1,1,1,28659580,0.935390121,0.97252664,-1851692,-751291.548,29636167,0,1,0.961814395,-728304.6003,-413837.0422,-1679788.244,89027.93015,908397.0983,296139.5293,65269.58211,6486.546569,0,0,0,0,0,0,-787374.963,-1064317.037,0,-1851692,2
832,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2006,0,24,17.06872903,16.50922347,0.843049978,14.96556673,1.429114358,10.3815756,8.45,7.837502342,3,0,0,0,0,0,-2.455790319,-0.014414721,17.08314375,0,25873478,26249138,14786474,1.323442629,3158369.33,3.175,32258.75,2532.868188,0.99793881,1.040382353,1.00204369,1.049571184,0.996601355,0.42,0.999947321,-0.5,0,0,0,0,0,0.972909936,0.978816497,1.003660195,1.016601068,1.01272702,1.003086768,0.999562704,1.000379292,1,1,1,1,1,26807888,0.965144214,0.986999235,-934410,-345753.9501,29636167,0,1,0.977857106,-328571.4329,-726227.4056,-567884.9723,98122.08993,445039.5683,341184.5335,82749.72623,-11722.98051,10168.00754,0,0,0,0,0,-348523.0618,-585886.9382,0,-934410,2
833,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2007,0,24,17.08673941,16.44357497,0.829968574,14.97914802,1.484373431,10.36767178,8.43,7.8379086,3.5,0,0,0,0,0,-2.455790319,0.027934295,17.05880512,0,26343691,25617981.83,13846941,1.293246671,3201556.67,3.4122,31813.32,2533.897802,0.996023526,0.98448324,1.000907502,1.038666656,0.998660722,-0.02,1.000051835,0.5,0,0,0,0,0,0.9484993,1.008596095,1.001626983,1.013570798,1.004979011,0.999853248,1.000430457,0.999620852,1,1,1,1,1,25873478,1.018173552,0.975955166,470213,-631156.1777,29636167,0,1,1.043258529,-590517.0048,-1332502.223,222410.8667,42095.70572,351123.7494,128824.3338,-3796.978965,11137.4145,-9809.872847,0,0,0,0,0,-622123.4951,1092336.495,0,470213,2
834,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2008,0,24,17.04135079,16.44536798,0.940114321,14.98414034,1.564252244,10.37178692,8.5,7.838384376,3.5,0,0,0,0,0,-2.455790319,0.033541196,17.0078096,0,25174717,24344330.78,13871791,1.560274095,3217579.83,3.7791,31944.51,2535.104132,1.00010904,1.132710745,1.000333285,1.053813152,1.00039692,0.07,1.000060702,0,0,0,0,0,0,1.00144516,0.930465748,1.000597752,1.019676193,0.998531091,1.000513801,1.000504134,1,1,1,1,1,1,26343691,0.955626036,0.950282928,-1168974,-1273651.048,29636167,0,1,1.005622649,-1271507.783,38070.85276,-1831788.842,15746.99581,518343.554,-38696.49729,13535.41146,13280.74212,0,0,0,0,0,0,-1309731.183,140757.1828,0,-1168974,2
835,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2009,0,24,16.92380627,16.40557975,1.007108191,14.97417939,1.31536211,10.33921542,9.02,7.835968724,3.8,0,0,0,0,0,-2.455790319,0.04111838,16.88268789,0,22382864,21481181.74,13330693,1.737672729,3185688.75,2.7261,30920.76,2528.985179,0.997580581,1.071261407,0.999335233,0.840888747,0.996859606,0.52,0.999691818,0.3,0,0,0,0,0,0.968462029,0.957111779,0.998808398,0.94109363,1.011702986,1.003823116,0.997444283,0.999772494,1,1,1,1,1,25174717,0.889100918,0.882389495,-2791853,-2863149.037,29636167,0,1,1.007605964,-3065809.396,-793959.4833,-1079698.829,-29998.23304,-1482951.201,294619.3529,96245.85893,-64339.46373,-5727.397831,0,0,0,0,0,-2960811.18,168958.1799,0,-2791853,2
836,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2010,0,24,16.79785532,16.31327601,1.099944957,14.95572672,1.434369984,10.31837315,7.53,7.845026349,3.4,0,0,0,0,0,-2.455790319,0.017023587,16.78083173,-3.55E-15,19734033,19400932.29,12155301,2.00400067,3127443.33,3.197,30282.95,2552.004933,0.994373637,1.092181523,0.998767701,1.09047537,0.997984153,-1.49,1.001155904,-0.4,0,0,0,0,0,0.928353457,0.941063662,0.99779368,1.029455486,1.007472963,0.989125747,1.009641254,1.000303422,1,1,1,1,1,22382864,0.881658085,0.90315945,-2648831,-2080249.455,29636167,0,1,0.976193169,-2166444.789,-1603654.829,-1319164.034,-49383.76583,659298.1467,167266.3062,-243396.9284,215798.8668,6791.448816,0,0,0,0,0,-2167568.861,-481262.1393,0,-2648831,2
837,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2011,0,24,16.82000231,16.30700041,1.057973164,14.95795157,1.600114585,10.30071213,7.81,7.836196201,3.9,0,0,0,0,0,-2.455790319,-0.022564854,16.84256716,-3.55E-15,20175958,20636400.96,12079258,1.880526714,3134409.17,3.9536,29752.8,2529.56076,0.999615307,0.961841915,1.000148762,1.115552195,0.998288392,0.28,0.998874427,0.5,0,0,0,0,0,0.994958292,1.027843351,1.000266347,1.041259109,1.006328726,1.002056788,0.990689516,0.999620852,1,1,1,1,1,19734033,1.022394054,1.063680892,441925,1235468.669,29636167,0,1,0.961184942,1243697.588,-99493.22298,549461.6078,5256.097068,814208.6117,124891.2907,40588.72201,-183733.4026,-7482.115643,0,0,0,0,0,1256680.819,-814755.8195,0,441925,2
838,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2012,0,24,16.85738339,16.31854957,1.03096814,14.96272262,1.596332409,10.29622737,8.29,7.836017574,3.5,0,0,0,0,0,-2.455790319,-0.01704238,16.87442577,-3.55E-15,20944431,21304432.9,12219572,1.803778973,3149399.33,3.9349,29619.66,2529.108772,1.000708233,0.974474755,1.000318964,0.997636309,0.999564616,0.48,0.999977205,-0.4,0,0,0,0,0,1.009345254,1.017826826,1.000571251,0.999077826,1.00160331,1.003528512,0.999810791,1.000303422,1,1,1,1,1,20175958,1.038088551,1.032371534,768473,668031.9487,29636167,0,1,1.005537751,646986.3206,188549.453,359673.2967,11525.53752,-18605.7426,32348.31752,71191.10554,-3817.472481,6121.825431,0,0,0,0,0,653126.704,115346.296,0,768473,2
839,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2013,0,24,16.82447253,16.32262527,1.034415413,14.96020602,1.568949196,10.28535372,8.26,7.840933481,3.9,0,0,0,0,0,-2.455790319,-0.052567668,16.8770402,0,20266351,21360204.65,12269477,1.813461042,3141483.5,3.8016,29299.32,2541.577175,1.000249759,1.003343724,0.999831808,0.982846171,0.998943919,-0.03,1.000627348,0.4,0,0,0,0,0,1.003288024,0.99774694,0.999698811,0.993342576,1.003891788,0.99977988,1.005221183,0.99969667,1,1,1,1,1,20944431,0.967624807,1.002617847,-678080,55771.74463,29636167,0,1,0.965098329,55835.20487,68865.78775,-47189.06246,-6308.223971,-139435.9558,81511.29283,-4610.27966,109354.7154,-6353.06923,0,0,0,0,0,54829.31474,-732909.3147,0,-678080,2
840,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2014,0,24,16.81115203,16.35748665,1.024272453,14.96992961,1.517673439,10.3166278,8.78,7.839715731,4.1,0,0,0,1,0,-2.455790319,-0.08592822,16.89708025,0,19998183,21792582.15,12704751,1.785068454,3172179,3.5616,30230.14,2538.482836,1.002135771,0.9901945,1.000649964,0.967318409,1.003040642,0.52,0.999844693,0.2,0,0,0,1,0,1.028475747,1.006658763,1.001164577,0.987570023,0.988890591,1.003823116,0.998710825,0.999848324,1,1,1,1.005481901,1,20266351,0.98676782,1.020242198,-268168,432377.4974,29636167,0,1,0.967189775,417970.5315,577099.4925,134948.8212,23601.73614,-251910.2755,-225147.1798,77480.60721,-26126.87913,-3073.926814,0,0,0,111098.1357,0,410235.4949,-678403.4949,0,-268168,2
841,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2015,0,24,16.78437546,16.35118732,1.020285289,14.97662753,1.265256033,10.36053068,7.94,7.845019134,4.2,1,0,1,1,0,-2.455790319,-0.015073598,16.79944906,0,19469806,19765509.11,12624971,1.773986039,3193497.33,2.544,31586.94,2551.986511,0.999614896,0.996107321,1.000447425,0.833681344,1.004255546,-0.84,1.000676479,0.1,1,0,1,0,0,0.994939272,1.002612267,1.000802053,0.940284242,0.984439554,0.993854932,1.005633898,0.999924159,0.983953735,1,0.998087659,1,1,19998183,0.97357875,0.906983348,-528377,-2027073.039,29636167,0,1,1.073425162,-1909191.102,-101205.3661,52240.59169,16039.60814,-1194206.651,-311180.6371,-122890.2033,112667.7301,-1516.683544,-320896.1428,0,-38243.34763,0,0,-1860164.037,1331787.037,0,-528377,2
842,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2016,0,24,16.72280236,16.3665213,1.037870703,14.98222179,1.18096003,10.39352663,7.78,7.847347603,5.5,2,0,4,1,0,-2.455790319,-0.024198505,16.74700087,0,18307151,18755560.25,12820054,1.82319918,3211412.67,2.2575,32646.6,2557.937988,1.00093779,1.017235781,1.000373533,0.933376328,1.003184774,-0.16,1.000296809,1.3,1,0,3,0,0,1.012426786,0.988559546,1.00066985,0.979647349,0.988282536,0.998826589,1.002469677,0.999014515,0.983953735,1,0.994273941,1,1,19469806,0.940284202,0.948903473,-1162655,-1009948.861,29636167,0,1,0.990916599,-1010005.478,241947.1194,-222743.4287,13041.84561,-396262.1632,-228136.7564,-22846.09253,48084.1334,-19187.20868,-312417.6655,0,-111485.2618,0,0,-994839.4598,-167815.5402,0,-1162655,2
843,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2017,0,24,16.67120276,16.36741434,1.025092875,14.99364601,1.240748222,10.37773529,7.72,7.84888703,4.8,3,0,9,1,0,-2.455790319,-0.082444945,16.75364771,0,17386467,18880640.68,12831508,1.787354323,3248310.92,2.4582,32135.1,2561.880319,1.000054565,0.98768842,1.000762518,1.050626771,0.998480656,-0.06,1.000196172,-0.7,1,0,5,0,0,1.00071953,1.008395773,1.001368398,1.014691214,1.005656847,0.999559809,1.001632101,1.000531049,0.983953735,1,0.990474795,1,1,18307151,0.949709051,1.006668979,-920684,125080.4324,29636167,0,1,0.943417423,127843.4226,13172.54096,153702.6855,25051.46661,268954.2754,103560.7445,-8058.638281,29879.12283,9721.986188,-293761.3953,0,-174379.3657,0,0,122090.0006,-1042774.001,0,-920684,2
844,"Cincinnati-Middletown, OH-KY-IN Metro Area-Bus",2018,0,24,16.6298044,16.35395268,1.016280621,15.00163438,1.313723668,10.37782552,7.63,7.853918468,4.6,4,0,16,1,1,-2.455790319,-0.057534673,16.68733908,0,16681391,17669296.33,12659932,1.762899359,3274363.57,2.72,32138,2574.807789,0.999177533,0.991403458,1.000532784,1.058815676,1.000008695,-0.09,1.000641038,-0.2,1,0,7,0,1,0.989216352,1.005782645,1.000956654,1.017960542,0.999967766,0.999339787,1.005344216,1.000151699,0.983953735,1,0.986690166,1,0.946292877,17386467,0.95944685,0.935841989,-705076,-1211344.343,29636167,0,1,1.025223125,-1118707.197,-187489.5401,100539.7686,16632.83822,312270.3638,-560.4276844,-11478.77913,92917.03736,2637.516475,-278987.8559,0,-231410.9915,0,-933777.1272,-1115481.133,410405.1329,0,-705076,2
845,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2002,0,21,17.5556488,16.87184276,0.682275041,14.933166,1.066089097,10.47447699,10.82,8.25012209,2.8,0,0,0,0,0,-2.649247664,-0.060321802,17.6159706,-3.55E-15,42103809.11,44721752.57,21249474.2,0.978373497,3057675.893,1.904,35399.35,3827.093164,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,42103809.11,42103809.11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42103809.11,42103809.11,2
846,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2003,0,21,17.58993094,16.87117093,0.662428455,14.93852528,1.138954168,10.44542311,10.68,8.250161404,2.8,0,0,0,0,0,-2.649247664,-0.066293013,17.65622395,0,43572244.55,46558676.11,21235203.05,0.939496601,3074106.83,2.1235,34385.63,3827.243665,0.999960181,0.970911166,1.000358884,1.068348013,0.997226221,-0.14,1.000004765,0,0,0,0,0,0,0.999459048,1.013070602,1.000641704,1.017933134,1.010432533,0.99897319,1.000041648,1,1,1,1,1,1,42103809.11,1.034876546,1.041074498,1468435.44,1836923.537,42103809.11,0,1,0.994046582,1707387.726,-22776.12186,550322.117,27018.18437,755053.2626,439249.3815,-43232.62556,1753.52797,0,0,0,0,0,0,1729392.823,-260957.383,0,1468435.44,2
847,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2004,0,21,17.63505678,16.84026312,0.616392949,14.94296721,1.233696641,10.40747072,10.52,8.250176403,2.8,0,0,0,0,0,-2.649247664,-0.062436816,17.6974936,-3.55E-15,45583517.87,48520336.43,20588908.54,0.852234872,3087792.17,2.4339,33105.03,3827.301084,0.99816801,0.930504938,1.000297347,1.083183745,0.996366601,-0.16,1.000001818,0,0,0,0,0,0,0.9754137,1.030579971,1.000531834,1.023379989,1.013649486,0.998826589,1.000015889,1,1,1,1,1,1,43572244.55,1.046159507,1.042133078,2011273.32,1961660.325,42103809.11,0,1,1.003863642,1847352.405,-1071280.262,1332437.955,23173.19826,1018718.617,594738.7569,-51128.16895,692.3091855,0,0,0,0,0,0,1835832.772,175440.5484,0,2011273.32,2
848,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2005,0,21,17.73764901,16.81827735,0.577182417,14.94877464,1.361617373,10.37206204,10.39,8.24997642,2.8,0,0,0,0,0,-2.649247664,-0.011174989,17.748824,-3.55E-15,50508337.99,51075933.63,20141185.32,0.781013202,3105776.5,2.9025,31953.3,3826.535567,0.998694452,0.936387118,1.00038864,1.103688968,0.996597763,-0.13,0.99997576,0,0,0,0,0,0,0.98244821,1.025987988,1.000695383,1.031696106,1.012728853,0.999046498,0.999788174,1,1,1,1,1,1,45583517.87,1.108039492,1.052670641,4924820.12,2555597.198,42103809.11,0,1,1.052598456,2388175.762,-800072.3539,1184623.904,31698.02303,1444820.034,580225.909,-43463.96181,-9655.79265,0,0,0,0,0,0,2400913.084,2523907.036,0,4924820.12,2
849,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2006,0,21,17.82175173,16.80244115,0.582787648,14.96217872,1.429114358,10.32144925,10.17,8.250525896,2.9,0,0,0,0,0,-2.649247664,0.054309281,17.76744245,-3.55E-15,54939971.03,52035796.24,19824737.85,0.791024223,3147686.83,3.175,30376.25,3828.639283,0.999058394,1.009711368,1.000896667,1.049571184,0.995120278,-0.22,1.000066603,0.1,0,0,0,0,0,0.987326302,0.996339131,1.001605737,1.016601068,1.018244085,0.998386914,1.000582249,0.999924159,1,1,1,1,1,50508337.99,1.087740623,1.018792855,4431633.04,959862.6074,42103809.11,0,1,1.067675943,960145.5568,-640127.444,-184904.4188,81103.08191,838492.3473,921478.433,-81474.27382,29408.43743,-3830.606265,0,0,0,0,0,949195.8649,3482437.175,0,4431633.04,2
850,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2007,0,21,17.65494919,16.80190979,0.632305117,14.95704935,1.484373431,10.32620432,10.26,8.249693211,3.4,0,0,0,0,0,-2.649247664,-0.090231368,17.74518056,3.55E-15,46499362.79,50890180.09,19814206.6,0.881943683,3131582.5,3.4122,30521.04,3825.451728,0.999968376,1.084966572,0.999657177,1.038666656,1.000460698,0.09,0.999899075,0.5,0,0,0,0,0,0.999572128,0.968119235,0.99938621,1.013570798,0.998302857,1.00066065,0.999118296,0.999620852,1,1,1,1,1,54939971.03,0.846366715,0.977984076,-8440608.24,-1145616.153,42103809.11,0,1,0.865419733,-1189394.019,-23507.2901,-1751528.28,-33721.62295,745579.2616,-93240.97257,36296.07022,-48440.814,-20830.37039,0,0,0,0,0,-1209554.245,-7231053.995,0,-8440608.24,2
851,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2008,0,21,17.65870647,16.72575707,0.655120414,14.94964541,1.564252244,10.30855592,10.43,8.250027215,3.1,0,0,0,0,0,-2.649247664,-0.036943219,17.69564969,0,46674402.43,48430951.68,18361323.37,0.925374345,3108482.08,3.7791,29987.1,3826.729991,0.995467615,1.036082734,0.999504987,1.053813152,0.99829091,0.17,1.000040487,-0.3,0,0,0,0,0,0.940508609,0.985182485,0.999114152,1.019676193,1.006324195,1.00124826,1.000353885,1.000227558,1,1,1,1,1,46499362.79,1.003764345,0.951675777,175039.64,-2459228.411,42103809.11,0,1,1.054733522,-2202426.632,-2766311.765,-689004.9999,-41191.36678,914930.4464,294071.0363,58043.29928,16455.42868,10581.28887,0,0,0,0,0,-2247045.576,2422085.216,0,175039.64,2
852,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2009,0,21,17.4093942,16.63535162,0.832721875,14.93514752,1.31536211,10.26040122,10.73,8.252817375,3.4,0,0,0,0,0,-2.649247664,-0.056917558,17.46631175,3.55E-15,36375068.55,38505503.11,16774183.38,1.29956937,3063740.75,2.7261,28577.25,3837.424885,0.994594836,1.271097431,0.999030219,0.840888747,0.995328667,0.3,1.0003382,0.3,0,0,0,0,0,0.929773909,0.890290648,0.998266128,0.94109363,1.017350392,1.002203863,1.002960091,0.999772494,1,1,1,1,1,46674402.43,0.779336567,0.795059807,-10299333.88,-9925448.563,42103809.11,0,1,0.980223827,-10188501.36,-3277760.837,-5120618.429,-80927.42896,-2749419.632,809819.189,102863.9974,138160.482,-10618.70413,0,0,0,0,0,-9565461.022,-733872.8584,0,-10299333.88,2
853,"Cleveland-Elyria-Mentor, OH Metro Area-Bus",2010,0,21,17.35761502,16.39598731,0.823454363,14.9273294,1.434369984,10.26610779,10.34,8.245766522,3.7,0,0,0,0,0,-2.649247664,0.062529702,17.29508532,3.55E-15,34539528.94,32445920.87,13203430.45,1.278356531,3039881.42,3.197,28740.8,3810.455902,0.985611106,0.98887082,0.999476528,1.09047537,1.000556174,-0.39,0.999145643,0.3,0,0,0,0,0,0.824657283,1.006082294,0.999064619,1.029455486,0.997963602,0.997142222,0.992558599,0.999772494,1,1,1,1,1,36375068.55,0.949538525,0.842630748,-1835539.61,-6059582.242,42103809.11,0,1,1.126873811,-5576421.703,-6378103.366,221243.8717,-34024.54238,1071445.338,-74074.10547,-103951.8878,-270681.4668,-8275.544417,0,0,0,0,0,-5724317.347,3888777.737,0,-1835539.61,2
