,CBSA,MNAME,Mode,Year,Mecha_Failures,Other_Failures,Total_Failures,MDBF_Exclude,MDBF_Notes
3077,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2002,2219,378,2597,0,
3078,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2003,1908,388,2296,0,
3079,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2004,1933,250,2183,0,
3080,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2005,1677,625,2302,0,
3081,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2006,1836,905,2741,0,
3082,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2007,1705,774,2479,0,
3083,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2008,1698,686,2384,0,
3084,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2009,2763,748,3511,0,
3085,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2010,2224,466,2690,0,
3086,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2011,414,2472,2886,0,
3087,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2012,467,2974,3441,0,
3088,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2013,432,2655,3087,0,
3089,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2014,476,2697,3173,0,
3090,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2015,480,2678,3158,0,
3091,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2016,297,2480,2777,0,
3092,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2017,488,2297,2785,0,
3093,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",Rail,2018,561,1941,2502,0,
3094,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2002,2149,16557,18706,0,
3095,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2003,5778,4838,10616,0,
3096,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2004,1459,7699,9158,0,
3097,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2005,533,8758,9291,0,
3098,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2006,800,8862,9662,0,
3099,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2007,1079,9547,10626,0,
3100,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2008,990,8836,9826,0,
3101,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2009,1285,8496,9781,0,
3102,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2010,1337,7682,9019,0,
3103,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2011,1059,8456,9515,0,
3104,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2012,648,7749,8397,0,
3105,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2013,760,8315,9075,0,
3106,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2014,896,8124,9020,0,
3107,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2015,858,7680,8538,0,
3108,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2016,739,6328,7067,0,
3109,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2017,817,5957,6774,0,
3110,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Bus,2018,684,6156,6840,0,
3111,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2002,0,0,0,1,
3112,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2003,0,0,0,1,
3113,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2004,36,1,37,0,
3114,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2005,0,57,57,0,
3115,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2006,4,26,30,0,
3116,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2007,3,42,45,0,
3117,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2008,29,5,34,0,
3118,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2009,98,94,192,0,
3119,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2010,103,82,185,0,
3120,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2011,108,87,195,0,
3121,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2012,67,119,186,0,
3122,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2013,81,58,139,0,
3123,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2014,140,211,351,0,
3124,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2015,179,169,348,0,
3125,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2016,184,110,294,0,
3126,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2017,103,132,235,0,
3127,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Rail,2018,113,312,425,0,
3145,33540,"Missoula, MT Metro Area",Bus,2002,16,25,41,0,
3146,33540,"Missoula, MT Metro Area",Bus,2003,28,28,56,0,
3147,33540,"Missoula, MT Metro Area",Bus,2004,28,18,46,0,
3148,33540,"Missoula, MT Metro Area",Bus,2005,20,7,27,0,
3149,33540,"Missoula, MT Metro Area",Bus,2006,31,10,41,0,
3150,33540,"Missoula, MT Metro Area",Bus,2007,31,17,48,0,
3151,33540,"Missoula, MT Metro Area",Bus,2008,53,24,77,0,
3152,33540,"Missoula, MT Metro Area",Bus,2009,63,9,72,0,
3153,33540,"Missoula, MT Metro Area",Bus,2010,52,28,80,0,
3154,33540,"Missoula, MT Metro Area",Bus,2011,26,30,56,0,
3155,33540,"Missoula, MT Metro Area",Bus,2012,15,14,29,0,
3156,33540,"Missoula, MT Metro Area",Bus,2013,18,4,22,0,
3157,33540,"Missoula, MT Metro Area",Bus,2014,11,11,22,0,
3158,33540,"Missoula, MT Metro Area",Bus,2015,16,10,26,0,
3159,33540,"Missoula, MT Metro Area",Bus,2016,15,8,23,0,
3160,33540,"Missoula, MT Metro Area",Bus,2017,28,31,59,0,
3161,33540,"Missoula, MT Metro Area",Bus,2018,60,67,127,0,
3162,33660,"Mobile, AL Metro Area",Bus,2002,0,0,0,1,
3163,33660,"Mobile, AL Metro Area",Bus,2003,359,145,504,0,
3164,33660,"Mobile, AL Metro Area",Bus,2004,360,108,468,0,
3165,33660,"Mobile, AL Metro Area",Bus,2005,199,89,288,0,
3166,33660,"Mobile, AL Metro Area",Bus,2006,163,98,261,0,
3167,33660,"Mobile, AL Metro Area",Bus,2007,183,107,290,0,
3168,33660,"Mobile, AL Metro Area",Bus,2008,71,217,288,0,
3169,33660,"Mobile, AL Metro Area",Bus,2009,54,223,277,0,
3170,33660,"Mobile, AL Metro Area",Bus,2010,14,188,202,0,
3171,33660,"Mobile, AL Metro Area",Bus,2011,49,42,91,0,
3172,33660,"Mobile, AL Metro Area",Bus,2012,39,40,79,0,
3173,33660,"Mobile, AL Metro Area",Bus,2013,52,92,144,0,
3174,33660,"Mobile, AL Metro Area",Bus,2014,74,149,223,0,
3175,33660,"Mobile, AL Metro Area",Bus,2015,119,166,285,0,
3176,33660,"Mobile, AL Metro Area",Bus,2016,101,163,264,0,
3177,33660,"Mobile, AL Metro Area",Bus,2017,45,124,169,0,
3178,33660,"Mobile, AL Metro Area",Bus,2018,45,153,198,0,
3179,33700,"Modesto, CA Metro Area",Bus,2002,0,0,0,1,
5169,33700,"Modesto, CA Metro Area",Bus,2002,0,0,0,1,
3180,33700,"Modesto, CA Metro Area",Bus,2003,0,0,0,1,
5171,33700,"Modesto, CA Metro Area",Bus,2003,0,0,0,1,
3181,33700,"Modesto, CA Metro Area",Bus,2004,0,0,0,1,
5173,33700,"Modesto, CA Metro Area",Bus,2004,0,0,0,1,
3182,33700,"Modesto, CA Metro Area",Bus,2005,0,0,0,1,
5175,33700,"Modesto, CA Metro Area",Bus,2005,0,0,0,1,
3183,33700,"Modesto, CA Metro Area",Bus,2006,0,0,0,1,
5177,33700,"Modesto, CA Metro Area",Bus,2006,0,0,0,1,
3184,33700,"Modesto, CA Metro Area",Bus,2007,0,0,0,1,
5179,33700,"Modesto, CA Metro Area",Bus,2007,0,0,0,1,
3185,33700,"Modesto, CA Metro Area",Bus,2008,0,0,0,1,
5181,33700,"Modesto, CA Metro Area",Bus,2008,4,6,10,0,
3186,33700,"Modesto, CA Metro Area",Bus,2009,73,38,111,0,
5183,33700,"Modesto, CA Metro Area",Bus,2009,0,0,0,0,
3187,33700,"Modesto, CA Metro Area",Bus,2010,102,42,144,0,
5185,33700,"Modesto, CA Metro Area",Bus,2010,0,1,1,0,
3188,33700,"Modesto, CA Metro Area",Bus,2011,96,52,148,0,
5187,33700,"Modesto, CA Metro Area",Bus,2011,1,3,4,0,
3189,33700,"Modesto, CA Metro Area",Bus,2012,105,35,140,0,
5189,33700,"Modesto, CA Metro Area",Bus,2012,2,14,16,0,
3190,33700,"Modesto, CA Metro Area",Bus,2013,90,23,113,0,
5191,33700,"Modesto, CA Metro Area",Bus,2013,3,5,8,0,
3191,33700,"Modesto, CA Metro Area",Bus,2014,43,11,54,0,
5193,33700,"Modesto, CA Metro Area",Bus,2014,7,12,19,0,
3192,33700,"Modesto, CA Metro Area",Bus,2015,53,8,61,0,
5195,33700,"Modesto, CA Metro Area",Bus,2015,10,4,14,0,
3193,33700,"Modesto, CA Metro Area",Bus,2016,23,2,25,0,
5197,33700,"Modesto, CA Metro Area",Bus,2016,14,18,32,0,
3194,33700,"Modesto, CA Metro Area",Bus,2017,30,5,35,0,
5199,33700,"Modesto, CA Metro Area",Bus,2017,31,8,39,0,
3195,33700,"Modesto, CA Metro Area",Bus,2018,27,5,32,0,
5201,33700,"Modesto, CA Metro Area",Bus,2018,8,30,38,0,
3213,33860,"Montgomery, AL Metro Area",Bus,2002,97,6,103,0,
3214,33860,"Montgomery, AL Metro Area",Bus,2003,0,67,67,0,
3215,33860,"Montgomery, AL Metro Area",Bus,2004,77,0,77,0,
3216,33860,"Montgomery, AL Metro Area",Bus,2005,104,0,104,0,
3217,33860,"Montgomery, AL Metro Area",Bus,2006,80,0,80,0,
3218,33860,"Montgomery, AL Metro Area",Bus,2007,107,0,107,0,
3219,33860,"Montgomery, AL Metro Area",Bus,2008,131,0,131,0,
3220,33860,"Montgomery, AL Metro Area",Bus,2009,165,12,177,0,
3221,33860,"Montgomery, AL Metro Area",Bus,2010,119,20,139,0,
3222,33860,"Montgomery, AL Metro Area",Bus,2011,127,25,152,0,
3223,33860,"Montgomery, AL Metro Area",Bus,2012,95,23,118,0,
3224,33860,"Montgomery, AL Metro Area",Bus,2013,90,13,103,0,
3225,33860,"Montgomery, AL Metro Area",Bus,2014,124,24,148,0,
3226,33860,"Montgomery, AL Metro Area",Bus,2015,60,14,74,0,
3227,33860,"Montgomery, AL Metro Area",Bus,2016,55,22,77,0,
3228,33860,"Montgomery, AL Metro Area",Bus,2017,65,34,99,0,
3229,33860,"Montgomery, AL Metro Area",Bus,2018,55,27,82,0,
3230,34060,"Morgantown, WV Metro Area",Rail,2002,0,0,0,1,
3231,34060,"Morgantown, WV Metro Area",Rail,2003,0,0,0,1,
3232,34060,"Morgantown, WV Metro Area",Rail,2004,0,0,0,1,
3233,34060,"Morgantown, WV Metro Area",Rail,2005,0,0,0,1,
3234,34060,"Morgantown, WV Metro Area",Rail,2006,0,0,0,1,
3235,34060,"Morgantown, WV Metro Area",Rail,2007,0,0,0,1,
3236,34060,"Morgantown, WV Metro Area",Rail,2008,0,0,0,1,
3237,34060,"Morgantown, WV Metro Area",Rail,2009,0,0,0,1,
3238,34060,"Morgantown, WV Metro Area",Rail,2010,0,0,0,1,
3239,34060,"Morgantown, WV Metro Area",Rail,2011,0,0,0,1,
3240,34060,"Morgantown, WV Metro Area",Rail,2012,234,225,459,0,
3241,34060,"Morgantown, WV Metro Area",Rail,2013,251,181,432,0,
3242,34060,"Morgantown, WV Metro Area",Rail,2014,246,189,435,0,
3243,34060,"Morgantown, WV Metro Area",Rail,2015,245,184,429,0,
3244,34060,"Morgantown, WV Metro Area",Rail,2016,288,224,512,0,
3245,34060,"Morgantown, WV Metro Area",Rail,2017,301,237,538,0,
3246,34060,"Morgantown, WV Metro Area",Rail,2018,189,261,450,0,
3247,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2002,0,0,0,1,
3248,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2003,0,0,0,1,
3249,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2004,21,6,27,0,
3250,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2005,25,9,34,0,
3251,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2006,41,167,208,0,
3252,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2007,30,9,39,0,
3253,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2008,33,4,37,0,
3254,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2009,28,7,35,0,
3255,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2010,17,1,18,0,
3256,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2011,19,1,20,0,
3257,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2012,23,11,34,0,
3258,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2013,17,1,18,0,
3259,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2014,21,4,25,0,
3260,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2015,16,10,26,0,
3261,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2016,17,4,21,0,
3262,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2017,35,7,42,0,
3263,34580,"Mount Vernon-Anacortes, WA Metro Area",Bus,2018,22,17,39,0,
3264,34620,"Muncie, IN Metro Area",Bus,2002,39,100,139,0,
3265,34620,"Muncie, IN Metro Area",Bus,2003,28,90,118,0,
3266,34620,"Muncie, IN Metro Area",Bus,2004,30,104,134,0,
3267,34620,"Muncie, IN Metro Area",Bus,2005,30,117,147,0,
3268,34620,"Muncie, IN Metro Area",Bus,2006,16,81,97,0,
3269,34620,"Muncie, IN Metro Area",Bus,2007,10,46,56,0,
3270,34620,"Muncie, IN Metro Area",Bus,2008,7,52,59,0,
3271,34620,"Muncie, IN Metro Area",Bus,2009,10,44,54,0,
3272,34620,"Muncie, IN Metro Area",Bus,2010,21,40,61,0,
3273,34620,"Muncie, IN Metro Area",Bus,2011,8,45,53,0,
3274,34620,"Muncie, IN Metro Area",Bus,2012,6,28,34,0,
3275,34620,"Muncie, IN Metro Area",Bus,2013,8,19,27,0,
3276,34620,"Muncie, IN Metro Area",Bus,2014,1,0,1,0,
3277,34620,"Muncie, IN Metro Area",Bus,2015,0,26,26,0,
3278,34620,"Muncie, IN Metro Area",Bus,2016,0,32,32,0,
3279,34620,"Muncie, IN Metro Area",Bus,2017,0,24,24,0,
3280,34620,"Muncie, IN Metro Area",Bus,2018,0,37,37,0,
3281,34900,"Napa, CA Metro Area",Bus,2002,0,0,0,1,
5236,34900,"Napa, CA Metro Area",Bus,2002,0,0,0,1,
3282,34900,"Napa, CA Metro Area",Bus,2003,0,0,0,1,
5238,34900,"Napa, CA Metro Area",Bus,2003,0,0,0,1,
3283,34900,"Napa, CA Metro Area",Bus,2004,0,0,0,1,
5240,34900,"Napa, CA Metro Area",Bus,2004,0,0,0,1,
3284,34900,"Napa, CA Metro Area",Bus,2005,0,0,0,1,
5242,34900,"Napa, CA Metro Area",Bus,2005,0,0,0,1,
3285,34900,"Napa, CA Metro Area",Bus,2006,0,0,0,1,
5244,34900,"Napa, CA Metro Area",Bus,2006,0,0,0,1,
3286,34900,"Napa, CA Metro Area",Bus,2007,0,0,0,1,
5246,34900,"Napa, CA Metro Area",Bus,2007,0,0,0,1,
3287,34900,"Napa, CA Metro Area",Bus,2008,0,0,0,1,
5248,34900,"Napa, CA Metro Area",Bus,2008,0,0,0,1,
3288,34900,"Napa, CA Metro Area",Bus,2009,10,6,16,1,
5250,34900,"Napa, CA Metro Area",Bus,2009,0,0,0,1,
3289,34900,"Napa, CA Metro Area",Bus,2010,2,14,16,1,
5252,34900,"Napa, CA Metro Area",Bus,2010,0,0,0,1,
3290,34900,"Napa, CA Metro Area",Bus,2011,4,5,9,1,
5254,34900,"Napa, CA Metro Area",Bus,2011,0,0,0,1,
3291,34900,"Napa, CA Metro Area",Bus,2012,27,7,34,1,
5256,34900,"Napa, CA Metro Area",Bus,2012,14,24,38,1,
3292,34900,"Napa, CA Metro Area",Bus,2013,70,8,78,0,
5258,34900,"Napa, CA Metro Area",Bus,2013,83,147,230,0,
3293,34900,"Napa, CA Metro Area",Bus,2014,25,37,62,0,
5260,34900,"Napa, CA Metro Area",Bus,2014,209,159,368,0,
3294,34900,"Napa, CA Metro Area",Bus,2015,43,5,48,0,
5262,34900,"Napa, CA Metro Area",Bus,2015,167,85,252,0,
3295,34900,"Napa, CA Metro Area",Bus,2016,7,26,33,0,
5264,34900,"Napa, CA Metro Area",Bus,2016,215,53,268,0,
3296,34900,"Napa, CA Metro Area",Bus,2017,2,50,52,0,
5266,34900,"Napa, CA Metro Area",Bus,2017,262,55,317,0,
3297,34900,"Napa, CA Metro Area",Bus,2018,15,37,52,0,
5268,34900,"Napa, CA Metro Area",Bus,2018,190,40,230,0,
596,34940,"Naples-Marco Island, FL Metro Area",Bus,2002,0,0,0,1,
598,34940,"Naples-Marco Island, FL Metro Area",Bus,2003,0,0,0,1,
600,34940,"Naples-Marco Island, FL Metro Area",Bus,2004,0,0,0,1,
602,34940,"Naples-Marco Island, FL Metro Area",Bus,2005,0,0,0,1,
604,34940,"Naples-Marco Island, FL Metro Area",Bus,2006,0,0,0,1,
606,34940,"Naples-Marco Island, FL Metro Area",Bus,2007,0,0,0,1,
608,34940,"Naples-Marco Island, FL Metro Area",Bus,2008,0,0,0,1,
610,34940,"Naples-Marco Island, FL Metro Area",Bus,2009,109,33,142,0,
612,34940,"Naples-Marco Island, FL Metro Area",Bus,2010,105,21,126,0,
614,34940,"Naples-Marco Island, FL Metro Area",Bus,2011,77,11,88,0,
616,34940,"Naples-Marco Island, FL Metro Area",Bus,2012,68,9,77,0,
618,34940,"Naples-Marco Island, FL Metro Area",Bus,2013,52,2,54,0,
620,34940,"Naples-Marco Island, FL Metro Area",Bus,2014,28,1,29,0,
622,34940,"Naples-Marco Island, FL Metro Area",Bus,2015,31,0,31,0,
624,34940,"Naples-Marco Island, FL Metro Area",Bus,2016,23,0,23,0,
626,34940,"Naples-Marco Island, FL Metro Area",Bus,2017,94,27,121,0,
628,34940,"Naples-Marco Island, FL Metro Area",Bus,2018,98,54,152,0,
3332,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2002,240,860,1100,0,
3333,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2003,292,1034,1326,0,
3334,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2004,297,1234,1531,0,
3335,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2005,110,875,985,0,
3336,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2006,640,497,1137,0,
3337,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2007,773,499,1272,0,
3338,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2008,784,715,1499,0,
3339,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2009,704,567,1271,0,
3340,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2010,817,576,1393,0,
3341,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2011,888,471,1359,0,
3342,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2012,660,372,1032,0,
3343,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2013,730,258,988,0,
3344,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2014,882,279,1161,0,
3345,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2015,609,276,885,0,
3346,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2016,908,377,1285,0,
3347,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2017,1036,149,1185,0,
3348,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2018,2362,914,3276,0,
3349,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2002,0,0,0,0,
3350,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2003,0,0,0,0,
3351,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2004,0,0,0,0,
3352,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2005,0,0,0,0,
3353,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2006,0,0,0,0,
3354,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2007,0,0,0,0,
3355,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2008,1,0,1,0,
3356,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2009,1,0,1,0,
3357,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2010,0,0,0,0,
3358,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2011,5,3,8,0,
3359,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2012,5,4,9,0,
3360,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2013,5,2,7,0,
3361,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2014,3,0,3,0,
3362,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2015,0,0,0,0,
3363,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2016,3,0,3,0,
3364,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2017,3,5,8,0,
3365,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Rail,2018,4,0,4,0,
681,35300,"New Haven-Milford, CT Metro Area",Bus,2002,885,729,1614,0,
3383,35300,"New Haven-Milford, CT Metro Area",Bus,2002,929,689,1618,0,
5406,35300,"New Haven-Milford, CT Metro Area",Bus,2002,49,77,126,0,
683,35300,"New Haven-Milford, CT Metro Area",Bus,2003,939,653,1592,0,
3384,35300,"New Haven-Milford, CT Metro Area",Bus,2003,1138,850,1988,0,
5407,35300,"New Haven-Milford, CT Metro Area",Bus,2003,50,109,159,0,
685,35300,"New Haven-Milford, CT Metro Area",Bus,2004,1058,746,1804,0,
3385,35300,"New Haven-Milford, CT Metro Area",Bus,2004,1049,705,1754,0,
5408,35300,"New Haven-Milford, CT Metro Area",Bus,2004,28,79,107,0,
687,35300,"New Haven-Milford, CT Metro Area",Bus,2005,1251,1009,2260,0,
3386,35300,"New Haven-Milford, CT Metro Area",Bus,2005,619,1007,1626,0,
5409,35300,"New Haven-Milford, CT Metro Area",Bus,2005,28,103,131,0,
689,35300,"New Haven-Milford, CT Metro Area",Bus,2006,1176,777,1953,0,
3387,35300,"New Haven-Milford, CT Metro Area",Bus,2006,666,1314,1980,0,
5410,35300,"New Haven-Milford, CT Metro Area",Bus,2006,29,82,111,0,
691,35300,"New Haven-Milford, CT Metro Area",Bus,2007,1154,711,1865,0,
3388,35300,"New Haven-Milford, CT Metro Area",Bus,2007,731,1415,2146,0,
5411,35300,"New Haven-Milford, CT Metro Area",Bus,2007,55,66,121,0,
693,35300,"New Haven-Milford, CT Metro Area",Bus,2008,1311,859,2170,0,
3389,35300,"New Haven-Milford, CT Metro Area",Bus,2008,769,1296,2065,0,
5412,35300,"New Haven-Milford, CT Metro Area",Bus,2008,61,50,111,0,
695,35300,"New Haven-Milford, CT Metro Area",Bus,2009,1572,680,2252,0,
3390,35300,"New Haven-Milford, CT Metro Area",Bus,2009,813,1385,2198,0,
5413,35300,"New Haven-Milford, CT Metro Area",Bus,2009,61,29,90,0,
697,35300,"New Haven-Milford, CT Metro Area",Bus,2010,1524,660,2184,0,
3391,35300,"New Haven-Milford, CT Metro Area",Bus,2010,984,1525,2509,0,
5414,35300,"New Haven-Milford, CT Metro Area",Bus,2010,63,36,99,0,
699,35300,"New Haven-Milford, CT Metro Area",Bus,2011,1239,652,1891,0,
3392,35300,"New Haven-Milford, CT Metro Area",Bus,2011,1015,1373,2388,0,
5415,35300,"New Haven-Milford, CT Metro Area",Bus,2011,73,42,115,0,
701,35300,"New Haven-Milford, CT Metro Area",Bus,2012,1100,668,1768,0,
3393,35300,"New Haven-Milford, CT Metro Area",Bus,2012,955,2431,3386,0,
5416,35300,"New Haven-Milford, CT Metro Area",Bus,2012,33,25,58,0,
703,35300,"New Haven-Milford, CT Metro Area",Bus,2013,754,819,1573,0,
3394,35300,"New Haven-Milford, CT Metro Area",Bus,2013,587,1942,2529,0,
5417,35300,"New Haven-Milford, CT Metro Area",Bus,2013,51,68,119,0,
705,35300,"New Haven-Milford, CT Metro Area",Bus,2014,659,831,1490,0,
3395,35300,"New Haven-Milford, CT Metro Area",Bus,2014,339,2349,2688,0,
5418,35300,"New Haven-Milford, CT Metro Area",Bus,2014,37,49,86,0,
707,35300,"New Haven-Milford, CT Metro Area",Bus,2015,599,696,1295,0,
3396,35300,"New Haven-Milford, CT Metro Area",Bus,2015,319,2236,2555,0,
5419,35300,"New Haven-Milford, CT Metro Area",Bus,2015,61,26,87,0,
709,35300,"New Haven-Milford, CT Metro Area",Bus,2016,641,774,1415,0,
3397,35300,"New Haven-Milford, CT Metro Area",Bus,2016,375,1709,2084,0,
5420,35300,"New Haven-Milford, CT Metro Area",Bus,2016,67,19,86,0,
711,35300,"New Haven-Milford, CT Metro Area",Bus,2017,616,1016,1632,0,
3398,35300,"New Haven-Milford, CT Metro Area",Bus,2017,265,1390,1655,0,
5421,35300,"New Haven-Milford, CT Metro Area",Bus,2017,44,9,53,0,
713,35300,"New Haven-Milford, CT Metro Area",Bus,2018,352,1057,1409,0,
3399,35300,"New Haven-Milford, CT Metro Area",Bus,2018,178,1331,1509,0,
