,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,MAINTENANCE_WMATA_diff,YEARS_SINCE_TNC_BUS_HINY_diff,YEARS_SINCE_TNC_BUS_MIDLOW_diff,YEARS_SINCE_TNC_RAIL_HINY_diff,YEARS_SINCE_TNC_RAIL_MID_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,MAINTENANCE_WMATA_FAC_ratio,YEARS_SINCE_TNC_BUS_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL_MID_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
3446,"St. Louis, MO-IL Metro Area-Rail",2011,1,23,17128317.0,16.619188403625056,15.656383155076382,0.7750035308351723,15.246429674734312,1.6001145849732161,10.316435262689149,8.04,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.443660689971719,-0.1159063093406911,16.735094712965747,0.0,16505238.000000004,18533577.761013474,6302034.000000002,1.1705997912,4182540.670000003,3.9536,30224.32,1.0023356040990505,0.9606007106678117,1.0002000530640645,1.1155521953401049,0.9990431458656974,0.3699999999999992,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0227023751941806,1.0113228260048914,1.0009452394681457,1.018382196117957,1.0011001324503992,1.0097816716268628,1.0012563642513577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15776272.999999981,1.0462064138976312,1.067113180932493,728965.0000000224,1165618.9613499045,14943288.999999987,0.0,1.0000000000000009,0.9804081080162854,1033200.820465018,358158.8688118209,178631.9941846663,14912.35589984184,290002.5442964312,17355.98987365662,154318.321981742,19820.745416859147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058795.8642894023,-329830.8642893799,0.0,728965.0000000224,2.0
3447,"St. Louis, MO-IL Metro Area-Rail",2012,1,23,17128317.0,16.65624367516992,15.655733312545877,0.7524192066051306,15.247605518956128,1.5963324092556201,10.286799412803061,8.64,4.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.443660689971718,-0.10108779911108937,16.757331474281013,3.552713678800501e-15,17128317.00000003,18950320.864471752,6297940.000000004,1.12212767697,4187461.5799999973,3.9349,29341.710000000014,0.9999584934448736,0.9708590692410085,1.0000771225950535,0.9976363094536387,0.9971273168365365,0.6000000000000014,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999600210543343,1.0080316321124616,1.0003643670372417,0.9995844263063728,1.0033033055588017,1.0159103358607402,0.9956151268501122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16505238.000000004,1.0377503796067664,1.0224858421202907,623079.0000000261,416743.1034582779,14943288.999999987,0.0,0.9999999999999991,1.0149288486958516,369872.55089926976,-6598.620132014037,132563.99954462162,6013.964669029813,-6859.142719856246,54521.84443474424,262603.8800414519,-72373.37493870751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371134.1758258227,251944.8241742034,0.0,623079.0000000261,2.0
3448,"St. Louis, MO-IL Metro Area-Rail",2013,1,23,17128317.0,16.67174694374744,15.646583043777825,0.7679329504711463,15.241242575049807,1.5689491957039656,10.347724555144831,8.25,4.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.443660689971721,-0.05306595855447424,16.72481290230192,7.105427357601002e-15,17395930.999999978,18343995.308858167,6240575.000000002,1.1553065208,4160901.580000002,3.8015999999999996,31185.000000000004,0.9994155324068583,1.0206184846556652,0.999582692252996,0.9828461707643814,1.005922652896871,-0.39000000000000057,-0.10000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943853612544733,0.9945199769140731,0.9980305712663131,0.9969951161105396,0.9932432129632296,0.9897921468716172,1.0006279849431343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17128317.00000003,1.0156240686110578,0.9680044702171597,267613.99999994785,-606325.5556135848,14943288.999999987,0.0,1.000000000000003,1.0491935700458013,-555053.8976857516,-96169.31227386383,-93863.57258307395,-33732.99965949759,-51468.60380687092,-115732.39026729438,-174843.3442723825,10756.325177231603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-548029.57670343,815643.5767033779,0.0,267613.99999994785,2.0
3449,"St. Louis, MO-IL Metro Area-Rail",2014,1,23,17128317.0,16.659372067373614,15.647230210459924,0.7627792351098722,15.24816835064223,1.5176734391762705,10.338202677352413,8.53,4.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.443660689971717,-0.0726010676525941,16.731973135026205,-3.552713678800501e-15,17181984.99999999,18475813.954429906,6244614.999999997,1.14422725868,4189819.0800000024,3.5616000000000003,30889.460000000006,1.0000413615343546,0.9932888472123612,1.0004544101675648,0.9673184086087068,0.9990798095038504,0.27999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000398302157847,1.00182715486206,1.0021480511792324,0.9943806564075555,1.001060151065222,1.0073935753036631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17395930.999999978,0.9877013768334681,1.0071859288749427,-213945.99999998882,131818.64557173848,14943288.999999987,0.0,0.999999999999996,0.9806544646904354,125387.9740667151,6928.836855059004,31785.05990671176,37367.35009839622,-97753.71339945716,18442.314780177487,128618.1258258278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125005.92287941133,-338951.92287940014,0.0,-213945.99999998882,2.0
3450,"St. Louis, MO-IL Metro Area-Rail",2015,1,23,17128317.0,16.593194962633824,15.645697958228178,0.7843341715466096,15.25667399062867,1.2652560327428346,10.37799477536322,7.64,4.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.4436606899717157,-0.030994555621744982,16.624189518255566,-3.552713678800501e-15,16081738.000000002,16587989.34424673,6235054.000000002,1.19094765968,4225608.169999997,2.5440000000000005,32143.439999999984,0.9999020751780899,1.0282584205817198,1.0005578138823528,0.8336813441431528,1.0038490344262623,-0.8899999999999997,0.20000000000000018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9990575993535495,0.9923941393217066,1.0026386970775534,0.972640633798711,0.9955817458043802,0.9768574388348715,0.9987452122191532,1.0,1.0,1.0,1.0,0.9559952988571037,1.0,1.0,17181984.99999999,0.9359650820321408,0.8978218434738819,-1100246.999999987,-1887824.6101831757,14943288.999999987,0.0,0.9999999999999987,1.042484193046819,-1822823.6398433826,-16192.313771302073,-130683.78408652669,45338.05360606591,-470088.21968005394,-75914.37731532656,-397635.1388008197,-21559.744828692226,0.0,0.0,0.0,0.0,-756088.1149667273,0.0,0.0,-1755623.5527594115,655376.5527594246,0.0,-1100246.999999987,2.0
3451,"St. Louis, MO-IL Metro Area-Rail",2016,1,23,17128317.0,16.546232273703097,15.644247521081342,0.7647313778069743,15.25811902868291,1.180960030016863,10.397378592235205,7.17,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.443660689971717,-0.01127299723934562,16.557505270942446,3.552713678800501e-15,15343955.999999987,15517907.017427154,6226016.999999995,1.1484171846000004,4231718.749999996,2.2574999999999994,32772.599999999984,0.9999072948263025,0.9750070895151987,1.0000947151427058,0.9333763281545208,1.0018677805579552,-0.46999999999999975,0.7000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.999107896677354,1.006967629781287,1.0004478026793233,0.9907786721842571,0.9978453038544375,0.9877111427302512,0.9956151268501122,1.0,1.0,1.0,1.0,0.9559952988571037,1.0,1.0,16081738.000000002,0.9541229934227249,0.9354905344697055,-737782.0000000149,-1070082.3268195763,14943288.999999987,0.0,1.0000000000000013,1.0199173130596595,-1053854.4053825126,-14346.571903722415,112051.5966236559,7201.445364575601,-148294.97794488992,-34651.25888254628,-197626.1829314959,-70516.38115973002,0.0,0.0,0.0,0.0,-707672.0745483596,0.0,0.0,-1037424.3231782267,299642.3231782118,0.0,-737782.0000000149,2.0
3452,"St. Louis, MO-IL Metro Area-Rail",2017,1,23,17128317.0,16.46276902328729,15.646534168889756,0.7471102146429246,15.257893681189506,1.240748222488552,10.385513004227928,7.49,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.4436606899717166,-0.0736225732043624,16.536391596491658,7.105427357601002e-15,14115287.000000017,15193701.587142773,6240269.999999996,1.11089117184,4230765.250000001,2.4582,32386.020000000015,1.0001461654071462,0.9769577087125912,0.9999852309781448,1.0506267705527979,0.9988587904247194,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0014080396509926,1.006261077562184,0.9999301851589211,1.006592340310442,1.0013212684365136,1.0084542533979428,1.0,1.0,1.0,1.0,1.0,0.9559952988571037,1.0,1.0,15343955.999999987,0.9199248876886787,0.9791076573715588,-1228668.9999999702,-324205.4302843809,14943288.999999987,0.0,0.9999999999999996,0.9395543837456661,-307455.08033620147,21604.89845108526,96069.69862673972,-1071.235849662095,101152.579660448,20273.484754053294,129721.69215088489,0.0,0.0,0.0,0.0,0.0,-675206.1981297506,0.0,0.0,-320571.1860277258,-908097.8139722444,0.0,-1228668.9999999702,2.0
3453,"St. Louis, MO-IL Metro Area-Rail",2018,1,23,17128317.0,16.397257504209605,15.627780247222967,0.7231466007636801,15.260656852970303,1.3137236682850553,10.385242180063878,7.61,5.175,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.4436606899717193,-0.048588271281361534,16.445845775490966,0.0,13220211.999999981,13878420.41255274,6124330.999999999,1.0609078729999997,4242471.750000002,2.72,32377.250000000025,0.9988014009067849,0.9679249280633946,1.0001810978525958,1.058815676278091,0.9999739228900932,0.1200000000000001,0.17499999999999982,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9885264270205331,1.008524231876575,1.0008564538734326,1.0080522275652366,1.0000301376232206,1.0031620072629266,0.998901974546164,1.0,1.0,1.0,1.0,0.9559952988571037,1.0,0.9479473304987055,14115287.000000017,0.9365882535721708,0.9134324728542088,-895075.0000000354,-1315281.1745900325,14943288.999999987,0.0,1.0000000000000027,1.0253502914079557,-1242200.459138608,-161952.77552062116,120321.97939240524,12089.092225762603,113659.503072626,425.40120125623713,44632.640012293356,-15498.944414200005,0.0,0.0,0.0,0.0,-621138.9859812106,0.0,-734738.3691269197,-1221925.490543135,326850.4905430996,0.0,-895075.0000000354,2.0
3454,"State College, PA Metro Area-Bus",2002,0,31,6997392.0,15.633711353793144,13.791541583484678,0.48728564705658234,11.928199610979885,1.0899078480379634,10.31978111243705,6.41,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001275,0.33679833918244456,15.2969130146107,0.0,6160763.000000005,4399109.919015396,976315.0000000002,0.6278915453999998,151477.59562999997,1.9740000000000002,30325.618749999994,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6160763.000000005,6160763.000000005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160763.000000005,6160763.000000005,3.0
3455,"State College, PA Metro Area-Bus",2003,0,31,6997392.0,15.625103232789945,13.896169383490529,0.5154240349905849,12.009026314395266,1.1776698959048835,10.235799495337915,7.21,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001276,0.20869713338882595,15.416406099401117,-1.7763568394002505e-15,6107957.999999998,4957469.056914508,1084000.0000000005,0.6743483335700002,164229.51750000007,2.2467999999999995,27882.753749999996,1.007586374545043,1.0577451605725936,1.0067761025176827,1.0805224478609894,0.9918620737994216,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0664985638115747,0.9900826599050506,1.0253579503892811,1.0096916880113462,1.0093892346134823,1.0212698366288677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6160763.000000005,0.9914288213976084,1.126925479967112,-52805.00000000652,558359.137899112,6160763.000000005,0.0,1.0000000000000009,0.8797643373909861,753399.2967143066,409681.8914834887,-61098.38191538066,156224.32251411886,59708.1929078455,57844.84920506103,131038.4225191731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781957.8007386255,-834762.800738632,0.0,-52805.00000000652,3.0
3456,"State College, PA Metro Area-Bus",2004,0,31,6997392.0,15.618803922027796,13.933894302048106,0.5303018443737734,12.097632838160651,1.2716968712206669,10.137070621962598,8.11,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001277,0.11200449047226885,15.506799431555528,1.7763568394002505e-15,6069602.999999999,5426469.234032388,1125675.0000000002,0.6994451991799999,179445.5799999999,2.5669,25261.354999999992,1.0027147710650675,1.028865183563782,1.0073783270554726,1.0798415376352437,0.9903545518432356,0.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234849054309392,0.9947440208889533,1.027832400829044,1.0103871140488876,1.0110470697556402,1.0239601806061351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6107957.999999998,0.993720487272506,1.0946047613678465,-38354.99999999907,469000.1771178795,6160763.000000005,0.0,1.0000000000000009,0.9078349927724424,558607.5229069877,143444.81600614832,-32103.29965915053,169999.13530296608,63444.056351815336,67475.03809052048,146347.77681468794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577841.9090348285,-616196.9090348276,0.0,-38354.99999999907,3.0
3457,"State College, PA Metro Area-Bus",2005,0,31,6997392.0,15.610342469071806,13.94813316276621,0.5335906971178234,12.174354501587514,1.3941385151429395,10.04360377997101,8.79,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001276,0.030429376824530313,15.579913092247278,1.7763568394002505e-15,6018462.000000006,5838082.261280337,1141818.000000001,0.7050436253400001,193754.92000000007,3.0314999999999994,23007.149999999998,1.0010218866606453,1.006201850472411,1.0063418740222345,1.0962820988973137,0.990779699039574,0.6799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088001328656935,0.9988357400471133,1.0240547027895144,1.0135472464069384,1.0104552183182829,1.0180507527546296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6069602.999999999,0.9915742429941474,1.0758528261187765,-51140.99999999348,411613.0272479495,6160763.000000005,0.0,0.9999999999999991,0.9216634777479807,447595.54832989105,53413.31284201172,-7066.595702821061,146002.49621534484,82226.40743329242,63459.024470304765,109560.90307175831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460396.54096900433,-511537.5409689978,0.0,-51140.99999999348,3.0
3458,"State College, PA Metro Area-Bus",2006,0,31,6997392.0,15.62883580510689,13.9602808073714,0.5361158270317739,12.259861012134627,1.4701758451005926,9.89569476750617,10.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001276,-0.05176439679961775,15.680600201906508,0.0,6130799.000000003,6456513.647475694,1155772.999999999,0.7093545225,211051.24999999985,3.3499999999999996,19843.749999999996,1.0008709154453457,1.0047323349668387,1.0070234943902745,1.0545407282933124,0.9852733126768899,1.7700000000000014,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00750284998698,0.9991059784461876,1.0268456954621428,1.0083914944450085,1.0165954357762161,1.0476672488171492,0.996240358158931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6018462.000000006,1.0186653998978472,1.105930570779544,112336.9999999972,618431.386195357,6160763.000000005,0.0,1.0,0.9210934577850288,615983.9349215843,45155.61753833986,-5380.6347488006,161569.79800247887,50503.89044049497,99878.99959259742,286883.5256505579,-22627.261554084005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637539.1148749961,-525202.1148749989,0.0,112336.9999999972,3.0
3459,"State College, PA Metro Area-Bus",2007,0,31,6997392.0,15.645148333310077,14.065219698459924,0.5476823261386912,12.281970992577277,1.4952832861317202,9.938729688560269,8.14,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001275,-0.025153269910350703,15.670301603220429,0.0,6231628.000000005,6390361.8144779205,1283650.999999999,0.72924055424,215769.58000000016,3.4605999999999995,20716.41000000001,1.0075169613374189,1.0215746272050121,1.001803444624761,1.017077848962625,1.0043488529168674,-2.42,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066702737341908,0.9959114335491759,1.0068736414785748,1.0027631112195527,0.9952225453628954,0.9383178365855529,0.9881428872000981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6130799.000000003,1.0164463065907072,0.9897542487153826,100829.00000000186,-66151.83299777377,6160763.000000005,0.0,0.9999999999999991,1.0269683647205528,-37188.245097546256,408941.0753930325,-25066.17910814605,42140.91430320512,16940.079501722787,-29289.614111705952,-378160.94577912905,-72693.57529652561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62814.64172998082,163643.6417299827,0.0,100829.00000000186,3.0
3460,"State College, PA Metro Area-Bus",2008,0,31,6997392.0,15.728160082910872,14.078554591336522,0.5393799536435551,12.287990501705657,1.5932068993236832,10.019557566252308,8.27,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001279,0.02835976892374007,15.699800313987133,1.7763568394002505e-15,6771004.000000005,6581677.184279833,1300882.9999999988,0.7149431881799999,217072.33000000016,3.9195,22460.489999999998,1.000948075690425,0.984840897544257,1.0004901093751173,1.0654883352874827,1.0081326165641746,0.129999999999999,-1.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008239152884134,1.0029450957550707,1.0018667075993883,1.0108198943088047,0.9910458460731087,1.003425958744485,1.0113642693985028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6231628.000000005,1.0865545889452963,1.0299381123254197,539376.0,191315.36980191246,6160763.000000005,0.0,1.0000000000000036,1.0549707472664573,185122.50415008352,51343.33580904963,18352.74116997996,11632.62734416117,67425.55633178807,-55798.95632712551,21349.30043897712,70817.89938325307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186563.17903423036,352812.82096576964,0.0,539376.0,3.0
3461,"State College, PA Metro Area-Bus",2009,0,31,6997392.0,15.757224916990607,14.10814957444407,0.5702049643919046,12.288373939138697,1.3462793325816544,10.035576217429314,9.65,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001277,0.04262761599162786,15.714597300998978,-1.7763568394002505e-15,6970690.000000004,6679790.289908019,1339957.9999999995,0.7686295203599998,217155.58000000005,2.8430999999999997,22823.190000000002,1.0021021322121917,1.0571489736318973,1.0000312042423036,0.8450122411302327,1.0015987383745326,1.3800000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018377589529931,0.9891409221198172,1.000118803842635,0.9732276359500207,0.9982190408007503,1.036972815413807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6771004.000000005,1.0294913427905226,1.0149070066612393,199685.99999999907,98113.1056281859,6160763.000000005,0.0,0.9999999999999982,1.0143701186172687,108720.70887251396,124434.73221752074,-73526.85976302938,804.4212936967019,-181275.7840718661,-12058.881861956515,250343.08105814853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100935.4017312783,98750.59826872077,0.0,199685.99999999907,3.0
3462,"State College, PA Metro Area-Bus",2010,0,31,6997392.0,15.757540474358613,14.345313174166119,0.5943379393365577,12.332114461161781,1.4560536055347433,10.017463349849557,9.94,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001276,-0.12907640057209796,15.886616874930711,0.0,6972889.999999999,7933594.335652751,1698595.9999999998,0.8118310057499998,226864.91999999995,3.2889999999999997,22413.49999999998,1.0168103973147304,1.0423233336286184,1.0035595044746946,1.0815390018225886,0.9981951342715827,0.28999999999999915,0.10000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571204299315996,0.9914883362595778,1.0136439520495542,1.0121372278591896,1.002017622948777,1.0076586401932708,0.9993724091744545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6970690.000000004,1.0003156072067465,1.1877011090661047,2199.9999999953434,1253804.045744732,6160763.000000005,0.0,0.9999999999999991,0.8422284219423802,1278693.7430091782,1095237.8097199025,-59332.16931872384,95107.76011230669,84604.85286577427,14064.224112809954,53386.00660883074,-4374.741091721987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308406.2439560061,-1306206.2439560108,0.0,2199.9999999953434,3.0
3463,"State College, PA Metro Area-Bus",2011,0,31,6997392.0,15.77216280355149,14.30036400584784,0.6160839625687399,12.33674812641825,1.6224725907045559,10.02700876001625,11.73,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001274,-0.14735890158193507,15.919521705133423,-1.7763568394002505e-15,7075599.000000004,8198990.4038048405,1623935.999999999,0.85166264512,227918.5800000002,4.0656,22628.47999999998,0.9968666303919229,1.0365886506529547,1.0003757397217696,1.114294545569766,1.0009528769742728,1.790000000000001,-0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727203039518071,0.9923269719058626,1.001436635566437,1.0184576759813593,0.9989383557713597,1.048218644705664,1.0025143069538474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6972889.999999999,1.0147297605440506,1.033452185342957,102709.00000000466,265396.0681520896,6160763.000000005,0.0,0.9999999999999982,0.9818836100627212,241351.9082753467,-190218.31977748388,-53503.18086732966,10017.501774853086,128703.34427366029,-7402.728425443672,336223.3054816778,17531.98581541269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233258.40865605153,-130549.40865604687,0.0,102709.00000000466,3.0
3464,"State College, PA Metro Area-Bus",2012,0,31,6997392.0,15.761048209079414,14.228169064764623,0.641390633645405,12.339218926508725,1.631062408530763,10.080689777885132,8.68,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001276,-0.01681406743977852,15.77786227651919,-1.7763568394002505e-15,6997391.999999995,7116041.3314403575,1510827.9999999998,0.8991200240400001,228482.41999999995,4.109300000000001,23876.450000000004,0.9949515312299957,1.041076659374722,1.0002002796900087,1.0052942760792507,1.005353642262979,-3.0500000000000007,0.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565483792734765,0.9910762278470997,1.0007657976495052,1.0009444643359928,0.9940442112969842,0.9228940034763164,0.9962403581589309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7075599.000000004,0.9889469428666028,0.8679167776727819,-78207.00000000838,-1082949.072364483,6160763.000000005,0.0,1.0000000000000018,1.1394490249679399,-972799.7520272065,-307446.24416096933,-63141.033321289244,5418.477083041628,6682.650911286485,-42140.77259127012,-545571.111896979,-26601.71805102697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-934567.9158152428,856360.9158152344,0.0,-78207.00000000838,3.0
3465,"State College, PA Metro Area-Bus",2013,0,31,6997392.0,15.79835749531966,14.277037108088372,0.6251817319575838,12.342852624529444,1.5977701075664184,10.108618649238444,9.66,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001275,-0.03106308636190619,15.829420581681568,1.7763568394002505e-15,7263390.999999999,7492555.220249202,1586493.000000001,0.86858550828,229314.16999999995,3.942,24552.720000000012,1.0034345981623713,0.9747285026666254,1.0002944836332317,0.9795885793270572,1.0027705317759685,0.9800000000000004,0.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0305267792486612,1.0057578370032008,1.0011264281651562,0.9963478706120225,0.996896914586694,1.026117557681527,0.9956151268501122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6997391.999999995,1.038014020080625,1.052910582059904,265999.0000000037,376513.8888088446,6160763.000000005,0.0,0.9999999999999991,0.9858520178869024,366582.9697867199,213607.8409003478,40289.842583500955,7882.059431438522,-25555.380962398936,-21713.505046383736,182754.7891802548,-30682.676300039533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370236.083621316,-104237.08362131228,0.0,265999.0000000037,3.0
3466,"State College, PA Metro Area-Bus",2014,0,31,6997392.0,15.804541497283093,14.363980460656105,0.6555048792757859,12.358973973814134,1.5586497536019952,10.110992658302035,11.73,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168831791001276,-0.12880515313510976,15.933346650418201,-1.7763568394002505e-15,7308446.999999994,8313128.167607561,1730602.0000000012,0.9261147273399999,233040.99999999994,3.7523999999999997,24611.079999999998,1.0060897335987504,1.0485029324565414,1.0013061283136973,0.9755156553629559,1.0002348499974099,2.0700000000000003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549560344489062,0.9893167714793432,1.0050072192974673,0.9957099127169169,0.9997358564247298,1.0559687281899992,1.0062976256116654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7263390.999999999,1.0062031632332604,1.1095184384014545,45055.99999999534,820572.9473583587,6160763.000000005,0.0,1.0000000000000009,0.9068827887933024,777125.8060815837,399167.16601187503,-77596.4658878822,36369.39158025016,-31160.58136116031,-1918.5780673250974,406522.75661668647,45742.11718913965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795475.2398191787,-750419.2398191834,0.0,45055.99999999534,3.0
