,Id,Id2,Geography,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,Year
1004,3100000US41420,41420,"Salem, OR Metro Area",123415,27602,3003,23.7,2007
1366,3100000US41420,41420,"Salem, OR Metro Area",127956,27074,3429,23.3,2008
1732,3100000US41420,41420,"Salem, OR Metro Area",122002,24148,2566,22.9,2009
2098,310M100US41420,41420,"Salem, OR Metro Area",118130,22675,2359,21.7,2010
2464,310M100US41420,41420,"Salem, OR Metro Area",116430,21921,1509,22.1,2011
2830,310M100US41420,41420,"Salem, OR Metro Area",117025,20239,2360,22.9,2012
3205,310M200US41420,41420,"Salem, OR Metro Area",124822,24980,2681,22.0,2013
3586,310M200US41420,41420,"Salem, OR Metro Area",121797,27319,2808,22.8,2014
3967,310M200US41420,41420,"Salem, OR Metro Area",134658,24475,3036,23.4,2015
4349,310M300US41420,41420,"Salem, OR Metro Area",141005,22081,2974,24.9,2016
4731,310M300US41420,41420,"Salem, OR Metro Area",145527,17813,2577,24.3,2017
285,3100000US41500,41500,"Salinas, CA Metro Area",124368,26738,4272,21.6,2005
644,3100000US41500,41500,"Salinas, CA Metro Area",118895,31007,5179,21.9,2006
1005,3100000US41500,41500,"Salinas, CA Metro Area",123046,30906,5063,22.2,2007
1367,3100000US41500,41500,"Salinas, CA Metro Area",124440,25332,5333,20.8,2008
1733,3100000US41500,41500,"Salinas, CA Metro Area",125975,23010,3181,22.5,2009
2099,310M100US41500,41500,"Salinas, CA Metro Area",127660,22762,2951,21.8,2010
2465,310M100US41500,41500,"Salinas, CA Metro Area",117132,21152,3328,22.1,2011
2831,310M100US41500,41500,"Salinas, CA Metro Area",129520,22911,4443,22.8,2012
3206,310M200US41500,41500,"Salinas, CA Metro Area",125688,20151,2865,22.8,2013
3587,310M200US41500,41500,"Salinas, CA Metro Area",124873,19443,3109,21.3,2014
3968,310M200US41500,41500,"Salinas, CA Metro Area",129913,20387,3954,22.3,2015
4350,310M300US41500,41500,"Salinas, CA Metro Area",134063,21436,3471,23.0,2016
4732,310M300US41500,41500,"Salinas, CA Metro Area",140088,16753,2797,22.5,2017
286,3100000US41540,41540,"Salisbury, MD Metro Area",N,N,N,N,2005
645,3100000US41540,41540,"Salisbury, MD Metro Area",40463,7359,556,21.0,2006
1006,3100000US41540,41540,"Salisbury, MD Metro Area",42393,5184,610,22.9,2007
1368,3100000US41540,41540,"Salisbury, MD Metro Area",45770,5520,212,21.5,2008
1734,3100000US41540,41540,"Salisbury, MD Metro Area",43620,6289,208,23.0,2009
2100,310M100US41540,41540,"Salisbury, MD Metro Area",44869,6010,671,22.7,2010
2466,310M100US41540,41540,"Salisbury, MD Metro Area",41672,4469,66,N,2011
2832,310M100US41540,41540,"Salisbury, MD Metro Area",43174,6741,548,23.1,2012
3207,310M200US41540,41540,"Salisbury, MD-DE Metro Area",136178,12971,1826,22.6,2013
3588,310M200US41540,41540,"Salisbury, MD-DE Metro Area",143397,11584,2157,23.7,2014
3969,310M200US41540,41540,"Salisbury, MD-DE Metro Area",141830,12370,613,24.4,2015
4351,310M300US41540,41540,"Salisbury, MD-DE Metro Area",147605,13116,2094,24.2,2016
4733,310M300US41540,41540,"Salisbury, MD-DE Metro Area",144742,16350,1231,25.0,2017
287,3100000US41620,41620,"Salt Lake City, UT Metro Area",387049,63602,18203,21.9,2005
646,3100000US41620,41620,"Salt Lake City, UT Metro Area",397436,68532,20858,21.6,2006
1007,3100000US41620,41620,"Salt Lake City, UT Metro Area",407542,70630,16926,22.5,2007
1369,3100000US41620,41620,"Salt Lake City, UT Metro Area",423976,69803,18337,22.3,2008
1735,3100000US41620,41620,"Salt Lake City, UT Metro Area",415595,62685,16375,22.1,2009
2101,310M100US41620,41620,"Salt Lake City, UT Metro Area",406100,59159,14950,22.3,2010
2467,310M100US41620,41620,"Salt Lake City, UT Metro Area",414108,65524,19523,22.7,2011
2833,310M100US41620,41620,"Salt Lake City, UT Metro Area",420079,67921,21865,23.2,2012
3208,310M200US41620,41620,"Salt Lake City, UT Metro Area",412968,69904,17879,22.3,2013
3589,310M200US41620,41620,"Salt Lake City, UT Metro Area",424761,69394,21307,22.2,2014
3970,310M200US41620,41620,"Salt Lake City, UT Metro Area",434978,69695,22405,22.3,2015
4352,310M300US41620,41620,"Salt Lake City, UT Metro Area",449047,64447,27466,22.5,2016
4734,310M300US41620,41620,"Salt Lake City, UT Metro Area",465617,69479,19583,22.6,2017
288,3100000US41660,41660,"San Angelo, TX Metro Area",N,N,N,N,2005
647,3100000US41660,41660,"San Angelo, TX Metro Area",37720,6498,133,17.6,2006
1008,3100000US41660,41660,"San Angelo, TX Metro Area",39357,4931,623,16.5,2007
1370,3100000US41660,41660,"San Angelo, TX Metro Area",41485,5751,173,18.1,2008
1736,3100000US41660,41660,"San Angelo, TX Metro Area",41594,4756,238,15.9,2009
2102,310M100US41660,41660,"San Angelo, TX Metro Area",38779,5938,103,N,2010
2468,310M100US41660,41660,"San Angelo, TX Metro Area",40093,5769,321,16.1,2011
2834,310M100US41660,41660,"San Angelo, TX Metro Area",46155,3419,129,N,2012
3209,310M200US41660,41660,"San Angelo, TX Metro Area",41792,7597,28,N,2013
3590,310M200US41660,41660,"San Angelo, TX Metro Area",43120,5525,36,N,2014
3971,310M200US41660,41660,"San Angelo, TX Metro Area",45972,5044,112,N,2015
4353,310M300US41660,41660,"San Angelo, TX Metro Area",47431,5371,264,N,2016
4735,310M300US41660,41660,"San Angelo, TX Metro Area",45813,5929,151,N,2017
289,3100000US41700,41700,"San Antonio, TX Metro Area",652117,97054,17380,24.9,2005
648,3100000US41700,41700,"San Antonio, TX Metro Area",671011,101401,20721,24.5,2006
1009,3100000US41700,41700,"San Antonio, TX Metro Area",703689,103246,19864,24.8,2007
1371,3100000US41700,41700,"San Antonio, TX Metro Area",724965,117354,23854,25.4,2008
1737,3100000US41700,41700,"San Antonio, TX Metro Area",729482,104805,21342,25.1,2009
2103,310M100US41700,41700,"San Antonio-New Braunfels, TX Metro Area",768185,111306,19858,24.6,2010
2469,310M100US41700,41700,"San Antonio-New Braunfels, TX Metro Area",765071,106315,20670,25.2,2011
2835,310M100US41700,41700,"San Antonio-New Braunfels, TX Metro Area",807921,112091,23265,24.9,2012
3210,310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",820013,114044,26026,25.0,2013
3591,310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",851779,114639,22407,25.5,2014
3972,310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",870218,107256,22778,26.4,2015
4354,310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",878145,118312,25275,26.7,2016
4736,310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",906905,118397,20217,26.5,2017
3211,310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",1119294,141913,46882,24.9,2013
3592,310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",1176575,133824,41997,25.0,2014
3973,310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",1209628,129988,55900,26.1,2015
4355,310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",1214714,143469,46359,26.0,2016
4737,310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",1259295,137941,51392,26.3,2017
290,3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1013732,141788,38096,25.2,2005
649,3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1040875,149923,43076,24.9,2006
1010,3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1046345,150212,50429,25.7,2007
1372,3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1057103,160175,48572,24.1,2008
1738,3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1066074,138820,43289,23.9,2009
2104,310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1058032,140384,45515,24.1,2010
2470,310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1080691,139130,42858,24.1,2011
2836,310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1109948,143979,40621,24.6,2012
292,3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1232007,219844,263953,28.3,2005
651,3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1279937,212824,276085,28.5,2006
1012,3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1286764,198018,296434,28.6,2007
1374,3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1333933,224906,308298,28.8,2008
1740,3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1288924,212348,304111,28.6,2009
2106,310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1260417,217148,300081,28.7,2010
2472,310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1268212,197383,299204,29.2,2011
2838,310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1281779,214802,330800,30.4,2012
3212,310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1303785,217493,351403,31.1,2013
3593,310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1326397,210922,374287,31.9,2014
3974,310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1356800,220195,396732,33.2,2015
4356,310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1356296,223727,400704,33.6,2016
4738,310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1353027,233579,413270,34.4,2017
293,3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",628292,81398,24746,23.8,2005
652,3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",640079,85165,30047,24.5,2006
1013,3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",662837,85946,32535,24.9,2007
1375,3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",683718,82996,32164,24.5,2008
1741,3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",645998,94757,26319,24.1,2009
2107,310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",647127,86005,24188,24.4,2010
2473,310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",658991,86681,29034,24.8,2011
2839,310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",677745,93703,30260,25.7,2012
3213,310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",694841,96591,38835,26.5,2013
3594,310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",727640,99484,37888,27.0,2014
3975,310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",729760,97782,39129,28.1,2015
4357,310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",718894,102221,41760,29.0,2016
4739,310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",741591,108479,47208,30.0,2017
294,3100000US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",83658,12038,1210,19.7,2005
653,3100000US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",87278,16457,1367,19.5,2006
1014,3100000US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",84280,14253,1025,19.9,2007
1376,3100000US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",93014,13070,1450,20.2,2008
1742,3100000US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",88038,13414,1745,19.9,2009
2108,310M100US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",89097,12956,787,21.0,2010
2474,310M100US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",84775,10746,1607,20.1,2011
2840,310M100US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",92982,14201,2830,22.1,2012
3214,310M200US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",93881,13298,2170,20.7,2013
3595,310M200US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",94253,12364,1275,22.2,2014
3976,310M200US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",92348,12481,2580,21.0,2015
4358,310M300US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",99963,13931,1309,23.1,2016
4740,310M300US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",100685,10306,1224,21.5,2017
291,3100000US41780,41780,"Sandusky, OH Metro Area",N,N,N,N,2005
650,3100000US41780,41780,"Sandusky, OH Metro Area",31771,2427,77,N,2006
1011,3100000US41780,41780,"Sandusky, OH Metro Area",28754,2821,50,N,2007
1373,3100000US41780,41780,"Sandusky, OH Metro Area",31301,1889,0,N,2008
1739,3100000US41780,41780,"Sandusky, OH Metro Area",27713,3965,781,N,2009
2105,310M100US41780,41780,"Sandusky, OH Metro Area",29386,2644,68,N,2010
2471,310M100US41780,41780,"Sandusky, OH Metro Area",27237,3930,207,N,2011
2837,310M100US41780,41780,"Sandusky, OH Metro Area",28799,3138,555,N,2012
295,3100000US42060,42060,"Santa Barbara-Santa Maria, CA Metro Area",116986,29102,5514,20.4,2005
654,3100000US42060,42060,"Santa Barbara-Santa Maria, CA Metro Area",121773,27369,6248,19.4,2006
1015,3100000US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",122188,25469,8184,19.1,2007
1377,3100000US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",124007,32054,6747,20.0,2008
1743,3100000US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",118539,27312,7024,18.8,2009
2109,310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",118986,26730,7108,20.2,2010
2475,310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",131395,29261,6540,19.4,2011
2841,310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",127877,25512,6189,18.7,2012
296,3100000US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",88260,12094,2573,23.7,2005
655,3100000US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",86870,12285,4158,25.9,2006
1016,3100000US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",85336,16120,5272,26.9,2007
1378,3100000US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",90870,13368,3174,26.6,2008
1744,3100000US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",84900,11670,3532,25.2,2009
2110,310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",80999,11659,3245,25.3,2010
2476,310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",90388,12235,3739,25.4,2011
2842,310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",91660,12299,3535,25.7,2012
3215,310M200US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",89608,11747,2488,25.7,2013
3596,310M200US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",87894,10537,3751,26.2,2014
3977,310M200US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",88132,12956,4818,26.2,2015
4359,310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",90742,11414,3415,26.8,2016
4741,310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",95459,10002,3459,28.3,2017
297,3100000US42140,42140,"Santa Fe, NM Metro Area",54481,8603,715,21.9,2005
656,3100000US42140,42140,"Santa Fe, NM Metro Area",50637,10892,908,21.1,2006
1017,3100000US42140,42140,"Santa Fe, NM Metro Area",51047,9366,985,21.9,2007
1379,3100000US42140,42140,"Santa Fe, NM Metro Area",53128,7250,479,21.6,2008
1745,3100000US42140,42140,"Santa Fe, NM Metro Area",54014,6824,1247,22.1,2009
2111,310M100US42140,42140,"Santa Fe, NM Metro Area",47945,8748,613,21.1,2010
2477,310M100US42140,42140,"Santa Fe, NM Metro Area",50474,8128,777,21.5,2011
2843,310M100US42140,42140,"Santa Fe, NM Metro Area",49725,9682,255,21.6,2012
3216,310M200US42140,42140,"Santa Fe, NM Metro Area",48652,7566,1011,23.0,2013
3597,310M200US42140,42140,"Santa Fe, NM Metro Area",54176,5782,938,21.3,2014
3978,310M200US42140,42140,"Santa Fe, NM Metro Area",56633,5527,594,21.9,2015
4360,310M300US42140,42140,"Santa Fe, NM Metro Area",54129,6158,1594,22.1,2016
4742,310M300US42140,42140,"Santa Fe, NM Metro Area",56327,5049,632,21.7,2017
3217,310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",137575,27052,6919,19.4,2013
3598,310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",138598,24102,7276,18.5,2014
3979,310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",141143,30883,6340,20.1,2015
4361,310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",141748,30918,7631,19.6,2016
4743,310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",147963,27549,4350,19.5,2017
3218,310M200US42220,42220,"Santa Rosa, CA Metro Area",181357,21134,5034,24.4,2013
3599,310M200US42220,42220,"Santa Rosa, CA Metro Area",182963,24997,5198,24.9,2014
3980,310M200US42220,42220,"Santa Rosa, CA Metro Area",181526,29026,4382,24.5,2015
4362,310M300US42220,42220,"Santa Rosa, CA Metro Area",186407,28139,3087,25.1,2016
4744,310M300US42220,42220,"Santa Rosa, CA Metro Area",183100,31953,5602,26.7,2017
298,3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",161945,24035,4566,24.7,2005
657,3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",170104,28182,4959,24.4,2006
1018,3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",164049,28419,4905,25.1,2007
1380,3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",172010,23338,5424,25.3,2008
1746,3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",165582,24713,4468,25.5,2009
2112,310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",167438,22622,4077,25.8,2010
2478,310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",170590,21151,4043,24.9,2011
2844,310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",173336,23632,3878,25.7,2012
299,3100000US42260,42260,"Sarasota-Bradenton-Venice, FL Metro Area",218380,32384,2285,22.2,2005
658,3100000US42260,42260,"Sarasota-Bradenton-Venice, FL Metro Area",235052,31977,1948,22.3,2006
1019,3100000US42260,42260,"Sarasota-Bradenton-Venice, FL Metro Area",228115,27727,2441,22.6,2007
300,3100000US42340,42340,"Savannah, GA Metro Area",113558,14740,2300,24.2,2005
659,3100000US42340,42340,"Savannah, GA Metro Area",117554,15748,3565,23.3,2006
1020,3100000US42340,42340,"Savannah, GA Metro Area",121021,15158,2737,23.4,2007
1381,3100000US42340,42340,"Savannah, GA Metro Area",125916,16661,3412,22.1,2008
1747,3100000US42340,42340,"Savannah, GA Metro Area",119462,14828,2725,22.7,2009
2113,310M100US42340,42340,"Savannah, GA Metro Area",124637,15219,2299,22.9,2010
2479,310M100US42340,42340,"Savannah, GA Metro Area",129477,13257,3153,23.8,2011
2845,310M100US42340,42340,"Savannah, GA Metro Area",130922,15870,2548,23.4,2012
3219,310M200US42340,42340,"Savannah, GA Metro Area",131836,14059,3197,22.9,2013
3600,310M200US42340,42340,"Savannah, GA Metro Area",139491,13505,3362,23.9,2014
3981,310M200US42340,42340,"Savannah, GA Metro Area",137548,19165,5144,23.2,2015
4363,310M300US42340,42340,"Savannah, GA Metro Area",142329,19018,4016,24.3,2016
4745,310M300US42340,42340,"Savannah, GA Metro Area",148890,15638,3105,24.7,2017
301,3100000US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",188626,28651,1777,21.3,2005
660,3100000US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",202836,28992,3231,20.8,2006
1021,3100000US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",210472,25534,2080,20.8,2007
1382,3100000US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",205112,31784,2590,21.1,2008
1748,3100000US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",202200,28193,1510,21.5,2009
2114,310M100US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",202791,27106,2926,21.3,2010
2480,310M100US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",202373,30137,3487,22.3,2011
2846,310M100US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",199695,27489,3783,21.3,2012
3220,310M200US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",206307,25855,2536,21.3,2013
3601,310M200US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",202468,23902,2474,21.4,2014
3982,310M200US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",208600,27958,2868,22.1,2015
4364,310M300US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",202903,26123,2271,22.3,2016
4746,310M300US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",210484,28459,2878,21.9,2017
