,UZA Name,RailBus,UZA,Year,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT
3609,"DeKalb, IL",DemandResponse,404,2011,168710.0,689228.0,51250.0,74347.0,0.4406792721237627
3610,"DeKalb, IL",DemandResponse,404,2012,84250.0,361026.0,28724.0,59254.0,0.7033115727002968
3611,"DeKalb, IL",DemandResponse,404,2013,0.0,0.0,0.0,52183.0,inf
3612,"DeKalb, IL",DemandResponse,404,2014,0.0,0.0,0.0,0.0,
3613,"DeKalb, IL",DemandResponse,404,2015,0.0,0.0,0.0,40808.0,inf
3614,"DeKalb, IL",DemandResponse,404,2016,0.0,0.0,0.0,50245.0,inf
3615,"DeKalb, IL",DemandResponse,404,2017,0.0,0.0,0.0,37210.0,inf
3616,"DeKalb, IL",DemandResponse,404,2018,0.0,0.0,0.0,29793.0,inf
3621,"Decatur, AL",DemandResponse,392,2005,0.0,0.0,0.0,0.0,
3622,"Decatur, AL",DemandResponse,392,2006,0.0,0.0,0.0,92102.0,inf
3623,"Decatur, AL",DemandResponse,392,2007,178491.0,432251.0,38137.0,223342.0,1.2512787759606927
3624,"Decatur, AL",DemandResponse,392,2008,175326.0,502683.0,32506.0,139637.0,0.7964420565118693
3625,"Decatur, AL",DemandResponse,392,2009,151992.0,477740.0,35316.0,124437.0,0.8187075635559766
3626,"Decatur, AL",DemandResponse,392,2010,153651.0,492000.0,38642.0,306204.0,1.9928539352168226
3627,"Decatur, AL",DemandResponse,392,2011,162043.0,518949.0,39860.0,266746.0,1.6461433076405645
3628,"Decatur, AL",DemandResponse,392,2012,0.0,0.0,0.0,167375.0,inf
3629,"Decatur, AL",DemandResponse,392,2013,0.0,0.0,0.0,326227.0,inf
3630,"Decatur, AL",DemandResponse,392,2014,0.0,0.0,0.0,99756.0,inf
3631,"Decatur, AL",DemandResponse,392,2015,0.0,0.0,0.0,123475.0,inf
3632,"Decatur, AL",DemandResponse,392,2016,41912.0,135244.0,10249.0,166926.0,3.9827734300439017
3633,"Decatur, AL",DemandResponse,392,2017,173336.0,503845.0,36600.0,0.0,0.0
3634,"Decatur, AL",DemandResponse,392,2018,153581.0,630417.0,39160.0,-114331.75,-0.7444394163340518
3639,"Decatur, IL",Bus,313,2005,1039354.0,917580.0,66350.0,370263.0,0.35624339734104066
3640,"Decatur, IL",Bus,313,2006,1121789.0,926940.0,66290.0,411996.0,0.36726692809432077
3641,"Decatur, IL",Bus,313,2007,1173301.0,927046.0,66414.0,427688.0,0.36451686310673903
3642,"Decatur, IL",Bus,313,2008,1257931.0,932033.0,66269.0,443472.0,0.35254079913763153
3643,"Decatur, IL",Bus,313,2009,1242382.0,960576.0,68190.0,396206.0,0.3189083550791946
3644,"Decatur, IL",Bus,313,2010,1265966.0,960952.0,68156.0,382904.0,0.30245993968242435
3645,"Decatur, IL",Bus,313,2011,1314337.0,960544.0,68125.0,451962.0,0.34387071200156427
3646,"Decatur, IL",Bus,313,2012,1407156.0,968335.0,68491.0,500554.0,0.35572033235831707
3647,"Decatur, IL",Bus,313,2013,1438437.0,971191.0,69833.0,484639.0,0.33692056030260625
3648,"Decatur, IL",Bus,313,2014,1489705.0,965641.0,68482.0,553651.0,0.37165143434438364
3649,"Decatur, IL",Bus,313,2015,1354525.0,959326.0,69080.0,511348.0,0.37751093556781895
3650,"Decatur, IL",Bus,313,2016,1226109.0,970431.0,68679.0,479875.0,0.39138037482801286
3651,"Decatur, IL",Bus,313,2017,1159686.0,965354.0,67530.0,483781.0,0.41716550859456786
3652,"Decatur, IL",Bus,313,2018,1132622.0,977219.0,67897.0,478842.25,0.42277322001515066
3657,"Decatur, IL",DemandResponse,313,2005,34760.0,128437.0,8430.0,70704.0,2.034062140391254
3658,"Decatur, IL",DemandResponse,313,2006,34872.0,134089.0,8536.0,48711.0,1.3968513420509292
3659,"Decatur, IL",DemandResponse,313,2007,34050.0,168886.0,13050.0,47334.0,1.3901321585903084
3660,"Decatur, IL",DemandResponse,313,2008,34366.0,175660.0,13760.0,51126.0,1.4876913228190654
3661,"Decatur, IL",DemandResponse,313,2009,34155.0,178615.0,13933.0,49300.0,1.4434197042892696
3662,"Decatur, IL",DemandResponse,313,2010,32084.0,150307.0,12770.0,55209.0,1.7207642438598678
3663,"Decatur, IL",DemandResponse,313,2011,27446.0,141585.0,12522.0,57546.0,2.096698972527873
3664,"Decatur, IL",DemandResponse,313,2012,27432.0,152892.0,13575.0,53763.0,1.9598643919510061
3665,"Decatur, IL",DemandResponse,313,2013,35234.0,163591.0,14023.0,59573.0,1.6907816313787818
3666,"Decatur, IL",DemandResponse,313,2014,35947.0,171505.0,14232.0,74528.0,2.073274543077308
3667,"Decatur, IL",DemandResponse,313,2015,31882.0,149475.0,12356.0,91615.0,2.873565021014993
3668,"Decatur, IL",DemandResponse,313,2016,34856.0,132586.0,10804.0,93568.0,2.6844158824879503
3669,"Decatur, IL",DemandResponse,313,2017,25854.0,130462.0,11947.0,49319.0,1.9075965034424074
3670,"Decatur, IL",DemandResponse,313,2018,21583.0,115724.0,10336.0,16620.5,0.7700736690914145
3675,"Delano, CA",Bus,471,2005,0.0,0.0,0.0,0.0,
3676,"Delano, CA",Bus,471,2006,0.0,0.0,0.0,0.0,
3677,"Delano, CA",Bus,471,2007,0.0,0.0,0.0,0.0,
3678,"Delano, CA",Bus,471,2008,0.0,0.0,0.0,0.0,
3679,"Delano, CA",Bus,471,2009,0.0,0.0,0.0,0.0,
3680,"Delano, CA",Bus,471,2010,0.0,0.0,0.0,0.0,
3681,"Delano, CA",Bus,471,2011,0.0,0.0,0.0,0.0,
3682,"Delano, CA",Bus,471,2012,0.0,0.0,0.0,450476.0,inf
3683,"Delano, CA",Bus,471,2013,0.0,0.0,0.0,61255.0,inf
3684,"Delano, CA",Bus,471,2014,0.0,0.0,0.0,81941.0,inf
3685,"Delano, CA",Bus,471,2015,0.0,0.0,0.0,108573.0,inf
3686,"Delano, CA",Bus,471,2016,0.0,0.0,0.0,92498.0,inf
3687,"Delano, CA",Bus,471,2017,0.0,0.0,0.0,84979.0,inf
3688,"Delano, CA",Bus,471,2018,0.0,0.0,0.0,75321.0,inf
3693,"Delano, CA",DemandResponse,471,2005,0.0,0.0,0.0,0.0,
3694,"Delano, CA",DemandResponse,471,2006,0.0,0.0,0.0,0.0,
3695,"Delano, CA",DemandResponse,471,2007,0.0,0.0,0.0,0.0,
3696,"Delano, CA",DemandResponse,471,2008,0.0,0.0,0.0,0.0,
3697,"Delano, CA",DemandResponse,471,2009,0.0,0.0,0.0,0.0,
3698,"Delano, CA",DemandResponse,471,2010,0.0,0.0,0.0,0.0,
3699,"Delano, CA",DemandResponse,471,2011,0.0,0.0,0.0,0.0,
3700,"Delano, CA",DemandResponse,471,2012,0.0,0.0,0.0,213685.0,inf
3701,"Delano, CA",DemandResponse,471,2013,0.0,0.0,0.0,28292.0,inf
3702,"Delano, CA",DemandResponse,471,2014,0.0,0.0,0.0,20486.0,inf
3703,"Delano, CA",DemandResponse,471,2015,0.0,0.0,0.0,21193.0,inf
3704,"Delano, CA",DemandResponse,471,2016,0.0,0.0,0.0,55541.0,inf
3705,"Delano, CA",DemandResponse,471,2017,0.0,0.0,0.0,47203.0,inf
3706,"Delano, CA",DemandResponse,471,2018,0.0,0.0,0.0,49536.5,inf
3711,"Denton-Lewisville, TX",Bus,104,2005,0.0,0.0,0.0,0.0,
3712,"Denton-Lewisville, TX",Bus,104,2006,0.0,0.0,0.0,1817736.0,inf
3713,"Denton-Lewisville, TX",Bus,104,2007,1778064.0,1259716.0,85440.0,2336239.0,1.3139228959137579
3714,"Denton-Lewisville, TX",Bus,104,2008,1942990.0,1320348.0,90362.0,2625892.0,1.3514696421494707
3715,"Denton-Lewisville, TX",Bus,104,2009,2095341.0,1341989.0,94664.0,2470506.0,1.1790472290667724
3716,"Denton-Lewisville, TX",Bus,104,2010,2332071.0,1437631.0,100689.0,2763521.0,1.1850072317695302
3717,"Denton-Lewisville, TX",Bus,104,2011,2468639.0,1307961.0,96009.0,2947657.0,1.1940413320862224
3718,"Denton-Lewisville, TX",Bus,104,2012,2554988.0,1250066.0,95943.0,3297029.0,1.2904283699179802
3719,"Denton-Lewisville, TX",Bus,104,2013,2306151.0,1206657.0,98904.0,3429469.0,1.4870964650623484
3720,"Denton-Lewisville, TX",Bus,104,2014,2304648.0,1256505.0,108427.0,3597718.0,1.5610704975336798
3721,"Denton-Lewisville, TX",Bus,104,2015,2351059.0,1436907.0,119789.0,3524306.0,1.4990291609015343
3722,"Denton-Lewisville, TX",Bus,104,2016,2428029.0,1537026.0,130190.0,3935232.0,1.620751646706032
3723,"Denton-Lewisville, TX",Bus,104,2017,2418078.0,1603446.0,133815.0,3956825.0,1.636351267411556
3724,"Denton-Lewisville, TX",Bus,104,2018,2366326.0,1646760.0,139408.0,4075751.25,1.7223963435300123
3729,"Denton-Lewisville, TX",DemandResponse,104,2005,0.0,0.0,0.0,0.0,
3730,"Denton-Lewisville, TX",DemandResponse,104,2006,0.0,0.0,0.0,26685.0,inf
3731,"Denton-Lewisville, TX",DemandResponse,104,2007,37035.0,266052.0,22055.0,81173.0,2.1917915485351696
3732,"Denton-Lewisville, TX",DemandResponse,104,2008,45018.0,356795.0,23629.0,104996.0,2.3323115198365096
3733,"Denton-Lewisville, TX",DemandResponse,104,2009,46721.0,337344.0,26189.0,130840.0,2.8004537574110144
3734,"Denton-Lewisville, TX",DemandResponse,104,2010,41326.0,319691.0,23777.0,145983.0,3.5324735033635
3735,"Denton-Lewisville, TX",DemandResponse,104,2011,109231.0,879406.0,52962.0,159654.0,1.4616180388351292
3736,"Denton-Lewisville, TX",DemandResponse,104,2012,41357.0,309518.0,18615.0,169901.0,4.10815581400972
3737,"Denton-Lewisville, TX",DemandResponse,104,2013,111906.0,678775.0,26042.0,290684.0,2.597572963022537
3738,"Denton-Lewisville, TX",DemandResponse,104,2014,125813.0,715207.0,26974.0,362392.0,2.880401866261833
3739,"Denton-Lewisville, TX",DemandResponse,104,2015,195244.0,902733.0,29782.0,373472.0,1.912847513880068
3740,"Denton-Lewisville, TX",DemandResponse,104,2016,229087.0,1116609.0,41544.0,428921.0,1.872306154430413
3741,"Denton-Lewisville, TX",DemandResponse,104,2017,178899.0,1045070.0,40211.0,705526.0,3.943711256071862
3742,"Denton-Lewisville, TX",DemandResponse,104,2018,173411.0,1014054.0,39702.0,926842.0,5.344770516287894
3747,"Denton-Lewisville, TX",Other,104,2005,0.0,0.0,0.0,0.0,
3748,"Denton-Lewisville, TX",Other,104,2006,0.0,0.0,0.0,0.0,
3749,"Denton-Lewisville, TX",Other,104,2007,0.0,0.0,0.0,0.0,
3750,"Denton-Lewisville, TX",Other,104,2008,0.0,0.0,0.0,0.0,
3751,"Denton-Lewisville, TX",Other,104,2009,0.0,0.0,0.0,0.0,
3752,"Denton-Lewisville, TX",Other,104,2010,0.0,0.0,0.0,0.0,
3753,"Denton-Lewisville, TX",Other,104,2011,0.0,0.0,0.0,0.0,
3754,"Denton-Lewisville, TX",Other,104,2012,129595.0,148572.0,5431.0,0.0,0.0
3755,"Denton-Lewisville, TX",Other,104,2013,519302.0,594939.0,22272.0,729394.0,1.4045661291502824
3756,"Denton-Lewisville, TX",Other,104,2014,577440.0,636187.0,25263.0,831112.0,1.4393045164865614
3757,"Denton-Lewisville, TX",Other,104,2015,558139.0,662610.0,26885.0,806043.0,1.4441617589883524
3758,"Denton-Lewisville, TX",Other,104,2016,535630.0,655755.0,26171.0,771096.0,1.4396056979631462
3759,"Denton-Lewisville, TX",Other,104,2017,481973.0,434491.0,17415.0,712360.0,1.478008104188409
3760,"Denton-Lewisville, TX",Other,104,2018,409667.0,330525.0,12526.0,659571.25,1.6100180146313958
3765,"Denton-Lewisville, TX",Rail,104,2005,0.0,0.0,0.0,0.0,
3766,"Denton-Lewisville, TX",Rail,104,2006,0.0,0.0,0.0,0.0,
3767,"Denton-Lewisville, TX",Rail,104,2007,0.0,0.0,0.0,0.0,
3768,"Denton-Lewisville, TX",Rail,104,2008,0.0,0.0,0.0,0.0,
3769,"Denton-Lewisville, TX",Rail,104,2009,0.0,0.0,0.0,0.0,
3770,"Denton-Lewisville, TX",Rail,104,2010,0.0,0.0,0.0,0.0,
3771,"Denton-Lewisville, TX",Rail,104,2011,214966.0,257907.0,10594.0,194683.0,0.9056455439464846
3772,"Denton-Lewisville, TX",Rail,104,2012,295022.0,381233.0,15355.0,564628.0,1.9138504925056437
3773,"Denton-Lewisville, TX",Rail,104,2013,0.0,0.0,0.0,0.0,
3774,"Denton-Lewisville, TX",Rail,104,2014,0.0,0.0,0.0,0.0,
3775,"Denton-Lewisville, TX",Rail,104,2015,0.0,0.0,0.0,0.0,
3776,"Denton-Lewisville, TX",Rail,104,2016,0.0,0.0,0.0,0.0,
3777,"Denton-Lewisville, TX",Rail,104,2017,0.0,0.0,0.0,0.0,
3778,"Denton-Lewisville, TX",Rail,104,2018,0.0,0.0,0.0,0.0,
3783,"Denver-Aurora, CO",Bus,18,2005,74748632.0,38374521.0,2545351.0,49106430.0,0.656954230279425
3784,"Denver-Aurora, CO",Bus,18,2006,74302991.0,35503571.0,2456909.0,56339261.0,0.7582367848422145
3785,"Denver-Aurora, CO",Bus,18,2007,75739554.0,35059621.0,2511342.0,58675609.0,0.7747023305682523
3786,"Denver-Aurora, CO",Bus,18,2008,81738110.0,35621016.0,2551044.0,64878541.0,0.7937367404262222
3787,"Denver-Aurora, CO",Bus,18,2009,77415480.0,34615481.0,2516247.0,72908699.0,0.9417844983974781
3788,"Denver-Aurora, CO",Bus,18,2010,76400836.0,37575481.0,2738525.0,75110518.0,0.9831112057464921
3789,"Denver-Aurora, CO",Bus,18,2011,76129906.0,35926225.0,2648669.0,79496929.0,1.0442273368891326
3790,"Denver-Aurora, CO",Bus,18,2012,76716999.0,33520977.0,2658224.0,82690545.0,1.0778646985396287
3791,"Denver-Aurora, CO",Bus,18,2013,76348668.0,35518070.0,2606513.0,66185965.0,0.8668908932373254
3792,"Denver-Aurora, CO",Bus,18,2014,76657870.0,35596522.0,2676263.0,79410594.0,1.0359092158443746
3793,"Denver-Aurora, CO",Bus,18,2015,75502787.0,36189949.0,2766315.0,79238685.0,1.0494802662052727
3794,"Denver-Aurora, CO",Bus,18,2016,73252352.0,36759649.0,2822740.0,81753983.0,1.1160594952637153
3795,"Denver-Aurora, CO",Bus,18,2017,65266321.0,35767007.0,2805769.0,77198699.0,1.1828259631793863
3796,"Denver-Aurora, CO",Bus,18,2018,70540514.0,35994909.0,2837642.0,74411060.5,1.0548698369280383
3801,"Denver-Aurora, CO",DemandResponse,18,2005,1173598.0,10285344.0,550779.0,1156680.0,0.9855845016777466
3802,"Denver-Aurora, CO",DemandResponse,18,2006,1316289.0,11325416.0,538266.0,2219112.0,1.6858850905842107
3803,"Denver-Aurora, CO",DemandResponse,18,2007,1662105.0,13549187.0,607753.0,2497123.0,1.5023858300167559
3804,"Denver-Aurora, CO",DemandResponse,18,2008,1078869.0,11531422.0,608838.0,3118473.0,2.8905019979256052
3805,"Denver-Aurora, CO",DemandResponse,18,2009,1558357.0,12442979.0,644303.0,3270020.0,2.0983766877551164
3806,"Denver-Aurora, CO",DemandResponse,18,2010,1128891.0,10083206.0,677777.0,2366417.0,2.0962316113778923
3807,"Denver-Aurora, CO",DemandResponse,18,2011,1135531.0,10072306.0,674212.0,3971086.0,3.497118088365707
3808,"Denver-Aurora, CO",DemandResponse,18,2012,1359782.0,12008641.0,703463.0,3632717.0,2.671543673912436
3809,"Denver-Aurora, CO",DemandResponse,18,2013,1431692.0,11882048.0,709350.0,3100390.0,2.165542588769093
3810,"Denver-Aurora, CO",DemandResponse,18,2014,1468191.0,12302785.0,734841.0,5269100.0,3.588838236986877
3811,"Denver-Aurora, CO",DemandResponse,18,2015,1457757.0,13107357.0,760737.0,5362767.0,3.678779796632772
3812,"Denver-Aurora, CO",DemandResponse,18,2016,1412959.0,13443016.0,748010.0,5884446.0,4.164626149803356
3813,"Denver-Aurora, CO",DemandResponse,18,2017,1421589.0,13502159.0,775491.0,5918037.0,4.162973264424528
3814,"Denver-Aurora, CO",DemandResponse,18,2018,1408575.0,13768091.0,800427.0,6073650.0,4.311910973856557
3819,"Denver-Aurora, CO",DemandResponse,21,2005,0.0,0.0,0.0,0.0,
3820,"Denver-Aurora, CO",DemandResponse,21,2006,0.0,0.0,0.0,0.0,
3821,"Denver-Aurora, CO",DemandResponse,21,2007,0.0,0.0,0.0,0.0,
3822,"Denver-Aurora, CO",DemandResponse,21,2008,0.0,0.0,0.0,0.0,
3823,"Denver-Aurora, CO",DemandResponse,21,2009,0.0,0.0,0.0,21077.0,inf
3824,"Denver-Aurora, CO",DemandResponse,21,2010,129602.0,1110265.0,25301.0,288445.0,2.225621518186448
3825,"Denver-Aurora, CO",DemandResponse,21,2011,148892.0,1276765.0,28966.0,0.0,0.0
3826,"Denver-Aurora, CO",DemandResponse,21,2012,0.0,0.0,0.0,0.0,
3827,"Denver-Aurora, CO",DemandResponse,21,2013,0.0,0.0,0.0,0.0,
3828,"Denver-Aurora, CO",DemandResponse,21,2014,0.0,0.0,0.0,0.0,
3829,"Denver-Aurora, CO",DemandResponse,21,2015,0.0,0.0,0.0,0.0,
3830,"Denver-Aurora, CO",DemandResponse,21,2016,0.0,0.0,0.0,0.0,
3831,"Denver-Aurora, CO",DemandResponse,21,2017,0.0,0.0,0.0,0.0,
3832,"Denver-Aurora, CO",DemandResponse,21,2018,0.0,0.0,0.0,0.0,
3837,"Denver-Aurora, CO",Rail,18,2005,10449629.0,3897411.0,214368.0,8187376.0,0.7835087733736767
3838,"Denver-Aurora, CO",Rail,18,2006,11531264.0,4440317.0,245511.0,9264286.0,0.8034059405803214
3839,"Denver-Aurora, CO",Rail,18,2007,18802294.0,8675623.0,453821.0,17969949.0,0.9557317314578743
3840,"Denver-Aurora, CO",Rail,18,2008,20635063.0,8571527.0,455566.0,21945973.0,1.0635282770883714
3841,"Denver-Aurora, CO",Rail,18,2009,19759390.0,8196876.0,430806.0,22713133.0,1.1494855357376923
3842,"Denver-Aurora, CO",Rail,18,2010,19831726.0,7967881.0,368638.0,22230716.0,1.120967282424132
3843,"Denver-Aurora, CO",Rail,18,2011,20694715.0,7951001.0,397504.0,26596829.0,1.2851990955178654
3844,"Denver-Aurora, CO",Rail,18,2012,20639068.0,8446630.0,449030.0,28679679.0,1.389582078027942
3845,"Denver-Aurora, CO",Rail,18,2013,23773843.0,10181937.0,568325.0,49408379.0,2.078266395550774
3846,"Denver-Aurora, CO",Rail,18,2014,26363053.0,11158766.0,651279.0,36797116.0,1.3957835611831453
3847,"Denver-Aurora, CO",Rail,18,2015,25518578.0,11101915.0,628459.0,37548705.0,1.4714262291574398
3848,"Denver-Aurora, CO",Rail,18,2016,28902487.0,13019602.0,749686.0,49474921.0,1.71178767418873
3849,"Denver-Aurora, CO",Rail,18,2017,31595715.0,15183750.0,864984.0,58431195.0,1.849339222106542
3850,"Denver-Aurora, CO",Rail,18,2018,32941647.0,14321602.0,790950.0,68129954.5,2.068201219568651
3855,"Des Moines, IA",Bus,85,2005,3854006.0,2079179.0,152838.0,2943147.0,0.76365916399715
3856,"Des Moines, IA",Bus,85,2006,3919908.0,2127866.0,157374.0,3419920.0,0.8724490472735584
3857,"Des Moines, IA",Bus,85,2007,3987237.0,2227251.0,167216.0,3694044.0,0.9264671249790268
3858,"Des Moines, IA",Bus,85,2008,4612776.0,2479067.0,177709.0,4051580.0,0.878338770406367
3859,"Des Moines, IA",Bus,85,2009,4212082.0,2705302.0,353723.0,4930641.0,1.17059473201139
3860,"Des Moines, IA",Bus,85,2010,3768611.0,2181324.0,166202.0,5688831.0,1.5095299037231489
3861,"Des Moines, IA",Bus,85,2011,3909347.0,2136373.0,157514.0,4904847.0,1.2546461084165719
3862,"Des Moines, IA",Bus,85,2012,4094122.0,2373567.0,182497.0,4394422.0,1.073349059944965
3863,"Des Moines, IA",Bus,85,2013,4185756.0,2475110.0,194633.0,4240102.0,1.0129835566143846
3864,"Des Moines, IA",Bus,85,2014,4388019.0,2765519.0,210946.0,4362255.0,0.9941285577842758
3865,"Des Moines, IA",Bus,85,2015,4413233.0,2892760.0,215666.0,4424306.0,1.0025090449563845
3866,"Des Moines, IA",Bus,85,2016,4359827.0,2923015.0,216453.0,4339190.0,0.9952665553013915
3867,"Des Moines, IA",Bus,85,2017,4239530.0,2950081.0,217059.0,4661919.0,1.0996310911822773
3868,"Des Moines, IA",Bus,85,2018,4178236.0,3107608.0,224303.0,4882686.75,1.1686000383894064
3873,"Des Moines, IA",DemandResponse,85,2005,418063.0,2088129.0,82828.0,2137109.0,5.111930498513382
3874,"Des Moines, IA",DemandResponse,85,2006,440130.0,2375453.0,96070.0,2202587.0,5.004400972439961
3875,"Des Moines, IA",DemandResponse,85,2007,457821.0,2516954.0,101611.0,2791610.0,6.097601464327761
3876,"Des Moines, IA",DemandResponse,85,2008,507470.0,2825634.0,114319.0,2805560.0,5.528523853626815
3877,"Des Moines, IA",DemandResponse,85,2009,513315.0,3142009.0,121335.0,3519963.0,6.857315683352327
3878,"Des Moines, IA",DemandResponse,85,2010,493298.0,3167620.0,117652.0,3557307.0,7.211273915564223
3879,"Des Moines, IA",DemandResponse,85,2011,500766.0,2914071.0,114609.0,3414087.0,6.817729238806149
3880,"Des Moines, IA",DemandResponse,85,2012,450462.0,2780429.0,106504.0,3246061.0,7.206070656348372
3881,"Des Moines, IA",DemandResponse,85,2013,410873.0,2687761.0,100584.0,3008668.0,7.322622805587128
3882,"Des Moines, IA",DemandResponse,85,2014,381353.0,2655547.0,96404.0,2874577.0,7.537837646485015
3883,"Des Moines, IA",DemandResponse,85,2015,353441.0,2599437.0,88875.0,2734755.0,7.7375148893308925
3884,"Des Moines, IA",DemandResponse,85,2016,320001.0,2473919.0,85043.0,2471303.0,7.722797741257058
3885,"Des Moines, IA",DemandResponse,85,2017,326354.0,2578921.0,86159.0,2270880.0,6.9583335886797775
3886,"Des Moines, IA",DemandResponse,85,2018,340653.0,2650876.0,88951.0,2054699.75,6.031650242328704
3891,"Detroit, MI",Bus,11,2005,44930689.0,27462871.0,1828231.0,30475078.0,0.6782686550833885
3892,"Detroit, MI",Bus,11,2006,47544675.0,26637331.0,1772493.0,33566711.0,0.7060035850492195
3893,"Detroit, MI",Bus,11,2007,47143264.0,26228762.0,1788971.0,34855339.0,0.739349294949115
3894,"Detroit, MI",Bus,11,2008,51711055.0,26144189.0,1785818.0,38641640.0,0.7472607163013789
3895,"Detroit, MI",Bus,11,2009,50232107.0,25274736.0,1710286.0,39107804.0,0.7785419791369691
3896,"Detroit, MI",Bus,11,2010,46222906.0,24443423.0,1686362.0,37785975.0,0.8174729429603582
3897,"Detroit, MI",Bus,11,2011,45237106.0,23169246.0,1594731.0,40399461.0,0.8930602457195206
3898,"Detroit, MI",Bus,11,2012,42074171.0,19173024.0,1324437.0,37386794.0,0.8885925286561202
3899,"Detroit, MI",Bus,11,2013,37826850.0,17934394.0,1237189.0,33826091.0,0.8942349415825003
3900,"Detroit, MI",Bus,11,2014,33727688.0,17628903.0,1220090.0,30685061.0,0.9097884503675437
3901,"Detroit, MI",Bus,11,2015,33885296.0,18179791.0,1269134.0,31303313.0,0.9238022592454261
3902,"Detroit, MI",Bus,11,2016,34914690.0,19793364.0,1402185.0,32198049.0,0.9221920343557397
3903,"Detroit, MI",Bus,11,2017,31907533.0,20691409.0,1473540.0,29902242.0,0.9371530541079437
3904,"Detroit, MI",Bus,11,2018,32153006.0,23139439.0,1609928.0,28404070.75,0.8834032733984499
3909,"Detroit, MI",DemandResponse,11,2005,960213.0,4877326.0,364021.0,1249192.0,1.300953017715861
3910,"Detroit, MI",DemandResponse,11,2006,1024700.0,5265976.0,365416.0,1444169.0,1.4093578608373183
3911,"Detroit, MI",DemandResponse,11,2007,1032672.0,5548272.0,392517.0,1844515.0,1.7861576570295312
3912,"Detroit, MI",DemandResponse,11,2008,1054734.0,5820306.0,380435.0,1654054.0,1.56821909599956
3913,"Detroit, MI",DemandResponse,11,2009,1025613.0,5546831.0,363907.0,1945832.0,1.8972380420294985
3914,"Detroit, MI",DemandResponse,11,2010,2007815.0,12926125.0,423307.0,1704481.0,0.8489233320798978
3915,"Detroit, MI",DemandResponse,11,2011,2067160.0,13279168.0,1115742.0,3162586.0,1.5299183420731826
3916,"Detroit, MI",DemandResponse,11,2012,2105965.0,13550124.0,1075474.0,9263035.0,4.398475283302429
3917,"Detroit, MI",DemandResponse,11,2013,2143422.0,14006865.0,1140463.0,4660709.0,2.174424355073336
3918,"Detroit, MI",DemandResponse,11,2014,2172817.0,14716282.0,1218171.0,6705067.0,3.0858866623374173
3919,"Detroit, MI",DemandResponse,11,2015,2095524.0,15039838.0,1225387.0,6048035.0,2.8861683283035653
3920,"Detroit, MI",DemandResponse,11,2016,2033035.0,15119600.0,926705.0,5647816.0,2.7780220212637756
3921,"Detroit, MI",DemandResponse,11,2017,2033477.0,15579721.0,563969.0,8655364.0,4.256435651841649
3922,"Detroit, MI",DemandResponse,11,2018,1808392.0,13862072.0,552202.0,10810970.25,5.978222780237913
3927,"Detroit, MI",Rail,11,2005,1792924.0,565067.0,48714.0,443669.0,0.24745555305188618
3928,"Detroit, MI",Rail,11,2006,2368361.0,642548.0,55383.0,991814.0,0.41877652942266824
3929,"Detroit, MI",Rail,11,2007,2324429.0,657078.0,56647.0,1068241.0,0.4595713613967129
3930,"Detroit, MI",Rail,11,2008,2059714.0,544197.0,47361.0,1084693.0,0.5266231136944255
3931,"Detroit, MI",Rail,11,2009,2161436.0,559763.0,47247.0,844761.0,0.39083322383822605
3932,"Detroit, MI",Rail,11,2010,2216800.0,538540.0,46536.0,900881.0,0.40638803680981594
3933,"Detroit, MI",Rail,11,2011,2285358.0,500620.0,43158.0,911739.0,0.3989479985192692
3934,"Detroit, MI",Rail,11,2012,2298841.0,597731.0,51354.0,1160574.0,0.5048517927077166
