,CBSA Title,CBSA Code,Area_acre,Year,POP_CENSUSTRACT,CBSA
4331,"Terre Haute, IN",45460.0,1222.4,2017,9254.0,"Terre Haute, IN Metro Area"
4332,"Toledo, OH",45780.0,12422.4,2017,110938.0,"Toledo, OH Metro Area"
4333,"Topeka, KS",45820.0,3462.4000000000005,2017,18883.0,"Topeka, KS Metro Area"
4334,"Trenton-Princeton, NJ",45940.0,7686.4,2017,112887.0,"Trenton-Princeton, NJ Metro Area"
4335,"Tucson, AZ",46060.0,30016.000000000004,2017,266286.0,"Tucson, AZ Metro Area"
4336,"Tulsa, OK",46140.0,14348.8,2017,94672.0,"Tulsa, OK Metro Area"
4337,"Tuscaloosa, AL",46220.0,2508.8,2017,14835.0,"Tuscaloosa, AL Metro Area"
4338,"Twin Falls, ID",46300.0,550.4,2017,3796.0,"Twin Falls, ID Metro Area"
4339,"Tyler, TX",46340.0,2112.0,2017,12040.0,"Tyler, TX Metro Area"
4340,"Urban Honolulu, HI",46520.0,30643.199999999993,2017,518090.0,"Urban Honolulu, HI Metro Area"
4341,"Utica-Rome, NY",46540.0,5446.4000000000015,2017,54112.0,"Utica-Rome, NY Metro Area"
4342,"Valdosta, GA",46660.0,2169.600000000001,2017,11943.0,"Valdosta, GA Metro Area"
4343,"Vallejo, CA",46700.0,16543.999999999996,2017,185489.0,"Vallejo, CA Metro Area"
4344,"Victoria, TX",47020.0,1587.2000000000005,2017,10633.0,"Victoria, TX Metro Area"
4345,"Vineland-Bridgeton, NJ",47220.0,2278.4,2017,22875.0,"Vineland-Bridgeton, NJ Metro Area"
4346,"Virginia Beach-Norfolk-Newport News, VA-NC",47260.0,50316.8,2017,417947.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
4347,"Visalia, CA",47300.0,13862.4,2017,127645.0,"Visalia, CA Metro Area"
4348,"Waco, TX",47380.0,4032.0,2017,24528.0,"Waco, TX Metro Area"
4349,"Walla Walla, WA",47460.0,780.8,2017,6959.0,"Walla Walla, WA Metro Area"
4350,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900.0,202470.40000000023,2017,2617859.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
4351,"Waterloo-Cedar Falls, IA",47940.0,2009.6,2017,15498.0,"Waterloo-Cedar Falls, IA Metro Area"
4352,"Watertown-Fort Drum, NY",48060.0,435.20000000000016,2017,3814.0,"Watertown-Fort Drum, NY Metro Area"
4353,"Wausau-Weston, WI",48140.0,1158.4,2017,4679.0,"Wausau-Weston, WI Metro Area"
4354,"Wenatchee, WA",48300.0,864.0,2017,6356.0,"Wenatchee, WA Metro Area"
4355,"Wheeling, WV-OH",48540.0,1203.2,2017,4002.0,"Wheeling, WV-OH Metro Area"
4356,"Wichita Falls, TX",48660.0,640.0,2017,2399.0,"Wichita Falls, TX Metro Area"
4357,"Wichita, KS",48620.0,7199.999999999999,2017,47228.0,"Wichita, KS Metro Area"
4358,"Williamsport, PA",48700.0,2188.8,2017,18866.0,"Williamsport, PA Metro Area"
4359,"Wilmington, NC",48900.0,1484.8,2017,9052.0,"Wilmington, NC Metro Area"
4360,"Winchester, VA-WV",49020.0,793.6,2017,7687.0,"Winchester, VA-WV Metro Area"
4361,"Winston-Salem, NC",49180.0,2655.9999999999995,2017,12229.0,"Winston-Salem, NC Metro Area"
4362,"Worcester, MA-CT",49340.0,1478.4,2017,10951.0,"Worcester, MA-CT Metro Area"
4363,"Yakima, WA",49420.0,5472.0,2017,50449.0,"Yakima, WA Metro Area"
4364,"York-Hanover, PA",49620.0,6393.6,2017,68103.0,"York-Hanover, PA Metro Area"
4365,"Youngstown-Warren-Boardman, OH-PA",49660.0,2515.2,2017,17559.0,"Youngstown-Warren-Boardman, OH-PA Metro Area"
4366,"Yuba City, CA",49700.0,1926.4,2017,16095.0,"Yuba City, CA Metro Area"
4367,"Yuma, AZ",49740.0,4499.200000000002,2017,37001.0,"Yuma, AZ Metro Area"
4368,"Abilene, TX",10180.0,1216.0000000000002,2018,6636.0,"Abilene, TX Metro Area"
4369,"Akron, OH",10420.0,13644.8,2018,111609.0,"Akron, OH Metro Area"
4370,"Albany, GA",10500.0,691.2,2018,1329.0,"Albany, GA Metro Area"
4371,"Albany-Lebanon, OR",10540.0,2259.2,2018,13980.0,"Albany-Lebanon, OR Metro Area"
4372,"Albany-Schenectady-Troy, NY",10580.0,17900.800000000007,2018,186010.0,"Albany-Schenectady-Troy, NY Metro Area"
4373,"Albuquerque, NM",10740.0,28089.6,2018,245472.0,"Albuquerque, NM Metro Area"
4374,"Allentown-Bethlehem-Easton, PA-NJ",10900.0,16159.999999999995,2018,191701.0,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
4375,"Altoona, PA",11020.0,3225.600000000001,2018,28933.0,"Altoona, PA Metro Area"
4376,"Amarillo, TX",11100.0,5337.600000000001,2018,32959.0,"Amarillo, TX Metro Area"
4377,"Ames, IA",11180.0,2227.2000000000007,2018,19330.0,"Ames, IA Metro Area"
4378,"Anchorage, AK",11260.0,14124.8,2018,112228.0,"Anchorage, AK Metro Area"
4379,"Ann Arbor, MI",11460.0,8716.800000000001,2018,89143.0,"Ann Arbor, MI Metro Area"
4380,"Appleton, WI",11540.0,2252.8,2018,16127.0,"Appleton, WI Metro Area"
4381,"Asheville, NC",11700.0,1408.0,2018,4789.0,"Asheville, NC Metro Area"
4382,"Athens-Clarke County, GA",12020.0,2656.0,2018,22518.0,"Athens-Clarke County, GA Metro Area"
4383,"Atlanta-Sandy Springs-Alpharetta, GA",12060.0,70976.0,2018,553972.0,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area"
4384,"Atlantic City-Hammonton, NJ",12100.0,4441.6,2018,42420.0,"Atlantic City-Hammonton, NJ Metro Area"
4385,"Auburn-Opelika, AL",12220.0,198.4,2018,2508.0,"Auburn-Opelika, AL Metro Area"
4386,"Augusta-Richmond County, GA-SC",12260.0,2201.600000000001,2018,9462.0,"Augusta-Richmond County, GA-SC Metro Area"
4387,"Austin-Round Rock-Georgetown, TX",12420.0,44863.99999999999,2018,439930.0,"Austin-Round Rock-Georgetown, TX Metro Area"
4388,"Bakersfield, CA",12540.0,24128.0,2018,256476.0,"Bakersfield, CA Metro Area"
4389,"Baltimore-Columbia-Towson, MD",12580.0,89017.59999999996,2018,1022561.0,"Baltimore-Columbia-Towson, MD Metro Area"
4390,"Bangor, ME",12620.0,972.8,2018,7096.0,"Bangor, ME Metro Area"
4391,"Baton Rouge, LA",12940.0,15814.4,2018,75346.0,"Baton Rouge, LA Metro Area"
4392,"Battle Creek, MI",12980.0,838.4000000000003,2018,2544.0,"Battle Creek, MI Metro Area"
4393,"Bay City, MI",13020.0,672.0,2018,6544.0,"Bay City, MI Metro Area"
4394,"Beaumont-Port Arthur, TX",13140.0,2924.8,2018,6409.0,"Beaumont-Port Arthur, TX Metro Area"
4395,"Bellingham, WA",13380.0,4608.0,2018,38161.0,"Bellingham, WA Metro Area"
4396,"Bend, OR",13460.0,2419.2,2018,12516.0,"Bend, OR Metro Area"
4397,"Billings, MT",13740.0,2284.8,2018,15381.0,"Billings, MT Metro Area"
4398,"Binghamton, NY",13780.0,3436.8,2018,32962.0,"Binghamton, NY Metro Area"
4399,"Birmingham-Hoover, AL",13820.0,12441.599999999995,2018,68160.0,"Birmingham-Hoover, AL Metro Area"
4400,"Bismarck, ND",13900.0,3123.2000000000007,2018,22761.0,"Bismarck, ND Metro Area"
4401,"Blacksburg-Christiansburg, VA",13980.0,1670.4,2018,15098.0,"Blacksburg-Christiansburg, VA Metro Area"
4402,"Bloomington, IL",14010.0,5056.0,2018,42656.0,"Bloomington, IL Metro Area"
4403,"Bloomington, IN",14020.0,2892.8,2018,32115.0,"Bloomington, IN Metro Area"
4404,"Bloomsburg-Berwick, PA",14100.0,755.1999999999997,2018,6987.0,"Bloomsburg-Berwick, PA Metro Area"
4405,"Boise City, ID",14260.0,11059.2,2018,81597.0,"Boise City, ID Metro Area"
4406,"Boston-Cambridge-Newton, MA-NH",14460.0,1843.2,2018,12316.0,"Boston-Cambridge-Newton, MA-NH Metro Area"
4407,"Boulder, CO",14500.0,10444.8,2018,95636.0,"Boulder, CO Metro Area"
4408,"Bowling Green, KY",14540.0,460.8,2018,8312.0,"Bowling Green, KY Metro Area"
4409,"Bremerton-Silverdale-Port Orchard, WA",14740.0,1049.6,2018,8986.0,"Bremerton-Silverdale-Port Orchard, WA Metro Area"
4410,"Bridgeport-Stamford-Norwalk, CT",14860.0,25760.0,2018,337272.0,"Bridgeport-Stamford-Norwalk, CT Metro Area"
4411,"Brownsville-Harlingen, TX",15180.0,8678.399999999998,2018,75398.0,"Brownsville-Harlingen, TX Metro Area"
4412,"Buffalo-Cheektowaga, NY",15380.0,35052.8,2018,367872.0,"Buffalo-Cheektowaga, NY Metro Area"
4413,"Burlington-South Burlington, VT",15540.0,3424.0000000000005,2018,33927.0,"Burlington-South Burlington, VT Metro Area"
4414,"Canton-Massillon, OH",15940.0,3897.6,2018,30360.0,"Canton-Massillon, OH Metro Area"
4415,"Cape Coral-Fort Myers, FL",15980.0,3065.600000000001,2018,20799.0,"Cape Coral-Fort Myers, FL Metro Area"
4416,"Cape Girardeau, MO-IL",16020.0,390.4,2018,3961.0,"Cape Girardeau, MO-IL Metro Area"
4417,"Carbondale-Marion, IL",16060.0,217.6,2018,3073.0,"Carbondale-Marion, IL Metro Area"
4418,"Carson City, NV",16180.0,2144.0,2018,16452.0,"Carson City, NV Metro Area"
4419,"Casper, WY",16220.0,1952.0,2018,8872.0,"Casper, WY Metro Area"
4420,"Cedar Rapids, IA",16300.0,5337.6,2018,29001.0,"Cedar Rapids, IA Metro Area"
4421,"Champaign-Urbana, IL",16580.0,5145.6,2018,55977.0,"Champaign-Urbana, IL Metro Area"
4422,"Charleston, WV",16620.0,2681.6,2018,15528.0,"Charleston, WV Metro Area"
4423,"Charleston-North Charleston, SC",16700.0,3116.8,2018,28018.0,"Charleston-North Charleston, SC Metro Area"
4424,"Charlotte-Concord-Gastonia, NC-SC",16740.0,11552.0,2018,91161.0,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
4425,"Charlottesville, VA",16820.0,4825.5999999999985,2018,40387.0,"Charlottesville, VA Metro Area"
4426,"Chattanooga, TN-GA",16860.0,2758.4,2018,15358.0,"Chattanooga, TN-GA Metro Area"
4427,"Cheyenne, WY",16940.0,2656.0,2018,13434.0,"Cheyenne, WY Metro Area"
4428,"Chicago-Naperville-Elgin, IL-IN-WI",16980.0,334259.2000000002,2018,4677361.0,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
4429,"Chico, CA",17020.0,3872.0,2018,34174.0,"Chico, CA Metro Area"
4430,"Cincinnati, OH-KY-IN",17140.0,40128.000000000015,2018,322473.0,"Cincinnati, OH-KY-IN Metro Area"
4431,"Clarksville, TN-KY",17300.0,812.8,2018,6140.0,"Clarksville, TN-KY Metro Area"
4432,"Cleveland, TN",17420.0,556.8,2018,3821.0,"Cleveland, TN Metro Area"
4433,"Cleveland-Elyria, OH",17460.0,58924.799999999974,2018,564208.0,"Cleveland-Elyria, OH Metro Area"
4434,"Coeur d'Alene, ID",17660.0,1587.2,2018,5225.0,"Coeur d'Alene, ID Metro Area"
4435,"College Station-Bryan, TX",17780.0,8147.2,2018,67169.0,"College Station-Bryan, TX Metro Area"
4436,"Colorado Springs, CO",17820.0,14022.4,2018,120372.0,"Colorado Springs, CO Metro Area"
4437,"Columbia, MO",17860.0,1747.2,2018,19010.0,"Columbia, MO Metro Area"
4438,"Columbia, SC",17900.0,7654.399999999999,2018,38440.0,"Columbia, SC Metro Area"
4439,"Columbus, GA-AL",17980.0,2400.0,2018,10877.0,"Columbus, GA-AL Metro Area"
4440,"Columbus, IN",18020.0,1292.8,2018,4280.0,"Columbus, IN Metro Area"
4441,"Columbus, OH",18140.0,50803.19999999998,2018,460690.0,"Columbus, OH Metro Area"
4442,"Corpus Christi, TX",18580.0,15443.2,2018,140828.0,"Corpus Christi, TX Metro Area"
4443,"Corvallis, OR",18700.0,2425.600000000001,2018,22527.0,"Corvallis, OR Metro Area"
4444,"Crestview-Fort Walton Beach-Destin, FL",18880.0,2016.0,2018,12361.0,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
4445,"Cumberland, MD-WV",19060.0,486.4,2018,3714.0,"Cumberland, MD-WV Metro Area"
4446,"Dallas-Fort Worth-Arlington, TX",19100.0,203865.60000000006,2018,1875310.0,"Dallas-Fort Worth-Arlington, TX Metro Area"
4447,"Danville, IL",19180.0,499.20000000000016,2018,2514.0,"Danville, IL Metro Area"
4448,"Davenport-Moline-Rock Island, IA-IL",19340.0,5676.8,2018,46216.0,"Davenport-Moline-Rock Island, IA-IL Metro Area"
4449,"Dayton-Kettering, OH",19430.0,10534.4,2018,88063.0,"Dayton-Kettering, OH Metro Area"
4450,"Decatur, AL",19460.0,627.2,2018,2917.0,"Decatur, AL Metro Area"
4451,"Decatur, IL",19500.0,2700.8,2018,12576.0,"Decatur, IL Metro Area"
4452,"Deltona-Daytona Beach-Ormond Beach, FL",19660.0,2419.2,2018,10140.0,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
4453,"Denver-Aurora-Lakewood, CO",19740.0,113683.19999999998,2018,1220322.0,"Denver-Aurora-Lakewood, CO Metro Area"
4454,"Des Moines-West Des Moines, IA",19780.0,10336.0,2018,79103.0,"Des Moines-West Des Moines, IA Metro Area"
4455,"Detroit-Warren-Dearborn, MI",19820.0,126572.80000000008,2018,1153028.0,"Detroit-Warren-Dearborn, MI Metro Area"
4456,"Dothan, AL",20020.0,652.8,2018,2140.0,"Dothan, AL Metro Area"
4457,"Dover, DE",20100.0,576.0,2018,2377.0,"Dover, DE Metro Area"
4458,"Dubuque, IA",20220.0,2611.2000000000007,2018,20714.0,"Dubuque, IA Metro Area"
4459,"Duluth, MN-WI",20260.0,2598.4,2018,21496.0,"Duluth, MN-WI Metro Area"
4460,"Durham-Chapel Hill, NC",20500.0,6188.8,2018,52020.0,"Durham-Chapel Hill, NC Metro Area"
4461,"East Stroudsburg, PA",20700.0,832.0,2018,5328.0,"East Stroudsburg, PA Metro Area"
4462,"Eau Claire, WI",20740.0,1619.2,2018,11089.0,"Eau Claire, WI Metro Area"
4463,"El Centro, CA",20940.0,3129.6,2018,37761.0,"El Centro, CA Metro Area"
4464,"El Paso, TX",21340.0,43193.6,2018,378550.0,"El Paso, TX Metro Area"
4465,"Elkhart-Goshen, IN",21140.0,1945.6,2018,14106.0,"Elkhart-Goshen, IN Metro Area"
4466,"Elmira, NY",21300.0,1888.0,2018,11654.0,"Elmira, NY Metro Area"
4467,"Erie, PA",21500.0,7136.000000000001,2018,72045.0,"Erie, PA Metro Area"
4468,"Eugene-Springfield, OR",21660.0,7673.600000000001,2018,69003.0,"Eugene-Springfield, OR Metro Area"
4469,"Evansville, IN-KY",21780.0,4985.5999999999985,2018,30883.0,"Evansville, IN-KY Metro Area"
4470,"Fairbanks, AK",21820.0,384.0,2018,1186.0,"Fairbanks, AK Metro Area"
4471,"Fargo, ND-MN",22020.0,5939.200000000002,2018,49395.0,"Fargo, ND-MN Metro Area"
4472,"Farmington, NM",22140.0,1580.8000000000006,2018,6307.0,"Farmington, NM Metro Area"
4473,"Fayetteville, NC",22180.0,1299.2,2018,5201.0,"Fayetteville, NC Metro Area"
4474,"Fayetteville-Springdale-Rogers, AR",22220.0,3289.6,2018,14879.0,"Fayetteville-Springdale-Rogers, AR Metro Area"
4475,"Flagstaff, AZ",22380.0,1369.6000000000004,2018,17667.0,"Flagstaff, AZ Metro Area"
4476,"Flint, MI",22420.0,3539.2,2018,18298.0,"Flint, MI Metro Area"
4477,"Florence, SC",22500.0,614.4,2018,1857.0,"Florence, SC Metro Area"
4478,"Fond du Lac, WI",22540.0,1228.8000000000004,2018,11773.0,"Fond du Lac, WI Metro Area"
4479,"Fort Collins, CO",22660.0,5465.6,2018,47438.0,"Fort Collins, CO Metro Area"
4480,"Fort Smith, AR-OK",22900.0,1401.6,2018,9159.0,"Fort Smith, AR-OK Metro Area"
4481,"Fort Wayne, IN",23060.0,5920.0,2018,43744.0,"Fort Wayne, IN Metro Area"
4482,"Fresno, CA",23420.0,36076.8,2018,381178.0,"Fresno, CA Metro Area"
4483,"Gadsden, AL",23460.0,608.0,2018,2538.0,"Gadsden, AL Metro Area"
4484,"Gainesville, FL",23540.0,5740.799999999998,2018,54014.0,"Gainesville, FL Metro Area"
4485,"Gainesville, GA",23580.0,2195.2,2018,9892.0,"Gainesville, GA Metro Area"
4486,"Gettysburg, PA",23900.0,1068.8,2018,7611.0,"Gettysburg, PA Metro Area"
4487,"Glens Falls, NY",24020.0,2508.8,2018,14434.0,"Glens Falls, NY Metro Area"
4488,"Grand Forks, ND-MN",24220.0,2227.2000000000007,2018,18615.0,"Grand Forks, ND-MN Metro Area"
4489,"Grand Island, NE",24260.0,1689.6,2018,10464.0,"Grand Island, NE Metro Area"
4490,"Grand Junction, CO",24300.0,2451.2,2018,14907.0,"Grand Junction, CO Metro Area"
4491,"Grand Rapids-Kentwood, MI",24340.0,18720.000000000004,2018,170374.0,"Grand Rapids-Kentwood, MI Metro Area"
4492,"Great Falls, MT",24500.0,1568.0,2018,9778.0,"Great Falls, MT Metro Area"
4493,"Greeley, CO",24540.0,2310.4,2018,25839.0,"Greeley, CO Metro Area"
4494,"Green Bay, WI",24580.0,6476.799999999998,2018,34966.0,"Green Bay, WI Metro Area"
4495,"Greensboro-High Point, NC",24660.0,3564.8,2018,24864.0,"Greensboro-High Point, NC Metro Area"
4496,"Greenville, NC",24780.0,1452.8000000000004,2018,10271.0,"Greenville, NC Metro Area"
4497,"Greenville-Anderson, SC",24860.0,5088.0,2018,24968.0,"Greenville-Anderson, SC Metro Area"
4498,"Gulfport-Biloxi, MS",25060.0,729.5999999999997,2018,4003.0,"Gulfport-Biloxi, MS Metro Area"
4499,"Hagerstown-Martinsburg, MD-WV",25180.0,3244.8,2018,25680.0,"Hagerstown-Martinsburg, MD-WV Metro Area"
4500,"Hanford-Corcoran, CA",25260.0,2752.0,2018,20729.0,"Hanford-Corcoran, CA Metro Area"
4501,"Harrisburg-Carlisle, PA",25420.0,6931.200000000002,2018,67816.0,"Harrisburg-Carlisle, PA Metro Area"
4502,"Harrisonburg, VA",25500.0,2048.0,2018,20467.0,"Harrisonburg, VA Metro Area"
4503,"Hartford-East Hartford-Middletown, CT",25540.0,20979.199999999993,2018,247450.0,"Hartford-East Hartford-Middletown, CT Metro Area"
4504,"Hot Springs, AR",26300.0,614.4,2018,3499.0,"Hot Springs, AR Metro Area"
4505,"Houma-Thibodaux, LA",26380.0,1023.9999999999997,2018,4939.0,"Houma-Thibodaux, LA Metro Area"
4506,"Houston-The Woodlands-Sugar Land, TX",26420.0,184691.19999999992,2018,1991850.0,"Houston-The Woodlands-Sugar Land, TX Metro Area"
4507,"Huntington-Ashland, WV-KY-OH",26580.0,3008.0,2018,21419.0,"Huntington-Ashland, WV-KY-OH Metro Area"
4508,"Huntsville, AL",26620.0,1651.1999999999996,2018,8441.0,"Huntsville, AL Metro Area"
4509,"Idaho Falls, ID",26820.0,2054.4,2018,15343.0,"Idaho Falls, ID Metro Area"
4510,"Indianapolis-Carmel-Anderson, IN",26900.0,27372.80000000001,2018,186763.0,"Indianapolis-Carmel-Anderson, IN Metro Area"
4511,"Iowa City, IA",26980.0,4953.5999999999985,2018,41802.0,"Iowa City, IA Metro Area"
4512,"Ithaca, NY",27060.0,1318.4,2018,17425.0,"Ithaca, NY Metro Area"
4513,"Jackson, MI",27100.0,3532.8,2018,26323.0,"Jackson, MI Metro Area"
4514,"Jackson, MS",27140.0,5766.4,2018,17060.0,"Jackson, MS Metro Area"
4515,"Jacksonville, FL",27260.0,17964.8,2018,82059.0,"Jacksonville, FL Metro Area"
4516,"Janesville-Beloit, WI",27500.0,1753.6,2018,12235.0,"Janesville-Beloit, WI Metro Area"
4517,"Jefferson City, MO",27620.0,953.6,2018,2208.0,"Jefferson City, MO Metro Area"
4518,"Johnson City, TN",27740.0,3001.6,2018,12742.0,"Johnson City, TN Metro Area"
4519,"Johnstown, PA",27780.0,1382.4,2018,10385.0,"Johnstown, PA Metro Area"
4520,"Jonesboro, AR",27860.0,736.0,2018,3951.0,"Jonesboro, AR Metro Area"
4521,"Kahului-Wailuku-Lahaina, HI",27980.0,1081.6,2018,12517.0,"Kahului-Wailuku-Lahaina, HI Metro Area"
4522,"Kalamazoo-Portage, MI",28020.0,3590.4,2018,29380.0,"Kalamazoo-Portage, MI Metro Area"
4523,"Kankakee, IL",28100.0,1516.8,2018,11533.0,"Kankakee, IL Metro Area"
4524,"Kansas City, MO-KS",28140.0,34751.999999999985,2018,236023.0,"Kansas City, MO-KS Metro Area"
4525,"Kennewick-Richland, WA",28420.0,5215.999999999999,2018,40966.0,"Kennewick-Richland, WA Metro Area"
4526,"Killeen-Temple, TX",28660.0,3001.6,2018,18658.0,"Killeen-Temple, TX Metro Area"
4527,"Kingston, NY",28740.0,1689.6,2018,11197.0,"Kingston, NY Metro Area"
4528,"Knoxville, TN",28940.0,3251.2,2018,23071.0,"Knoxville, TN Metro Area"
4529,"Kokomo, IN",29020.0,1030.4,2018,3331.0,"Kokomo, IN Metro Area"
4530,"La Crosse-Onalaska, WI-MN",29100.0,1478.4,2018,15757.0,"La Crosse-Onalaska, WI-MN Metro Area"
4531,"Lafayette, LA",29180.0,5465.5999999999985,2018,37369.0,"Lafayette, LA Metro Area"
4532,"Lafayette-West Lafayette, IN",29200.0,3724.8,2018,44005.0,"Lafayette-West Lafayette, IN Metro Area"
4533,"Lake Charles, LA",29340.0,1318.4,2018,5831.0,"Lake Charles, LA Metro Area"
4534,"Lakeland-Winter Haven, FL",29460.0,3590.4,2018,18854.0,"Lakeland-Winter Haven, FL Metro Area"
4535,"Lancaster, PA",29540.0,4179.2,2018,65238.0,"Lancaster, PA Metro Area"
4536,"Lansing-East Lansing, MI",29620.0,7833.6,2018,60991.0,"Lansing-East Lansing, MI Metro Area"
4537,"Laredo, TX",29700.0,9977.6,2018,119517.0,"Laredo, TX Metro Area"
4538,"Las Vegas-Henderson-Paradise, NV",29820.0,108985.6,2018,1249275.0,"Las Vegas-Henderson-Paradise, NV Metro Area"
4539,"Lawrence, KS",29940.0,2528.0,2018,24664.0,"Lawrence, KS Metro Area"
4540,"Lawton, OK",30020.0,992.0000000000003,2018,4887.0,"Lawton, OK Metro Area"
4541,"Lebanon, PA",30140.0,2182.4,2018,22444.0,"Lebanon, PA Metro Area"
4542,"Lewiston-Auburn, ME",30340.0,1753.6,2018,14707.0,"Lewiston-Auburn, ME Metro Area"
4543,"Lexington-Fayette, KY",30460.0,11865.6,2018,106549.0,"Lexington-Fayette, KY Metro Area"
4544,"Lima, OH",30620.0,902.4,2018,3356.0,"Lima, OH Metro Area"
4545,"Lincoln, NE",30700.0,11571.2,2018,101085.0,"Lincoln, NE Metro Area"
4546,"Little Rock-North Little Rock-Conway, AR",30780.0,7436.800000000001,2018,30517.0,"Little Rock-North Little Rock-Conway, AR Metro Area"
4547,"Logan, UT-ID",30860.0,2124.8,2018,19863.0,"Logan, UT-ID Metro Area"
4548,"Longview, TX",30980.0,569.6,2018,2468.0,"Longview, TX Metro Area"
4549,"Longview, WA",31020.0,2694.4000000000005,2018,20751.0,"Longview, WA Metro Area"
4550,"Los Angeles-Long Beach-Anaheim, CA",31080.0,711955.2000000009,2018,11061691.0,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
4551,"Louisville/Jefferson County, KY-IN",31140.0,27020.8,2018,203375.0,"Louisville/Jefferson County, KY-IN Metro Area"
4552,"Lubbock, TX",31180.0,11296.0,2018,77155.0,"Lubbock, TX Metro Area"
4553,"Lynchburg, VA",31340.0,345.6,2018,2801.0,"Lynchburg, VA Metro Area"
4554,"Macon-Bibb County, GA",31420.0,1504.0,2018,8035.0,"Macon-Bibb County, GA Metro Area"
4555,"Madera, CA",31460.0,2732.8,2018,32551.0,"Madera, CA Metro Area"
4556,"Madison, WI",31540.0,12774.399999999998,2018,134074.0,"Madison, WI Metro Area"
4557,"Manchester-Nashua, NH",31700.0,6892.799999999998,2018,78358.0,"Manchester-Nashua, NH Metro Area"
4558,"Manhattan, KS",31740.0,1587.2000000000005,2018,13707.0,"Manhattan, KS Metro Area"
4559,"Mankato, MN",31860.0,2220.8,2018,15148.0,"Mankato, MN Metro Area"
4560,"Mansfield, OH",31900.0,448.0,2018,3236.0,"Mansfield, OH Metro Area"
4561,"McAllen-Edinburg-Mission, TX",32580.0,10220.8,2018,75395.0,"McAllen-Edinburg-Mission, TX Metro Area"
4562,"Medford, OR",32780.0,5286.4,2018,43881.0,"Medford, OR Metro Area"
4563,"Memphis, TN-MS-AR",32820.0,14342.400000000005,2018,94437.0,"Memphis, TN-MS-AR Metro Area"
4564,"Merced, CA",32900.0,3705.6,2018,35551.0,"Merced, CA Metro Area"
4565,"Miami-Fort Lauderdale-Pompano Beach, FL",33100.0,277043.1999999999,2018,3458048.0,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area"
4566,"Michigan City-La Porte, IN",33140.0,998.4,2018,6868.0,"Michigan City-La Porte, IN Metro Area"
4567,"Midland, MI",33220.0,627.2,2018,3799.0,"Midland, MI Metro Area"
4568,"Midland, TX",33260.0,3385.5999999999995,2018,27501.0,"Midland, TX Metro Area"
4569,"Milwaukee-Waukesha, WI",33340.0,49958.4,2018,597004.0,"Milwaukee-Waukesha, WI Metro Area"
4570,"Minneapolis-St. Paul-Bloomington, MN-WI",33460.0,87001.59999999996,2018,829440.0,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
4571,"Missoula, MT",33540.0,3014.4,2018,22831.0,"Missoula, MT Metro Area"
4572,"Mobile, AL",33660.0,6041.6,2018,28196.0,"Mobile, AL Metro Area"
4573,"Modesto, CA",33700.0,22873.60000000001,2018,234340.0,"Modesto, CA Metro Area"
4574,"Monroe, LA",33740.0,1414.4,2018,1956.0,"Monroe, LA Metro Area"
