MNAME,RailBus,Year,UA,CBSA,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT,AREALANDPT,UAPOP,UAAREALAND,MAREALAND,UAPOPPCT,UPT_ADJ,VRM_ADJ,VRH_ADJ
"Boise City-Nampa, ID Metro Area",DemandResponse,2009,17570.0,28520.0,75106.0,527136.0,45516.0,73922.0,1.9684712273320373,693228418.0,699368.0,693228418.0,60945493462.0,200.0,75106.0,527136.0,45516.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2010,17570.0,28520.0,77166.0,555034.0,47216.0,68022.0,1.7630044320037321,693228418.0,699368.0,693228418.0,60945493462.0,200.0,77166.0,555034.0,47216.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2011,17570.0,28520.0,83576.0,601294.0,57296.0,79017.0,1.8909016942662966,693228418.0,699368.0,693228418.0,60945493462.0,200.0,83576.0,601294.0,57296.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2012,17570.0,28520.0,93658.0,573014.0,54204.0,84318.0,1.8005509406564308,693228418.0,699368.0,693228418.0,60945493462.0,200.0,93658.0,573014.0,54204.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2013,17570.0,28520.0,97764.0,679802.0,57684.0,86154.0,1.7624892598502517,693228418.0,699368.0,693228418.0,60945493462.0,200.0,97764.0,679802.0,57684.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2014,17570.0,28520.0,115920.0,665096.0,54906.0,93103.0,1.6063319530710836,693228418.0,699368.0,693228418.0,60945493462.0,200.0,115920.0,665096.0,54906.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2015,17570.0,28520.0,115196.0,644472.0,50534.0,88536.0,1.5371367061356298,693228418.0,699368.0,693228418.0,60945493462.0,200.0,115196.0,644472.0,50534.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2016,17570.0,28520.0,205438.0,1384430.0,70458.0,94984.0,0.9246974756374186,693228418.0,699368.0,693228418.0,60945493462.0,200.0,205438.0,1384430.0,70458.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2017,17570.0,28520.0,482502.0,3596510.0,126602.0,1075854.0,4.459479960704826,693228418.0,699368.0,693228418.0,60945493462.0,200.0,482502.0,3596510.0,126602.0
"Boise City-Nampa, ID Metro Area",DemandResponse,2018,8785.0,14260.0,256038.0,1909085.0,74069.0,0.0,0.0,346614209.0,349684.0,346614209.0,30472746731.0,100.0,256038.0,1909085.0,74069.0
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2006,251949.0,173520.0,794190038.0,205556748.0,18533619.0,70453960.0,5.615668409920913,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,758610935.149,195603326.02940005,17637667.204700008
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2007,251949.0,173520.0,795342170.0,220126923.0,19925671.0,80187646.0,7.058931144624792,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,759689926.0540999,209412407.07190004,18974097.719800003
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2008,251949.0,173520.0,833067526.0,232585979.0,20401281.0,81063301.0,2.2892613300860107,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,795702558.1635998,221338760.34980002,19437185.611
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2009,251949.0,173520.0,826443870.0,226363260.0,20034316.0,79969558.0,1.955653244492593,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,789266832.8325999,215235797.95400003,19081171.2885
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2010,251949.0,173520.0,840075102.0,227244841.0,20679405.0,87806340.0,3.464884017532027,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,802080280.817,215661325.81939998,19684185.96010001
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2011,251949.0,173520.0,872123004.0,222688852.0,20338875.0,104853939.0,18.175401059401185,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,832713526.0733,211450258.8312,19354634.0013
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2012,251949.0,173520.0,894779829.0,216417283.0,20257734.0,111465986.0,inf,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,854398690.1284,205514310.39200002,19277877.4285
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2013,251949.0,173520.0,885949524.0,215656953.0,20094083.0,126467586.0,inf,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,845916775.8966999,204739485.8706,19112676.4281
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2014,251949.0,173520.0,957060679.0,217316898.0,20264428.0,119097962.0,inf,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,913904126.4726002,206379422.89820006,19274804.383600004
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2015,251949.0,173520.0,962137911.0,215291994.0,19944744.0,133592366.0,inf,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,918023766.9423,204268702.6157,18931508.8387
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2016,251949.0,173520.0,904527207.0,210591660.0,20074180.0,130602810.0,inf,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,862792703.1843001,199815877.7342,19061297.084699996
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2017,251949.0,173520.0,885143308.0,206051279.0,20931642.0,134608363.0,inf,31798365810.0,30004602.0,35739883049.0,108388181784.0,983.9000000000002,844662761.3463999,195439246.67929995,19872551.6019
"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2018,171716.0,72300.0,126381394.0,31317827.0,3209117.0,0.0,0.0,5086183332.0,4830401.0,6454478111.0,45161742410.0,319.24,119399200.91760002,28395945.6823,2935383.7726000003
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2006,155836.0,144600.0,13350341.0,102346954.0,7826720.0,4342789.0,9.84471071321088,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,12466120.973900003,95873743.56359999,7370035.077200002
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2007,155836.0,144600.0,14650261.0,111130436.0,8775882.0,4273887.0,7.54970942909099,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,13703495.9912,104152280.24200001,8276573.161599999
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2008,155836.0,144600.0,16629333.0,121194545.0,9912738.0,3730459.0,6.225556951962884,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,15564944.470599998,113689993.36639999,9360842.103199998
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2009,155836.0,144600.0,17851993.0,129143122.0,10504604.0,5552807.0,7.395250093986098,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,16758056.184399998,121193895.041,9925158.129300002
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2010,155836.0,144600.0,19500521.0,145650906.0,12101240.0,8236524.0,15.246381751495392,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,18319302.4108,136803273.27109998,11434636.340400001
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2011,155836.0,144600.0,21459807.0,159661313.0,13046119.0,6290298.0,7.444225256885283,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,20183369.783200003,149870245.3383,12330078.015700003
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2012,155836.0,144600.0,20886368.0,157768056.0,13032295.0,12878005.0,20.549592736763266,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,19595406.085700005,147408286.51029998,12285418.585300002
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2013,155836.0,144600.0,18729576.0,146491306.0,11702719.0,16247176.0,22.07473659564787,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,17481636.9109,135598986.21820003,10984117.4214
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2014,155836.0,144600.0,19881786.0,162124801.0,11495543.0,16277961.0,32.219307793366276,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,18571767.2738,151091723.727,10765267.719099998
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2015,155836.0,144600.0,20709411.0,163842976.0,11095599.0,17740676.0,24.291121205506652,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,19353341.078,152534952.2486,10387007.758200001
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2016,155836.0,144600.0,20532888.0,156864314.0,11411932.0,19238064.0,27.171426767220222,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,19174652.3249,145973876.6844,10685568.9842
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2017,155836.0,144600.0,18884935.0,147818269.0,11911569.0,19531675.0,31.225770536058214,31448949285.0,29828315.0,35327822685.0,90323484820.0,810.6800000000002,17615688.875699997,137771208.97710004,11148715.841100004
"Boston-Cambridge-Quincy, MA-NH Metro Area",DemandResponse,2018,100210.0,57840.0,3127237.0,23999765.0,2014760.0,0.0,0.0,4889400909.0,4742201.0,6214457397.0,36129393928.0,237.14000000000001,2559508.2612,19422397.7377,1683239.6860999998
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2006,14438.0,28920.0,1387900.0,338676.0,26748.0,6025740.0,4.341624036313855,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1326693.61,323740.3884,25568.413200000003
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2007,14438.0,28920.0,1378400.0,325322.0,22254.0,7459565.0,5.411756384213581,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1317612.56,310975.2998,21272.598599999998
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2008,14438.0,28920.0,1231500.0,316614.0,23236.0,5960385.0,4.839939098660171,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1177190.85,302651.3226,22211.292400000002
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2009,14438.0,28920.0,1245100.0,306543.0,24022.0,5393140.0,4.331491446470163,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1190191.09,293024.4537,22962.6298
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2010,14438.0,28920.0,1310364.0,306779.0,21474.0,5711433.0,4.358661410111999,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1252576.9476,293250.0461,20526.996600000002
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2011,14438.0,28920.0,1346196.0,303968.0,21485.0,6008883.0,4.46360188263819,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1286828.7564,290563.0112,20537.5115
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2012,14438.0,28920.0,1336083.0,293138.0,20791.0,5989206.0,4.482660134138373,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1277161.7397,280210.6142,19874.1169
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2013,14438.0,28920.0,1258074.0,280539.0,20616.0,6386225.0,5.076191861528018,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1202592.9366000001,268167.23010000004,19706.834400000003
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2014,14438.0,28920.0,1380660.0,235322.0,20674.0,8281636.0,5.998316747062999,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1319772.894,224944.2998,19762.2766
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2015,14438.0,28920.0,4390523.0,571238.0,64800.0,9032124.0,6.605167492666917,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,1921118.7837,289579.489,30505.392
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2016,14438.0,28920.0,4633022.0,562118.0,55910.0,9882834.0,6.563535801524588,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,2074471.2785999998,285681.1066,28873.7298
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2017,14438.0,28920.0,4545414.0,560929.0,75674.0,12133183.0,8.161892012794597,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,2042259.7153999999,285923.67110000004,32728.9574
"Boston-Cambridge-Quincy, MA-NH Metro Area",Other,2018,14438.0,28920.0,4577106.0,578468.0,60082.0,0.0,0.0,4541573124.0,4427714.0,5570319827.0,18064696964.0,115.9,2075190.4038,289180.2052,29289.7086
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2006,9271.0,14460.0,270534845.0,47420115.0,1970797.0,269928335.0,0.9977581076478337,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,258604258.3355,45328887.928500004,1883884.8523000001
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2007,9271.0,14460.0,256764900.0,49243200.0,2675181.0,313523894.0,1.2210543341399078,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,245441567.91,47071574.88,2557205.5179000003
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2008,9271.0,14460.0,270466900.0,50608109.0,2764768.0,366693391.0,1.3557791766755931,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,258539309.71,48376291.3931,2642841.7312000003
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2009,9271.0,14460.0,257959400.0,52491136.0,2891790.0,373267308.0,1.4470002178637413,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,246583390.46,50176276.902399994,2764262.061
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2010,9271.0,14460.0,248283348.0,53540361.0,2816476.0,356301144.0,1.4350585605926338,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,237334052.3532,51179231.0799,2692269.4084000005
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2011,9271.0,14460.0,270174531.0,53062771.0,2847036.0,363559513.0,1.3456468737240077,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,258259834.1829,50722702.7989,2721481.7124
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2012,9271.0,14460.0,277441582.0,52130380.0,2861502.0,376148323.0,1.355774863625165,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,265206408.23380002,49831430.242,2735309.7618
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2013,9271.0,14460.0,278348525.0,51816829.0,2813445.0,450754008.0,1.6193870903393506,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,266073355.0475,49531706.84110001,2689372.0755000003
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2014,9271.0,14460.0,282263005.0,52239548.0,2798726.0,470476398.0,1.666801492459134,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,269815206.4795,49935783.93320001,2675302.1834
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2015,9271.0,14460.0,266187194.0,51116548.0,2894741.0,483293757.0,1.8156161073624,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,254448338.7446,48862308.233200006,2767082.9219
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2016,9271.0,14460.0,268015256.0,53803789.0,3026859.0,503073437.0,1.8770328395037332,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,256195783.21040002,51431041.9051,2893374.5181
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2017,9271.0,14460.0,257600261.0,54351873.0,3045567.0,530252510.0,2.058431571231987,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,246240089.48990002,51954955.4007,2911257.4953000005
"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2018,9271.0,14460.0,246248064.0,54337095.0,3086448.0,0.0,0.0,4426591396.0,4181019.0,4852227548.0,9032348482.0,95.59,235388524.3776,51940829.1105,2950335.6432
"Bowling Green, KY Metro Area",Bus,2006,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2007,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2008,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2009,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2010,9379.0,14540.0,88804.0,175965.0,14374.0,52351.0,0.5895117337056889,117592884.0,78306.0,117592884.0,2187202265.0,100.0,88804.0,175965.0,14374.0
"Bowling Green, KY Metro Area",Bus,2011,9379.0,14540.0,105829.0,178170.0,14232.0,55710.0,0.5264152547978342,117592884.0,78306.0,117592884.0,2187202265.0,100.0,105829.0,178170.0,14232.0
"Bowling Green, KY Metro Area",Bus,2012,9379.0,14540.0,0.0,0.0,0.0,61025.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2013,9379.0,14540.0,0.0,0.0,0.0,55257.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2014,9379.0,14540.0,0.0,0.0,0.0,54964.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2015,9379.0,14540.0,0.0,0.0,0.0,61796.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2016,9379.0,14540.0,0.0,0.0,0.0,90584.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2017,9379.0,14540.0,0.0,0.0,0.0,93618.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",Bus,2018,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2006,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2007,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2008,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2009,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2010,9379.0,14540.0,11513.0,45137.0,4309.0,11046.0,0.9594371579953096,117592884.0,78306.0,117592884.0,2187202265.0,100.0,11513.0,45137.0,4309.0
"Bowling Green, KY Metro Area",DemandResponse,2011,9379.0,14540.0,12394.0,47670.0,5756.0,17144.0,1.3832499596578989,117592884.0,78306.0,117592884.0,2187202265.0,100.0,12394.0,47670.0,5756.0
"Bowling Green, KY Metro Area",DemandResponse,2012,9379.0,14540.0,0.0,0.0,0.0,22522.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2013,9379.0,14540.0,0.0,0.0,0.0,32453.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2014,9379.0,14540.0,0.0,0.0,0.0,33172.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2015,9379.0,14540.0,0.0,0.0,0.0,31485.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2016,9379.0,14540.0,0.0,0.0,0.0,25111.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2017,9379.0,14540.0,0.0,0.0,0.0,24192.0,inf,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bowling Green, KY Metro Area",DemandResponse,2018,9379.0,14540.0,0.0,0.0,0.0,0.0,0.0,117592884.0,78306.0,117592884.0,2187202265.0,100.0,0.0,0.0,0.0
"Bremerton-Silverdale, WA Metro Area",Bus,2006,9946.0,14740.0,3858728.0,2454904.0,133991.0,2657745.0,0.6887619443505736,353498946.0,198979.0,353498946.0,1022893152.0,100.0,3858728.0,2454904.0,133991.0
"Bremerton-Silverdale, WA Metro Area",Bus,2007,9946.0,14740.0,3823787.0,2448948.0,133603.0,2769629.0,0.7243157111000168,353498946.0,198979.0,353498946.0,1022893152.0,100.0,3823787.0,2448948.0,133603.0
"Bremerton-Silverdale, WA Metro Area",Bus,2008,9946.0,14740.0,4055688.0,2365563.0,129552.0,3414453.0,0.841892423677561,353498946.0,198979.0,353498946.0,1022893152.0,100.0,4055688.0,2365563.0,129552.0
"Bremerton-Silverdale, WA Metro Area",Bus,2009,9946.0,14740.0,3466645.0,2201461.0,119542.0,4649636.0,1.341249536655758,353498946.0,198979.0,353498946.0,1022893152.0,100.0,3466645.0,2201461.0,119542.0
"Bremerton-Silverdale, WA Metro Area",Bus,2010,9946.0,14740.0,2877935.0,1950232.0,104715.0,5935508.0,2.0624190608891446,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2877935.0,1950232.0,104715.0
"Bremerton-Silverdale, WA Metro Area",Bus,2011,9946.0,14740.0,2914402.0,1952363.0,108508.0,5758992.0,1.9760458577780278,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2914402.0,1952363.0,108508.0
"Bremerton-Silverdale, WA Metro Area",Bus,2012,9946.0,14740.0,2875831.0,1964666.0,106931.0,5314319.0,1.8479246520397061,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2875831.0,1964666.0,106931.0
"Bremerton-Silverdale, WA Metro Area",Bus,2013,9946.0,14740.0,2967591.0,1980832.0,116170.0,5145340.0,1.7338440506120958,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2967591.0,1980832.0,116170.0
"Bremerton-Silverdale, WA Metro Area",Bus,2014,9946.0,14740.0,2818352.0,1935876.0,124538.0,5027829.0,1.7839606266357078,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2818352.0,1935876.0,124538.0
"Bremerton-Silverdale, WA Metro Area",Bus,2015,9946.0,14740.0,2809535.0,1981899.0,127888.0,4866090.0,1.731991236984056,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2809535.0,1981899.0,127888.0
"Bremerton-Silverdale, WA Metro Area",Bus,2016,9946.0,14740.0,2596174.0,2059850.0,123781.0,4147052.0,1.5973705922638468,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2596174.0,2059850.0,123781.0
"Bremerton-Silverdale, WA Metro Area",Bus,2017,9946.0,14740.0,2533304.0,2137370.0,130054.0,4023907.0,1.5884027341369216,353498946.0,198979.0,353498946.0,1022893152.0,100.0,2533304.0,2137370.0,130054.0
