,Id,Id2,Geography,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,Year,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P
4192,310M100US41060,41060,"St. Cloud, MN Metro Area",72032,4669,19511,29915,12684,5253,2011,51848,63705,32.2,51.1,16.699999999999996
4193,310M100US41060,41060,"St. Cloud, MN Metro Area",71971,3750,18397,30675,12889,6260,2012,54573,66085,32.8,48.2,19.0
4194,310M200US41060,41060,"St. Cloud, MN Metro Area",72873,5565,19735,30172,11334,6067,2013,55513,69156,29.900000000000002,50.9,19.199999999999996
4195,310M200US41060,41060,"St. Cloud, MN Metro Area",72884,4749,20036,31439,11909,4751,2014,55390,67544,31.900000000000002,48.8,19.299999999999997
4196,310M200US41060,41060,"St. Cloud, MN Metro Area",74617,4319,21780,31967,11167,5384,2015,54157,68555,29.700000000000003,51.8,18.5
4197,310M300US41060,41060,"St. Cloud, MN Metro Area",74834,3938,21671,29822,13827,5576,2016,56620,72341,28.9,48.9,22.199999999999996
4198,310M300US41060,41060,"St. Cloud, MN Metro Area",76342,4018,21618,31424,13264,6018,2017,61943,77934,27.4,47.300000000000004,25.29999999999999
4199,3100000US41100,41100,"St. George, UT Metro Area",41171,1438,11146,18343,5838,4406,2005,43980,58398,36.0,52.9,11.100000000000001
4200,3100000US41100,41100,"St. George, UT Metro Area",43972,1254,12271,19318,7301,3828,2006,45998,56467,35.0,53.5,11.5
4201,3100000US41100,41100,"St. George, UT Metro Area",44814,1398,13649,19618,7012,3137,2007,46822,60324,32.5,54.400000000000006,13.099999999999994
4202,3100000US41100,41100,"St. George, UT Metro Area",46210,1138,13802,19925,7209,4136,2008,50333,61327,28.700000000000003,59.0,12.299999999999997
4203,3100000US41100,41100,"St. George, UT Metro Area",45603,1747,12987,20424,7529,2916,2009,46462,53770,35.900000000000006,54.00000000000001,10.099999999999987
4204,310M100US41100,41100,"St. George, UT Metro Area",47413,1680,14932,20521,6740,3540,2010,49058,61056,34.1,53.2,12.700000000000003
4205,310M100US41100,41100,"St. George, UT Metro Area",46216,1825,13794,19954,7400,3243,2011,45854,59423,33.800000000000004,54.0,12.199999999999989
4206,310M100US41100,41100,"St. George, UT Metro Area",48186,1291,16483,19129,7068,4215,2012,43837,57883,38.0,47.599999999999994,14.400000000000006
4207,310M200US41100,41100,"St. George, UT Metro Area",49394,1769,14166,21760,8127,3572,2013,51063,66145,32.7,49.4,17.9
4208,310M200US41100,41100,"St. George, UT Metro Area",49468,1346,14922,21144,8416,3640,2014,49981,61268,33.4,50.7,15.899999999999991
4209,310M200US41100,41100,"St. George, UT Metro Area",52453,1517,15924,22179,9470,3363,2015,54913,72624,28.4,54.7,16.89999999999999
4210,310M300US41100,41100,"St. George, UT Metro Area",51774,2174,15169,21256,8184,4991,2016,55056,74494,27.400000000000002,52.1,20.499999999999993
4211,310M300US41100,41100,"St. George, UT Metro Area",56139,2510,16317,22359,10265,4688,2017,54842,78203,28.3,50.0,21.700000000000003
4212,3100000US41140,41140,"St. Joseph, MO-KS Metro Area",46362,3976,14085,16320,8529,3452,2005,36785,46747,48.10000000000001,45.199999999999996,6.699999999999996
4213,3100000US41140,41140,"St. Joseph, MO-KS Metro Area",46227,2688,15491,17668,7619,2761,2006,41597,48091,44.199999999999996,46.7,9.100000000000001
4214,3100000US41140,41140,"St. Joseph, MO-KS Metro Area",47619,3628,14100,18477,7804,3610,2007,41160,55918,41.9,46.9,11.200000000000003
4215,3100000US41140,41140,"St. Joseph, MO-KS Metro Area",46054,3546,14049,17734,7748,2977,2008,44426,57307,38.0,49.599999999999994,12.400000000000006
4216,3100000US41140,41140,"St. Joseph, MO-KS Metro Area",44943,3056,16005,16705,6301,2876,2009,42198,52840,40.1,50.400000000000006,9.499999999999993
4217,310M100US41140,41140,"St. Joseph, MO-KS Metro Area",48133,4216,14920,17678,8001,3318,2010,43178,58254,41.8,45.8,12.400000000000006
4218,310M100US41140,41140,"St. Joseph, MO-KS Metro Area",46101,3741,14025,19165,6549,2621,2011,44416,52722,39.8,48.699999999999996,11.500000000000007
4219,310M100US41140,41140,"St. Joseph, MO-KS Metro Area",47656,3433,16626,17305,7245,3047,2012,43784,54561,41.0,46.0,13.0
4220,310M200US41140,41140,"St. Joseph, MO-KS Metro Area",46237,3619,15740,17394,6648,2836,2013,45024,55805,39.7,45.3,15.0
4221,310M200US41140,41140,"St. Joseph, MO-KS Metro Area",46526,4148,15821,15907,7069,3581,2014,47402,59860,38.599999999999994,46.199999999999996,15.20000000000001
4222,310M200US41140,41140,"St. Joseph, MO-KS Metro Area",46518,2826,14547,17828,7643,3674,2015,49263,59773,35.699999999999996,49.8,14.500000000000014
4223,310M300US41140,41140,"St. Joseph, MO-KS Metro Area",48068,3640,15779,17169,7791,3689,2016,49211,63038,37.8,45.4,16.800000000000004
4224,310M300US41140,41140,"St. Joseph, MO-KS Metro Area",47135,3959,15012,17417,7089,3658,2017,47309,62943,37.2,45.1,17.699999999999996
4225,3100000US41180,41180,"St. Louis, MO-IL Metro Area",1085710,75826,369106,428371,150968,61439,2005,48716,63344,36.0,47.8,16.200000000000003
4226,3100000US41180,41180,"St. Louis, MO-IL Metro Area",1095451,81292,367507,429086,154611,62955,2006,49765,65176,35.0,47.3,17.700000000000003
4227,3100000US41180,41180,"St. Louis, MO-IL Metro Area",1094448,81800,367038,423463,160472,61675,2007,52465,68378,32.9,48.0,19.099999999999994
4228,3100000US41180,41180,"St. Louis, MO-IL Metro Area",1109251,79210,368242,441549,156921,63329,2008,53189,70545,32.099999999999994,47.4,20.500000000000007
4229,3100000US41180,41180,"St. Louis, MO-IL Metro Area",1111547,84608,372810,437093,155818,61218,2009,51691,68086,34.0,46.9,19.1
4230,310M100US41180,41180,"St. Louis, MO-IL Metro Area",1112442,85344,384556,427117,155671,59754,2010,50912,67609,34.8,45.0,20.200000000000003
4231,310M100US41180,41180,"St. Louis, MO-IL Metro Area",1105266,88836,373392,429164,153732,60142,2011,51164,69925,34.1,45.5,20.400000000000006
4232,310M100US41180,41180,"St. Louis, MO-IL Metro Area",1108723,95764,369595,425025,157677,60662,2012,52243,70369,34.1,44.5,21.400000000000006
4233,310M200US41180,41180,"St. Louis, MO-IL Metro Area",1105652,91235,364456,433999,155904,60058,2013,54449,73426,31.7,45.699999999999996,22.6
4234,310M200US41180,41180,"St. Louis, MO-IL Metro Area",1096200,93538,360611,422498,159459,60094,2014,55535,75223,31.4,45.3,23.299999999999997
4235,310M200US41180,41180,"St. Louis, MO-IL Metro Area",1108303,84681,372004,426915,155174,69529,2015,56483,77901,30.1,45.2,24.700000000000003
4236,310M300US41180,41180,"St. Louis, MO-IL Metro Area",1113234,79860,377054,419139,165452,71729,2016,59780,82171,28.6,44.4,27.000000000000007
4237,310M300US41180,41180,"St. Louis, MO-IL Metro Area",1119347,83841,369459,427130,166747,72170,2017,61571,82841,28.099999999999998,44.7,27.200000000000003
4238,3100000US44300,44300,"State College, PA Metro Area",51888,4562,18849,18427,7777,2273,2005,38450,51128,45.3,43.400000000000006,11.299999999999997
4239,3100000US44300,44300,"State College, PA Metro Area",50014,5283,16989,18437,7265,2040,2006,40886,55753,43.7,42.6,13.699999999999996
4240,3100000US44300,44300,"State College, PA Metro Area",52515,4276,18709,20097,6735,2698,2007,44644,60345,40.4,45.9,13.700000000000003
4241,3100000US44300,44300,"State College, PA Metro Area",51205,4235,16861,20847,6522,2740,2008,47549,65605,36.8,45.699999999999996,17.500000000000007
4242,3100000US44300,44300,"State College, PA Metro Area",53246,5139,16146,21490,7658,2813,2009,48960,62888,36.9,44.900000000000006,18.199999999999996
4243,310M100US44300,44300,"State College, PA Metro Area",56358,5602,19580,20978,7758,2440,2010,44746,58977,38.3,44.7,17.0
4244,310M100US44300,44300,"State College, PA Metro Area",58695,6883,20575,20986,6480,3771,2011,46988,63513,38.3,43.099999999999994,18.60000000000001
4245,310M100US44300,44300,"State College, PA Metro Area",56980,4945,18999,23066,8074,1896,2012,50809,68963,38.3,40.7,21.0
4246,310M200US44300,44300,"State College, PA Metro Area",56729,5479,18881,21594,7157,3618,2013,53207,69025,33.6,44.5,21.900000000000006
4247,310M200US44300,44300,"State College, PA Metro Area",57583,6754,19055,21298,7493,2983,2014,51367,65970,35.7,42.8,21.5
4248,310M200US44300,44300,"State College, PA Metro Area",56116,5906,18746,21818,6677,2969,2015,56337,73000,31.3,43.7,25.0
4249,310M300US44300,44300,"State College, PA Metro Area",57410,5466,18512,21813,8215,3404,2016,60266,81724,31.5,39.5,29.0
4250,310M300US44300,44300,"State College, PA Metro Area",58629,5483,21015,22470,7154,2507,2017,55895,75792,32.8,42.7,24.5
4251,310M200US44420,44420,"Staunton-Waynesboro, VA Metro Area",46086,3668,12459,15539,7985,6435,2013,49767,73025,33.5,50.0,16.5
4252,310M200US44420,44420,"Staunton-Waynesboro, VA Metro Area",48754,3475,12756,18334,8846,5343,2014,52603,62505,33.9,49.3,16.799999999999997
4253,310M200US44420,44420,"Staunton-Waynesboro, VA Metro Area",46768,1830,14521,16412,8345,5660,2015,49834,60756,34.7,50.3,15.0
4254,310M300US44420,44420,"Staunton-Waynesboro, VA Metro Area",50508,1834,16713,18031,10016,3914,2016,51147,64560,31.9,50.599999999999994,17.5
4255,310M300US44420,44420,"Staunton-Waynesboro, VA Metro Area",50325,3398,14151,16608,9112,7056,2017,54249,71344,32.5,48.0,19.5
4256,310M100US44600,44600,"Steubenville-Weirton, OH-WV Metro Area",52107,4232,18308,20137,6270,3160,2010,35666,47039,48.900000000000006,42.3,8.799999999999997
4257,310M100US44600,44600,"Steubenville-Weirton, OH-WV Metro Area",49844,3654,17662,18972,7033,2523,2011,41652,53606,41.2,47.800000000000004,10.999999999999993
4258,310M100US44600,44600,"Steubenville-Weirton, OH-WV Metro Area",50663,4590,17718,20849,5190,2316,2012,38775,52610,44.800000000000004,43.599999999999994,11.600000000000001
4259,3100000US44700,44700,"Stockton, CA Metro Area",206346,14121,57121,78974,38720,17410,2005,49391,63739,36.0,46.599999999999994,17.400000000000006
4260,3100000US44700,44700,"Stockton, CA Metro Area",210462,13849,59948,77470,40095,19100,2006,51951,66309,32.5,48.0,19.5
4261,3100000US44700,44700,"Stockton, CA Metro Area",207370,11008,60578,80519,38142,17123,2007,52470,69610,32.2,45.7,22.099999999999994
4262,3100000US44700,44700,"Stockton, CA Metro Area",205056,15481,62790,75092,34696,16997,2008,54882,68994,33.099999999999994,45.0,21.900000000000006
4263,3100000US44700,44700,"Stockton, CA Metro Area",208513,12629,62044,77458,35830,20552,2009,52789,69225,31.9,47.8,20.299999999999997
4264,310M100US44700,44700,"Stockton, CA Metro Area",215469,14326,62925,83831,35249,19138,2010,50011,66259,34.4,46.7,18.89999999999999
4265,310M100US44700,44700,"Stockton, CA Metro Area",213749,16887,63194,80931,35885,16852,2011,50853,65875,34.400000000000006,45.5,20.099999999999994
4266,310M100US44700,44700,"Stockton, CA Metro Area",215761,15563,63991,81550,36060,18597,2012,50722,67885,35.6,43.0,21.400000000000006
4267,310M200US44700,44700,"Stockton-Lodi, CA Metro Area",216309,14785,64410,83202,34501,19411,2013,51432,66389,34.099999999999994,44.5,21.400000000000006
4268,310M200US44700,44700,"Stockton-Lodi, CA Metro Area",221874,15704,67444,81203,40390,17133,2014,51659,70979,35.0,43.099999999999994,21.900000000000006
4269,310M200US44700,44700,"Stockton-Lodi, CA Metro Area",223062,16241,61282,86039,39202,20298,2015,53705,71750,33.4,43.4,23.199999999999996
4270,310M300US44700,44700,"Stockton-Lodi, CA Metro Area",227186,15322,64415,80145,43191,24113,2016,59518,77528,30.0,43.5,26.5
4271,310M300US44700,44700,"Stockton-Lodi, CA Metro Area",226624,11264,64959,82956,43819,23626,2017,61164,82227,28.5,42.7,28.799999999999997
4272,3100000US44940,44940,"Sumter, SC Metro Area",39002,3677,12060,14796,6446,2023,2005,33696,44007,52.0,42.199999999999996,5.800000000000004
4273,3100000US44940,44940,"Sumter, SC Metro Area",39030,3261,14289,13607,5259,2614,2006,35461,48792,49.50000000000001,42.3,8.199999999999996
4274,3100000US44940,44940,"Sumter, SC Metro Area",39445,2899,12929,15596,5048,2973,2007,39030,51053,44.5,46.8,8.700000000000003
4275,3100000US44940,44940,"Sumter, SC Metro Area",39631,3550,12744,15055,6203,2079,2008,37648,50201,45.5,43.7,10.799999999999997
4276,3100000US44940,44940,"Sumter, SC Metro Area",37767,2989,14025,13338,5412,2003,2009,37689,47929,48.0,43.400000000000006,8.599999999999994
4277,310M100US44940,44940,"Sumter, SC Metro Area",38363,3495,13078,14875,5142,1773,2010,36457,44805,48.5,43.49999999999999,8.000000000000007
4278,310M100US44940,44940,"Sumter, SC Metro Area",41041,4527,12488,16384,5844,1798,2011,42009,52931,42.0,47.0,11.0
4279,310M100US44940,44940,"Sumter, SC Metro Area",40321,3384,11764,16040,7502,1631,2012,39667,52151,41.900000000000006,47.0,11.099999999999994
4280,310M200US44940,44940,"Sumter, SC Metro Area",39739,2788,13825,13917,6518,2691,2013,39780,52558,43.0,45.2,11.799999999999997
4281,310M200US44940,44940,"Sumter, SC Metro Area",39936,3595,14025,15659,4477,2180,2014,36633,47624,48.3,42.2,9.5
4282,310M200US44940,44940,"Sumter, SC Metro Area",41017,2831,12923,15514,7026,2723,2015,41169,51156,40.4,50.5,9.100000000000001
4283,310M300US44940,44940,"Sumter, SC Metro Area",41439,4569,13638,14650,5632,2950,2016,40614,56274,46.10000000000001,41.4,12.499999999999993
4284,310M300US44940,44940,"Sumter, SC Metro Area",41878,3699,12705,14276,7420,3778,2017,45585,58254,40.900000000000006,43.1,15.999999999999993
4285,3100000US45060,45060,"Syracuse, NY Metro Area",256421,24968,95148,99597,29046,7662,2005,44727,56343,39.9,46.9,13.200000000000003
4286,3100000US45060,45060,"Syracuse, NY Metro Area",253573,25891,93597,96781,27308,9996,2006,44857,57485,40.300000000000004,45.0,14.699999999999996
4287,3100000US45060,45060,"Syracuse, NY Metro Area",250639,26353,87161,98939,27687,10499,2007,48600,61793,35.8,47.7,16.5
4288,3100000US45060,45060,"Syracuse, NY Metro Area",258125,28017,92583,97039,31221,9265,2008,48962,64660,35.5,46.3,18.200000000000003
4289,3100000US45060,45060,"Syracuse, NY Metro Area",256596,26656,95947,96338,27125,10530,2009,49630,62418,36.400000000000006,46.9,16.699999999999996
4290,310M100US45060,45060,"Syracuse, NY Metro Area",255612,25892,95509,99980,25025,9206,2010,49694,64553,36.2,45.2,18.599999999999994
4291,310M100US45060,45060,"Syracuse, NY Metro Area",252215,28965,90095,98129,26522,8504,2011,51391,65084,35.7,45.0,19.299999999999997
4292,310M100US45060,45060,"Syracuse, NY Metro Area",257456,30712,96503,93064,27549,9628,2012,51259,65942,34.6,45.60000000000001,19.799999999999997
4293,310M200US45060,45060,"Syracuse, NY Metro Area",256161,30916,93116,94019,27031,11079,2013,51496,68595,34.6,44.900000000000006,20.5
4294,310M200US45060,45060,"Syracuse, NY Metro Area",257052,28404,95592,94625,28583,9848,2014,51915,68355,33.8,45.599999999999994,20.60000000000001
4295,310M200US45060,45060,"Syracuse, NY Metro Area",254001,25536,94082,96376,28178,9829,2015,56371,72625,30.799999999999997,46.0,23.200000000000003
4296,310M300US45060,45060,"Syracuse, NY Metro Area",253229,28838,89835,93843,30766,9947,2016,56702,74266,31.200000000000003,44.1,24.699999999999996
4297,310M300US45060,45060,"Syracuse, NY Metro Area",257704,27769,90679,98019,30245,10992,2017,56780,75799,30.4,45.0,24.599999999999994
4298,3100000US45220,45220,"Tallahassee, FL Metro Area",138144,8147,50528,54117,19091,6261,2005,42335,56481,43.1,43.6,13.299999999999997
4299,3100000US45220,45220,"Tallahassee, FL Metro Area",139186,8664,50829,53429,19455,6809,2006,42892,56403,42.3,44.00000000000001,13.699999999999996
4300,3100000US45220,45220,"Tallahassee, FL Metro Area",138547,9163,48123,53728,18981,8552,2007,46891,60026,38.300000000000004,45.2,16.499999999999993
4301,3100000US45220,45220,"Tallahassee, FL Metro Area",142778,7969,51165,56467,19452,7725,2008,44074,61424,39.599999999999994,44.099999999999994,16.30000000000001
4302,3100000US45220,45220,"Tallahassee, FL Metro Area",141205,9544,53921,51583,19809,6348,2009,39973,55726,42.9,41.9,15.200000000000003
4303,310M100US45220,45220,"Tallahassee, FL Metro Area",141996,12567,51990,53178,17522,6739,2010,41511,57827,42.5,43.2,14.299999999999997
4304,310M100US45220,45220,"Tallahassee, FL Metro Area",142521,8072,54730,51805,21473,6441,2011,43950,62411,40.400000000000006,42.1,17.499999999999993
4305,310M100US45220,45220,"Tallahassee, FL Metro Area",140759,10714,50978,54985,18650,5432,2012,44715,60560,41.1,41.8,17.1
4306,310M200US45220,45220,"Tallahassee, FL Metro Area",143291,8045,56163,56567,16300,6216,2013,44420,61497,39.9,42.7,17.4
4307,310M200US45220,45220,"Tallahassee, FL Metro Area",144333,11499,51318,55453,18205,7858,2014,44242,61698,40.1,41.3,18.6
4308,310M200US45220,45220,"Tallahassee, FL Metro Area",142295,10159,55491,54135,17235,5275,2015,44295,61080,39.300000000000004,43.8,16.9
4309,310M300US45220,45220,"Tallahassee, FL Metro Area",142991,8841,51091,55878,19443,7738,2016,50654,68357,34.699999999999996,45.2,20.10000000000001
4310,310M300US45220,45220,"Tallahassee, FL Metro Area",147734,8322,52981,56380,23259,6792,2017,50825,71247,35.0,44.4,20.6
4311,3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1106911,77085,468110,418995,110926,31795,2005,41852,57877,41.5,45.099999999999994,13.400000000000006
4312,3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1110528,70321,467256,427032,113269,32650,2006,43742,60423,39.699999999999996,45.5,14.800000000000004
4313,3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1110634,72456,466440,425748,111306,34684,2007,46607,63863,36.800000000000004,46.900000000000006,16.29999999999999
4314,3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1098922,73424,467446,417583,110341,30128,2008,46319,63670,37.400000000000006,46.10000000000001,16.499999999999986
4315,3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1091408,70694,480195,409363,101539,29617,2009,44061,60216,39.599999999999994,45.699999999999996,14.70000000000001
4316,310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1116299,80925,481320,421105,103555,29394,2010,43547,59958,39.9,45.0,15.100000000000001
4317,310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1110034,86505,478485,410595,103902,30547,2011,43832,61020,40.400000000000006,43.800000000000004,15.79999999999999
4318,310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1131949,87521,505458,414423,95950,28597,2012,44402,63059,39.5,43.5,17.0
4319,310M200US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1139923,84478,500612,413760,108185,32888,2013,45880,64234,38.400000000000006,43.900000000000006,17.69999999999999
4320,310M200US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1149735,83195,496609,428534,110866,30531,2014,46876,65646,37.2,44.300000000000004,18.499999999999993
4321,310M200US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1166704,84657,496819,434520,113995,36713,2015,48911,68251,36.099999999999994,44.2,19.700000000000003
4322,310M300US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1191645,82997,501720,447418,116534,42976,2016,51115,71830,33.9,45.2,20.89999999999999
4323,310M300US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1209519,80660,501930,460102,125238,41589,2017,52212,74499,32.9,44.9,22.199999999999996
4324,3100000US45460,45460,"Terre Haute, IN Metro Area",67997,4801,22915,25332,9978,4971,2005,36299,47993,48.300000000000004,43.2,8.499999999999993
4325,3100000US45460,45460,"Terre Haute, IN Metro Area",67566,4521,23902,24602,9471,5070,2006,36659,45964,48.400000000000006,43.6,7.999999999999993
4326,3100000US45460,45460,"Terre Haute, IN Metro Area",66259,3762,20084,27674,10648,4091,2007,39289,50138,45.1,44.800000000000004,10.099999999999994
4327,3100000US45460,45460,"Terre Haute, IN Metro Area",66688,4514,21393,26652,10420,3709,2008,41080,52446,42.9,46.6,10.5
4328,3100000US45460,45460,"Terre Haute, IN Metro Area",67697,4735,22578,25324,10516,4544,2009,38299,48847,46.4,43.2,10.399999999999999
4329,310M100US45460,45460,"Terre Haute, IN Metro Area",64742,4292,22904,24696,8805,4045,2010,41200,55003,42.800000000000004,44.5,12.699999999999996
4330,310M100US45460,45460,"Terre Haute, IN Metro Area",61346,3596,21023,22870,9204,4653,2011,43378,53649,42.400000000000006,46.0,11.599999999999994
4331,310M100US45460,45460,"Terre Haute, IN Metro Area",65165,5239,21511,24551,9571,4293,2012,41039,54476,44.5,43.7,11.799999999999997
4332,310M200US45460,45460,"Terre Haute, IN Metro Area",63793,5379,21498,23181,8151,5584,2013,40629,51455,44.199999999999996,44.7,11.100000000000001
4333,310M200US45460,45460,"Terre Haute, IN Metro Area",65313,4919,21806,23100,11150,4338,2014,41953,55268,42.300000000000004,44.7,12.999999999999993
4334,310M200US45460,45460,"Terre Haute, IN Metro Area",66685,5663,23047,24595,8842,4538,2015,40974,54352,43.4,44.199999999999996,12.400000000000006
4335,310M300US45460,45460,"Terre Haute, IN Metro Area",64837,3739,20484,24774,10522,5318,2016,46951,58439,37.6,47.7,14.699999999999996
4336,310M300US45460,45460,"Terre Haute, IN Metro Area",65394,5387,22173,22013,10111,5710,2017,43843,60268,40.89999999999999,45.199999999999996,13.900000000000013
4337,310M200US45500,45500,"Texarkana, TX-AR Metro Area",54354,3888,19613,20073,7871,2909,2013,40382,59202,43.9,42.6,13.5
4338,310M200US45500,45500,"Texarkana, TX-AR Metro Area",54860,4929,17130,22439,7707,2655,2014,40773,53630,44.099999999999994,43.5,12.400000000000006
4339,310M200US45500,45500,"Texarkana, TX-AR Metro Area",54440,3301,19182,21111,7777,3069,2015,38814,56904,45.199999999999996,42.4,12.400000000000006
4340,310M300US45500,45500,"Texarkana, TX-AR Metro Area",53799,4018,19699,17964,9126,2992,2016,42513,61706,40.5,44.2,15.299999999999997
4341,310M300US45500,45500,"Texarkana, TX-AR Metro Area",55934,4390,19666,21125,7119,3634,2017,47722,65937,39.0,41.199999999999996,19.800000000000004
4342,3100000US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",51866,4250,18484,19260,7660,2212,2005,31934,42789,55.2,37.4,7.399999999999999
4343,3100000US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",50254,3714,17395,20665,5293,3187,2006,40532,52258,43.3,46.50000000000001,10.199999999999996
4344,3100000US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",49489,3646,17147,18893,6779,3024,2007,40520,54847,43.6,44.099999999999994,12.300000000000004
4345,3100000US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",49252,3320,17235,18274,6784,3639,2008,38456,55362,46.099999999999994,42.3,11.600000000000009
4346,3100000US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",52249,3658,18216,20639,7026,2710,2009,40703,50337,44.6,45.1,10.299999999999997
4347,310M100US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",50248,4294,17744,17646,7545,3019,2010,40547,53126,43.699999999999996,44.8,11.500000000000007
4348,310M100US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",48331,3773,16747,16372,8386,3053,2011,41740,54542,43.0,43.7,13.299999999999997
4349,310M100US45500,45500,"Texarkana, TX-Texarkana, AR Metro Area",53337,3451,19408,20643,7380,2455,2012,38556,51903,45.699999999999996,42.8,11.500000000000007
4350,310M200US45540,45540,"The Villages, FL Metro Area",49672,1617,30684,14746,2138,487,2013,52891,65569,30.2,52.599999999999994,17.200000000000003
4351,310M200US45540,45540,"The Villages, FL Metro Area",50209,2074,33026,12683,1609,817,2014,50942,68217,31.8,51.49999999999999,16.70000000000001
4352,310M200US45540,45540,"The Villages, FL Metro Area",51170,1158,33231,12887,2365,1529,2015,51335,69104,28.2,51.7,20.099999999999994
4353,310M300US45540,45540,"The Villages, FL Metro Area",51781,1546,33051,14245,2149,790,2016,54562,68118,31.6,53.300000000000004,15.100000000000001
4354,310M300US45540,45540,"The Villages, FL Metro Area",55097,1867,36775,13075,2690,690,2017,54057,68865,32.4,49.2,18.39999999999999
4355,3100000US45780,45780,"Toledo, OH Metro Area",258504,19161,88098,101137,35754,14354,2005,42798,54339,41.7,45.5,12.799999999999997
4356,3100000US45780,45780,"Toledo, OH Metro Area",263013,22039,88549,100920,35624,15881,2006,45047,59103,40.3,45.5,14.200000000000003
4357,3100000US45780,45780,"Toledo, OH Metro Area",261817,21710,90058,102063,34996,12990,2007,46442,59796,38.7,45.9,15.399999999999999
4358,3100000US45780,45780,"Toledo, OH Metro Area",261088,21227,96662,98355,31954,12890,2008,44514,59864,39.0,45.5,15.5
4359,3100000US45780,45780,"Toledo, OH Metro Area",261764,22609,92872,98274,33282,14727,2009,43324,56099,41.3,45.0,13.700000000000003
4360,310M100US45780,45780,"Toledo, OH Metro Area",256437,22347,92423,97716,31949,12002,2010,41583,56876,42.8,42.599999999999994,14.600000000000009
4361,310M100US45780,45780,"Toledo, OH Metro Area",260405,21487,98114,99564,29266,11974,2011,42067,55675,42.9,43.199999999999996,13.900000000000006
4362,310M100US45780,45780,"Toledo, OH Metro Area",260332,25489,94896,94146,33075,12726,2012,43334,58387,41.5,43.1,15.399999999999999
4363,310M200US45780,45780,"Toledo, OH Metro Area",242975,23733,91548,85608,30874,11212,2013,42792,59370,41.7,42.6,15.699999999999996
4364,310M200US45780,45780,"Toledo, OH Metro Area",242952,21174,90866,85947,32336,12629,2014,45603,64591,39.8,42.1,18.1
4365,310M200US45780,45780,"Toledo, OH Metro Area",242641,22152,87533,88809,30942,13205,2015,47093,64636,38.2,42.5,19.299999999999997
4366,310M300US45780,45780,"Toledo, OH Metro Area",247069,21162,94081,86889,31129,13808,2016,48822,67246,37.9,41.9,20.200000000000003
4367,310M300US45780,45780,"Toledo, OH Metro Area",245035,22394,85743,88703,32349,15846,2017,50389,69121,35.199999999999996,43.6,21.20000000000001
4368,3100000US45820,45820,"Topeka, KS Metro Area",94116,5385,28832,35575,16473,7851,2005,44464,55657,40.6,45.599999999999994,13.800000000000004
4369,3100000US45820,45820,"Topeka, KS Metro Area",93727,5458,29064,35974,14173,9058,2006,44315,54978,39.6,48.1,12.299999999999997
4370,3100000US45820,45820,"Topeka, KS Metro Area",95160,5097,30211,35904,15508,8440,2007,46384,58012,36.0,50.1,13.899999999999999
4371,3100000US45820,45820,"Topeka, KS Metro Area",97998,4885,31063,36021,18050,7979,2008,49348,60319,36.0,48.699999999999996,15.300000000000004
4372,3100000US45820,45820,"Topeka, KS Metro Area",96851,7734,29502,34598,16484,8533,2009,48144,59035,36.0,51.199999999999996,12.800000000000004
4373,310M100US45820,45820,"Topeka, KS Metro Area",94949,7063,29485,35309,15864,7228,2010,45360,58143,38.400000000000006,47.6,13.999999999999993
4374,310M100US45820,45820,"Topeka, KS Metro Area",93981,7043,28214,33866,16329,8529,2011,46469,61740,37.6,46.5,15.899999999999999
4375,310M100US45820,45820,"Topeka, KS Metro Area",93196,6714,29200,34281,14911,8090,2012,48464,60714,35.099999999999994,49.8,15.100000000000009
4376,310M200US45820,45820,"Topeka, KS Metro Area",92747,7133,30151,32669,14318,8476,2013,50369,61897,35.8,46.900000000000006,17.299999999999997
4377,310M200US45820,45820,"Topeka, KS Metro Area",92799,5380,27735,35174,15840,8670,2014,54388,67679,32.7,48.5,18.799999999999997
