,Trs_Id,mode_cd,service_cd,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MODE
596,8006,MB,DO,1155.0,696.0,665.0,696.0,668.0,734.0,667,571,603,517,582.0,547.0,581.0,396.0,302.0,292.0,349.0,Bus
597,8007,MB,DO,102.0,103.0,153.0,157.0,130.0,123.0,130,69,237,109,81.0,98.0,48.0,55.0,52.0,26.0,25.0,Bus
598,8008,DR,DO,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,DemandResponse
599,8008,MB,DO,22.0,13.0,4.0,2.0,2.0,52.0,83,70,54,31,6.0,10.0,8.0,4.0,2.0,5.0,4.0,Bus
600,8009,DR,DO,1.0,3.0,2.0,2.0,4.0,4.0,7,2,3,4,4.0,4.0,0.0,3.0,1.0,10.0,4.0,DemandResponse
601,8009,MB,DO,16.0,28.0,28.0,20.0,31.0,31.0,53,63,52,26,15.0,18.0,11.0,16.0,15.0,28.0,60.0,Bus
602,8010,DR,DO,18.0,15.0,8.0,14.0,13.0,14.0,13,17,12,17,,,,,,,,DemandResponse
603,8010,MB,DO,116.0,114.0,74.0,68.0,71.0,82.0,55,61,70,76,,,,,,,,Bus
604,8011,DR,DO,28.0,18.0,13.0,19.0,11.0,3.0,4,0,2,,,,,,,,,DemandResponse
605,8011,MB,DO,31.0,34.0,32.0,30.0,27.0,34.0,61,61,55,152,158.0,57.0,51.0,105.0,83.0,138.0,120.0,Bus
606,8012,MB,DO,110.0,132.0,0.0,0.0,3.0,0.0,42,145,161,131,61.0,54.0,54.0,47.0,103.0,120.0,133.0,Bus
607,8014,DR,DO,6.0,1.0,1.0,1.0,4.0,1.0,1,1,1,,,,,,,,,DemandResponse
608,8014,MB,DO,7.0,1.0,2.0,1.0,1.0,0.0,1,3,4,,,,,,,,,Bus
609,8020,DR,DO,0.0,7.0,5.0,6.0,2.0,1.0,5,3,9,,,,,,,,,DemandResponse
610,8020,MB,DO,4.0,16.0,13.0,40.0,18.0,20.0,13,39,21,,,,,,,,,Bus
611,9001,MB,DO,691.0,668.0,701.0,736.0,794.0,864.0,508,564,581,576,,,,,,,,Bus
612,9002,DR,DO,186.0,22.0,30.0,25.0,,,,,,,,,,,,,,DemandResponse
613,9002,MB,DO,1173.0,1715.0,1911.0,1526.0,,,,,,,,,,,,,,Bus
614,9003,HR,DO,1167.0,965.0,1008.0,847.0,288.0,218.0,214,229,201,182,185.0,176.0,182.0,165.0,143.0,155.0,179.0,Rail
615,9004,DR,DO,26.0,54.0,11.0,22.0,29.0,18.0,22,8,5,15,23.0,13.0,17.0,7.0,6.0,15.0,4.0,DemandResponse
616,9004,MB,DO,468.0,571.0,448.0,417.0,427.0,330.0,295,378,428,370,276.0,250.0,320.0,253.0,331.0,331.0,461.0,Bus
617,9006,MB,DO,116.0,64.0,116.0,163.0,96.0,78.0,131,230,199,295,209.0,213.0,161.0,104.0,23.0,20.0,239.0,Bus
618,9008,MB,DO,1682.0,1663.0,1470.0,1285.0,1491.0,1644.0,1627,1551,862,890,900.0,964.0,687.0,500.0,397.0,338.0,349.0,Bus
619,9009,MB,DO,332.0,211.0,61.0,205.0,191.0,166.0,168,303,293,213,223.0,214.0,180.0,212.0,210.0,198.0,212.0,Bus
620,9010,MB,DO,113.0,61.0,108.0,111.0,70.0,86.0,88,260,258,250,156.0,122.0,112.0,121.0,170.0,155.0,163.0,Bus
621,9012,MB,DO,8.0,192.0,131.0,324.0,401.0,389.0,329,492,437,218,273.0,145.0,130.0,132.0,139.0,134.0,51.0,Bus
622,9012,VP,DO,0.0,0.0,,,,,,,,,,,,,,,,DemandResponse
623,9013,LR,DO,96.0,53.0,86.0,72.0,80.0,86.0,78,58,50,55,67.0,54.0,59.0,110.0,95.0,84.0,90.0,Rail
624,9013,MB,DO,5582.0,4067.0,3016.0,2917.0,3430.0,3346.0,2498,2232,2046,1732,1676.0,1448.0,1790.0,1864.0,1897.0,1785.0,1620.0,Bus
625,9014,MB,DO,2440.0,2313.0,2269.0,1377.0,3368.0,3647.0,3647,3647,3902,2215,2584.0,2082.0,2448.0,2229.0,2220.0,2055.0,2340.0,Bus
626,9015,CC,DO,102.0,0.0,0.0,0.0,0.0,0.0,89,113,185,381,104.0,80.0,63.0,54.0,57.0,0.0,273.0,Rail
627,9015,LR,DO,2143.0,1839.0,2174.0,2170.0,2998.0,3168.0,1142,2346,2461,2329,1382.0,1307.0,1539.0,1108.0,951.0,1094.0,1073.0,Rail
628,9015,MB,DO,4850.0,6214.0,3642.0,3458.0,2709.0,1928.0,1655,1035,954,977,2494.0,2539.0,1885.0,1923.0,2053.0,1934.0,1985.0,Bus
629,9015,TB,DO,4593.0,3168.0,2934.0,3855.0,3352.0,2769.0,3808,3627,3126,1756,2557.0,2126.0,1887.0,1809.0,1572.0,1063.0,929.0,Bus
630,9016,FB,DO,1.0,0.0,0.0,0.0,0.0,5.0,10,8,6,9,7.0,0.0,5.0,0.0,4.0,2.0,7.0,Other
631,9016,MB,DO,237.0,325.0,277.0,549.0,301.0,179.0,247,238,282,211,193.0,163.0,112.0,76.0,95.0,75.0,85.0,Bus
632,9017,MB,DO,13.0,8.0,2.0,5.0,4.0,9.0,103,126,73,63,60.0,45.0,34.0,20.0,35.0,35.0,58.0,Bus
633,9019,LR,DO,33.0,42.0,70.0,264.0,198.0,231.0,219,114,76,98,49.0,217.0,215.0,239.0,202.0,381.0,399.0,Rail
634,9019,MB,DO,1181.0,1047.0,1693.0,1530.0,1304.0,801.0,994,735,785,667,671.0,793.0,708.0,755.0,880.0,701.0,663.0,Bus
635,9020,MB,DO,223.0,260.0,383.0,208.0,228.0,316.0,315,180,334,363,532.0,427.0,350.0,384.0,411.0,44.0,74.0,Bus
636,9022,DR,DO,0.0,15.0,3.0,2.0,50.0,35.0,27,8,24,,,,,,,,,DemandResponse
637,9022,MB,DO,20.0,1.0,14.0,8.0,256.0,334.0,312,447,398,459,375.0,328.0,14.0,247.0,163.0,215.0,137.0,Bus
638,9023,MB,DO,1505.0,514.0,461.0,561.0,699.0,1139.0,1339,1396,1481,1364,1820.0,1751.0,1481.0,1559.0,1416.0,1397.0,1845.0,Bus
639,9024,DR,DO,0.0,0.0,,,,,,,,,,,,,,,,DemandResponse
640,9026,MB,DO,3533.0,1178.0,1067.0,487.0,354.0,533.0,1391,1518,1858,1239,957.0,879.0,814.0,830.0,1067.0,1089.0,970.0,Bus
641,9027,MB,DO,809.0,789.0,870.0,812.0,903.0,740.0,752,859,833,518,509.0,409.0,468.0,506.0,642.0,372.0,226.0,Bus
642,9029,MB,DO,1322.0,1759.0,1313.0,1827.0,1769.0,1991.0,1865,1033,542,703,155.0,285.0,521.0,656.0,512.0,385.0,314.0,Bus
643,9030,MB,DO,589.0,631.0,546.0,475.0,494.0,416.0,388,378,310,,,,,,,,,Bus
644,9031,MB,DO,273.0,313.0,357.0,423.0,385.0,574.0,475,497,430,415,361.0,326.0,195.0,97.0,179.0,182.0,238.0,Bus
645,9032,MB,DO,884.0,,,,,,,,,,,,,,,,,Bus
646,9033,DR,DO,12.0,19.0,22.0,38.0,47.0,93.0,77,73,44,45,48.0,82.0,135.0,50.0,27.0,25.0,59.0,DemandResponse
647,9033,MB,DO,4685.0,4430.0,3850.0,1152.0,1331.0,1167.0,1134,1197,1272,1339,1123.0,1194.0,1067.0,752.0,905.0,922.0,1102.0,Bus
648,9034,DR,DO,13.0,11.0,15.0,16.0,25.0,9.0,22,16,16,24,23.0,48.0,24.0,18.0,25.0,37.0,28.0,DemandResponse
649,9034,MB,DO,3.0,2.0,3.0,3.0,5.0,2.0,4,2,11,2,5.0,13.0,11.0,2.0,8.0,9.0,9.0,Bus
650,9035,MB,DO,210.0,198.0,208.0,235.0,159.0,172.0,175,201,167,103,110.0,108.0,175.0,166.0,123.0,112.0,145.0,Bus
651,9036,MB,DO,2616.0,3003.0,2727.0,2388.0,2379.0,2166.0,1892,2028,1538,1060,918.0,1047.0,992.0,1144.0,1208.0,737.0,781.0,Bus
652,9039,MB,DO,34.0,31.0,19.0,27.0,56.0,33.0,23,21,45,26,41.0,16.0,,21.0,14.0,18.0,16.0,Bus
653,9041,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,DemandResponse
654,9041,MB,DO,152.0,168.0,26.0,605.0,603.0,589.0,316,269,91,54,63.0,29.0,0.0,46.0,56.0,36.0,33.0,Bus
655,9042,MB,DO,3.0,8.0,6.0,16.0,12.0,6.0,18,3,153,120,193.0,336.0,399.0,394.0,334.0,364.0,380.0,Bus
656,9043,DR,DO,5.0,7.0,1.0,1.0,7.0,1.0,3,11,4,2,3.0,,0.0,0.0,0.0,0.0,0.0,DemandResponse
657,9043,MB,DO,3.0,6.0,14.0,25.0,27.0,12.0,20,30,19,10,11.0,,1.0,0.0,0.0,0.0,0.0,Bus
658,9050,DR,DO,34.0,34.0,13.0,36.0,29.0,37.0,42,62,32,,,,,,,,,DemandResponse
659,9050,MB,DO,41.0,48.0,32.0,65.0,69.0,138.0,132,199,150,,,,,,,,,Bus
660,9054,LR,DO,18.0,1.0,2.0,3.0,0.0,,,,,,,,,,,,,Rail
661,9062,MB,DO,426.0,266.0,264.0,264.0,326.0,142.0,111,285,304,3,144.0,191.0,215.0,188.0,226.0,209.0,185.0,Bus
662,9078,MB,DO,249.0,191.0,168.0,166.0,154.0,182.0,171,162,125,111,84.0,107.0,125.0,83.0,93.0,114.0,111.0,Bus
663,9079,DR,DO,19.0,3.0,3.0,4.0,5.0,4.0,4,2,14,7,3.0,7.0,5.0,28.0,72.0,67.0,55.0,DemandResponse
664,9079,MB,DO,77.0,10.0,16.0,37.0,43.0,15.0,108,21,48,29,23.0,31.0,33.0,113.0,258.0,373.0,508.0,Bus
665,9086,DR,DO,22.0,41.0,23.0,20.0,17.0,15.0,90,93,88,26,28.0,15.0,21.0,13.0,12.0,10.0,8.0,DemandResponse
666,9119,JT,DO,0.0,10.0,2.0,3.0,,,,,,,,,,,,,,DemandResponse
667,9119,MB,DO,14.0,5.0,6.0,7.0,13.0,13.0,15,15,16,26,31.0,25.0,25.0,37.0,71.0,90.0,93.0,Bus
668,9135,DR,DO,5.0,3.0,3.0,3.0,5.0,,,,,,,,,,,,,DemandResponse
669,9137,DR,DO,0.0,0.0,0.0,0.0,1.0,0.0,0,                ,0,2,1.0,,,,,,,DemandResponse
670,9140,DR,DO,2.0,3.0,2.0,3.0,4.0,3.0,4,5,6,4,3.0,6.0,3.0,6.0,5.0,4.0,5.0,DemandResponse
671,9142,MB,DO,8.0,11.0,10.0,34.0,11.0,21.0,28,21,41,29,45.0,67.0,43.0,54.0,81.0,48.0,57.0,Bus
672,9154,HR,DO,624.0,737.0,363.0,518.0,314.0,362.0,109,112,114,108,133.0,94.0,75.0,65.0,57.0,65.0,97.0,Rail
673,9154,LR,DO,1317.0,1156.0,504.0,566.0,353.0,316.0,239,476,560,533,560.0,625.0,574.0,464.0,504.0,660.0,623.0,Rail
674,9154,MB,DO,19856.0,15675.0,13841.0,23407.0,13220.0,12738.0,15213,12783,11518,9773,8209.0,7934.0,7705.0,6592.0,5706.0,5506.0,7062.0,Bus
675,9169,VP,DO,4.0,1.0,2.0,1.0,0.0,8.0,11,8,4,3,1.0,4.0,12.0,1.0,4.0,0.0,,DemandResponse
676,9176,VP,DO,53.0,30.0,35.0,36.0,31.0,41.0,29,19,24,0,,,,,,,,DemandResponse
677,9180,DR,DO,122.0,0.0,73.0,74.0,64.0,35.0,,,,,,,,,,,,DemandResponse
678,9180,MB,DO,67.0,0.0,55.0,67.0,51.0,64.0,,,,,,,,,,,,Bus
679,40,LR,DO,,0.0,0.0,0.0,0.0,0.0,0,14,22,13,108.0,84.0,75.0,81.0,78.0,87.0,81.0,Rail
680,1049,MB,DO,,0.0,0.0,4.0,1.0,4.0,2,0,1,1,12.0,1.0,3.0,1.0,0.0,,,Bus
681,1086,DR,DO,,0.0,0.0,0.0,0.0,0.0,0,0,1,4,1.0,,,7.0,2.0,4.0,0.0,DemandResponse
682,1086,MB,DO,,34.0,38.0,48.0,46.0,34.0,27,42,42,27,38.0,,,53.0,53.0,41.0,56.0,Bus
683,2180,MB,DO,,32.0,35.0,30.0,33.0,,,,,,,,,,,,,Bus
684,2181,MB,DO,,1.0,1.0,,,,                 ,,,,,,,,,,,Bus
685,2181,TR,DO,,1.0,1.0,,,,                 ,,,,,,,,,,,Other
686,3023,DR,DO,,0.0,2.0,0.0,0.0,0.0,8,8,15,41,32.0,32.0,41.0,10.0,16.0,13.0,12.0,DemandResponse
687,3023,MB,DO,,0.0,0.0,0.0,0.0,3.0,32,46,37,62,123.0,145.0,158.0,66.0,67.0,64.0,70.0,Bus
688,3055,DR,DO,,0.0,0.0,0.0,0.0,0.0,40,42,40,21,250.0,183.0,0.0,5.0,9.0,,,DemandResponse
689,3055,MB,DO,,0.0,0.0,0.0,0.0,0.0,15,10,4,6,60.0,16.0,0.0,7.0,2.0,,,Bus
690,3079,MB,DO,,9.0,9.0,8.0,12.0,10.0,59,72,79,78,,,,,,,,Bus
691,3085,DR,DO,,89.0,102.0,66.0,65.0,48.0,66,72,65,57,59.0,48.0,72.0,48.0,101.0,103.0,70.0,DemandResponse
692,3087,DR,DO,,2.0,,0.0,0.0,5.0,5,6,10,16,16.0,6.0,15.0,16.0,9.0,4.0,7.0,DemandResponse
693,3087,MB,DO,,4.0,,,,15.0,7,9,12,6,8.0,8.0,20.0,15.0,27.0,13.0,5.0,Bus
694,4004,VP,DO,,0.0,,,,,,,,,,,,,,,,DemandResponse
695,4025,FB,DO,,0.0,0.0,0.0,0.0,0.0,4,2,1,2,,0.0,4.0,6.0,5.0,5.0,4.0,Other
696,4041,LR,DO,,37.0,9.0,7.0,4.0,6.0,3,19,48,,,,,,,,,Rail
697,4043,DR,DO,,94.0,93.0,109.0,93.0,52.0,16,13,10,62,47.0,22.0,25.0,16.0,8.0,10.0,19.0,DemandResponse
698,4045,DR,DO,,1.0,0.0,1.0,13.0,34.0,8,2,6,,,,,,,,,DemandResponse
699,4045,MB,DO,,5.0,9.0,18.0,20.0,32.0,30,24,62,,,,,,,,,Bus
700,4108,DR,DO,,0.0,1.0,2.0,3.0,2.0,1,2,3,8,1.0,1.0,37.0,6.0,11.0,10.0,6.0,DemandResponse
701,4111,DR,DO,,0.0,,,0.0,0.0,3,0,0,,,,,,,,,DemandResponse
702,4135,VP,DO,,18.0,0.0,2.0,0.0,1.0,3,12,0,,,,,,,,,DemandResponse
703,4142,MB,DO,,0.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,Bus
704,5103,DR,DO,,0.0,0.0,,0.0,0.0,0,0,0,5,0.0,6.0,0.0,0.0,0.0,6.0,,DemandResponse
705,6056,VP,DO,,3.0,0.0,0.0,0.0,0.0,26,30,33,36,37.0,9.0,21.0,1.0,,,,DemandResponse
706,6090,DR,DO,,0.0,0.0,0.0,14.0,11.0,38,3,12,,,,,0.0,1.0,2.0,2.0,DemandResponse
707,6090,MB,DO,,0.0,0.0,0.0,20.0,19.0,23,34,45,,,,,13.0,13.0,40.0,23.0,Bus
708,6092,DR,DO,,443.0,403.0,541.0,654.0,,,,,,,,,,,,,DemandResponse
709,8025,DR,DO,,700.0,0.0,8.0,32.0,2.0,13,6,3,3,4.0,3.0,3.0,3.0,5.0,0.0,1.0,DemandResponse
710,8025,MB,DO,,500.0,2.0,5.0,85.0,16.0,28,10,6,16,6.0,10.0,7.0,5.0,16.0,10.0,21.0,Bus
711,9012,DR,DO,,20.0,23.0,149.0,117.0,126.0,50,54,23,2,,,,,,,,DemandResponse
712,43,DR,DO,,,68.0,3.0,1.0,3.0,9,5,14,11,19.0,7.0,15.0,23.0,11.0,12.0,12.0,DemandResponse
713,43,MB,DO,,,19.0,10.0,1.0,58.0,74,58,80,86,119.0,89.0,150.0,190.0,281.0,207.0,152.0,Bus
714,44,DR,DO,,,7.0,12.0,9.0,6.0,8,5,2,3,3.0,2.0,2.0,7.0,4.0,2.0,5.0,DemandResponse
715,44,MB,DO,,,21.0,25.0,41.0,30.0,33,28,17,19,18.0,15.0,16.0,12.0,13.0,29.0,20.0,Bus
716,44,VP,DO,,,2.0,1.0,2.0,2.0,0,1,1,3,0.0,1.0,0.0,1.0,1.0,3.0,6.0,DemandResponse
717,45,DR,DO,,,1.0,7.0,1.0,0.0,0,3,12,7,,,,,,,,DemandResponse
718,45,MB,DO,,,6.0,6.0,6.0,7.0,1,36,6,33,,,,,,,,Bus
719,1066,VP,DO,,,0.0,0.0,0.0,0.0,0,,,,,,,,,,,DemandResponse
720,2137,MB,DO,,,7.0,6.0,8.0,6.0,7,4,4,5,,,,,,,,Bus
721,2182,DR,DO,,,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,DemandResponse
722,2183,DR,DO,,,0.0,,0.0,0.0,0,0,0,2,1.0,,,,,,,DemandResponse
723,3009,DR,DO,,,2.0,4.0,1.0,1.0,6,10,42,,,,,,,,,DemandResponse
724,3042,DR,DO,,,2.0,1.0,0.0,1.0,2,2,1,,,,,,,,,DemandResponse
725,4042,DR,DO,,,83.0,22.0,36.0,22.0,11,37,27,6,4.0,37.0,106.0,78.0,189.0,109.0,9.0,DemandResponse
726,4042,MB,DO,,,1401.0,840.0,1141.0,1246.0,1069,1078,1021,876,788.0,967.0,391.0,576.0,1136.0,749.0,350.0,Bus
727,4073,DR,DO,,,99.0,26.0,42.0,37.0,30,49,109,,,,,,,,,DemandResponse
728,4073,MB,DO,,,31.0,13.0,19.0,23.0,29,,,,,,,,,,,Bus
729,4148,DR,DO,,,5.0,2.0,1.0,1.0,0,1,21,19,19.0,20.0,0.0,,,,,DemandResponse
730,5027,LR,DO,,,36.0,0.0,4.0,3.0,29,97,101,104,65.0,80.0,139.0,179.0,182.0,98.0,108.0,Rail
731,5045,DR,DO,,,0.0,3.0,2.0,3.0,2,3,4,61,74.0,66.0,61.0,66.0,51.0,55.0,46.0,DemandResponse
732,5171,MB,DO,,,2.0,3.0,4.0,3.0,6,32,8,5,,,,,,,,Bus
733,6008,LR,DO,,,11.0,5.0,11.0,16.0,4,8,19,8,8.0,17.0,28.0,28.0,33.0,29.0,20.0,Rail
734,6033,LR,DO,,,0.0,6.0,8.0,9.0,4,3,6,4,,,,,,,,Rail
735,6094,DR,DO,,,0.0,0.0,0.0,0.0,0,0,3,,,,,,,,,DemandResponse
736,6094,MB,DO,,,8.0,12.0,20.0,29.0,23,17,35,,,,,,,,,Bus
737,6095,DR,DO,,,5.0,5.0,3.0,4.0,11,23,35,31,44.0,22.0,15.0,,,,,DemandResponse
738,6095,MB,DO,,,16.0,8.0,2.0,5.0,25,21,37,36,47.0,19.0,26.0,,,,,Bus
739,6097,DR,DO,,,0.0,1.0,3.0,2.0,0,0,0,27,8.0,,,,,,,DemandResponse
740,6097,MB,DO,,,20.0,30.0,51.0,70.0,101,3,3,137,9.0,,,,,,,Bus
741,7011,DR,DO,,,,,0.0,12.0,12,17,2,,,,,,,,,DemandResponse
742,8012,DR,DO,,,0.0,0.0,0.0,0.0,0,3,1,0,3.0,1.0,2.0,1.0,5.0,4.0,1.0,DemandResponse
743,9132,DR,DO,,,121.0,128.0,132.0,187.0,178,142,,,,,,,,,,DemandResponse
744,1116,MB,DO,,,,2.0,1.0,10.0,1,0,,,,,,,,,,Bus
745,2188,MB,DO,,,,6003.0,16700.0,10510.0,8072,7570,7266,7395,5071.0,4544.0,4879.0,4543.0,3834.0,3424.0,3169.0,Bus
746,3089,DR,DO,,,,5.0,7.0,3.0,7,2,2,,,,,,,,,DemandResponse
747,3089,MB,DO,,,,46.0,64.0,89.0,72,133,127,,,,,,,,,Bus
748,3091,DR,DO,,,,0.0,2.0,0.0,1,16,1,3,9.0,11.0,17.0,15.0,5.0,22.0,52.0,DemandResponse
749,3091,MB,DO,,,,3.0,10.0,8.0,13,94,131,188,127.0,205.0,168.0,120.0,136.0,155.0,173.0,Bus
750,3094,DR,DO,,,,0.0,2.0,0.0,2,6,6,4,8.0,8.0,0.0,6.0,3.0,11.0,3.0,DemandResponse
751,3094,MB,DO,,,,36.0,6.0,32.0,46,96,69,37,16.0,17.0,6.0,54.0,75.0,75.0,84.0,Bus
752,4008,LR,DO,,,,5.0,4.0,,19,80,76,71,89.0,86.0,111.0,95.0,106.0,141.0,272.0,Rail
753,4028,DR,DO,,,,19.0,14.0,11.0,59,41,33,37,36.0,31.0,26.0,40.0,30.0,24.0,18.0,DemandResponse
754,5035,VP,DO,,,,0.0,0.0,0.0,                 ,0,0,28,0.0,1.0,,,,,,DemandResponse
755,5174,MB,DO,,,,2.0,8.0,11.0,21,28,27,12,11.0,,,,,,,Bus
756,6096,DR,DO,,,,15.0,21.0,11.0,18,20,25,,,,,,,,,DemandResponse
757,6096,MB,DO,,,,106.0,109.0,120.0,86,90,109,,,,,,,,,Bus
758,7030,MB,DO,,,,1.0,1.0,0.0,2,22,23,18,16.0,14.0,12.0,10.0,12.0,14.0,11.0,Bus
759,7043,DR,DO,,,,12.0,2.0,0.0,1,1,4,,,,,,,,,DemandResponse
760,7043,MB,DO,,,,120.0,3.0,5.0,3,4,5,,,,,,,,,Bus
761,8013,DR,DO,,,,5.0,,,,,,,,,,,,,,DemandResponse
762,9006,DR,DO,,,,0.0,0.0,6.0,19,8,19,27,2.0,6.0,19.0,6.0,2.0,3.0,21.0,DemandResponse
763,9196,MB,DO,,,,22.0,30.0,22.0,13,10,25,18,24.0,21.0,28.0,21.0,13.0,34.0,25.0,Bus
764,42,DR,DO,,,,,54.0,,,22,21,,,,,,,,,DemandResponse
765,49,VP,DO,,,,,2.0,4.0,7,4,4,1,2.0,0.0,2.0,4.0,,,,DemandResponse
766,2185,DR,DO,,,,,7.0,12.0,26,30,32,37,40.0,47.0,0.0,13.0,,,,DemandResponse
767,2185,MB,DO,,,,,88.0,58.0,122,113,120,132,118.0,98.0,20.0,55.0,,,,Bus
768,2187,MB,DO,,,,,0.0,0.0,                 ,0,1,,,,,,,,,Bus
769,3041,DR,DO,,,,,0.0,1.0,0,33,7,,,,,,,,,DemandResponse
770,3041,MB,DO,,,,,1.0,0.0,0,21,9,,,,,,,,,Bus
771,3095,DR,DO,,,,,7.0,5.0,4,5,4,3,5.0,4.0,0.0,7.0,1.0,2.0,1.0,DemandResponse
772,3095,MB,DO,,,,,17.0,11.0,13,10,12,13,7.0,8.0,4.0,7.0,2.0,8.0,8.0,Bus
773,3096,DR,DO,,,,,57.0,167.0,113,335,248,72,62.0,102.0,133.0,127.0,79.0,95.0,93.0,DemandResponse
774,3096,MB,DO,,,,,166.0,274.0,239,478,359,139,121.0,134.0,218.0,205.0,262.0,196.0,115.0,Bus
775,4113,MB,DO,,,,,0.0,0.0,0,0,4,3,,,,,,,,Bus
776,4152,VP,DO,,,,,0.0,28.0,7,1,1,1,1.0,10.0,3.0,0.0,0.0,0.0,,DemandResponse
777,4153,VP,DO,,,,,0.0,4.0,7,7,3,1,3.0,2.0,3.0,4.0,2.0,0.0,,DemandResponse
778,5006,DR,DO,,,,,0.0,0.0,                 ,                ,                ,0,4.0,1.0,5.0,1.0,7.0,1.0,1.0,DemandResponse
779,5033,VP,DO,,,,,,0.0,1,0,0,0,1.0,,1.0,1.0,1.0,0.0,1.0,DemandResponse
780,5167,DR,DO,,,,,6.0,10.0,2,1,2,0,2.0,0.0,,0.0,2.0,0.0,,DemandResponse
781,6051,VP,DO,,,,,0.0,0.0,0,0,0,,,,,,,,,DemandResponse
782,40,MB,DO,,,,,,804.0,522,588,622,,,,,,,,,Bus
783,43,VP,DO,,,,,,,0,                ,,,,,,,,,,DemandResponse
784,1063,MB,DO,,,,,,11.0,13,62,75,,,10.0,3.0,8.0,6.0,5.0,,Bus
785,1087,DR,DO,,,,,,6.0,1,2,,,,,,,,,,DemandResponse
786,1087,MB,DO,,,,,,21.0,17,26,,,,,,,,,,Bus
787,1110,VP,DO,,,,,,0.0,0,0,0,,,,,,,,,DemandResponse
788,2189,FB,DO,,,,,,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
789,2190,FB,DO,,,,,,0.0,0,0,0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
790,3006,DR,DO,,,,,,0.0,8,250,464,478,207.0,,,,,,,DemandResponse
791,4159,VP,DO,,,,,,2.0,1,0,0,4,,,,,,,,DemandResponse
792,5033,DR,DO,,,,,,5.0,                 ,0,,,,,,,,,,DemandResponse
793,5088,DR,DO,,,,,,3.0,9,23,17,24,27.0,6.0,1.0,0.0,0.0,,,DemandResponse
794,5161,MB,DO,,,,,,0.0,23,23,23,50,,,,,,,,Bus
795,5166,MB,DO,,,,,,0.0,0,2,2,15,15.0,13.0,7.0,11.0,9.0,11.0,3.0,Bus
796,5179,DR,DO,,,,,,4.0,11,13,15,12,6.0,12.0,4.0,8.0,10.0,7.0,,DemandResponse
797,5180,DR,DO,,,,,,0.0,0,2,30,41,,,,,,,,DemandResponse
798,5181,DR,DO,,,,,,37.0,44,48,49,,,,,,,,,DemandResponse
799,6077,DR,DO,,,,,,0.0,0,0,34,113,11.0,15.0,14.0,4.0,4.0,2.0,3.0,DemandResponse
800,6101,DR,DO,,,,,,2.0,13,4,18,19,10.0,6.0,8.0,6.0,17.0,8.0,12.0,DemandResponse
801,6101,MB,DO,,,,,,118.0,15,10,32,209,126.0,128.0,253.0,216.0,248.0,153.0,314.0,Bus
802,6102,DR,DO,,,,,,73.0,33,37,18,31,22.0,28.0,16.0,3.0,8.0,36.0,8.0,DemandResponse
803,6102,MB,DO,,,,,,80.0,59,67,62,60,15.0,14.0,35.0,8.0,2.0,34.0,10.0,Bus
804,6107,DR,DO,,,,,,197.0,97,51,61,45,27.0,53.0,53.0,,,,,DemandResponse
805,9026,LR,DO,,,,,,35.0,19,25,26,23,16.0,24.0,18.0,407.0,466.0,498.0,408.0,Rail
806,9032,DR,DO,,,,,,110.0,110,52,68,42,96.0,69.0,,,,,,DemandResponse
807,9200,VP,DO,,,,,,0.0,0,0,0,0,,,,,,,,DemandResponse
808,1,DR,PT,,,,,,,                 ,213,66,40,55.0,26.0,34.0,53.0,70.0,70.0,87.0,DemandResponse
809,1,MB,PT,,,,,,,                 ,12,23,19,23.0,33.0,96.0,43.0,25.0,27.0,32.0,Bus
810,2,DR,PT,,,,,,,                 ,227,293,288,280.0,26.0,89.0,148.0,274.0,135.0,96.0,DemandResponse
811,3,DR,PT,,,,,,,                 ,24,30,51,15.0,118.0,73.0,22.0,32.0,18.0,11.0,DemandResponse
812,6,DR,PT,,,,,,,0,6,3,2,11.0,22.0,32.0,47.0,46.0,73.0,76.0,DemandResponse
813,7,DR,PT,,,,,,,                 ,6,21,21,14.0,15.0,28.0,17.0,30.0,18.0,8.0,DemandResponse
814,7,VP,PT,,,,,,,                 ,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,DemandResponse
815,8,DR,PT,,,,,,,                 ,730,177,219,253.0,218.0,277.0,244.0,209.0,161.0,141.0,DemandResponse
816,11,DR,PT,,,,,,,                 ,0,0,,,,,,,,8.0,DemandResponse
817,11,MB,PT,,,,,,,                 ,23,4,,,,,,,,30.0,Bus
818,12,DR,PT,,,,,,,17,18,10,13,8.0,19.0,19.0,15.0,15.0,5.0,12.0,DemandResponse
819,16,DR,PT,,,,,,,1,5,3,8,0.0,8.0,20.0,11.0,11.0,18.0,8.0,DemandResponse
820,18,DR,PT,,,,,,,                 ,7,                ,5,6.0,1.0,0.0,2.0,5.0,9.0,6.0,DemandResponse
821,20,FB,PT,,,,,,,                 ,1,3,2,,7.0,12.0,2.0,4.0,1.0,1.0,Other
822,21,DR,PT,,,,,,,0,0,,,,,,,,,,DemandResponse
