,Geography,Population_Estimate,DateTime,Year
3059,"Palm Bay-Melbourne-Titusville, FL Metro Area",543376.0,2010-04-01,2010
3060,"Pensacola-Ferry Pass-Brent, FL Metro Area",448991.0,2010-04-01,2010
3061,"Peoria, IL Metro Area",379186.0,2010-04-01,2010
3062,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5965343.0,2010-04-01,2010
3063,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4192887.0,2010-04-01,2010
3064,"Pine Bluff, AR Metro Area",100258.0,2010-04-01,2010
3065,"Pittsburgh, PA Metro Area",2356285.0,2010-04-01,2010
3066,"Pittsfield, MA Metro Area",131219.0,2010-04-01,2010
3067,"Pocatello, ID Metro Area",82839.0,2010-04-01,2010
3068,"Port St. Lucie, FL Metro Area",424107.0,2010-04-01,2010
3069,"Prescott, AZ Metro Area",211033.0,2010-04-01,2010
3070,"Provo-Orem, UT Metro Area",526810.0,2010-04-01,2010
3071,"Pueblo, CO Metro Area",159063.0,2010-04-01,2010
3072,"Punta Gorda, FL Metro Area",159978.0,2010-04-01,2010
3073,"Racine, WI Metro Area",195408.0,2010-04-01,2010
3074,"Rapid City, SD Metro Area",134598.0,2010-04-01,2010
3075,"Reading, PA Metro Area",411442.0,2010-04-01,2010
3076,"Redding, CA Metro Area",177223.0,2010-04-01,2010
3077,"Richmond, VA Metro Area",1208101.0,2010-04-01,2010
3078,"Riverside-San Bernardino-Ontario, CA Metro Area",4224851.0,2010-04-01,2010
3079,"Roanoke, VA Metro Area",308707.0,2010-04-01,2010
3080,"Rochester, MN Metro Area",206877.0,2010-04-01,2010
3081,"Rochester, NY Metro Area",1079671.0,2010-04-01,2010
3082,"Rockford, IL Metro Area",349431.0,2010-04-01,2010
3083,"Rocky Mount, NC Metro Area",152392.0,2010-04-01,2010
3084,"Rome, GA Metro Area",96317.0,2010-04-01,2010
3085,"St. Cloud, MN Metro Area",189093.0,2010-04-01,2010
3086,"St. George, UT Metro Area",138115.0,2010-04-01,2010
3087,"St. Joseph, MO-KS Metro Area",127329.0,2010-04-01,2010
3088,"St. Louis, MO-IL Metro Area",2787701.0,2010-04-01,2010
3089,"Salem, OR Metro Area",390738.0,2010-04-01,2010
3090,"Salinas, CA Metro Area",415057.0,2010-04-01,2010
3091,"Salt Lake City, UT Metro Area",1087873.0,2010-04-01,2010
3092,"San Angelo, TX Metro Area",111823.0,2010-04-01,2010
3093,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1836911.0,2010-04-01,2010
3094,"Santa Cruz-Watsonville, CA Metro Area",262382.0,2010-04-01,2010
3095,"Santa Fe, NM Metro Area",144170.0,2010-04-01,2010
3096,"Savannah, GA Metro Area",347611.0,2010-04-01,2010
3097,"Seattle-Tacoma-Bellevue, WA Metro Area",3439809.0,2010-04-01,2010
3098,"Sebastian-Vero Beach, FL Metro Area",138028.0,2010-04-01,2010
3099,"Sheboygan, WI Metro Area",115507.0,2010-04-01,2010
3100,"Sherman-Denison, TX Metro Area",120877.0,2010-04-01,2010
3101,"Shreveport-Bossier City, LA Metro Area",439811.0,2010-04-01,2010
3102,"Sioux City, IA-NE-SD Metro Area",168563.0,2010-04-01,2010
3103,"Sioux Falls, SD Metro Area",228261.0,2010-04-01,2010
3104,"South Bend-Mishawaka, IN-MI Metro Area",319224.0,2010-04-01,2010
3105,"Spartanburg, SC Metro Area",313268.0,2010-04-01,2010
3106,"Springfield, IL Metro Area",210170.0,2010-04-01,2010
3107,"Springfield, MA Metro Area",621570.0,2010-04-01,2010
3108,"Springfield, MO Metro Area",436712.0,2010-04-01,2010
3109,"Springfield, OH Metro Area",138333.0,2010-04-01,2010
3110,"State College, PA Metro Area",153990.0,2010-04-01,2010
3111,"Sumter, SC Metro Area",107456.0,2010-04-01,2010
3112,"Syracuse, NY Metro Area",662577.0,2010-04-01,2010
3113,"Tallahassee, FL Metro Area",367413.0,2010-04-01,2010
3114,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2783243.0,2010-04-01,2010
3115,"Terre Haute, IN Metro Area",172425.0,2010-04-01,2010
3116,"Toledo, OH Metro Area",610001.0,2010-04-01,2010
3117,"Topeka, KS Metro Area",233870.0,2010-04-01,2010
3118,"Tucson, AZ Metro Area",980263.0,2010-04-01,2010
3119,"Tulsa, OK Metro Area",937478.0,2010-04-01,2010
3120,"Tuscaloosa, AL Metro Area",230162.0,2010-04-01,2010
3121,"Tyler, TX Metro Area",209714.0,2010-04-01,2010
3122,"Utica-Rome, NY Metro Area",299397.0,2010-04-01,2010
3123,"Valdosta, GA Metro Area",139588.0,2010-04-01,2010
3124,"Vallejo-Fairfield, CA Metro Area",413344.0,2010-04-01,2010
3125,"Victoria, TX Metro Area",94003.0,2010-04-01,2010
3126,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1676822.0,2010-04-01,2010
3127,"Visalia-Porterville, CA Metro Area",442179.0,2010-04-01,2010
3128,"Waco, TX Metro Area",252772.0,2010-04-01,2010
3129,"Warner Robins, GA Metro Area",179605.0,2010-04-01,2010
3130,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5636232.0,2010-04-01,2010
3131,"Waterloo-Cedar Falls, IA Metro Area",167819.0,2010-04-01,2010
3132,"Wausau, WI Metro Area",134063.0,2010-04-01,2010
3133,"Weirton-Steubenville, WV-OH Metro Area",124454.0,2010-04-01,2010
3134,"Wheeling, WV-OH Metro Area",147950.0,2010-04-01,2010
3135,"Wichita, KS Metro Area",630919.0,2010-04-01,2010
3136,"Wichita Falls, TX Metro Area",151306.0,2010-04-01,2010
3137,"Williamsport, PA Metro Area",116111.0,2010-04-01,2010
3138,"Wilmington, NC Metro Area",254884.0,2010-04-01,2010
3139,"Winchester, VA-WV Metro Area",128472.0,2010-04-01,2010
3140,"Winston-Salem, NC Metro Area",640595.0,2010-04-01,2010
3141,"Yakima, WA Metro Area",243231.0,2010-04-01,2010
3142,"York-Hanover, PA Metro Area",434972.0,2010-04-01,2010
3143,"Youngstown-Warren-Boardman, OH-PA Metro Area",565773.0,2010-04-01,2010
3144,"Yuba City, CA Metro Area",166892.0,2010-04-01,2010
3145,"Yuma, AZ Metro Area",195751.0,2010-04-01,2010
3146,"Abilene, TX Metro Area",166616.0,2011-07-01,2011
3147,"Akron, OH Metro Area",703123.0,2011-07-01,2011
3148,"Albany, GA Metro Area",157853.0,2011-07-01,2011
3149,"Albany-Schenectady-Troy, NY Metro Area",872701.0,2011-07-01,2011
3150,"Albuquerque, NM Metro Area",897983.0,2011-07-01,2011
3151,"Alexandria, LA Metro Area",154378.0,2011-07-01,2011
3152,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",824863.0,2011-07-01,2011
3153,"Altoona, PA Metro Area",126959.0,2011-07-01,2011
3154,"Amarillo, TX Metro Area",255972.0,2011-07-01,2011
3155,"Ames, IA Metro Area",91125.0,2011-07-01,2011
3156,"Anchorage, AK Metro Area",387870.0,2011-07-01,2011
3157,"Ann Arbor, MI Metro Area",349676.0,2011-07-01,2011
3158,"Appleton, WI Metro Area",227521.0,2011-07-01,2011
3159,"Asheville, NC Metro Area",428073.0,2011-07-01,2011
3160,"Athens-Clarke County, GA Metro Area",194349.0,2011-07-01,2011
3161,"Atlantic City-Hammonton, NJ Metro Area",274606.0,2011-07-01,2011
3162,"Auburn-Opelika, AL Metro Area",144130.0,2011-07-01,2011
3163,"Augusta-Richmond County, GA-SC Metro Area",570596.0,2011-07-01,2011
3164,"Austin-Round Rock, TX Metro Area",1780605.0,2011-07-01,2011
3165,"Bakersfield, CA Metro Area",848140.0,2011-07-01,2011
3166,"Bangor, ME Metro Area",153749.0,2011-07-01,2011
3167,"Barnstable Town, MA Metro Area",215333.0,2011-07-01,2011
3168,"Baton Rouge, LA Metro Area",808240.0,2011-07-01,2011
3169,"Battle Creek, MI Metro Area",135096.0,2011-07-01,2011
3170,"Bay City, MI Metro Area",107409.0,2011-07-01,2011
3171,"Beaumont-Port Arthur, TX Metro Area",405409.0,2011-07-01,2011
3172,"Bellingham, WA Metro Area",203480.0,2011-07-01,2011
3173,"Billings, MT Metro Area",160666.0,2011-07-01,2011
3174,"Binghamton, NY Metro Area",250218.0,2011-07-01,2011
3175,"Birmingham-Hoover, AL Metro Area",1130493.0,2011-07-01,2011
3176,"Bismarck, ND Metro Area",117084.0,2011-07-01,2011
3177,"Blacksburg-Christiansburg-Radford, VA Metro Area",178821.0,2011-07-01,2011
3178,"Bloomington, IN Metro Area",161699.0,2011-07-01,2011
3179,"Bowling Green, KY Metro Area",160984.0,2011-07-01,2011
3180,"Bremerton-Silverdale, WA Metro Area",254281.0,2011-07-01,2011
3181,"Bridgeport-Stamford-Norwalk, CT Metro Area",927897.0,2011-07-01,2011
3182,"Brownsville-Harlingen, TX Metro Area",413291.0,2011-07-01,2011
3183,"Brunswick, GA Metro Area",112865.0,2011-07-01,2011
3184,"Burlington, NC Metro Area",152696.0,2011-07-01,2011
3185,"Burlington-South Burlington, VT Metro Area",213210.0,2011-07-01,2011
3186,"Canton-Massillon, OH Metro Area",403295.0,2011-07-01,2011
3187,"Cape Coral-Fort Myers, FL Metro Area",631031.0,2011-07-01,2011
3188,"Carson City, NV Metro Area",54679.0,2011-07-01,2011
3189,"Casper, WY Metro Area",76391.0,2011-07-01,2011
3190,"Cedar Rapids, IA Metro Area",260991.0,2011-07-01,2011
3191,"Champaign-Urbana, IL Metro Area",233729.0,2011-07-01,2011
3192,"Charleston, WV Metro Area",225895.0,2011-07-01,2011
3193,"Charlottesville, VA Metro Area",220810.0,2011-07-01,2011
3194,"Chattanooga, TN-GA Metro Area",533601.0,2011-07-01,2011
3195,"Cheyenne, WY Metro Area",92561.0,2011-07-01,2011
3196,"Chico, CA Metro Area",219952.0,2011-07-01,2011
3197,"Clarksville, TN-KY Metro Area",264193.0,2011-07-01,2011
3198,"Cleveland, TN Metro Area",116594.0,2011-07-01,2011
3199,"Coeur d'Alene, ID Metro Area",140919.0,2011-07-01,2011
3200,"College Station-Bryan, TX Metro Area",231396.0,2011-07-01,2011
3201,"Colorado Springs, CO Metro Area",660486.0,2011-07-01,2011
3202,"Columbia, MO Metro Area",166231.0,2011-07-01,2011
3203,"Columbia, SC Metro Area",776106.0,2011-07-01,2011
3204,"Columbus, GA-AL Metro Area",302346.0,2011-07-01,2011
3205,"Columbus, IN Metro Area",77614.0,2011-07-01,2011
3206,"Columbus, OH Metro Area",1926157.0,2011-07-01,2011
3207,"Corpus Christi, TX Metro Area",430920.0,2011-07-01,2011
3208,"Corvallis, OR Metro Area",86260.0,2011-07-01,2011
3209,"Cumberland, MD-WV Metro Area",102590.0,2011-07-01,2011
3210,"Dallas-Fort Worth-Arlington, TX Metro Area",6570598.0,2011-07-01,2011
3211,"Dalton, GA Metro Area",142280.0,2011-07-01,2011
3212,"Danville, IL Metro Area",81407.0,2011-07-01,2011
3213,"Davenport-Moline-Rock Island, IA-IL Metro Area",380675.0,2011-07-01,2011
3214,"Dayton, OH Metro Area",800755.0,2011-07-01,2011
3215,"Decatur, AL Metro Area",154062.0,2011-07-01,2011
3216,"Decatur, IL Metro Area",110671.0,2011-07-01,2011
3217,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",591886.0,2011-07-01,2011
3218,"Des Moines-West Des Moines, IA Metro Area",581642.0,2011-07-01,2011
3219,"Dothan, AL Metro Area",146606.0,2011-07-01,2011
3220,"Dover, DE Metro Area",165097.0,2011-07-01,2011
3221,"Dubuque, IA Metro Area",94580.0,2011-07-01,2011
3222,"Duluth, MN-WI Metro Area",279784.0,2011-07-01,2011
3223,"Durham-Chapel Hill, NC Metro Area",514980.0,2011-07-01,2011
3224,"Eau Claire, WI Metro Area",162868.0,2011-07-01,2011
3225,"El Centro, CA Metro Area",175813.0,2011-07-01,2011
3226,"Elkhart-Goshen, IN Metro Area",198267.0,2011-07-01,2011
3227,"Elmira, NY Metro Area",88893.0,2011-07-01,2011
3228,"El Paso, TX Metro Area",823628.0,2011-07-01,2011
3229,"Erie, PA Metro Area",281296.0,2011-07-01,2011
3230,"Evansville, IN-KY Metro Area",312676.0,2011-07-01,2011
3231,"Fairbanks, AK Metro Area",98104.0,2011-07-01,2011
3232,"Fargo, ND-MN Metro Area",213197.0,2011-07-01,2011
3233,"Farmington, NM Metro Area",129694.0,2011-07-01,2011
3234,"Fayetteville, NC Metro Area",379931.0,2011-07-01,2011
3235,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",475749.0,2011-07-01,2011
3236,"Flagstaff, AZ Metro Area",134269.0,2011-07-01,2011
3237,"Flint, MI Metro Area",421976.0,2011-07-01,2011
3238,"Florence, SC Metro Area",205790.0,2011-07-01,2011
3239,"Florence-Muscle Shoals, AL Metro Area",147141.0,2011-07-01,2011
3240,"Fond du Lac, WI Metro Area",101811.0,2011-07-01,2011
3241,"Fort Smith, AR-OK Metro Area",281349.0,2011-07-01,2011
3242,"Fort Wayne, IN Metro Area",420011.0,2011-07-01,2011
3243,"Fresno, CA Metro Area",939479.0,2011-07-01,2011
3244,"Gadsden, AL Metro Area",104358.0,2011-07-01,2011
3245,"Gainesville, FL Metro Area",266796.0,2011-07-01,2011
3246,"Gainesville, GA Metro Area",182271.0,2011-07-01,2011
3247,"Glens Falls, NY Metro Area",128807.0,2011-07-01,2011
3248,"Goldsboro, NC Metro Area",124040.0,2011-07-01,2011
3249,"Grand Forks, ND-MN Metro Area",98179.0,2011-07-01,2011
3250,"Grand Junction, CO Metro Area",147285.0,2011-07-01,2011
3251,"Grand Rapids-Wyoming, MI Metro Area",997545.0,2011-07-01,2011
3252,"Great Falls, MT Metro Area",81694.0,2011-07-01,2011
3253,"Green Bay, WI Metro Area",308594.0,2011-07-01,2011
3254,"Greensboro-High Point, NC Metro Area",730019.0,2011-07-01,2011
3255,"Greenville, NC Metro Area",170761.0,2011-07-01,2011
3256,"Hagerstown-Martinsburg, MD-WV Metro Area",254484.0,2011-07-01,2011
3257,"Hanford-Corcoran, CA Metro Area",151886.0,2011-07-01,2011
3258,"Harrisburg-Carlisle, PA Metro Area",552243.0,2011-07-01,2011
3259,"Harrisonburg, VA Metro Area",126782.0,2011-07-01,2011
3260,"Hartford-West Hartford-East Hartford, CT Metro Area",1215979.0,2011-07-01,2011
3261,"Hattiesburg, MS Metro Area",145306.0,2011-07-01,2011
3262,"Hickory-Lenoir-Morganton, NC Metro Area",364479.0,2011-07-01,2011
3263,"Hot Springs, AR Metro Area",96852.0,2011-07-01,2011
3264,"Huntington-Ashland, WV-KY-OH Metro Area",365024.0,2011-07-01,2011
3265,"Huntsville, AL Metro Area",425069.0,2011-07-01,2011
3266,"Idaho Falls, ID Metro Area",134950.0,2011-07-01,2011
3267,"Iowa City, IA Metro Area",155888.0,2011-07-01,2011
3268,"Ithaca, NY Metro Area",101801.0,2011-07-01,2011
3269,"Jackson, MI Metro Area",159656.0,2011-07-01,2011
3270,"Jackson, MS Metro Area",574272.0,2011-07-01,2011
3271,"Jackson, TN Metro Area",129735.0,2011-07-01,2011
3272,"Jacksonville, FL Metro Area",1361845.0,2011-07-01,2011
3273,"Jacksonville, NC Metro Area",184962.0,2011-07-01,2011
3274,"Jefferson City, MO Metro Area",150368.0,2011-07-01,2011
3275,"Johnson City, TN Metro Area",199531.0,2011-07-01,2011
3276,"Johnstown, PA Metro Area",142551.0,2011-07-01,2011
3277,"Jonesboro, AR Metro Area",122837.0,2011-07-01,2011
3278,"Joplin, MO Metro Area",173828.0,2011-07-01,2011
3279,"Kalamazoo-Portage, MI Metro Area",328503.0,2011-07-01,2011
3280,"Kansas City, MO-KS Metro Area",2025319.0,2011-07-01,2011
3281,"Kingsport-Bristol-Bristol, TN-VA Metro Area",308991.0,2011-07-01,2011
3282,"Kingston, NY Metro Area",182430.0,2011-07-01,2011
3283,"Knoxville, TN Metro Area",843119.0,2011-07-01,2011
3284,"Kokomo, IN Metro Area",82791.0,2011-07-01,2011
3285,"Lafayette, LA Metro Area",470885.0,2011-07-01,2011
3286,"Lake Charles, LA Metro Area",200509.0,2011-07-01,2011
3287,"Lake Havasu City-Kingman, AZ Metro Area",202801.0,2011-07-01,2011
3288,"Lakeland-Winter Haven, FL Metro Area",609943.0,2011-07-01,2011
3289,"Lancaster, PA Metro Area",523906.0,2011-07-01,2011
3290,"Lansing-East Lansing, MI Metro Area",466566.0,2011-07-01,2011
3291,"Laredo, TX Metro Area",255981.0,2011-07-01,2011
3292,"Las Cruces, NM Metro Area",213127.0,2011-07-01,2011
3293,"Lawrence, KS Metro Area",112462.0,2011-07-01,2011
3294,"Lawton, OK Metro Area",132263.0,2011-07-01,2011
3295,"Lebanon, PA Metro Area",134490.0,2011-07-01,2011
3296,"Lewiston, ID-WA Metro Area",61400.0,2011-07-01,2011
3297,"Lewiston-Auburn, ME Metro Area",107426.0,2011-07-01,2011
3298,"Lexington-Fayette, KY Metro Area",478989.0,2011-07-01,2011
3299,"Lima, OH Metro Area",105976.0,2011-07-01,2011
3300,"Lincoln, NE Metro Area",306587.0,2011-07-01,2011
3301,"Little Rock-North Little Rock-Conway, AR Metro Area",710612.0,2011-07-01,2011
3302,"Logan, UT-ID Metro Area",127583.0,2011-07-01,2011
3303,"Longview, TX Metro Area",216084.0,2011-07-01,2011
3304,"Longview, WA Metro Area",102299.0,2011-07-01,2011
3305,"Louisville/Jefferson County, KY-IN Metro Area",1244645.0,2011-07-01,2011
3306,"Lubbock, TX Metro Area",295323.0,2011-07-01,2011
3307,"Lynchburg, VA Metro Area",254176.0,2011-07-01,2011
3308,"Madison, WI Metro Area",613078.0,2011-07-01,2011
3309,"Manchester-Nashua, NH Metro Area",402492.0,2011-07-01,2011
3310,"Manhattan, KS Metro Area",95443.0,2011-07-01,2011
3311,"Mankato-North Mankato, MN Metro Area",97311.0,2011-07-01,2011
3312,"Mansfield, OH Metro Area",123128.0,2011-07-01,2011
3313,"McAllen-Edinburg-Mission, TX Metro Area",795741.0,2011-07-01,2011
3314,"Medford, OR Metro Area",204738.0,2011-07-01,2011
3315,"Memphis, TN-MS-AR Metro Area",1332647.0,2011-07-01,2011
3316,"Merced, CA Metro Area",259333.0,2011-07-01,2011
3317,"Michigan City-La Porte, IN Metro Area",111299.0,2011-07-01,2011
3318,"Midland, TX Metro Area",145112.0,2011-07-01,2011
3319,"Milwaukee-Waukesha-West Allis, WI Metro Area",1561175.0,2011-07-01,2011
3320,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3388292.0,2011-07-01,2011
3321,"Missoula, MT Metro Area",110231.0,2011-07-01,2011
3322,"Mobile, AL Metro Area",413242.0,2011-07-01,2011
3323,"Modesto, CA Metro Area",517614.0,2011-07-01,2011
3324,"Monroe, LA Metro Area",177388.0,2011-07-01,2011
3325,"Monroe, MI Metro Area",151475.0,2011-07-01,2011
3326,"Montgomery, AL Metro Area",375524.0,2011-07-01,2011
3327,"Morgantown, WV Metro Area",132672.0,2011-07-01,2011
3328,"Morristown, TN Metro Area",114732.0,2011-07-01,2011
3329,"Mount Vernon-Anacortes, WA Metro Area",117579.0,2011-07-01,2011
3330,"Muncie, IN Metro Area",117878.0,2011-07-01,2011
3331,"Napa, CA Metro Area",137750.0,2011-07-01,2011
3332,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1698280.0,2011-07-01,2011
3333,"New Haven-Milford, CT Metro Area",863827.0,2011-07-01,2011
3334,"Niles-Benton Harbor, MI Metro Area",156875.0,2011-07-01,2011
3335,"Norwich-New London, CT Metro Area",273013.0,2011-07-01,2011
3336,"Ocala, FL Metro Area",332275.0,2011-07-01,2011
3337,"Ocean City, NJ Metro Area",96490.0,2011-07-01,2011
3338,"Odessa, TX Metro Area",139645.0,2011-07-01,2011
3339,"Ogden-Clearfield, UT Metro Area",605555.0,2011-07-01,2011
3340,"Oklahoma City, OK Metro Area",1277284.0,2011-07-01,2011
3341,"Omaha-Council Bluffs, NE-IA Metro Area",875954.0,2011-07-01,2011
3342,"Oshkosh-Neenah, WI Metro Area",167473.0,2011-07-01,2011
3343,"Owensboro, KY Metro Area",115280.0,2011-07-01,2011
3344,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",830196.0,2011-07-01,2011
3345,"Palm Bay-Melbourne-Titusville, FL Metro Area",544319.0,2011-07-01,2011
3346,"Pensacola-Ferry Pass-Brent, FL Metro Area",455079.0,2011-07-01,2011
3347,"Peoria, IL Metro Area",379748.0,2011-07-01,2011
3348,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5995769.0,2011-07-01,2011
3349,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4253825.0,2011-07-01,2011
3350,"Pine Bluff, AR Metro Area",99044.0,2011-07-01,2011
3351,"Pittsburgh, PA Metro Area",2360160.0,2011-07-01,2011
3352,"Pittsfield, MA Metro Area",130531.0,2011-07-01,2011
3353,"Pocatello, ID Metro Area",83628.0,2011-07-01,2011
3354,"Port St. Lucie, FL Metro Area",428285.0,2011-07-01,2011
3355,"Prescott, AZ Metro Area",211023.0,2011-07-01,2011
3356,"Provo-Orem, UT Metro Area",540969.0,2011-07-01,2011
3357,"Pueblo, CO Metro Area",160248.0,2011-07-01,2011
3358,"Punta Gorda, FL Metro Area",159851.0,2011-07-01,2011
3359,"Racine, WI Metro Area",194892.0,2011-07-01,2011
3360,"Rapid City, SD Metro Area",136234.0,2011-07-01,2011
3361,"Reading, PA Metro Area",412966.0,2011-07-01,2011
3362,"Redding, CA Metro Area",177572.0,2011-07-01,2011
3363,"Richmond, VA Metro Area",1218638.0,2011-07-01,2011
3364,"Riverside-San Bernardino-Ontario, CA Metro Area",4295341.0,2011-07-01,2011
3365,"Roanoke, VA Metro Area",309106.0,2011-07-01,2011
3366,"Rochester, MN Metro Area",208450.0,2011-07-01,2011
3367,"Rochester, NY Metro Area",1081465.0,2011-07-01,2011
3368,"Rockford, IL Metro Area",347766.0,2011-07-01,2011
3369,"Rocky Mount, NC Metro Area",151788.0,2011-07-01,2011
3370,"Rome, GA Metro Area",96153.0,2011-07-01,2011
3371,"St. Cloud, MN Metro Area",190075.0,2011-07-01,2011
3372,"St. George, UT Metro Area",141245.0,2011-07-01,2011
3373,"St. Joseph, MO-KS Metro Area",127692.0,2011-07-01,2011
3374,"St. Louis, MO-IL Metro Area",2794881.0,2011-07-01,2011
3375,"Salem, OR Metro Area",393980.0,2011-07-01,2011
3376,"Salinas, CA Metro Area",420542.0,2011-07-01,2011
3377,"Salt Lake City, UT Metro Area",1106739.0,2011-07-01,2011
3378,"San Angelo, TX Metro Area",113332.0,2011-07-01,2011
3379,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1868148.0,2011-07-01,2011
3380,"Santa Cruz-Watsonville, CA Metro Area",264882.0,2011-07-01,2011
3381,"Santa Fe, NM Metro Area",145837.0,2011-07-01,2011
3382,"Savannah, GA Metro Area",355547.0,2011-07-01,2011
3383,"Seattle-Tacoma-Bellevue, WA Metro Area",3499104.0,2011-07-01,2011
3384,"Sebastian-Vero Beach, FL Metro Area",139100.0,2011-07-01,2011
3385,"Sheboygan, WI Metro Area",115197.0,2011-07-01,2011
3386,"Sherman-Denison, TX Metro Area",121417.0,2011-07-01,2011
3387,"Shreveport-Bossier City, LA Metro Area",445089.0,2011-07-01,2011
3388,"Sioux City, IA-NE-SD Metro Area",168969.0,2011-07-01,2011
3389,"Sioux Falls, SD Metro Area",232128.0,2011-07-01,2011
3390,"South Bend-Mishawaka, IN-MI Metro Area",318893.0,2011-07-01,2011
3391,"Spartanburg, SC Metro Area",314768.0,2011-07-01,2011
3392,"Springfield, IL Metro Area",211713.0,2011-07-01,2011
3393,"Springfield, MA Metro Area",626264.0,2011-07-01,2011
3394,"Springfield, MO Metro Area",440329.0,2011-07-01,2011
3395,"Springfield, OH Metro Area",137793.0,2011-07-01,2011
3396,"State College, PA Metro Area",155042.0,2011-07-01,2011
3397,"Sumter, SC Metro Area",107298.0,2011-07-01,2011
3398,"Syracuse, NY Metro Area",662417.0,2011-07-01,2011
3399,"Tallahassee, FL Metro Area",371196.0,2011-07-01,2011
3400,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2828748.0,2011-07-01,2011
3401,"Terre Haute, IN Metro Area",172459.0,2011-07-01,2011
