MNAME,RailBus,Year,Cluster_upt,UZA_upt,upt,UZA_vrm,VRM
"Durham-Chapel Hill, NC Metro Area",Bus,2002,66,8910.0,10356171.0,405.0,197979.04545454544
"Durham-Chapel Hill, NC Metro Area",Bus,2003,72,9720.0,11799910.0,405.0,317855.25
"Durham-Chapel Hill, NC Metro Area",Bus,2004,72,9720.0,13579095.0,405.0,329462.2916666667
"Durham-Chapel Hill, NC Metro Area",Bus,2005,72,9720.0,14684669.0,405.0,336651.875
"Durham-Chapel Hill, NC Metro Area",Bus,2006,72,9720.0,17011831.0,405.0,375533.0416666667
"Durham-Chapel Hill, NC Metro Area",Bus,2007,72,9720.0,17507295.0,405.0,393585.7083333333
"Durham-Chapel Hill, NC Metro Area",Bus,2008,72,9720.0,19925786.0,405.0,406558.25
"Durham-Chapel Hill, NC Metro Area",Bus,2009,72,9720.0,20107390.0,405.0,432514.6666666667
"Durham-Chapel Hill, NC Metro Area",Bus,2010,72,9720.0,21318315.0,405.0,442239.1666666667
"Durham-Chapel Hill, NC Metro Area",Bus,2011,72,9720.0,23255421.0,405.0,444546.625
"Durham-Chapel Hill, NC Metro Area",Bus,2012,72,9720.0,21499711.0,405.0,392789.4583333333
"Durham-Chapel Hill, NC Metro Area",Bus,2013,72,9720.0,21399609.0,405.0,387560.0
"Durham-Chapel Hill, NC Metro Area",Bus,2014,72,9720.0,22555053.0,405.0,415347.9583333333
"Durham-Chapel Hill, NC Metro Area",Bus,2015,72,9720.0,22915870.0,405.0,455610.0
"Durham-Chapel Hill, NC Metro Area",Bus,2016,72,9720.0,21913697.0,405.0,458540.375
"Durham-Chapel Hill, NC Metro Area",Bus,2017,72,9720.0,23024707.0,405.0,464909.3333333333
"Durham-Chapel Hill, NC Metro Area",Bus,2018,72,9720.0,22094543.0,405.0,464128.0416666667
"Durham-Chapel Hill, NC Metro Area",Bus,2019,18,2430.0,6192444.0,405.0,453571.1666666667
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2002,66,7590.0,249643.0,345.0,56930.454545454544
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2003,72,8280.0,596056.0,345.0,96840.79166666667
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2004,72,8280.0,619044.0,345.0,91832.75
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2005,72,8280.0,693533.0,345.0,114282.16666666667
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2006,72,8280.0,703542.0,345.0,124145.625
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2007,72,8280.0,605330.0,345.0,118429.45833333333
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2008,72,8280.0,850050.0,345.0,182912.58333333334
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2009,72,8280.0,1172308.0,345.0,259630.45833333334
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2010,72,8280.0,1081678.0,345.0,236150.41666666666
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2011,72,8280.0,1148201.0,345.0,242208.16666666666
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2012,72,8280.0,1044245.0,345.0,227539.08333333334
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2013,72,8280.0,1047557.0,345.0,228815.04166666666
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2014,72,8280.0,1068483.0,345.0,277392.5833333333
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2015,72,8280.0,1151188.0,345.0,352649.4583333333
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2016,72,8280.0,1212018.0,345.0,362591.4166666667
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2017,72,8280.0,1213690.0,345.0,360480.4166666667
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2018,72,8280.0,1192475.0,345.0,370368.2083333333
"Durham-Chapel Hill, NC Metro Area",DemandResponse,2019,18,2070.0,304329.0,345.0,314650.5
"El Centro, CA Metro Area",Bus,2002,44,8415.0,0.0,382.5,0.0
"El Centro, CA Metro Area",Bus,2003,48,9180.0,0.0,382.5,0.0
"El Centro, CA Metro Area",Bus,2004,48,9180.0,38261.0,382.5,9596.333333333334
"El Centro, CA Metro Area",Bus,2005,48,9180.0,149039.0,382.5,20457.041666666668
"El Centro, CA Metro Area",Bus,2006,48,9180.0,232721.0,382.5,29179.833333333332
"El Centro, CA Metro Area",Bus,2007,48,9180.0,254203.0,382.5,34804.125
"El Centro, CA Metro Area",Bus,2008,48,9180.0,310107.0,382.5,2781.4166666666665
"El Centro, CA Metro Area",Bus,2009,48,9180.0,327376.0,382.5,35204.833333333336
"El Centro, CA Metro Area",Bus,2010,48,9180.0,298528.0,382.5,27683.0
"El Centro, CA Metro Area",Bus,2011,48,9180.0,895638.0,382.5,45828.541666666664
"El Centro, CA Metro Area",Bus,2012,48,9180.0,785365.0,382.5,51801.166666666664
"El Centro, CA Metro Area",Bus,2013,48,9180.0,1195093.0,382.5,63511.291666666664
"El Centro, CA Metro Area",Bus,2014,48,9180.0,1348175.0,382.5,69056.04166666667
"El Centro, CA Metro Area",Bus,2015,48,9180.0,1308819.0,382.5,71207.875
"El Centro, CA Metro Area",Bus,2016,48,9180.0,1211822.0,382.5,71701.91666666667
"El Centro, CA Metro Area",Bus,2017,48,9180.0,1195779.0,382.5,71852.5
"El Centro, CA Metro Area",Bus,2018,48,9180.0,1225530.0,382.5,70898.75
"El Centro, CA Metro Area",Bus,2019,12,2295.0,301093.0,382.5,57730.5
"El Centro, CA Metro Area",DemandResponse,2002,44,11033.0,0.0,501.5,0.0
"El Centro, CA Metro Area",DemandResponse,2003,48,12036.0,0.0,501.5,0.0
"El Centro, CA Metro Area",DemandResponse,2004,48,12036.0,58612.0,501.5,7979.75
"El Centro, CA Metro Area",DemandResponse,2005,48,12036.0,54894.0,501.5,13472.208333333334
"El Centro, CA Metro Area",DemandResponse,2006,48,12036.0,60661.0,501.5,22716.416666666668
"El Centro, CA Metro Area",DemandResponse,2007,48,12036.0,46589.0,501.5,20738.666666666668
"El Centro, CA Metro Area",DemandResponse,2008,48,12036.0,29566.0,501.5,9729.708333333334
"El Centro, CA Metro Area",DemandResponse,2009,48,12036.0,34302.0,501.5,13635.875
"El Centro, CA Metro Area",DemandResponse,2010,48,12036.0,23918.0,501.5,10497.083333333334
"El Centro, CA Metro Area",DemandResponse,2011,48,12036.0,60316.0,501.5,17738.583333333332
"El Centro, CA Metro Area",DemandResponse,2012,48,12036.0,37353.0,501.5,14790.458333333334
"El Centro, CA Metro Area",DemandResponse,2013,48,12036.0,36720.0,501.5,14079.083333333334
"El Centro, CA Metro Area",DemandResponse,2014,48,12036.0,42386.0,501.5,15562.916666666666
"El Centro, CA Metro Area",DemandResponse,2015,48,12036.0,68187.0,501.5,21166.958333333332
"El Centro, CA Metro Area",DemandResponse,2016,48,12036.0,108914.0,501.5,31761.375
"El Centro, CA Metro Area",DemandResponse,2017,48,12036.0,110483.0,501.5,36258.458333333336
"El Centro, CA Metro Area",DemandResponse,2018,48,12036.0,113699.0,501.5,38283.916666666664
"El Centro, CA Metro Area",DemandResponse,2019,12,3009.0,27322.0,501.5,27538.833333333332
"El Paso, TX Metro Area",Bus,2002,33,583.0,9633956.0,53.0,551186.1818181818
"El Paso, TX Metro Area",Bus,2003,36,636.0,11097942.0,53.0,570565.0
"El Paso, TX Metro Area",Bus,2004,36,636.0,11215400.0,53.0,550995.0833333334
"El Paso, TX Metro Area",Bus,2005,36,636.0,12914250.0,53.0,562968.4166666666
"El Paso, TX Metro Area",Bus,2006,36,636.0,12265791.0,53.0,534079.6666666666
"El Paso, TX Metro Area",Bus,2007,36,636.0,12501202.0,53.0,535688.75
"El Paso, TX Metro Area",Bus,2008,36,636.0,12858553.0,53.0,548081.4166666666
"El Paso, TX Metro Area",Bus,2009,36,636.0,12831504.0,53.0,590355.25
"El Paso, TX Metro Area",Bus,2010,36,636.0,14849238.0,53.0,607899.8333333334
"El Paso, TX Metro Area",Bus,2011,36,636.0,16241656.0,53.0,589254.5833333334
"El Paso, TX Metro Area",Bus,2012,36,636.0,15154789.0,53.0,600254.4166666666
"El Paso, TX Metro Area",Bus,2013,36,636.0,12416052.0,53.0,611692.75
"El Paso, TX Metro Area",Bus,2014,36,636.0,12720182.0,53.0,620868.0833333334
"El Paso, TX Metro Area",Bus,2015,36,636.0,12845981.0,53.0,617661.25
"El Paso, TX Metro Area",Bus,2016,36,636.0,12559221.0,53.0,639840.6666666666
"El Paso, TX Metro Area",Bus,2017,36,636.0,12929573.0,53.0,636141.3333333334
"El Paso, TX Metro Area",Bus,2018,36,636.0,12616042.0,53.0,584096.5833333334
"El Paso, TX Metro Area",Bus,2019,9,159.0,3028728.0,53.0,554301.3333333334
"El Paso, TX Metro Area",DemandResponse,2002,33,2332.0,173657.0,212.0,135841.0
"El Paso, TX Metro Area",DemandResponse,2003,36,2544.0,201701.0,212.0,146186.0
"El Paso, TX Metro Area",DemandResponse,2004,36,2544.0,211193.0,212.0,155113.25
"El Paso, TX Metro Area",DemandResponse,2005,36,2544.0,207443.0,212.0,136248.08333333334
"El Paso, TX Metro Area",DemandResponse,2006,36,2544.0,202154.0,212.0,150740.5
"El Paso, TX Metro Area",DemandResponse,2007,36,2544.0,241707.0,212.0,186200.58333333334
"El Paso, TX Metro Area",DemandResponse,2008,36,2544.0,226968.0,212.0,168751.83333333334
"El Paso, TX Metro Area",DemandResponse,2009,36,2544.0,211614.0,212.0,164145.66666666666
"El Paso, TX Metro Area",DemandResponse,2010,36,2544.0,224895.0,212.0,163241.75
"El Paso, TX Metro Area",DemandResponse,2011,36,2544.0,216437.0,212.0,167503.5
"El Paso, TX Metro Area",DemandResponse,2012,36,2544.0,400784.0,212.0,293417.4166666667
"El Paso, TX Metro Area",DemandResponse,2013,36,2544.0,436193.0,212.0,332783.25
"El Paso, TX Metro Area",DemandResponse,2014,36,2544.0,517170.0,212.0,351820.3333333333
"El Paso, TX Metro Area",DemandResponse,2015,36,2544.0,425816.0,212.0,290523.5833333333
"El Paso, TX Metro Area",DemandResponse,2016,36,2544.0,320722.0,212.0,224140.91666666666
"El Paso, TX Metro Area",DemandResponse,2017,36,2544.0,319027.0,212.0,225192.58333333334
"El Paso, TX Metro Area",DemandResponse,2018,36,2544.0,320364.0,212.0,222840.0
"El Paso, TX Metro Area",DemandResponse,2019,9,636.0,77227.0,212.0,217890.0
"El Paso, TX Metro Area",Rail,2002,33,583.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2003,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2004,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2005,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2006,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2007,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2008,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2009,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2010,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2011,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2012,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2013,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2014,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2015,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2016,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2017,36,636.0,0.0,53.0,0.0
"El Paso, TX Metro Area",Rail,2018,36,636.0,70236.0,53.0,1119.4166666666667
"El Paso, TX Metro Area",Rail,2019,9,159.0,36967.0,53.0,7223.666666666667
"Elkhart-Goshen, IN Metro Area",Bus,2002,44,5489.0,1945322.0,249.5,82731.04545454546
"Elkhart-Goshen, IN Metro Area",Bus,2003,48,5988.0,2612497.0,249.5,83067.75
"Elkhart-Goshen, IN Metro Area",Bus,2004,48,5988.0,2740175.0,249.5,82961.95833333333
"Elkhart-Goshen, IN Metro Area",Bus,2005,48,5988.0,3215085.0,249.5,93664.45833333333
"Elkhart-Goshen, IN Metro Area",Bus,2006,48,5988.0,3559208.0,249.5,88742.0
"Elkhart-Goshen, IN Metro Area",Bus,2007,48,5988.0,3666885.0,249.5,87852.25
"Elkhart-Goshen, IN Metro Area",Bus,2008,48,5988.0,2993323.0,249.5,91321.45833333333
"Elkhart-Goshen, IN Metro Area",Bus,2009,48,5988.0,2662984.0,249.5,91714.04166666667
"Elkhart-Goshen, IN Metro Area",Bus,2010,48,5988.0,2348641.0,249.5,92180.95833333333
"Elkhart-Goshen, IN Metro Area",Bus,2011,48,5988.0,2516111.0,249.5,93286.0
"Elkhart-Goshen, IN Metro Area",Bus,2012,48,5988.0,2607537.0,249.5,81508.04166666667
"Elkhart-Goshen, IN Metro Area",Bus,2013,48,5988.0,2688809.0,249.5,76731.16666666667
"Elkhart-Goshen, IN Metro Area",Bus,2014,48,5988.0,2599249.0,249.5,76816.625
"Elkhart-Goshen, IN Metro Area",Bus,2015,48,5988.0,2301792.0,249.5,77548.0
"Elkhart-Goshen, IN Metro Area",Bus,2016,48,5988.0,2098958.0,249.5,77869.91666666667
"Elkhart-Goshen, IN Metro Area",Bus,2017,48,5988.0,1966687.0,249.5,77373.91666666667
"Elkhart-Goshen, IN Metro Area",Bus,2018,48,5988.0,1928149.0,249.5,80952.33333333333
"Elkhart-Goshen, IN Metro Area",Bus,2019,12,1497.0,466409.0,249.5,78965.66666666667
"Elkhart-Goshen, IN Metro Area",DemandResponse,2002,44,7986.0,158520.0,363.0,23868.636363636364
"Elkhart-Goshen, IN Metro Area",DemandResponse,2003,48,8712.0,196495.0,363.0,22483.875
"Elkhart-Goshen, IN Metro Area",DemandResponse,2004,48,8712.0,183375.0,363.0,22502.291666666668
"Elkhart-Goshen, IN Metro Area",DemandResponse,2005,48,8712.0,398998.0,363.0,34711.125
"Elkhart-Goshen, IN Metro Area",DemandResponse,2006,48,8712.0,248831.0,363.0,21750.458333333332
"Elkhart-Goshen, IN Metro Area",DemandResponse,2007,48,8712.0,246866.0,363.0,30037.833333333332
"Elkhart-Goshen, IN Metro Area",DemandResponse,2008,48,8712.0,241913.0,363.0,29286.458333333332
"Elkhart-Goshen, IN Metro Area",DemandResponse,2009,48,8712.0,199348.0,363.0,25341.291666666668
"Elkhart-Goshen, IN Metro Area",DemandResponse,2010,48,8712.0,113735.0,363.0,18462.291666666668
"Elkhart-Goshen, IN Metro Area",DemandResponse,2011,48,8712.0,127358.0,363.0,20194.083333333332
"Elkhart-Goshen, IN Metro Area",DemandResponse,2012,48,8712.0,129122.0,363.0,23074.666666666668
"Elkhart-Goshen, IN Metro Area",DemandResponse,2013,48,8712.0,97608.0,363.0,17137.541666666668
"Elkhart-Goshen, IN Metro Area",DemandResponse,2014,48,8712.0,78168.0,363.0,17705.583333333332
"Elkhart-Goshen, IN Metro Area",DemandResponse,2015,48,8712.0,91353.0,363.0,21324.875
"Elkhart-Goshen, IN Metro Area",DemandResponse,2016,48,8712.0,95808.0,363.0,22852.5
"Elkhart-Goshen, IN Metro Area",DemandResponse,2017,48,8712.0,100983.0,363.0,24342.833333333332
"Elkhart-Goshen, IN Metro Area",DemandResponse,2018,48,8712.0,113675.0,363.0,28810.916666666668
"Elkhart-Goshen, IN Metro Area",DemandResponse,2019,12,2178.0,30031.0,363.0,30715.833333333332
"Erie, PA Metro Area",Bus,2002,11,2013.0,2279287.0,183.0,115427.81818181818
"Erie, PA Metro Area",Bus,2003,12,2196.0,2476029.0,183.0,118979.25
"Erie, PA Metro Area",Bus,2004,12,2196.0,2593470.0,183.0,118837.41666666667
"Erie, PA Metro Area",Bus,2005,12,2196.0,2501084.0,183.0,117427.16666666667
"Erie, PA Metro Area",Bus,2006,12,2196.0,2543504.0,183.0,120591.75
"Erie, PA Metro Area",Bus,2007,12,2196.0,2616457.0,183.0,133876.58333333334
"Erie, PA Metro Area",Bus,2008,12,2196.0,3105039.0,183.0,143978.0
"Erie, PA Metro Area",Bus,2009,12,2196.0,2943076.0,183.0,145489.91666666666
"Erie, PA Metro Area",Bus,2010,12,2196.0,3044343.0,183.0,160676.66666666666
"Erie, PA Metro Area",Bus,2011,12,2196.0,3271380.0,183.0,162017.91666666666
"Erie, PA Metro Area",Bus,2012,12,2196.0,3468084.0,183.0,164215.75
"Erie, PA Metro Area",Bus,2013,12,2196.0,3408584.0,183.0,162055.08333333334
"Erie, PA Metro Area",Bus,2014,12,2196.0,3211839.0,183.0,167653.25
"Erie, PA Metro Area",Bus,2015,12,2196.0,3167937.0,183.0,165821.16666666666
"Erie, PA Metro Area",Bus,2016,12,2196.0,2819221.0,183.0,174517.0
"Erie, PA Metro Area",Bus,2017,12,2196.0,2648762.0,183.0,184868.58333333334
"Erie, PA Metro Area",Bus,2018,12,2196.0,2517894.0,183.0,183809.91666666666
"Erie, PA Metro Area",Bus,2019,3,549.0,611185.0,183.0,180251.66666666666
"Erie, PA Metro Area",DemandResponse,2002,11,2013.0,175137.0,183.0,84985.90909090909
"Erie, PA Metro Area",DemandResponse,2003,12,2196.0,212520.0,183.0,92731.91666666667
"Erie, PA Metro Area",DemandResponse,2004,12,2196.0,226600.0,183.0,101256.58333333333
"Erie, PA Metro Area",DemandResponse,2005,12,2196.0,230575.0,183.0,103972.66666666667
"Erie, PA Metro Area",DemandResponse,2006,12,2196.0,223340.0,183.0,101005.66666666667
"Erie, PA Metro Area",DemandResponse,2007,12,2196.0,227513.0,183.0,101174.08333333333
"Erie, PA Metro Area",DemandResponse,2008,12,2196.0,249935.0,183.0,102274.16666666667
"Erie, PA Metro Area",DemandResponse,2009,12,2196.0,246585.0,183.0,103459.0
"Erie, PA Metro Area",DemandResponse,2010,12,2196.0,239753.0,183.0,83766.75
"Erie, PA Metro Area",DemandResponse,2011,12,2196.0,245329.0,183.0,83466.41666666667
"Erie, PA Metro Area",DemandResponse,2012,12,2196.0,232753.0,183.0,82559.66666666667
"Erie, PA Metro Area",DemandResponse,2013,12,2196.0,240822.0,183.0,80393.41666666667
"Erie, PA Metro Area",DemandResponse,2014,12,2196.0,230614.0,183.0,75063.16666666667
"Erie, PA Metro Area",DemandResponse,2015,12,2196.0,223264.0,183.0,69706.83333333333
"Erie, PA Metro Area",DemandResponse,2016,12,2196.0,201683.0,183.0,63879.916666666664
"Erie, PA Metro Area",DemandResponse,2017,12,2196.0,192870.0,183.0,74991.66666666667
"Erie, PA Metro Area",DemandResponse,2018,12,2196.0,187906.0,183.0,74587.75
"Erie, PA Metro Area",DemandResponse,2019,3,549.0,46058.0,183.0,71571.33333333333
"Evansville, IN-KY Metro Area",Bus,2002,33,1749.0,1365750.0,159.0,94768.45454545454
"Evansville, IN-KY Metro Area",Bus,2003,36,1908.0,1468570.0,159.0,96900.0
"Evansville, IN-KY Metro Area",Bus,2004,36,1908.0,1463079.0,159.0,96014.16666666667
"Evansville, IN-KY Metro Area",Bus,2005,36,1908.0,1585894.0,159.0,100715.33333333333
"Evansville, IN-KY Metro Area",Bus,2006,36,1908.0,1593081.0,159.0,91874.91666666667
"Evansville, IN-KY Metro Area",Bus,2007,36,1908.0,1687617.0,159.0,95025.58333333333
"Evansville, IN-KY Metro Area",Bus,2008,36,1908.0,1838936.0,159.0,96241.66666666667
"Evansville, IN-KY Metro Area",Bus,2009,36,1908.0,1831479.0,159.0,95121.25
"Evansville, IN-KY Metro Area",Bus,2010,36,1908.0,1970837.0,159.0,111512.08333333333
"Evansville, IN-KY Metro Area",Bus,2011,36,1908.0,2001499.0,159.0,110854.66666666667
"Evansville, IN-KY Metro Area",Bus,2012,36,1908.0,2043247.0,159.0,112633.5
"Evansville, IN-KY Metro Area",Bus,2013,36,1908.0,1880871.0,159.0,106242.83333333333
"Evansville, IN-KY Metro Area",Bus,2014,36,1908.0,2068991.0,159.0,109084.66666666667
"Evansville, IN-KY Metro Area",Bus,2015,36,1908.0,1974079.0,159.0,108257.66666666667
"Evansville, IN-KY Metro Area",Bus,2016,36,1908.0,1756873.0,159.0,102357.16666666667
"Evansville, IN-KY Metro Area",Bus,2017,36,1908.0,1494212.0,159.0,97132.16666666667
"Evansville, IN-KY Metro Area",Bus,2018,36,1908.0,1410383.0,159.0,96360.16666666667
"Evansville, IN-KY Metro Area",Bus,2019,9,477.0,304631.0,159.0,95625.66666666667
"Evansville, IN-KY Metro Area",DemandResponse,2002,33,1749.0,39775.0,159.0,15309.454545454546
"Evansville, IN-KY Metro Area",DemandResponse,2003,36,1908.0,46280.0,159.0,16403.25
"Evansville, IN-KY Metro Area",DemandResponse,2004,36,1908.0,49874.0,159.0,18188.833333333332
"Evansville, IN-KY Metro Area",DemandResponse,2005,36,1908.0,49540.0,159.0,17616.0
"Evansville, IN-KY Metro Area",DemandResponse,2006,36,1908.0,57768.0,159.0,20256.5
"Evansville, IN-KY Metro Area",DemandResponse,2007,36,1908.0,52772.0,159.0,21016.166666666668
"Evansville, IN-KY Metro Area",DemandResponse,2008,36,1908.0,49883.0,159.0,20704.166666666668
"Evansville, IN-KY Metro Area",DemandResponse,2009,36,1908.0,48689.0,159.0,21567.833333333332
"Evansville, IN-KY Metro Area",DemandResponse,2010,36,1908.0,47791.0,159.0,22013.083333333332
"Evansville, IN-KY Metro Area",DemandResponse,2011,36,1908.0,50002.0,159.0,22542.583333333332
"Evansville, IN-KY Metro Area",DemandResponse,2012,36,1908.0,45468.0,159.0,26030.166666666668
"Evansville, IN-KY Metro Area",DemandResponse,2013,36,1908.0,45601.0,159.0,27886.583333333332
"Evansville, IN-KY Metro Area",DemandResponse,2014,36,1908.0,48048.0,159.0,28866.0
"Evansville, IN-KY Metro Area",DemandResponse,2015,36,1908.0,51416.0,159.0,27199.416666666668
"Evansville, IN-KY Metro Area",DemandResponse,2016,36,1908.0,53964.0,159.0,28744.916666666668
"Evansville, IN-KY Metro Area",DemandResponse,2017,36,1908.0,67375.0,159.0,29551.5
"Evansville, IN-KY Metro Area",DemandResponse,2018,36,1908.0,65126.0,159.0,29323.416666666668
"Evansville, IN-KY Metro Area",DemandResponse,2019,9,477.0,15037.0,159.0,27739.0
"Fargo, ND-MN Metro Area",Bus,2002,22,4268.0,709283.0,388.0,74438.54545454546
"Fargo, ND-MN Metro Area",Bus,2003,24,4656.0,694527.0,388.0,59654.916666666664
"Fargo, ND-MN Metro Area",Bus,2004,24,4656.0,891087.0,388.0,68912.41666666667
"Fargo, ND-MN Metro Area",Bus,2005,24,4656.0,1148965.0,388.0,73233.58333333333
"Fargo, ND-MN Metro Area",Bus,2006,24,4656.0,1228158.0,388.0,72836.5
"Fargo, ND-MN Metro Area",Bus,2007,24,4656.0,1327012.0,388.0,73643.91666666667
"Fargo, ND-MN Metro Area",Bus,2008,24,4656.0,1611655.0,388.0,78817.0
"Fargo, ND-MN Metro Area",Bus,2009,24,4656.0,1769035.0,388.0,81106.33333333333
"Fargo, ND-MN Metro Area",Bus,2010,24,4656.0,1996970.0,388.0,85814.33333333333
"Fargo, ND-MN Metro Area",Bus,2011,24,4656.0,2097791.0,388.0,91233.75
"Fargo, ND-MN Metro Area",Bus,2012,24,4656.0,2039074.0,388.0,98181.75
"Fargo, ND-MN Metro Area",Bus,2013,24,4656.0,2134468.0,388.0,104348.08333333333
"Fargo, ND-MN Metro Area",Bus,2014,24,4656.0,2211614.0,388.0,109608.33333333333
"Fargo, ND-MN Metro Area",Bus,2015,24,4656.0,2087204.0,388.0,112889.25
"Fargo, ND-MN Metro Area",Bus,2016,24,4656.0,1931125.0,388.0,113091.33333333333
"Fargo, ND-MN Metro Area",Bus,2017,24,4656.0,1873148.0,388.0,118492.5
"Fargo, ND-MN Metro Area",Bus,2018,24,4656.0,1960893.0,388.0,124107.41666666667
"Fargo, ND-MN Metro Area",Bus,2019,6,1164.0,496530.0,388.0,125635.0
"Fargo, ND-MN Metro Area",DemandResponse,2002,22,4268.0,35392.0,388.0,15362.727272727272
"Fargo, ND-MN Metro Area",DemandResponse,2003,24,4656.0,26257.0,388.0,11925.0
