UrbanArea,State,Year, TTI , TotalDelay_hrs , Delay_per_Auto_Commuter 
Redding CA,CA,2017,1.1,"3,110",23
Reno NV-CA,NV,2014,1.13,"10,557",25
Reno NV-CA,NV,2015,1.13,"10,688",26
Reno NV-CA,NV,2016,1.13,"10,821",26
Reno NV-CA,NV,2017,1.13,"10,955",26
Roanoke VA,VA,2014,1.1,"5,622",25
Roanoke VA,VA,2015,1.1,"5,634",25
Roanoke VA,VA,2016,1.1,"5,645",25
Roanoke VA,VA,2017,1.1,"5,657",25
Rochester MN,MN,2014,1.1,"2,228",18
Rochester MN,MN,2015,1.1,"2,253",19
Rochester MN,MN,2016,1.1,"2,278",19
Rochester MN,MN,2017,1.1,"2,304",19
Rock Hill SC,SC,2014,1.13,"2,650",23
Rock Hill SC,SC,2015,1.13,"2,691",24
Rock Hill SC,SC,2016,1.13,"2,732",24
Rock Hill SC,SC,2017,1.13,"2,774",24
Rockford IL,IL,2014,1.08,"5,722",18
Rockford IL,IL,2015,1.08,"5,696",18
Rockford IL,IL,2016,1.08,"5,669",18
Rockford IL,IL,2017,1.08,"5,643",18
Rocky Mount NC,NC,2014,1.05,"1,209",18
Rocky Mount NC,NC,2015,1.05,"1,206",18
Rocky Mount NC,NC,2016,1.05,"1,202",18
Rocky Mount NC,NC,2017,1.05,"1,199",18
Rome GA,GA,2014,1.11,"2,653",33
Rome GA,GA,2015,1.11,"2,652",33
Rome GA,GA,2016,1.11,"2,650",33
Rome GA,GA,2017,1.11,"2,648",33
Round Lake Bch-McHenry-Grayslake IL-WI,WI,2014,1.08,369,1
Round Lake Bch-McHenry-Grayslake IL-WI,WI,2015,1.08,369,1
Round Lake Bch-McHenry-Grayslake IL-WI,WI,2016,1.08,369,1
Round Lake Bch-McHenry-Grayslake IL-WI,WI,2017,1.08,369,1
Saginaw MI,MI,2014,1.06,"2,267",18
Saginaw MI,MI,2015,1.06,"2,243",18
Saginaw MI,MI,2016,1.06,"2,219",18
Saginaw MI,MI,2017,1.05,"2,195",17
Salinas CA,CA,2014,1.15,"5,325",27
Salinas CA,CA,2015,1.15,"5,350",27
Salinas CA,CA,2016,1.15,"5,376",27
Salinas CA,CA,2017,1.15,"5,402",27
Salisbury MD-DE,MD,2014,1.09,"1,951",19
Salisbury MD-DE,MD,2015,1.09,"1,968",19
Salisbury MD-DE,MD,2016,1.09,"1,984",19
Salisbury MD-DE,MD,2017,1.09,"2,000",19
San Angelo TX,TX,2014,1.1,"1,894",18
San Angelo TX,TX,2015,1.1,"1,891",18
San Angelo TX,TX,2016,1.1,"1,889",18
San Angelo TX,TX,2017,1.1,"1,886",18
San German-Cabo Rojo-Sabana Gra PR,PR,2014,1.13,"1,234",10
San German-Cabo Rojo-Sabana Gra PR,PR,2015,1.13,"1,228",10
San German-Cabo Rojo-Sabana Gra PR,PR,2016,1.13,"1,222",10
San German-Cabo Rojo-Sabana Gra PR,PR,2017,1.13,"1,216",10
San Luis Obispo CA,CA,2014,1.13,"1,643",20
San Luis Obispo CA,CA,2015,1.13,"1,646",21
San Luis Obispo CA,CA,2016,1.13,"1,649",21
San Luis Obispo CA,CA,2017,1.13,"1,652",21
San Marcos TX,TX,2017,1.07,"1,330",14
Santa Barbara CA,CA,2014,1.22,"9,892",45
Santa Barbara CA,CA,2015,1.22,"9,965",45
Santa Barbara CA,CA,2016,1.22,"10,039",46
Santa Barbara CA,CA,2017,1.22,"10,113",46
Santa Clarita CA,CA,2014,1.17,"6,959",28
Santa Clarita CA,CA,2015,1.17,"6,968",28
Santa Clarita CA,CA,2016,1.17,"6,976",28
Santa Clarita CA,CA,2017,1.17,"6,984",28
Santa Cruz CA,CA,2014,1.22,"10,314",41
Santa Cruz CA,CA,2015,1.22,"10,411",41
Santa Cruz CA,CA,2016,1.22,"10,509",42
Santa Cruz CA,CA,2017,1.22,"10,608",42
Santa Fe NM,NM,2014,1.1,"2,678",28
Santa Fe NM,NM,2015,1.1,"2,678",28
Santa Fe NM,NM,2016,1.1,"2,679",28
Santa Fe NM,NM,2017,1.1,"2,679",28
Santa Maria CA,CA,2014,1.12,"2,134",15
Santa Maria CA,CA,2015,1.13,"2,156",15
Santa Maria CA,CA,2016,1.13,"2,178",15
Santa Maria CA,CA,2017,1.13,"2,200",15
Santa Rosa CA,CA,2014,1.22,"18,394",53
Santa Rosa CA,CA,2015,1.22,"18,462",53
Santa Rosa CA,CA,2016,1.22,"18,530",53
Santa Rosa CA,CA,2017,1.22,"18,599",53
Saratoga Springs NY,NY,2014,1.05,"1,853",25
Saratoga Springs NY,NY,2015,1.05,"1,879",26
Saratoga Springs NY,NY,2016,1.05,"1,904",26
Saratoga Springs NY,NY,2017,1.05,"1,930",26
Savannah GA,GA,2014,1.11,"9,678",34
Savannah GA,GA,2015,1.11,"9,791",34
Savannah GA,GA,2016,1.12,"9,906",34
Savannah GA,GA,2017,1.12,"10,021",35
Scranton PA,PA,2014,1.06,"7,653",19
Scranton PA,PA,2015,1.06,"7,658",19
Scranton PA,PA,2016,1.06,"7,662",19
Scranton PA,PA,2017,1.06,"7,667",19
Seaside-Monterey CA,CA,2014,1.2,"5,861",47
Seaside-Monterey CA,CA,2015,1.2,"5,924",47
Seaside-Monterey CA,CA,2016,1.2,"5,988",48
Seaside-Monterey CA,CA,2017,1.2,"6,053",48
Sebastian-Vero Bch S-Florida Ridge FL,FL,2017,1.09,"2,456",15
Sebring-Avon Park FL,FL,2017,1.12,"1,072",12
Sheboygan WI,WI,2014,1.05,756,10
Sheboygan WI,WI,2015,1.05,762,10
Sheboygan WI,WI,2016,1.05,768,10
Sheboygan WI,WI,2017,1.05,774,10
Sherman TX,TX,2014,1.05,944,11
Sherman TX,TX,2015,1.05,952,12
Sherman TX,TX,2016,1.05,960,12
Sherman TX,TX,2017,1.05,968,12
Shreveport LA,LA,2014,1.09,"8,675",28
Shreveport LA,LA,2015,1.09,"8,676",28
Shreveport LA,LA,2016,1.09,"8,677",28
Shreveport LA,LA,2017,1.09,"8,678",28
Sierra Vista AZ,AZ,2014,1.1,627,8
Sierra Vista AZ,AZ,2015,1.1,623,8
Sierra Vista AZ,AZ,2016,1.1,619,8
Sierra Vista AZ,AZ,2017,1.1,614,8
Simi Valley CA,CA,2014,1.11,"2,568",20
Simi Valley CA,CA,2015,1.11,"2,578",20
Simi Valley CA,CA,2016,1.11,"2,588",20
Simi Valley CA,CA,2017,1.11,"2,598",20
Sioux City IA-NE-SD,IA,2014,1.06,"1,538",13
Sioux City IA-NE-SD,IA,2015,1.06,"1,541",14
Sioux City IA-NE-SD,IA,2016,1.06,"1,545",14
Sioux City IA-NE-SD,IA,2017,1.06,"1,549",14
Sioux Falls SD,SD,2014,1.05,"3,128",17
Sioux Falls SD,SD,2015,1.05,"3,176",18
Sioux Falls SD,SD,2016,1.05,"3,224",18
Sioux Falls SD,SD,2017,1.06,"3,274",18
Slidell LA,LA,2014,1.05,"1,483",15
Slidell LA,LA,2015,1.05,"1,476",15
Slidell LA,LA,2016,1.05,"1,470",15
Slidell LA,LA,2017,1.05,"1,464",15
South Bend IN-MI,IN,2014,1.07,"3,758",13
South Bend IN-MI,IN,2015,1.07,"3,746",13
South Bend IN-MI,IN,2016,1.07,"3,734",13
South Bend IN-MI,IN,2017,1.07,"3,722",13
South Lyon-Howell MI,MI,2014,1.05,"2,068",16
South Lyon-Howell MI,MI,2015,1.05,"2,086",16
South Lyon-Howell MI,MI,2016,1.05,"2,104",16
South Lyon-Howell MI,MI,2017,1.05,"2,122",16
Spartanburg SC,SC,2014,1.09,"5,059",25
Spartanburg SC,SC,2015,1.09,"5,123",25
Spartanburg SC,SC,2016,1.09,"5,188",26
Spartanburg SC,SC,2017,1.09,"5,253",26
Spring Hill FL,FL,2017,1.07,"1,768",11
Springfield IL,IL,2014,1.06,"2,481",14
Springfield IL,IL,2015,1.06,"2,489",14
Springfield IL,IL,2016,1.06,"2,496",14
Springfield IL,IL,2017,1.06,"2,504",14
Springfield MO,MO,2014,1.16,"10,262",34
Springfield MO,MO,2015,1.17,"10,346",34
Springfield MO,MO,2016,1.17,"10,431",34
Springfield MO,MO,2017,1.17,"10,516",34
Springfield OH,OH,2014,1.04,868,9
Springfield OH,OH,2015,1.04,865,9
Springfield OH,OH,2016,1.04,861,9
Springfield OH,OH,2017,1.04,858,9
St. Augustine FL,FL,2014,1.12,"2,145",26
St. Augustine FL,FL,2015,1.12,"2,191",27
St. Augustine FL,FL,2016,1.12,"2,237",27
St. Augustine FL,FL,2017,1.13,"2,285",28
St. Cloud MN,MN,2014,1.08,"1,995",17
St. Cloud MN,MN,2015,1.08,"2,005",17
St. Cloud MN,MN,2016,1.08,"2,015",17
St. Cloud MN,MN,2017,1.08,"2,025",17
St. George UT,UT,2014,1.04,"1,130",10
St. George UT,UT,2015,1.04,"1,153",10
St. George UT,UT,2016,1.04,"1,176",11
St. George UT,UT,2017,1.04,"1,200",11
St. Joseph MO-KS,MO,2014,1.07,"1,275",14
St. Joseph MO-KS,MO,2015,1.07,"1,276",14
St. Joseph MO-KS,MO,2016,1.07,"1,277",14
St. Joseph MO-KS,MO,2017,1.07,"1,278",14
State College PA,PA,2014,1.06,"1,212",13
State College PA,PA,2015,1.06,"1,225",13
State College PA,PA,2016,1.06,"1,238",13
State College PA,PA,2017,1.06,"1,252",13
Staunton-Waynesboro VA,VA,2017,1.06,"1,199",14
Sumter SC,SC,2014,1.1,"1,406",18
Sumter SC,SC,2015,1.1,"1,405",18
Sumter SC,SC,2016,1.1,"1,403",18
Sumter SC,SC,2017,1.1,"1,402",18
Syracuse NY,NY,2014,1.06,"7,762",18
Syracuse NY,NY,2015,1.06,"7,756",18
Syracuse NY,NY,2016,1.06,"7,750",18
Syracuse NY,NY,2017,1.06,"7,744",18
Tallahassee FL,FL,2014,1.14,"7,163",33
Tallahassee FL,FL,2015,1.14,"7,227",33
Tallahassee FL,FL,2016,1.14,"7,291",33
Tallahassee FL,FL,2017,1.14,"7,356",33
Temple TX,TX,2014,1.08,"2,290",24
Temple TX,TX,2015,1.08,"2,335",24
Temple TX,TX,2016,1.08,"2,382",25
Temple TX,TX,2017,1.09,"2,429",25
Terre Haute IN,IN,2014,1.06,"1,657",17
Terre Haute IN,IN,2015,1.06,"1,657",17
Terre Haute IN,IN,2016,1.06,"1,657",17
Terre Haute IN,IN,2017,1.06,"1,656",17
Texarkana TX-AR,TX,2014,1.06,"1,569",18
Texarkana TX-AR,TX,2015,1.06,"1,597",19
Texarkana TX-AR,TX,2016,1.06,"1,625",19
Texarkana TX-AR,TX,2017,1.06,"1,653",19
Texas City TX,TX,2014,1.07,"1,959",16
Texas City TX,TX,2015,1.07,"1,972",16
Texas City TX,TX,2016,1.07,"1,985",17
Texas City TX,TX,2017,1.07,"1,999",17
Thousand Oaks CA,CA,2014,1.21,"9,086",41
Thousand Oaks CA,CA,2015,1.21,"9,139",41
Thousand Oaks CA,CA,2016,1.21,"9,193",42
Thousand Oaks CA,CA,2017,1.21,"9,247",42
Titusville FL,FL,2014,1.05,740,10
Titusville FL,FL,2015,1.05,741,10
Titusville FL,FL,2016,1.05,742,10
Titusville FL,FL,2017,1.05,742,10
Topeka KS,KS,2014,1.08,"3,308",21
Topeka KS,KS,2015,1.08,"3,309",21
Topeka KS,KS,2016,1.08,"3,309",21
Topeka KS,KS,2017,1.08,"3,310",21
Tracy CA,CA,2014,1.21,"3,321",35
Tracy CA,CA,2015,1.21,"3,372",35
Tracy CA,CA,2016,1.21,"3,424",36
Tracy CA,CA,2017,1.22,"3,476",36
Trenton NJ,NJ,2014,1.1,"8,353",28
Trenton NJ,NJ,2015,1.11,"8,366",28
Trenton NJ,NJ,2016,1.11,"8,380",28
Trenton NJ,NJ,2017,1.11,"8,393",28
Turlock CA,CA,2014,1.15,"3,073",28
Turlock CA,CA,2015,1.16,"3,112",28
Turlock CA,CA,2016,1.16,"3,151",29
Turlock CA,CA,2017,1.16,"3,190",29
Tuscaloosa AL,AL,2014,1.11,"4,455",29
Tuscaloosa AL,AL,2015,1.11,"4,503",30
Tuscaloosa AL,AL,2016,1.11,"4,551",30
Tuscaloosa AL,AL,2017,1.11,"4,600",30
Twin Rivers-Highstown NJ,NJ,2014,1.11,"1,819",27
Twin Rivers-Highstown NJ,NJ,2015,1.11,"1,823",27
Twin Rivers-Highstown NJ,NJ,2016,1.11,"1,827",27
Twin Rivers-Highstown NJ,NJ,2017,1.11,"1,831",27
Tyler TX,TX,2014,1.17,"5,117",30
Tyler TX,TX,2015,1.17,"5,204",30
Tyler TX,TX,2016,1.18,"5,292",31
Tyler TX,TX,2017,1.18,"5,381",31
Uniontown-Connellsville PA,PA,2014,1.05,916,18
Uniontown-Connellsville PA,PA,2015,1.05,912,17
Uniontown-Connellsville PA,PA,2016,1.05,909,17
Uniontown-Connellsville PA,PA,2017,1.05,905,17
Utica NY,NY,2014,1.04,"2,107",17
Utica NY,NY,2015,1.04,"2,112",17
Utica NY,NY,2016,1.04,"2,118",17
Utica NY,NY,2017,1.04,"2,123",17
Vacaville CA,CA,2014,1.08,"2,506",25
Vacaville CA,CA,2015,1.09,"2,539",25
