,CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,Unnamed: 16,NAME
617,14460,2016MA00107,Needham,MA,"Needham, MA",2016,201612,0,-,0,-,0,-,,42.2833329999999,-71.233333,,"Boston-Cambridge-Newton, MA-NH"
618,14460,2016MA00108,Newton,MA,"Newton, MA",2016,201612,0,-,0,-,0,-,,42.3370409999999,-71.2092209999999,,"Boston-Cambridge-Newton, MA-NH"
619,14460,2016MA00109,Quincy,MA,"Quincy, MA",2016,201612,0,-,0,-,0,-,,42.2528769999999,-71.0022709999999,,"Boston-Cambridge-Newton, MA-NH"
620,14460,2016MA00110,Revere,MA,"Revere, MA",2016,201612,0,-,0,-,0,-,,42.40843,-71.0119949999999,,"Boston-Cambridge-Newton, MA-NH"
621,14460,2016MA00111,Salem,MA,"Salem, MA",2016,201612,0,-,0,-,0,-,,42.5195399999999,-70.8967159999999,,"Boston-Cambridge-Newton, MA-NH"
622,14460,2016MA00112,Waltham,MA,"Waltham, MA",2016,201612,0,-,0,-,0,-,,42.376485,-71.235611,,"Boston-Cambridge-Newton, MA-NH"
623,14460,2016MA00113,Watertown,MA,"Watertown, MA",2016,201612,0,-,0,-,0,-,,42.3708329999999,-71.183333,,"Boston-Cambridge-Newton, MA-NH"
624,14460,2016MA00114,Winthrop,MA,"Winthrop, MA",2016,201612,0,-,0,-,0,-,,42.375,-70.983333,,"Boston-Cambridge-Newton, MA-NH"
625,49340,2016MA00115,Worcester,MA,"Worcester, MA",2016,201612,0,-,0,-,0,-,,42.262593,-71.802293,,"Worcester, MA-CT"
626,12580,2016MD00116,Annapolis,MD,"Annapolis, MD",2016,201612,0,-,0,-,0,-,,38.978445,-76.4921829999999,,"Baltimore-Columbia-Towson, MD"
627,47900,2016MD00118,Boyds,MD,"Boyds, MD",2016,201612,0,-,0,-,0,-,,39.1836109999999,-77.3127779999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
628,47900,2016MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2016,201612,0,-,0,-,0,-,,39.0839969999999,-77.152758,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
629,41540,2016MD00121,Salisbury,MD,"Salisbury, MD",2016,201612,0,-,0,-,0,-,,38.365833,-75.593333,,"Salisbury, MD-DE"
630,47900,2016MD00122,Silver Spring,MD,"Silver Spring, MD",2016,201612,0,-,0,-,0,-,,39.0024409999999,-77.020791,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
631,47900,2016MD00123,Takoma Park,MD,"Takoma Park, MD",2016,201612,0,-,0,-,0,-,,38.9799999999999,-77.002222,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
632,12580,2016MD00124,Towson,MD,"Towson, MD",2016,201612,0,-,0,-,0,-,,39.393056,-76.6094439999999,,"Baltimore-Columbia-Towson, MD"
633,19820,2016MI00127,Dearborn,MI,"Dearborn, MI",2016,201612,0,-,0,-,0,-,,42.32226,-83.176315,,"Detroit-Warren-Dearborn, MI"
634,19820,2016MI00128,Detroit,MI,"Detroit, MI",2016,201612,0,-,0,-,0,-,,42.3314269999999,-83.045754,,"Detroit-Warren-Dearborn, MI"
635,29620,2016MI00129,Lansing,MI,"Lansing, MI",2016,201612,0,-,0,-,0,-,,42.7325349999999,-84.555535,,"Lansing-East Lansing, MI"
636,33460,2016MN00130,Edina,MN,"Edina, MN",2016,201612,0,-,0,-,0,-,,44.889687,-93.3499489999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
637,33460,2016MN00133,St. Paul,MN,"St. Paul, MN",2016,201612,0,-,0,-,0,-,,44.9537029999999,-93.0899579999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
638,17860,2016MO00134,Columbia,MO,"Columbia, MO",2016,201612,0,-,0,-,0,-,,38.9517049999999,-92.334072,,"Columbia, MO"
639,41180,2016MO00135,Ferguson,MO,"Ferguson, MO",2016,201612,0,-,0,-,0,-,,38.7441669999999,-90.305278,,"St. Louis, MO-IL"
640,27620,2016MO00136,Jefferson City,MO,"Jefferson City, MO",2016,201612,0,-,0,-,0,-,,38.5767019999999,-92.173516,,"Jefferson City, MO"
641,41180,2016MO00138,St. Louis,MO,"St. Louis, MO",2016,201612,0,-,0,-,0,-,,38.627003,-90.199404,,"St. Louis, MO-IL"
642,20500,2016NC00140,Durham,NC,"Durham, NC",2016,201612,0,-,0,-,0,-,,35.994033,-78.8986189999999,,"Durham-Chapel Hill, NC"
643,24660,2016NC00141,Greensboro,NC,"Greensboro, NC",2016,201612,0,-,0,-,0,-,,36.0726349999999,-79.7919749999999,,"Greensboro-High Point, NC"
644,39580,2016NC00142,Raleigh,NC,"Raleigh, NC",2016,201612,0,-,0,-,0,-,,35.7795899999999,-78.6381789999999,,"Raleigh, NC"
645,49180,2016NC00143,Winston-Salem,NC,"Winston-Salem, NC",2016,201612,0,-,0,-,0,-,,36.09986,-80.2442159999999,,"Winston-Salem, NC"
646,30700,2016NE00145,Lincoln,NE,"Lincoln, NE",2016,201612,0,-,0,-,0,-,,40.825763,-96.685198,,"Lincoln, NE"
647,31700,2016NH00147,Manchester,NH,"Manchester, NH",2016,201612,0,-,0,-,0,-,,42.99564,-71.454789,,"Manchester-Nashua, NH"
648,14460,2016NH00148,Portsmouth,NH,"Portsmouth, NH",2016,201612,0,-,0,-,0,-,,43.0755559999999,-70.7605559999999,,"Boston-Cambridge-Newton, MA-NH"
649,35620,2016NJ00150,Keyport,NJ,"Keyport, NJ",2016,201612,0,-,0,-,0,-,,40.4321139999999,-74.2015289999999,,"New York-Newark-Jersey City, NY-NJ-PA"
650,35620,2016NJ00151,Morristown,NJ,"Morristown, NJ",2016,201612,0,-,0,-,0,-,,40.796562,-74.4773179999999,,"New York-Newark-Jersey City, NY-NJ-PA"
651,35620,2016NJ00152,Plainfield,NJ,"Plainfield, NJ",2016,201612,0,-,0,-,0,-,,40.6337139999999,-74.407374,,"New York-Newark-Jersey City, NY-NJ-PA"
652,39900,2016NV00155,Reno,NV,"Reno, NV",2016,201612,0,-,0,-,0,-,,39.5296329999999,-119.813802999999,,"Reno, NV"
653,10580,2016NY00156,Albany,NY,"Albany, NY",2016,201612,0,-,0,-,0,-,,42.652579,-73.7562319999999,,"Albany-Schenectady-Troy, NY"
654,27060,2016NY00158,Ithaca,NY,"Ithaca, NY",2016,201612,0,-,0,-,0,-,,42.443333,-76.5,,"Ithaca, NY"
655,40380,2016NY00161,Rochester,NY,"Rochester, NY",2016,201612,0,-,0,-,0,-,,43.1610299999999,-77.610922,,"Rochester, NY"
656,35620,2016NY00162,White Plains,NY,"White Plains, NY",2016,201612,0,-,0,-,0,-,,41.0339859999999,-73.76291,,"New York-Newark-Jersey City, NY-NJ-PA"
657,35620,2016NY00163,Yonkers,NY,"Yonkers, NY",2016,201612,0,-,0,-,0,-,,40.93121,-73.898747,,"New York-Newark-Jersey City, NY-NJ-PA"
658,18140,2016OH00168,Dublin,OH,"Dublin, OH",2016,201612,0,-,0,-,0,-,,40.099229,-83.1140769999999,,"Columbus, OH"
659,17140,2016OH00169,Oxford,OH,"Oxford, OH",2016,201612,0,-,0,-,0,-,,39.5075,-84.746667,,"Cincinnati, OH-KY-IN"
660,41780,2016OH00170,Sandusky,OH,"Sandusky, OH",2016,201612,0,-,0,-,0,-,,41.4466669999999,-82.7091669999999,,"Sandusky, OH"
661,45780,2016OH00171,Toledo,OH,"Toledo, OH",2016,201612,0,-,0,-,0,-,,41.663938,-83.5552119999999,,"Toledo, OH"
662,36420,2016OK00172,Norman,OK,"Norman, OK",2016,201612,0,-,0,-,0,-,,35.2225669999999,-97.4394779999999,,"Oklahoma City, OK"
663,44660,2016OK00174,Stillwater,OK,"Stillwater, OK",2016,201612,0,-,0,-,0,-,,36.1156069999999,-97.058368,,"Stillwater, OK"
664,21660,2016OR00177,Eugene,OR,"Eugene, OR",2016,201612,0,-,0,-,0,-,,44.052069,-123.086753999999,,"Eugene, OR"
665,25420,2016PA00180,Harrisburg,PA,"Harrisburg, PA",2016,201612,0,-,0,-,0,-,,40.2731909999999,-76.886701,,"Harrisburg-Carlisle, PA"
666,39300,2016RI00183,Providence,RI,"Providence, RI",2016,201612,0,-,0,-,0,-,,41.8239889999999,-71.412834,,"Providence-Warwick, RI-MA"
667,16700,2016SC00184,Charleston,SC,"Charleston, SC",2016,201612,0,-,0,-,0,-,,32.7764749999999,-79.9310509999999,,"Charleston-North Charleston, SC"
668,16740,2016SC00186,Rock Hill,SC,"Rock Hill, SC",2016,201612,0,-,0,-,0,-,,34.9248669999999,-81.0250779999999,,"Charlotte-Concord-Gastonia, NC-SC"
669,32820,2016TN00191,Memphis,TN,"Memphis, TN",2016,201612,0,-,0,-,0,-,,35.149534,-90.04898,,"Memphis, TN-MS-AR"
670,19100,2016TX00193,Arlington,TX,"Arlington, TX",2016,201612,0,-,0,-,0,-,,32.7356869999999,-97.1080659999999,,"Dallas-Fort Worth-Arlington, TX"
671,18580,2016TX00195,Corpus Christi,TX,"Corpus Christi, TX",2016,201612,0,-,0,-,0,-,,27.800583,-97.396381,,"Corpus Christi, TX"
672,19100,2016TX00197,Denton,TX,"Denton, TX",2016,201612,0,-,0,-,0,-,,33.214841,-97.1330679999999,,"Dallas-Fort Worth-Arlington, TX"
673,19100,2016TX00200,Garland,TX,"Garland, TX",2016,201612,0,-,0,-,0,-,,32.912624,-96.638883,,"Dallas-Fort Worth-Arlington, TX"
674,31180,2016TX00202,Lubbock,TX,"Lubbock, TX",2016,201612,0,-,0,-,0,-,,33.577863,-101.855166999999,,"Lubbock, TX"
675,19100,2016TX00204,Plano,TX,"Plano, TX",2016,201612,0,-,0,-,0,-,,33.019843,-96.698886,,"Dallas-Fort Worth-Arlington, TX"
676,26420,2016TX00206,The Woodlands,TX,"The Woodlands, TX",2016,201612,0,-,0,-,0,-,,30.1774999999999,-95.503889,,"Houston-The Woodlands-Sugar Land, TX"
677,41620,2016UT00207,Draper,UT,"Draper, UT",2016,201612,0,-,0,-,0,-,,40.5246709999999,-111.863822999999,,"Salt Lake City, UT"
678,36260,2016UT00208,Farmington,UT,"Farmington, UT",2016,201612,0,-,0,-,0,-,,40.9866669999999,-111.899167,,"Ogden-Clearfield, UT"
679,36260,2016UT00209,Ogden,UT,"Ogden, UT",2016,201612,0,-,0,-,0,-,,41.2229999999999,-111.97383,,"Ogden-Clearfield, UT"
680,41620,2016UT00211,Sandy,UT,"Sandy, UT",2016,201612,0,-,0,-,0,-,,40.564978,-111.838972999999,,"Salt Lake City, UT"
681,41620,2016UT00212,West Valley City,UT,"West Valley City, UT",2016,201612,0,-,0,-,0,-,,40.6916129999999,-112.00105,,"Salt Lake City, UT"
682,47900,2016VA00213,Alexandria,VA,"Alexandria, VA",2016,201612,0,-,0,-,0,-,,38.804836,-77.0469209999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
683,47900,2016VA00214,Arlington,VA,"Arlington, VA",2016,201612,0,-,0,-,0,-,,38.882409,-77.10164,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
684,13980,2016VA00215,Blacksburg,VA,"Blacksburg, VA",2016,201612,0,-,0,-,0,-,,37.229573,-80.4139389999999,,"Blacksburg-Christiansburg-Radford, VA"
685,16820,2016VA00216,Charlottesville,VA,"Charlottesville, VA",2016,201612,0,-,0,-,0,-,,38.0293059999999,-78.476678,,"Charlottesville, VA"
686,19260,2016VA00217,Danville,VA,"Danville, VA",2016,201612,0,-,0,-,0,-,,36.5859719999999,-79.3950229999999,,"Danville, VA"
687,25500,2016VA00218,Harrisonburg,VA,"Harrisonburg, VA",2016,201612,0,-,0,-,0,-,,38.4495689999999,-78.8689159999999,,"Harrisonburg, VA"
688,47260,2016VA00219,Norfolk,VA,"Norfolk, VA",2016,201612,0,-,0,-,0,-,,36.850769,-76.2858729999999,,"Virginia Beach-Norfolk-Newport News, VA-NC"
689,40060,2016VA00220,Richmond,VA,"Richmond, VA",2016,201612,0,-,0,-,0,-,,37.540725,-77.436048,,"Richmond, VA"
690,40220,2016VA00221,Roanoke,VA,"Roanoke, VA",2016,201612,0,-,0,-,0,-,,37.2709699999999,-79.941427,,"Roanoke, VA"
691,47260,2016VA00222,Virginia Beach,VA,"Virginia Beach, VA",2016,201612,0,-,0,-,0,-,,36.8529259999999,-75.977985,,"Virginia Beach-Norfolk-Newport News, VA-NC"
692,15540,2016VT00223,Burlington,VT,"Burlington, VT",2016,201612,0,-,0,-,0,-,,44.475883,-73.212072,,"Burlington-South Burlington, VT"
693,42660,2016WA00224,Bothell,WA,"Bothell, WA",2016,201612,0,-,0,-,0,-,,47.771667,-122.204443999999,,"Seattle-Tacoma-Bellevue, WA"
694,44060,2016WA00226,Spokane,WA,"Spokane, WA",2016,201612,0,-,0,-,0,-,,47.65878,-117.426046999999,,"Spokane-Spokane Valley, WA"
695,42660,2016WA00227,Tacoma,WA,"Tacoma, WA",2016,201612,0,-,0,-,0,-,,47.2528769999999,-122.444291,,"Seattle-Tacoma-Bellevue, WA"
696,20260,2016WI00230,Superior,WI,"Superior, WI",2016,201612,0,-,0,-,0,-,,46.706881,-92.085256,,"Duluth, MN-WI"
697,27220,2016WY00231,Jackson,WY,"Jackson, WY",2016,201612,0,-,0,-,0,-,,43.475278,-110.769166999999,,"Jackson, WY-ID"
698,26620,2015AL002,Huntsville,AL,"Huntsville, AL",2015,201512,0,-,0,-,0,-,,34.730369,-86.586104,,"Huntsville, AL"
699,30780,2015AR003,Little Rock,AR,"Little Rock, AR",2015,201512,0,-,0,-,0,-,,34.746481,-92.289595,,"Little Rock-North Little Rock-Conway, AR"
700,22380,2015AZ004,Flagstaff,AZ,"Flagstaff, AZ",2015,201512,0,-,0,-,0,-,,35.198284,-111.651302,,"Flagstaff, AZ"
701,38060,2015AZ005,Mesa,AZ,"Mesa, AZ",2015,201512,0,-,0,-,0,-,,33.415184,-111.831472,,"Phoenix-Mesa-Scottsdale, AZ"
702,38060,2015AZ007,Scottsdale,AZ,"Scottsdale, AZ",2015,201512,0,-,0,-,0,-,,33.4941699999999,-111.926051999999,,"Phoenix-Mesa-Scottsdale, AZ"
703,38060,2015AZ008,Tempe,AZ,"Tempe, AZ",2015,201512,0,-,0,-,0,-,,33.42551,-111.940004999999,,"Phoenix-Mesa-Scottsdale, AZ"
704,46060,2015AZ009,Tucson,AZ,"Tucson, AZ",2015,201512,0,-,0,-,0,-,,32.2217429999999,-110.926479,,"Tucson, AZ"
705,41860,2015CA0010,Alameda,CA,"Alameda, CA",2015,201512,0,-,0,-,0,-,,37.7652069999999,-122.241636,,"San Francisco-Oakland-Hayward, CA"
706,41860,2015CA0011,Albany,CA,"Albany, CA",2015,201512,0,-,0,-,0,-,,37.886944,-122.297777999999,,"San Francisco-Oakland-Hayward, CA"
707,31080,2015CA0012,Beverly Hills,CA,"Beverly Hills, CA",2015,201512,0,-,0,-,0,-,,34.073056,-118.399444,,"Los Angeles-Long Beach-Anaheim, CA"
708,41860,2015CA0014,Burlingame,CA,"Burlingame, CA",2015,201512,0,-,0,-,0,-,,37.583333,-122.363611,,"San Francisco-Oakland-Hayward, CA"
709,31080,2015CA0015,Culver City,CA,"Culver City, CA",2015,201512,0,-,0,-,0,-,,34.0211219999999,-118.396467,,"Los Angeles-Long Beach-Anaheim, CA"
710,41860,2015CA0016,El Cerrito,CA,"El Cerrito, CA",2015,201512,0,-,0,-,0,-,,37.9158329999999,-122.311667,,"San Francisco-Oakland-Hayward, CA"
711,41740,2015CA0017,Imperial Beach,CA,"Imperial Beach, CA",2015,201512,0,-,0,-,0,-,,32.578333,-117.117221999999,,"San Diego-Carlsbad, CA"
712,31080,2015CA0018,Long Beach,CA,"Long Beach, CA",2015,201512,0,-,0,-,0,-,,33.7700499999999,-118.19374,,"Los Angeles-Long Beach-Anaheim, CA"
713,31080,2015CA0019,Los Angeles,CA,"Los Angeles, CA",2015,201512,0,-,0,-,0,-,,34.0522339999999,-118.243684999999,,"Los Angeles-Long Beach-Anaheim, CA"
714,31080,2015CA0020,Monrovia,CA,"Monrovia, CA",2015,201512,0,-,0,-,0,-,,34.1442619999999,-118.001947999999,,"Los Angeles-Long Beach-Anaheim, CA"
715,41940,2015CA0021,Mountain View,CA,"Mountain View, CA",2015,201512,0,-,0,-,0,-,,37.3860519999999,-122.083850999999,,"San Jose-Sunnyvale-Santa Clara, CA"
716,41740,2015CA0022,National City,CA,"National City, CA",2015,201512,0,-,0,-,0,-,,32.6781089999999,-117.099197,,"San Diego-Carlsbad, CA"
717,41860,2015CA0023,Oakland,CA,"Oakland, CA",2015,201512,0,-,0,-,0,-,,37.804364,-122.271113999999,,"San Francisco-Oakland-Hayward, CA"
718,40900,2015CA0024,Sacramento,CA,"Sacramento, CA",2015,201512,0,-,0,-,0,-,,38.581572,-121.494399999999,,"Sacramento--Roseville--Arden-Arcade, CA"
719,41940,2015CA0027,San Jose,CA,"San Jose, CA",2015,201512,0,-,0,-,0,-,,37.338208,-121.886329,,"San Jose-Sunnyvale-Santa Clara, CA"
720,41860,2015CA0028,San Mateo,CA,"San Mateo, CA",2015,201512,0,-,0,-,0,-,,37.562992,-122.325524999999,,"San Francisco-Oakland-Hayward, CA"
721,42200,2015CA0030,Santa Barbara,CA,"Santa Barbara, CA",2015,201512,0,-,0,-,0,-,,34.420831,-119.698189999999,,"Santa Maria-Santa Barbara, CA"
722,31080,2015CA0031,Santa Clarita,CA,"Santa Clarita, CA",2015,201512,0,-,0,-,0,-,,34.3916639999999,-118.542586,,"Los Angeles-Long Beach-Anaheim, CA"
723,42100,2015CA0032,Santa Cruz,CA,"Santa Cruz, CA",2015,201512,0,-,0,-,0,-,,36.974117,-122.030795999999,,"Santa Cruz-Watsonville, CA"
724,40900,2015CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2015,201512,0,-,0,-,0,-,,38.9399999999999,-119.976944,,"Sacramento--Roseville--Arden-Arcade, CA"
725,41860,2015CA0036,Walnut Creek,CA,"Walnut Creek, CA",2015,201512,0,-,0,-,0,-,,37.9100779999999,-122.065181999999,,"San Francisco-Oakland-Hayward, CA"
726,31080,2015CA0037,West Hollywood,CA,"West Hollywood, CA",2015,201512,0,-,0,-,0,-,,34.0879809999999,-118.370969,,"Los Angeles-Long Beach-Anaheim, CA"
727,19740,2015CO0039,Aurora,CO,"Aurora, CO",2015,201512,0,-,0,-,0,-,,39.729432,-104.831919999999,,"Denver-Aurora-Lakewood, CO"
728,19740,2015CO0041,Broomfield,CO,"Broomfield, CO",2015,201512,0,-,0,-,0,-,,39.920541,-105.08665,,"Denver-Aurora-Lakewood, CO"
729,22660,2015CO0043,Fort Collins,CO,"Fort Collins, CO",2015,201512,0,-,0,-,0,-,,40.5852599999999,-105.084423,,"Fort Collins, CO"
730,19740,2015CO0044,Lone Tree,CO,"Lone Tree, CO",2015,201512,0,-,0,-,0,-,,39.548889,-104.892499999999,,"Denver-Aurora-Lakewood, CO"
731,14500,2015CO0045,Longmont,CO,"Longmont, CO",2015,201512,0,-,0,-,0,-,,40.1672069999999,-105.101928,,"Boulder, CO"
732,33100,2015FL0047,Aventura,FL,"Aventura, FL",2015,201512,0,-,0,-,0,-,,25.956481,-80.139212,,"Miami-Fort Lauderdale-West Palm Beach, FL"
733,33100,2015FL0048,Coral Gables,FL,"Coral Gables, FL",2015,201512,0,-,0,-,0,-,,25.7214899999999,-80.2683839999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
734,33100,2015FL0049,Doral,FL,"Doral, FL",2015,201512,0,-,0,-,0,-,,25.8195419999999,-80.3553299999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
735,23540,2015FL0051,Gainesville,FL,"Gainesville, FL",2015,201512,0,-,0,-,0,-,,29.651634,-82.324826,,"Gainesville, FL"
736,33100,2015FL0052,Key Biscayne,FL,"Key Biscayne, FL",2015,201512,0,-,0,-,0,-,,25.6902779999999,-80.165,,"Miami-Fort Lauderdale-West Palm Beach, FL"
737,33100,2015FL0056,Miami Lakes,FL,"Miami Lakes, FL",2015,201512,0,-,0,-,0,-,,25.911667,-80.325,,"Miami-Fort Lauderdale-West Palm Beach, FL"
738,33100,2015FL0057,Miami Shores,FL,"Miami Shores, FL",2015,201512,0,-,0,-,0,-,,25.8652389999999,-80.188333,,"Miami-Fort Lauderdale-West Palm Beach, FL"
739,33100,2015FL0058,Miami Springs,FL,"Miami Springs, FL",2015,201512,0,-,0,-,0,-,,25.8197219999999,-80.291111,,"Miami-Fort Lauderdale-West Palm Beach, FL"
740,33100,2015FL0059,North Bay Village,FL,"North Bay Village, FL",2015,201512,0,-,0,-,0,-,,25.845572,-80.1535439999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
741,33100,2015FL0060,North Miami,FL,"North Miami, FL",2015,201512,0,-,0,-,0,-,,25.8900949999999,-80.1867139999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
742,33100,2015FL0062,South Miami,FL,"South Miami, FL",2015,201512,0,-,0,-,0,-,,25.7102779999999,-80.295169,,"Miami-Fort Lauderdale-West Palm Beach, FL"
743,45220,2015FL0063,Tallahassee,FL,"Tallahassee, FL",2015,201512,0,-,0,-,0,-,,30.4382559999999,-84.2807329999999,,"Tallahassee, FL"
744,12060,2015GA0066,Atlanta,GA,"Atlanta, GA",2015,201512,0,-,0,-,0,-,,33.748995,-84.3879819999999,,"Atlanta-Sandy Springs-Roswell, GA"
745,12060,2015GA0067,Carrollton,GA,"Carrollton, GA",2015,201512,0,-,0,-,0,-,,33.5808329999999,-85.076667,,"Atlanta-Sandy Springs-Roswell, GA"
746,44340,2015GA0071,Statesboro,GA,"Statesboro, GA",2015,201512,0,-,0,-,0,-,,32.445278,-81.779167,,"Statesboro, GA"
747,46520,2015HI0072,Honolulu,HI,"Honolulu, HI",2015,201512,0,-,0,-,0,-,,21.306944,-157.858332999999,,"Urban Honolulu, HI"
748,16980,2015IL0077,Aurora,IL,"Aurora, IL",2015,201512,0,-,0,-,0,-,,41.7605849999999,-88.3200719999999,,"Chicago-Naperville-Elgin, IL-IN-WI"
749,14010,2015IL0078,Bloomington,IL,"Bloomington, IL",2015,201512,0,-,0,-,0,-,,40.484203,-88.9936869999999,,"Bloomington, IL"
750,37900,2015IL0080,Peoria,IL,"Peoria, IL",2015,201512,0,-,0,-,0,-,,40.693649,-89.588986,,"Peoria, IL"
751,40420,2015IL0081,Rockford,IL,"Rockford, IL",2015,201512,0,-,0,-,0,-,,42.2711309999999,-89.093995,,"Rockford, IL"
752,18020,2015IN0083,Columbus,IN,"Columbus, IN",2015,201512,0,-,0,-,0,-,,39.2014399999999,-85.9213799999999,,"Columbus, IN"
753,21140,2015IN0084,Elkhart,IN,"Elkhart, IN",2015,201512,0,-,0,-,0,-,,41.681994,-85.976667,,"Elkhart-Goshen, IN"
754,23060,2015IN0085,Fort Wayne,IN,"Fort Wayne, IN",2015,201512,0,-,0,-,0,-,,41.079273,-85.139351,,"Fort Wayne, IN"
755,43780,2015IN0088,South Bend,IN,"South Bend, IN",2015,201512,0,-,0,-,0,-,,41.676355,-86.25199,,"South Bend-Mishawaka, IN-MI"
756,41460,2015KS0089,Salina,KS,"Salina, KS",2015,201512,0,-,0,-,0,-,,38.8402809999999,-97.611424,,"Salina, KS"
757,48620,2015KS0091,Wichita,KS,"Wichita, KS",2015,201512,0,-,0,-,0,-,,37.688889,-97.336111,,"Wichita, KS"
758,28940,2015TN0092,Knoxville,TN,"Knoxville, TN",2015,201512,0,-,0,-,0,-,,35.960638,-83.9207389999999,,"Knoxville, TN"
759,31140,2015KY0093,Louisville,KY,"Louisville, KY",2015,201512,0,-,0,-,0,-,,38.252665,-85.7584559999999,,"Louisville/Jefferson County, KY-IN"
760,35380,2015LA0094,New Orleans,LA,"New Orleans, LA",2015,201512,0,-,0,-,0,-,,29.951066,-90.071532,,"New Orleans-Metairie, LA"
761,14460,2015MA0095,Arlington,MA,"Arlington, MA",2015,201512,0,-,0,-,0,-,,42.415278,-71.1569439999999,,"Boston-Cambridge-Newton, MA-NH"
762,14460,2015MA0096,Bedford,MA,"Bedford, MA",2015,201512,0,-,0,-,0,-,,42.4905559999999,-71.276667,,"Boston-Cambridge-Newton, MA-NH"
763,14460,2015MA0097,Belmont,MA,"Belmont, MA",2015,201512,0,-,0,-,0,-,,42.395833,-71.179167,,"Boston-Cambridge-Newton, MA-NH"
764,14460,2015MA0099,Brookline,MA,"Brookline, MA",2015,201512,0,-,0,-,0,-,,42.331667,-71.121667,,"Boston-Cambridge-Newton, MA-NH"
765,14460,2015MA00100,Chelsea,MA,"Chelsea, MA",2015,201512,0,-,0,-,0,-,,42.391764,-71.0328279999999,,"Boston-Cambridge-Newton, MA-NH"
766,14460,2015MA00101,Everett,MA,"Everett, MA",2015,201512,0,-,0,-,0,-,,42.40843,-71.053663,,"Boston-Cambridge-Newton, MA-NH"
767,14460,2015MA00102,Malden,MA,"Malden, MA",2015,201512,0,-,0,-,0,-,,42.425096,-71.066163,,"Boston-Cambridge-Newton, MA-NH"
768,14460,2015MA00103,Marlborough,MA,"Marlborough, MA",2015,201512,0,-,0,-,0,-,,42.345927,-71.552287,,"Boston-Cambridge-Newton, MA-NH"
769,14460,2015MA00104,Medford,MA,"Medford, MA",2015,201512,0,-,0,-,0,-,,42.41843,-71.106164,,"Boston-Cambridge-Newton, MA-NH"
770,14460,2015MA00105,Melrose,MA,"Melrose, MA",2015,201512,0,-,0,-,0,-,,42.458333,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
771,14460,2015MA00106,Milton,MA,"Milton, MA",2015,201512,0,-,0,-,0,-,,42.25,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
772,14460,2015MA00107,Needham,MA,"Needham, MA",2015,201512,0,-,0,-,0,-,,42.2833329999999,-71.233333,,"Boston-Cambridge-Newton, MA-NH"
773,14460,2015MA00108,Newton,MA,"Newton, MA",2015,201512,0,-,0,-,0,-,,42.3370409999999,-71.2092209999999,,"Boston-Cambridge-Newton, MA-NH"
774,14460,2015MA00109,Quincy,MA,"Quincy, MA",2015,201512,0,-,0,-,0,-,,42.2528769999999,-71.0022709999999,,"Boston-Cambridge-Newton, MA-NH"
775,14460,2015MA00110,Revere,MA,"Revere, MA",2015,201512,0,-,0,-,0,-,,42.40843,-71.0119949999999,,"Boston-Cambridge-Newton, MA-NH"
776,14460,2015MA00111,Salem,MA,"Salem, MA",2015,201512,0,-,0,-,0,-,,42.5195399999999,-70.8967159999999,,"Boston-Cambridge-Newton, MA-NH"
777,14460,2015MA00112,Waltham,MA,"Waltham, MA",2015,201512,0,-,0,-,0,-,,42.376485,-71.235611,,"Boston-Cambridge-Newton, MA-NH"
778,14460,2015MA00113,Watertown,MA,"Watertown, MA",2015,201512,0,-,0,-,0,-,,42.3708329999999,-71.183333,,"Boston-Cambridge-Newton, MA-NH"
779,14460,2015MA00114,Winthrop,MA,"Winthrop, MA",2015,201512,0,-,0,-,0,-,,42.375,-70.983333,,"Boston-Cambridge-Newton, MA-NH"
780,49340,2015MA00115,Worcester,MA,"Worcester, MA",2015,201512,0,-,0,-,0,-,,42.262593,-71.802293,,"Worcester, MA-CT"
781,12580,2015MD00116,Annapolis,MD,"Annapolis, MD",2015,201512,0,-,0,-,0,-,,38.978445,-76.4921829999999,,"Baltimore-Columbia-Towson, MD"
782,12580,2015MD00117,Baltimore,MD,"Baltimore, MD",2015,201512,0,-,0,-,0,-,,39.290385,-76.612189,,"Baltimore-Columbia-Towson, MD"
783,47900,2015MD00118,Boyds,MD,"Boyds, MD",2015,201512,0,-,0,-,0,-,,39.1836109999999,-77.3127779999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
