CBSA,Mode,Year,MNAME_x,POP_CENSUSTRACT
13820,Bus,2008,"Birmingham-Hoover, AL Metro Area",78626
13820,Bus,2009,"Birmingham-Hoover, AL Metro Area",74311
13820,Bus,2010,"Birmingham-Hoover, AL Metro Area",69996
13820,Bus,2011,"Birmingham-Hoover, AL Metro Area",65681
13820,Bus,2012,"Birmingham-Hoover, AL Metro Area",65952
13820,Bus,2013,"Birmingham-Hoover, AL Metro Area",67787
13820,Bus,2014,"Birmingham-Hoover, AL Metro Area",69772
13820,Bus,2015,"Birmingham-Hoover, AL Metro Area",69748
13820,Bus,2016,"Birmingham-Hoover, AL Metro Area",69428
13820,Bus,2017,"Birmingham-Hoover, AL Metro Area",68794
13820,Bus,2018,"Birmingham-Hoover, AL Metro Area",68238.5
13980,Bus,2006,"Blacksburg-Christiansburg-Radford, VA Metro Area",11027
13980,Bus,2007,"Blacksburg-Christiansburg-Radford, VA Metro Area",12335
13980,Bus,2008,"Blacksburg-Christiansburg-Radford, VA Metro Area",13643
13980,Bus,2009,"Blacksburg-Christiansburg-Radford, VA Metro Area",14951
13980,Bus,2010,"Blacksburg-Christiansburg-Radford, VA Metro Area",16259
13980,Bus,2011,"Blacksburg-Christiansburg-Radford, VA Metro Area",17567
13980,Bus,2012,"Blacksburg-Christiansburg-Radford, VA Metro Area",16839
13980,Bus,2013,"Blacksburg-Christiansburg-Radford, VA Metro Area",16629
13980,Bus,2014,"Blacksburg-Christiansburg-Radford, VA Metro Area",15895
13980,Bus,2015,"Blacksburg-Christiansburg-Radford, VA Metro Area",15836
13980,Bus,2016,"Blacksburg-Christiansburg-Radford, VA Metro Area",15490
13980,Bus,2017,"Blacksburg-Christiansburg-Radford, VA Metro Area",15294
13980,Bus,2018,"Blacksburg-Christiansburg-Radford, VA Metro Area",15060.5
14020,Bus,2002,"Bloomington, IN Metro Area",30257
14020,Bus,2003,"Bloomington, IN Metro Area",30572
14020,Bus,2004,"Bloomington, IN Metro Area",30887
14020,Bus,2005,"Bloomington, IN Metro Area",31202
14020,Bus,2006,"Bloomington, IN Metro Area",31517
14020,Bus,2007,"Bloomington, IN Metro Area",31832
14020,Bus,2008,"Bloomington, IN Metro Area",32147
14020,Bus,2009,"Bloomington, IN Metro Area",32462
14020,Bus,2010,"Bloomington, IN Metro Area",32777
14020,Bus,2011,"Bloomington, IN Metro Area",33092
14020,Bus,2012,"Bloomington, IN Metro Area",33077
14020,Bus,2013,"Bloomington, IN Metro Area",33345
14020,Bus,2014,"Bloomington, IN Metro Area",33498
14020,Bus,2015,"Bloomington, IN Metro Area",33086
14020,Bus,2016,"Bloomington, IN Metro Area",32649
14020,Bus,2017,"Bloomington, IN Metro Area",32382
14020,Bus,2018,"Bloomington, IN Metro Area",32072.5
14010,Bus,2006,"Bloomington-Normal, IL Metro Area",
14010,Bus,2007,"Bloomington-Normal, IL Metro Area",
14010,Bus,2008,"Bloomington-Normal, IL Metro Area",
14010,Bus,2009,"Bloomington-Normal, IL Metro Area",
14010,Bus,2010,"Bloomington-Normal, IL Metro Area",
14010,Bus,2011,"Bloomington-Normal, IL Metro Area",
14010,Bus,2012,"Bloomington-Normal, IL Metro Area",
14010,Bus,2013,"Bloomington-Normal, IL Metro Area",
14010,Bus,2014,"Bloomington-Normal, IL Metro Area",
14010,Bus,2015,"Bloomington-Normal, IL Metro Area",
14010,Bus,2016,"Bloomington-Normal, IL Metro Area",
14010,Bus,2017,"Bloomington-Normal, IL Metro Area",
14010,Bus,2018,"Bloomington-Normal, IL Metro Area",
14260,Bus,2003,"Boise City-Nampa, ID Metro Area",73700
14260,Bus,2004,"Boise City-Nampa, ID Metro Area",74257
14260,Bus,2005,"Boise City-Nampa, ID Metro Area",74814
14260,Bus,2006,"Boise City-Nampa, ID Metro Area",75371
14260,Bus,2007,"Boise City-Nampa, ID Metro Area",75928
14260,Bus,2008,"Boise City-Nampa, ID Metro Area",76485
14260,Bus,2009,"Boise City-Nampa, ID Metro Area",77042
14260,Bus,2010,"Boise City-Nampa, ID Metro Area",77599
14260,Bus,2011,"Boise City-Nampa, ID Metro Area",78156
14260,Bus,2012,"Boise City-Nampa, ID Metro Area",78527
14260,Bus,2013,"Boise City-Nampa, ID Metro Area",80113
14260,Bus,2014,"Boise City-Nampa, ID Metro Area",79361
14260,Bus,2015,"Boise City-Nampa, ID Metro Area",79726
14260,Bus,2016,"Boise City-Nampa, ID Metro Area",80571
14260,Bus,2017,"Boise City-Nampa, ID Metro Area",81084
14260,Bus,2018,"Boise City-Nampa, ID Metro Area",81680
14460,Bus,2002,"Boston-Cambridge-Quincy, MA-NH Metro Area",9354
14460,Bus,2003,"Boston-Cambridge-Quincy, MA-NH Metro Area",9713
14460,Bus,2004,"Boston-Cambridge-Quincy, MA-NH Metro Area",10072
14460,Bus,2005,"Boston-Cambridge-Quincy, MA-NH Metro Area",10431
14460,Bus,2006,"Boston-Cambridge-Quincy, MA-NH Metro Area",10790
14460,Bus,2007,"Boston-Cambridge-Quincy, MA-NH Metro Area",11149
14460,Bus,2008,"Boston-Cambridge-Quincy, MA-NH Metro Area",11508
14460,Bus,2009,"Boston-Cambridge-Quincy, MA-NH Metro Area",11867
14460,Bus,2010,"Boston-Cambridge-Quincy, MA-NH Metro Area",12226
14460,Bus,2011,"Boston-Cambridge-Quincy, MA-NH Metro Area",12585
14460,Bus,2012,"Boston-Cambridge-Quincy, MA-NH Metro Area",12713
14460,Bus,2013,"Boston-Cambridge-Quincy, MA-NH Metro Area",12784
14460,Bus,2014,"Boston-Cambridge-Quincy, MA-NH Metro Area",12722
14460,Bus,2015,"Boston-Cambridge-Quincy, MA-NH Metro Area",12718
14460,Bus,2016,"Boston-Cambridge-Quincy, MA-NH Metro Area",12864
14460,Bus,2017,"Boston-Cambridge-Quincy, MA-NH Metro Area",12590
14460,Bus,2018,"Boston-Cambridge-Quincy, MA-NH Metro Area",12421
14460,Rail,2002,"Boston-Cambridge-Quincy, MA-NH Metro Area",9354
14460,Rail,2003,"Boston-Cambridge-Quincy, MA-NH Metro Area",9713
14460,Rail,2004,"Boston-Cambridge-Quincy, MA-NH Metro Area",10072
14460,Rail,2005,"Boston-Cambridge-Quincy, MA-NH Metro Area",10431
14460,Rail,2006,"Boston-Cambridge-Quincy, MA-NH Metro Area",10790
14460,Rail,2007,"Boston-Cambridge-Quincy, MA-NH Metro Area",11149
14460,Rail,2008,"Boston-Cambridge-Quincy, MA-NH Metro Area",11508
14460,Rail,2009,"Boston-Cambridge-Quincy, MA-NH Metro Area",11867
14460,Rail,2010,"Boston-Cambridge-Quincy, MA-NH Metro Area",12226
14460,Rail,2011,"Boston-Cambridge-Quincy, MA-NH Metro Area",12585
14460,Rail,2012,"Boston-Cambridge-Quincy, MA-NH Metro Area",12713
14460,Rail,2013,"Boston-Cambridge-Quincy, MA-NH Metro Area",12784
14460,Rail,2014,"Boston-Cambridge-Quincy, MA-NH Metro Area",12722
14460,Rail,2015,"Boston-Cambridge-Quincy, MA-NH Metro Area",12718
14460,Rail,2016,"Boston-Cambridge-Quincy, MA-NH Metro Area",12864
14460,Rail,2017,"Boston-Cambridge-Quincy, MA-NH Metro Area",12590
14460,Rail,2018,"Boston-Cambridge-Quincy, MA-NH Metro Area",12421
14740,Bus,2002,"Bremerton-Silverdale, WA Metro Area",5759
14740,Bus,2003,"Bremerton-Silverdale, WA Metro Area",6172
14740,Bus,2004,"Bremerton-Silverdale, WA Metro Area",6585
14740,Bus,2005,"Bremerton-Silverdale, WA Metro Area",6998
14740,Bus,2006,"Bremerton-Silverdale, WA Metro Area",7411
14740,Bus,2007,"Bremerton-Silverdale, WA Metro Area",7824
14740,Bus,2008,"Bremerton-Silverdale, WA Metro Area",8237
14740,Bus,2009,"Bremerton-Silverdale, WA Metro Area",8650
14740,Bus,2010,"Bremerton-Silverdale, WA Metro Area",9063
14740,Bus,2011,"Bremerton-Silverdale, WA Metro Area",9476
14740,Bus,2012,"Bremerton-Silverdale, WA Metro Area",9390
14740,Bus,2013,"Bremerton-Silverdale, WA Metro Area",9844
14740,Bus,2014,"Bremerton-Silverdale, WA Metro Area",9928
14740,Bus,2015,"Bremerton-Silverdale, WA Metro Area",9704
14740,Bus,2016,"Bremerton-Silverdale, WA Metro Area",9432
14740,Bus,2017,"Bremerton-Silverdale, WA Metro Area",9209
14740,Bus,2018,"Bremerton-Silverdale, WA Metro Area",8973.75
14860,Bus,2002,"Bridgeport-Stamford-Norwalk, CT Metro Area",341276
14860,Bus,2003,"Bridgeport-Stamford-Norwalk, CT Metro Area",339059
14860,Bus,2004,"Bridgeport-Stamford-Norwalk, CT Metro Area",336842
14860,Bus,2005,"Bridgeport-Stamford-Norwalk, CT Metro Area",334625
14860,Bus,2006,"Bridgeport-Stamford-Norwalk, CT Metro Area",332408
14860,Bus,2007,"Bridgeport-Stamford-Norwalk, CT Metro Area",330191
14860,Bus,2008,"Bridgeport-Stamford-Norwalk, CT Metro Area",327974
14860,Bus,2009,"Bridgeport-Stamford-Norwalk, CT Metro Area",325757
14860,Bus,2010,"Bridgeport-Stamford-Norwalk, CT Metro Area",323540
14860,Bus,2011,"Bridgeport-Stamford-Norwalk, CT Metro Area",321323
14860,Bus,2012,"Bridgeport-Stamford-Norwalk, CT Metro Area",324619
14860,Bus,2013,"Bridgeport-Stamford-Norwalk, CT Metro Area",327222
14860,Bus,2014,"Bridgeport-Stamford-Norwalk, CT Metro Area",331244
14860,Bus,2015,"Bridgeport-Stamford-Norwalk, CT Metro Area",332711
14860,Bus,2016,"Bridgeport-Stamford-Norwalk, CT Metro Area",332792
14860,Bus,2017,"Bridgeport-Stamford-Norwalk, CT Metro Area",335032
14860,Bus,2018,"Bridgeport-Stamford-Norwalk, CT Metro Area",336732.25
15180,Bus,2003,"Brownsville-Harlingen, TX Metro Area",93173
15180,Bus,2004,"Brownsville-Harlingen, TX Metro Area",91503
15180,Bus,2005,"Brownsville-Harlingen, TX Metro Area",89833
15180,Bus,2006,"Brownsville-Harlingen, TX Metro Area",88163
15180,Bus,2007,"Brownsville-Harlingen, TX Metro Area",86493
15180,Bus,2008,"Brownsville-Harlingen, TX Metro Area",84823
15180,Bus,2009,"Brownsville-Harlingen, TX Metro Area",83153
15180,Bus,2010,"Brownsville-Harlingen, TX Metro Area",81483
15180,Bus,2011,"Brownsville-Harlingen, TX Metro Area",79813
15180,Bus,2012,"Brownsville-Harlingen, TX Metro Area",80464
15180,Bus,2013,"Brownsville-Harlingen, TX Metro Area",81036
15180,Bus,2014,"Brownsville-Harlingen, TX Metro Area",80166
15180,Bus,2015,"Brownsville-Harlingen, TX Metro Area",79669
15180,Bus,2016,"Brownsville-Harlingen, TX Metro Area",78434
15180,Bus,2017,"Brownsville-Harlingen, TX Metro Area",76916
15180,Bus,2018,"Brownsville-Harlingen, TX Metro Area",75468.75
15380,Bus,2002,"Buffalo-Niagara Falls, NY Metro Area",336146
15380,Bus,2003,"Buffalo-Niagara Falls, NY Metro Area",340550
15380,Bus,2004,"Buffalo-Niagara Falls, NY Metro Area",344954
15380,Bus,2005,"Buffalo-Niagara Falls, NY Metro Area",349358
15380,Bus,2006,"Buffalo-Niagara Falls, NY Metro Area",353762
15380,Bus,2007,"Buffalo-Niagara Falls, NY Metro Area",358166
15380,Bus,2008,"Buffalo-Niagara Falls, NY Metro Area",362570
15380,Bus,2009,"Buffalo-Niagara Falls, NY Metro Area",366974
15380,Bus,2010,"Buffalo-Niagara Falls, NY Metro Area",371378
15380,Bus,2011,"Buffalo-Niagara Falls, NY Metro Area",375782
15380,Bus,2012,"Buffalo-Niagara Falls, NY Metro Area",373251
15380,Bus,2013,"Buffalo-Niagara Falls, NY Metro Area",372794
15380,Bus,2014,"Buffalo-Niagara Falls, NY Metro Area",371751
15380,Bus,2015,"Buffalo-Niagara Falls, NY Metro Area",370588
15380,Bus,2016,"Buffalo-Niagara Falls, NY Metro Area",369504
15380,Bus,2017,"Buffalo-Niagara Falls, NY Metro Area",368688
15380,Bus,2018,"Buffalo-Niagara Falls, NY Metro Area",367805
15380,Rail,2002,"Buffalo-Niagara Falls, NY Metro Area",336146
15380,Rail,2003,"Buffalo-Niagara Falls, NY Metro Area",340550
15380,Rail,2004,"Buffalo-Niagara Falls, NY Metro Area",344954
15380,Rail,2005,"Buffalo-Niagara Falls, NY Metro Area",349358
15380,Rail,2006,"Buffalo-Niagara Falls, NY Metro Area",353762
15380,Rail,2007,"Buffalo-Niagara Falls, NY Metro Area",358166
15380,Rail,2008,"Buffalo-Niagara Falls, NY Metro Area",362570
15380,Rail,2009,"Buffalo-Niagara Falls, NY Metro Area",366974
15380,Rail,2010,"Buffalo-Niagara Falls, NY Metro Area",371378
15380,Rail,2011,"Buffalo-Niagara Falls, NY Metro Area",375782
15380,Rail,2012,"Buffalo-Niagara Falls, NY Metro Area",373251
15380,Rail,2013,"Buffalo-Niagara Falls, NY Metro Area",372794
15380,Rail,2014,"Buffalo-Niagara Falls, NY Metro Area",371751
15380,Rail,2015,"Buffalo-Niagara Falls, NY Metro Area",370588
15380,Rail,2016,"Buffalo-Niagara Falls, NY Metro Area",369504
15380,Rail,2017,"Buffalo-Niagara Falls, NY Metro Area",368688
15380,Rail,2018,"Buffalo-Niagara Falls, NY Metro Area",367805
15540,Bus,2005,"Burlington-South Burlington, VT Metro Area",37404
15540,Bus,2006,"Burlington-South Burlington, VT Metro Area",36655
15540,Bus,2007,"Burlington-South Burlington, VT Metro Area",35906
15540,Bus,2008,"Burlington-South Burlington, VT Metro Area",35157
15540,Bus,2009,"Burlington-South Burlington, VT Metro Area",34408
15540,Bus,2010,"Burlington-South Burlington, VT Metro Area",33659
15540,Bus,2011,"Burlington-South Burlington, VT Metro Area",32910
15540,Bus,2012,"Burlington-South Burlington, VT Metro Area",33086
15540,Bus,2013,"Burlington-South Burlington, VT Metro Area",33316
15540,Bus,2014,"Burlington-South Burlington, VT Metro Area",33813
15540,Bus,2015,"Burlington-South Burlington, VT Metro Area",34145
15540,Bus,2016,"Burlington-South Burlington, VT Metro Area",34129
15540,Bus,2017,"Burlington-South Burlington, VT Metro Area",34028
15540,Bus,2018,"Burlington-South Burlington, VT Metro Area",33948.25
15940,Bus,2007,"Canton-Massillon, OH Metro Area",31450
15940,Bus,2008,"Canton-Massillon, OH Metro Area",32027
15940,Bus,2009,"Canton-Massillon, OH Metro Area",32604
15940,Bus,2010,"Canton-Massillon, OH Metro Area",33181
15940,Bus,2011,"Canton-Massillon, OH Metro Area",33758
15940,Bus,2012,"Canton-Massillon, OH Metro Area",34067
15940,Bus,2013,"Canton-Massillon, OH Metro Area",33080
15940,Bus,2014,"Canton-Massillon, OH Metro Area",32339
15940,Bus,2015,"Canton-Massillon, OH Metro Area",31746
15940,Bus,2016,"Canton-Massillon, OH Metro Area",31350
15940,Bus,2017,"Canton-Massillon, OH Metro Area",30855
15940,Bus,2018,"Canton-Massillon, OH Metro Area",30384.75
15980,Bus,2002,"Cape Coral-Fort Myers, FL Metro Area",45724
15980,Bus,2003,"Cape Coral-Fort Myers, FL Metro Area",42469
15980,Bus,2004,"Cape Coral-Fort Myers, FL Metro Area",39214
15980,Bus,2005,"Cape Coral-Fort Myers, FL Metro Area",35959
15980,Bus,2006,"Cape Coral-Fort Myers, FL Metro Area",32704
15980,Bus,2007,"Cape Coral-Fort Myers, FL Metro Area",29449
15980,Bus,2008,"Cape Coral-Fort Myers, FL Metro Area",26194
15980,Bus,2009,"Cape Coral-Fort Myers, FL Metro Area",22939
15980,Bus,2010,"Cape Coral-Fort Myers, FL Metro Area",19684
15980,Bus,2011,"Cape Coral-Fort Myers, FL Metro Area",16429
15980,Bus,2012,"Cape Coral-Fort Myers, FL Metro Area",17676
15980,Bus,2013,"Cape Coral-Fort Myers, FL Metro Area",18506
15980,Bus,2014,"Cape Coral-Fort Myers, FL Metro Area",19049
15980,Bus,2015,"Cape Coral-Fort Myers, FL Metro Area",18980
15980,Bus,2016,"Cape Coral-Fort Myers, FL Metro Area",21191
15980,Bus,2017,"Cape Coral-Fort Myers, FL Metro Area",20995
15980,Bus,2018,"Cape Coral-Fort Myers, FL Metro Area",21400.75
16300,Bus,2002,"Cedar Rapids, IA Metro Area",17213
16300,Bus,2003,"Cedar Rapids, IA Metro Area",18830
16300,Bus,2004,"Cedar Rapids, IA Metro Area",20447
16300,Bus,2005,"Cedar Rapids, IA Metro Area",22064
16300,Bus,2006,"Cedar Rapids, IA Metro Area",23681
16300,Bus,2007,"Cedar Rapids, IA Metro Area",25298
16300,Bus,2008,"Cedar Rapids, IA Metro Area",26915
16300,Bus,2009,"Cedar Rapids, IA Metro Area",28532
16300,Bus,2010,"Cedar Rapids, IA Metro Area",30149
16300,Bus,2011,"Cedar Rapids, IA Metro Area",31766
16300,Bus,2012,"Cedar Rapids, IA Metro Area",31371
16300,Bus,2013,"Cedar Rapids, IA Metro Area",31004
16300,Bus,2014,"Cedar Rapids, IA Metro Area",31008
16300,Bus,2015,"Cedar Rapids, IA Metro Area",31217
16300,Bus,2016,"Cedar Rapids, IA Metro Area",30571
16300,Bus,2017,"Cedar Rapids, IA Metro Area",29786
16300,Bus,2018,"Cedar Rapids, IA Metro Area",29035.75
16580,Bus,2002,"Champaign-Urbana, IL Metro Area",60281
16580,Bus,2003,"Champaign-Urbana, IL Metro Area",59417
16580,Bus,2004,"Champaign-Urbana, IL Metro Area",58553
16580,Bus,2005,"Champaign-Urbana, IL Metro Area",57689
16580,Bus,2006,"Champaign-Urbana, IL Metro Area",56825
16580,Bus,2007,"Champaign-Urbana, IL Metro Area",55961
16580,Bus,2008,"Champaign-Urbana, IL Metro Area",55097
16580,Bus,2009,"Champaign-Urbana, IL Metro Area",54233
16580,Bus,2010,"Champaign-Urbana, IL Metro Area",53369
16580,Bus,2011,"Champaign-Urbana, IL Metro Area",52505
16580,Bus,2012,"Champaign-Urbana, IL Metro Area",52564
16580,Bus,2013,"Champaign-Urbana, IL Metro Area",53336
16580,Bus,2014,"Champaign-Urbana, IL Metro Area",53730
16580,Bus,2015,"Champaign-Urbana, IL Metro Area",54463
16580,Bus,2016,"Champaign-Urbana, IL Metro Area",54441
16580,Bus,2017,"Champaign-Urbana, IL Metro Area",55209
16580,Bus,2018,"Champaign-Urbana, IL Metro Area",55779.5
16620,Bus,2002,"Charleston, WV Metro Area",25027
16620,Bus,2003,"Charleston, WV Metro Area",23981
16620,Bus,2004,"Charleston, WV Metro Area",22935
16620,Bus,2005,"Charleston, WV Metro Area",21889
16620,Bus,2006,"Charleston, WV Metro Area",20843
16620,Bus,2007,"Charleston, WV Metro Area",19797
16620,Bus,2008,"Charleston, WV Metro Area",18751
16620,Bus,2009,"Charleston, WV Metro Area",17705
16620,Bus,2010,"Charleston, WV Metro Area",16659
16620,Bus,2011,"Charleston, WV Metro Area",15613
16620,Bus,2012,"Charleston, WV Metro Area",15442
16620,Bus,2013,"Charleston, WV Metro Area",14630
16620,Bus,2014,"Charleston, WV Metro Area",14881
16620,Bus,2015,"Charleston, WV Metro Area",15180
16620,Bus,2016,"Charleston, WV Metro Area",15228
16620,Bus,2017,"Charleston, WV Metro Area",15378
16620,Bus,2018,"Charleston, WV Metro Area",15502.5
16700,Bus,2002,"Charleston-North Charleston-Summerville, SC Metro Area",24891
16700,Bus,2003,"Charleston-North Charleston-Summerville, SC Metro Area",25371
16700,Bus,2004,"Charleston-North Charleston-Summerville, SC Metro Area",25851
16700,Bus,2005,"Charleston-North Charleston-Summerville, SC Metro Area",26331
16700,Bus,2006,"Charleston-North Charleston-Summerville, SC Metro Area",26811
16700,Bus,2007,"Charleston-North Charleston-Summerville, SC Metro Area",27291
16700,Bus,2008,"Charleston-North Charleston-Summerville, SC Metro Area",27771
16700,Bus,2009,"Charleston-North Charleston-Summerville, SC Metro Area",28251
16700,Bus,2010,"Charleston-North Charleston-Summerville, SC Metro Area",28731
16700,Bus,2011,"Charleston-North Charleston-Summerville, SC Metro Area",29211
16700,Bus,2012,"Charleston-North Charleston-Summerville, SC Metro Area",29024
16700,Bus,2013,"Charleston-North Charleston-Summerville, SC Metro Area",29505
16700,Bus,2014,"Charleston-North Charleston-Summerville, SC Metro Area",28602
16700,Bus,2015,"Charleston-North Charleston-Summerville, SC Metro Area",28352
16700,Bus,2016,"Charleston-North Charleston-Summerville, SC Metro Area",28758
16700,Bus,2017,"Charleston-North Charleston-Summerville, SC Metro Area",28388
16700,Bus,2018,"Charleston-North Charleston-Summerville, SC Metro Area",28212
16740,Bus,2002,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",119484
16740,Bus,2003,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",114434
16740,Bus,2004,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",109384
16740,Bus,2005,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",104334
16740,Bus,2006,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",99284
16740,Bus,2007,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",94234
16740,Bus,2008,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",89184
16740,Bus,2009,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",84134
16740,Bus,2010,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",79084
16740,Bus,2011,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",74034
16740,Bus,2012,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",78261
16740,Bus,2013,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",81456
16740,Bus,2014,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",83653
16740,Bus,2015,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",86178
16740,Bus,2016,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",87165
16740,Bus,2017,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",89163
16740,Bus,2018,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",90908.25
16740,Rail,2006,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",99284
16740,Rail,2007,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",94234
16740,Rail,2008,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",89184
16740,Rail,2009,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",84134
16740,Rail,2010,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",79084
16740,Rail,2011,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",74034
16740,Rail,2012,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",78261
16740,Rail,2013,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",81456
16740,Rail,2014,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",83653
16740,Rail,2015,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",86178
16740,Rail,2016,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",87165
16740,Rail,2017,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",89163
16740,Rail,2018,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",90908.25
16860,Bus,2002,"Chattanooga, TN-GA Metro Area",25112
16860,Bus,2003,"Chattanooga, TN-GA Metro Area",23655
