MNAME,Year,RailBus,Cluster,5 digit NTD ID,UZA,upt,Month
"Altoona, PA Metro Area",2014,Bus,12,720264.0,8616.0,609471.0,78
"Altoona, PA Metro Area",2014,DemandResponse,12,720264.0,8616.0,13007.0,78
"Altoona, PA Metro Area",2015,Bus,12,720264.0,8616.0,579580.0,78
"Altoona, PA Metro Area",2015,DemandResponse,12,720264.0,8616.0,13670.0,78
"Altoona, PA Metro Area",2016,Bus,12,720264.0,8616.0,576620.0,78
"Altoona, PA Metro Area",2016,DemandResponse,12,720264.0,8616.0,12919.0,78
"Altoona, PA Metro Area",2017,Bus,12,720264.0,8616.0,546149.0,78
"Altoona, PA Metro Area",2017,DemandResponse,12,720264.0,8616.0,12438.0,78
"Altoona, PA Metro Area",2018,Bus,12,720264.0,8616.0,544498.0,78
"Altoona, PA Metro Area",2018,DemandResponse,12,720264.0,8616.0,12103.0,78
"Altoona, PA Metro Area",2019,Bus,3,180066.0,2154.0,145691.0,6
"Altoona, PA Metro Area",2019,DemandResponse,3,180066.0,2154.0,2721.0,6
"Ames, IA Metro Area",2002,Bus,22,1540902.0,9790.0,0.0,77
"Ames, IA Metro Area",2002,DemandResponse,22,1540902.0,9790.0,0.0,77
"Ames, IA Metro Area",2003,Bus,24,1680984.0,10680.0,4848494.0,78
"Ames, IA Metro Area",2003,DemandResponse,24,1680984.0,10680.0,15859.0,78
"Ames, IA Metro Area",2004,Bus,24,1680984.0,10680.0,4529451.0,78
"Ames, IA Metro Area",2004,DemandResponse,24,1680984.0,10680.0,11542.0,78
"Ames, IA Metro Area",2005,Bus,24,1680984.0,10680.0,4177180.0,78
"Ames, IA Metro Area",2005,DemandResponse,24,1680984.0,10680.0,10518.0,78
"Ames, IA Metro Area",2006,Bus,24,1680984.0,10680.0,4244428.0,78
"Ames, IA Metro Area",2006,DemandResponse,24,1680984.0,10680.0,10881.0,78
"Ames, IA Metro Area",2007,Bus,24,1680984.0,10680.0,4471336.0,78
"Ames, IA Metro Area",2007,DemandResponse,24,1680984.0,10680.0,11178.0,78
"Ames, IA Metro Area",2008,Bus,24,1680984.0,10680.0,4737992.0,78
"Ames, IA Metro Area",2008,DemandResponse,24,1680984.0,10680.0,10672.0,78
"Ames, IA Metro Area",2009,Bus,24,1680984.0,10680.0,5273608.0,78
"Ames, IA Metro Area",2009,DemandResponse,24,1680984.0,10680.0,10558.0,78
"Ames, IA Metro Area",2010,Bus,24,1680984.0,10680.0,5359942.0,78
"Ames, IA Metro Area",2010,DemandResponse,24,1680984.0,10680.0,8823.0,78
"Ames, IA Metro Area",2011,Bus,24,1680984.0,10680.0,5598297.0,78
"Ames, IA Metro Area",2011,DemandResponse,24,1680984.0,10680.0,9587.0,78
"Ames, IA Metro Area",2012,Bus,24,1680984.0,10680.0,5783574.0,78
"Ames, IA Metro Area",2012,DemandResponse,24,1680984.0,10680.0,10447.0,78
"Ames, IA Metro Area",2013,Bus,24,1680984.0,10680.0,6259245.0,78
"Ames, IA Metro Area",2013,DemandResponse,24,1680984.0,10680.0,9506.0,78
"Ames, IA Metro Area",2014,Bus,24,1680984.0,10680.0,6783928.0,78
"Ames, IA Metro Area",2014,DemandResponse,24,1680984.0,10680.0,11405.0,78
"Ames, IA Metro Area",2015,Bus,24,1680984.0,10680.0,6708889.0,78
"Ames, IA Metro Area",2015,DemandResponse,24,1680984.0,10680.0,11710.0,78
"Ames, IA Metro Area",2016,Bus,24,1680984.0,10680.0,6713780.0,78
"Ames, IA Metro Area",2016,DemandResponse,24,1680984.0,10680.0,10687.0,78
"Ames, IA Metro Area",2017,Bus,24,1680984.0,10680.0,6581910.0,78
"Ames, IA Metro Area",2017,DemandResponse,24,1680984.0,10680.0,9327.0,78
"Ames, IA Metro Area",2018,Bus,24,1680984.0,10680.0,6452021.0,78
"Ames, IA Metro Area",2018,DemandResponse,24,1680984.0,10680.0,8342.0,78
"Ames, IA Metro Area",2019,Bus,6,420246.0,2670.0,1872415.0,6
"Ames, IA Metro Area",2019,DemandResponse,6,420246.0,2670.0,2167.0,6
"Anchorage, AK Metro Area",2002,Bus,22,264.0,3278.0,2848987.0,77
"Anchorage, AK Metro Area",2002,DemandResponse,22,803.0,4917.0,280874.0,77
"Anchorage, AK Metro Area",2002,Other,22,451.0,1639.0,0.0,77
"Anchorage, AK Metro Area",2003,Bus,24,288.0,3576.0,3339451.0,78
"Anchorage, AK Metro Area",2003,DemandResponse,24,876.0,5364.0,279600.0,78
"Anchorage, AK Metro Area",2003,Other,24,492.0,1788.0,0.0,78
"Anchorage, AK Metro Area",2004,Bus,24,288.0,3576.0,3536059.0,78
"Anchorage, AK Metro Area",2004,DemandResponse,24,876.0,5364.0,278950.0,78
"Anchorage, AK Metro Area",2004,Other,24,492.0,1788.0,0.0,78
"Anchorage, AK Metro Area",2005,Bus,24,288.0,3576.0,3975074.0,78
"Anchorage, AK Metro Area",2005,DemandResponse,24,876.0,5364.0,271118.0,78
"Anchorage, AK Metro Area",2005,Other,24,492.0,1788.0,0.0,78
"Anchorage, AK Metro Area",2006,Bus,24,288.0,3576.0,3929870.0,78
"Anchorage, AK Metro Area",2006,DemandResponse,24,876.0,5364.0,180193.0,78
"Anchorage, AK Metro Area",2006,Other,24,492.0,1788.0,120361.0,78
"Anchorage, AK Metro Area",2007,Bus,24,288.0,3576.0,3988745.0,78
"Anchorage, AK Metro Area",2007,DemandResponse,24,876.0,5364.0,325182.0,78
"Anchorage, AK Metro Area",2007,Other,24,492.0,1788.0,129834.0,78
"Anchorage, AK Metro Area",2008,Bus,24,288.0,3576.0,4220704.0,78
"Anchorage, AK Metro Area",2008,DemandResponse,24,876.0,5364.0,377584.0,78
"Anchorage, AK Metro Area",2008,Other,24,492.0,1788.0,137230.0,78
"Anchorage, AK Metro Area",2009,Bus,24,288.0,3576.0,4165535.0,78
"Anchorage, AK Metro Area",2009,DemandResponse,24,876.0,5364.0,400429.0,78
"Anchorage, AK Metro Area",2009,Other,24,492.0,1788.0,113767.0,78
"Anchorage, AK Metro Area",2010,Bus,24,288.0,3576.0,4145578.0,78
"Anchorage, AK Metro Area",2010,DemandResponse,24,876.0,5364.0,432661.0,78
"Anchorage, AK Metro Area",2010,Other,24,492.0,1788.0,107550.0,78
"Anchorage, AK Metro Area",2011,Bus,24,288.0,3576.0,4148501.0,78
"Anchorage, AK Metro Area",2011,DemandResponse,24,876.0,5364.0,459990.0,78
"Anchorage, AK Metro Area",2011,Other,24,492.0,1788.0,115191.0,78
"Anchorage, AK Metro Area",2012,Bus,24,288.0,3576.0,4088549.0,78
"Anchorage, AK Metro Area",2012,DemandResponse,24,876.0,5364.0,466003.0,78
"Anchorage, AK Metro Area",2012,Other,24,492.0,1788.0,145260.0,78
"Anchorage, AK Metro Area",2013,Bus,24,288.0,3576.0,3986877.0,78
"Anchorage, AK Metro Area",2013,DemandResponse,24,876.0,5364.0,440704.0,78
"Anchorage, AK Metro Area",2013,Other,24,492.0,1788.0,156300.0,78
"Anchorage, AK Metro Area",2014,Bus,24,288.0,3576.0,3896678.0,78
"Anchorage, AK Metro Area",2014,DemandResponse,24,876.0,5364.0,407489.0,78
"Anchorage, AK Metro Area",2014,Other,24,492.0,1788.0,164674.0,78
"Anchorage, AK Metro Area",2015,Bus,24,288.0,3576.0,3649698.0,78
"Anchorage, AK Metro Area",2015,DemandResponse,24,876.0,5364.0,378803.0,78
"Anchorage, AK Metro Area",2015,Other,24,492.0,1788.0,178350.0,78
"Anchorage, AK Metro Area",2016,Bus,24,288.0,3576.0,3450261.0,78
"Anchorage, AK Metro Area",2016,DemandResponse,24,876.0,5364.0,367472.0,78
"Anchorage, AK Metro Area",2016,Other,24,492.0,1788.0,187309.0,78
"Anchorage, AK Metro Area",2017,Bus,24,288.0,3576.0,3241607.0,78
"Anchorage, AK Metro Area",2017,DemandResponse,24,876.0,5364.0,374042.0,78
"Anchorage, AK Metro Area",2017,Other,24,492.0,1788.0,192331.0,78
"Anchorage, AK Metro Area",2018,Bus,24,288.0,3576.0,3227500.0,78
"Anchorage, AK Metro Area",2018,DemandResponse,24,876.0,5364.0,339247.0,78
"Anchorage, AK Metro Area",2018,Other,24,492.0,1788.0,199666.0,78
"Anchorage, AK Metro Area",2019,Bus,6,72.0,894.0,792298.0,6
"Anchorage, AK Metro Area",2019,DemandResponse,6,219.0,1341.0,84816.0,6
"Anchorage, AK Metro Area",2019,Other,6,123.0,447.0,7364.0,6
"Ann Arbor, MI Metro Area",2002,Bus,22,5516973.0,7480.0,53029385.0,154
"Ann Arbor, MI Metro Area",2002,DemandResponse,33,7172726.0,9350.0,1078187.0,231
"Ann Arbor, MI Metro Area",2002,Rail,11,2759097.0,605.0,236929.0,77
"Ann Arbor, MI Metro Area",2003,Bus,24,6018516.0,8160.0,57114989.0,156
"Ann Arbor, MI Metro Area",2003,DemandResponse,36,7824792.0,10200.0,1209617.0,234
"Ann Arbor, MI Metro Area",2003,Rail,12,3009924.0,660.0,172882.0,78
"Ann Arbor, MI Metro Area",2004,Bus,24,6018516.0,8160.0,57480422.0,156
"Ann Arbor, MI Metro Area",2004,DemandResponse,36,7824792.0,10200.0,1129106.0,234
"Ann Arbor, MI Metro Area",2004,Rail,12,3009924.0,660.0,950647.0,78
"Ann Arbor, MI Metro Area",2005,Bus,24,6018516.0,8160.0,55360407.0,156
"Ann Arbor, MI Metro Area",2005,DemandResponse,36,7824792.0,10200.0,1129695.0,234
"Ann Arbor, MI Metro Area",2005,Rail,12,3009924.0,660.0,1792924.0,78
"Ann Arbor, MI Metro Area",2006,Bus,24,6018516.0,8160.0,58696692.0,156
"Ann Arbor, MI Metro Area",2006,DemandResponse,36,7824792.0,10200.0,1183735.0,234
"Ann Arbor, MI Metro Area",2006,Rail,12,3009924.0,660.0,2368361.0,78
"Ann Arbor, MI Metro Area",2007,Bus,24,6018516.0,8160.0,58496234.0,156
"Ann Arbor, MI Metro Area",2007,DemandResponse,36,7824792.0,10200.0,1297803.0,234
"Ann Arbor, MI Metro Area",2007,Rail,12,3009924.0,660.0,2324429.0,78
"Ann Arbor, MI Metro Area",2008,Bus,24,6018516.0,8160.0,63672205.0,156
"Ann Arbor, MI Metro Area",2008,DemandResponse,36,7824792.0,10200.0,1344639.0,234
"Ann Arbor, MI Metro Area",2008,Rail,12,3009924.0,660.0,2059714.0,78
"Ann Arbor, MI Metro Area",2009,Bus,24,6018516.0,8160.0,62321435.0,156
"Ann Arbor, MI Metro Area",2009,DemandResponse,36,7824792.0,10200.0,1305821.0,234
"Ann Arbor, MI Metro Area",2009,Rail,12,3009924.0,660.0,2161436.0,78
"Ann Arbor, MI Metro Area",2010,Bus,24,6018516.0,8160.0,58312676.0,156
"Ann Arbor, MI Metro Area",2010,DemandResponse,36,7824792.0,10200.0,2286992.0,234
"Ann Arbor, MI Metro Area",2010,Rail,12,3009924.0,660.0,2216800.0,78
"Ann Arbor, MI Metro Area",2011,Bus,24,6018516.0,8160.0,58229019.0,156
"Ann Arbor, MI Metro Area",2011,DemandResponse,36,7824792.0,10200.0,2403107.0,234
"Ann Arbor, MI Metro Area",2011,Rail,12,3009924.0,660.0,2285358.0,78
"Ann Arbor, MI Metro Area",2012,Bus,24,6018516.0,8160.0,55918901.0,156
"Ann Arbor, MI Metro Area",2012,DemandResponse,36,7824792.0,10200.0,2331926.0,234
"Ann Arbor, MI Metro Area",2012,Rail,12,3009924.0,660.0,2298841.0,78
"Ann Arbor, MI Metro Area",2013,Bus,24,6018516.0,8160.0,51636955.0,156
"Ann Arbor, MI Metro Area",2013,DemandResponse,36,7824792.0,10200.0,2383494.0,234
"Ann Arbor, MI Metro Area",2013,Rail,12,3009924.0,660.0,2207333.0,78
"Ann Arbor, MI Metro Area",2014,Bus,24,6018516.0,8160.0,47524916.0,156
"Ann Arbor, MI Metro Area",2014,DemandResponse,36,7824792.0,10200.0,2420535.0,234
"Ann Arbor, MI Metro Area",2014,Rail,12,3009924.0,660.0,2357520.0,78
"Ann Arbor, MI Metro Area",2015,Bus,24,6018516.0,8160.0,47250400.0,156
"Ann Arbor, MI Metro Area",2015,DemandResponse,36,7824792.0,10200.0,2343051.0,234
"Ann Arbor, MI Metro Area",2015,Rail,12,3009924.0,660.0,2409894.0,78
"Ann Arbor, MI Metro Area",2016,Bus,24,6018516.0,8160.0,48466462.0,156
"Ann Arbor, MI Metro Area",2016,DemandResponse,36,7824792.0,10200.0,2279204.0,234
"Ann Arbor, MI Metro Area",2016,Rail,12,3009924.0,660.0,2165351.0,78
"Ann Arbor, MI Metro Area",2017,Bus,24,6018516.0,8160.0,46207368.0,156
"Ann Arbor, MI Metro Area",2017,DemandResponse,36,7824792.0,10200.0,2317724.0,234
"Ann Arbor, MI Metro Area",2017,Rail,12,3009924.0,660.0,3106791.0,78
"Ann Arbor, MI Metro Area",2018,Bus,24,6018516.0,8160.0,46512813.0,156
"Ann Arbor, MI Metro Area",2018,DemandResponse,36,7824792.0,10200.0,2247206.0,234
"Ann Arbor, MI Metro Area",2018,Rail,12,3009924.0,660.0,3142878.0,78
"Ann Arbor, MI Metro Area",2019,Bus,6,1504629.0,2040.0,10703363.0,12
"Ann Arbor, MI Metro Area",2019,DemandResponse,9,1956198.0,2550.0,534307.0,18
"Ann Arbor, MI Metro Area",2019,Rail,3,752481.0,165.0,596359.0,6
"Appleton, WI Metro Area",2002,Bus,22,1100022.0,3630.0,957717.0,77
"Appleton, WI Metro Area",2002,DemandResponse,22,550011.0,1815.0,102336.0,77
"Appleton, WI Metro Area",2003,Bus,24,1200024.0,3960.0,952349.0,78
"Appleton, WI Metro Area",2003,DemandResponse,24,600012.0,1980.0,101478.0,78
"Appleton, WI Metro Area",2004,Bus,24,1200024.0,3960.0,1008530.0,78
"Appleton, WI Metro Area",2004,DemandResponse,24,600012.0,1980.0,119800.0,78
"Appleton, WI Metro Area",2005,Bus,24,1200024.0,3960.0,1004484.0,78
"Appleton, WI Metro Area",2005,DemandResponse,24,600012.0,1980.0,125920.0,78
"Appleton, WI Metro Area",2006,Bus,24,1200024.0,3960.0,1009272.0,78
"Appleton, WI Metro Area",2006,DemandResponse,24,600012.0,1980.0,126002.0,78
"Appleton, WI Metro Area",2007,Bus,24,1200024.0,3960.0,1041144.0,78
"Appleton, WI Metro Area",2007,DemandResponse,24,600012.0,1980.0,139951.0,78
"Appleton, WI Metro Area",2008,Bus,24,1200024.0,3960.0,1060855.0,78
"Appleton, WI Metro Area",2008,DemandResponse,24,600012.0,1980.0,165288.0,78
"Appleton, WI Metro Area",2009,Bus,24,1200024.0,3960.0,966548.0,78
"Appleton, WI Metro Area",2009,DemandResponse,24,600012.0,1980.0,160315.0,78
"Appleton, WI Metro Area",2010,Bus,24,1200024.0,3960.0,1001796.0,78
"Appleton, WI Metro Area",2010,DemandResponse,24,600012.0,1980.0,157061.0,78
"Appleton, WI Metro Area",2011,Bus,24,1200024.0,3960.0,1115410.0,78
"Appleton, WI Metro Area",2011,DemandResponse,24,600012.0,1980.0,147663.0,78
"Appleton, WI Metro Area",2012,Bus,24,1200024.0,3960.0,1130812.0,78
"Appleton, WI Metro Area",2012,DemandResponse,24,600012.0,1980.0,144362.0,78
"Appleton, WI Metro Area",2013,Bus,24,1200024.0,3960.0,1126000.0,78
"Appleton, WI Metro Area",2013,DemandResponse,24,600012.0,1980.0,148094.0,78
"Appleton, WI Metro Area",2014,Bus,24,1200024.0,3960.0,1114709.0,78
"Appleton, WI Metro Area",2014,DemandResponse,24,600012.0,1980.0,156573.0,78
"Appleton, WI Metro Area",2015,Bus,24,1200024.0,3960.0,1092988.0,78
"Appleton, WI Metro Area",2015,DemandResponse,24,600012.0,1980.0,156892.0,78
"Appleton, WI Metro Area",2016,Bus,24,1200024.0,3960.0,1036081.0,78
"Appleton, WI Metro Area",2016,DemandResponse,24,600012.0,1980.0,155685.0,78
"Appleton, WI Metro Area",2017,Bus,24,1200024.0,3960.0,989422.0,78
"Appleton, WI Metro Area",2017,DemandResponse,24,600012.0,1980.0,157412.0,78
"Appleton, WI Metro Area",2018,Bus,24,1200024.0,3960.0,1002620.0,78
"Appleton, WI Metro Area",2018,DemandResponse,24,600012.0,1980.0,156906.0,78
"Appleton, WI Metro Area",2019,Bus,6,300006.0,990.0,239558.0,6
"Appleton, WI Metro Area",2019,DemandResponse,6,150003.0,495.0,37540.0,6
"Athens-Clarke County, GA Metro Area",2002,Bus,33,882497.0,5478.0,0.0,77
"Athens-Clarke County, GA Metro Area",2002,DemandResponse,33,882497.0,5478.0,0.0,77
"Athens-Clarke County, GA Metro Area",2003,Bus,36,962724.0,5976.0,1173604.0,78
"Athens-Clarke County, GA Metro Area",2003,DemandResponse,36,962724.0,5976.0,10789.0,78
"Athens-Clarke County, GA Metro Area",2004,Bus,36,962724.0,5976.0,353513.0,78
"Athens-Clarke County, GA Metro Area",2004,DemandResponse,36,962724.0,5976.0,2273.0,78
"Athens-Clarke County, GA Metro Area",2005,Bus,36,962724.0,5976.0,0.0,78
"Athens-Clarke County, GA Metro Area",2005,DemandResponse,36,962724.0,5976.0,0.0,78
"Athens-Clarke County, GA Metro Area",2006,Bus,36,962724.0,5976.0,1450124.0,78
"Athens-Clarke County, GA Metro Area",2006,DemandResponse,36,962724.0,5976.0,8550.0,78
"Athens-Clarke County, GA Metro Area",2007,Bus,36,962724.0,5976.0,1557603.0,78
"Athens-Clarke County, GA Metro Area",2007,DemandResponse,36,962724.0,5976.0,8861.0,78
"Athens-Clarke County, GA Metro Area",2008,Bus,36,962724.0,5976.0,1752840.0,78
"Athens-Clarke County, GA Metro Area",2008,DemandResponse,36,962724.0,5976.0,8431.0,78
"Athens-Clarke County, GA Metro Area",2009,Bus,36,962724.0,5976.0,11161430.0,78
"Athens-Clarke County, GA Metro Area",2009,DemandResponse,36,962724.0,5976.0,17985.0,78
"Athens-Clarke County, GA Metro Area",2010,Bus,36,962724.0,5976.0,11131670.0,78
"Athens-Clarke County, GA Metro Area",2010,DemandResponse,36,962724.0,5976.0,19471.0,78
"Athens-Clarke County, GA Metro Area",2011,Bus,36,962724.0,5976.0,11603585.0,78
"Athens-Clarke County, GA Metro Area",2011,DemandResponse,36,962724.0,5976.0,20210.0,78
"Athens-Clarke County, GA Metro Area",2012,Bus,36,962724.0,5976.0,12956339.0,78
"Athens-Clarke County, GA Metro Area",2012,DemandResponse,36,962724.0,5976.0,18898.0,78
"Athens-Clarke County, GA Metro Area",2013,Bus,36,962724.0,5976.0,12782870.0,78
"Athens-Clarke County, GA Metro Area",2013,DemandResponse,36,962724.0,5976.0,20802.0,78
"Athens-Clarke County, GA Metro Area",2014,Bus,36,962724.0,5976.0,12645309.0,78
"Athens-Clarke County, GA Metro Area",2014,DemandResponse,36,962724.0,5976.0,20129.0,78
"Athens-Clarke County, GA Metro Area",2015,Bus,36,962724.0,5976.0,12111696.0,78
"Athens-Clarke County, GA Metro Area",2015,DemandResponse,36,962724.0,5976.0,19636.0,78
"Athens-Clarke County, GA Metro Area",2016,Bus,36,962724.0,5976.0,7362989.0,78
"Athens-Clarke County, GA Metro Area",2016,DemandResponse,36,962724.0,5976.0,21015.0,78
"Athens-Clarke County, GA Metro Area",2017,Bus,36,962724.0,5976.0,7267663.0,78
"Athens-Clarke County, GA Metro Area",2017,DemandResponse,36,962724.0,5976.0,19010.0,78
"Athens-Clarke County, GA Metro Area",2018,Bus,36,962724.0,5976.0,7263033.0,78
"Athens-Clarke County, GA Metro Area",2018,DemandResponse,36,962724.0,5976.0,15838.0,78
"Athens-Clarke County, GA Metro Area",2019,Bus,9,240681.0,1494.0,2239079.0,6
"Athens-Clarke County, GA Metro Area",2019,DemandResponse,9,240681.0,1494.0,4941.0,6
"Augusta-Richmond County, GA-SC Metro Area",2002,Bus,33,880506.0,2156.0,0.0,77
"Augusta-Richmond County, GA-SC Metro Area",2002,DemandResponse,33,880506.0,2156.0,0.0,77
"Augusta-Richmond County, GA-SC Metro Area",2003,Bus,36,960552.0,2352.0,0.0,78
"Augusta-Richmond County, GA-SC Metro Area",2003,DemandResponse,36,960552.0,2352.0,0.0,78
"Augusta-Richmond County, GA-SC Metro Area",2004,Bus,36,960552.0,2352.0,0.0,78
"Augusta-Richmond County, GA-SC Metro Area",2004,DemandResponse,36,960552.0,2352.0,0.0,78
"Augusta-Richmond County, GA-SC Metro Area",2005,Bus,36,960552.0,2352.0,0.0,78
"Augusta-Richmond County, GA-SC Metro Area",2005,DemandResponse,36,960552.0,2352.0,0.0,78
"Augusta-Richmond County, GA-SC Metro Area",2006,Bus,36,960552.0,2352.0,938341.0,78
"Augusta-Richmond County, GA-SC Metro Area",2006,DemandResponse,36,960552.0,2352.0,17447.0,78
"Augusta-Richmond County, GA-SC Metro Area",2007,Bus,36,960552.0,2352.0,861964.0,78
"Augusta-Richmond County, GA-SC Metro Area",2007,DemandResponse,36,960552.0,2352.0,17746.0,78
"Augusta-Richmond County, GA-SC Metro Area",2008,Bus,36,960552.0,2352.0,893170.0,78
"Augusta-Richmond County, GA-SC Metro Area",2008,DemandResponse,36,960552.0,2352.0,19973.0,78
"Augusta-Richmond County, GA-SC Metro Area",2009,Bus,36,960552.0,2352.0,643746.0,78
"Augusta-Richmond County, GA-SC Metro Area",2009,DemandResponse,36,960552.0,2352.0,19472.0,78
"Augusta-Richmond County, GA-SC Metro Area",2010,Bus,36,960552.0,2352.0,617262.0,78
"Augusta-Richmond County, GA-SC Metro Area",2010,DemandResponse,36,960552.0,2352.0,17796.0,78
"Augusta-Richmond County, GA-SC Metro Area",2011,Bus,36,960552.0,2352.0,723486.0,78
"Augusta-Richmond County, GA-SC Metro Area",2011,DemandResponse,36,960552.0,2352.0,18466.0,78
"Augusta-Richmond County, GA-SC Metro Area",2012,Bus,36,960552.0,2352.0,718406.0,78
"Augusta-Richmond County, GA-SC Metro Area",2012,DemandResponse,36,960552.0,2352.0,19591.0,78
"Augusta-Richmond County, GA-SC Metro Area",2013,Bus,36,960552.0,2352.0,745349.0,78
"Augusta-Richmond County, GA-SC Metro Area",2013,DemandResponse,36,960552.0,2352.0,18403.0,78
"Augusta-Richmond County, GA-SC Metro Area",2014,Bus,36,960552.0,2352.0,792327.0,78
"Augusta-Richmond County, GA-SC Metro Area",2014,DemandResponse,36,960552.0,2352.0,19368.0,78
"Augusta-Richmond County, GA-SC Metro Area",2015,Bus,36,960552.0,2352.0,787145.0,78
"Augusta-Richmond County, GA-SC Metro Area",2015,DemandResponse,36,960552.0,2352.0,22363.0,78
"Augusta-Richmond County, GA-SC Metro Area",2016,Bus,36,960552.0,2352.0,767109.0,78
"Augusta-Richmond County, GA-SC Metro Area",2016,DemandResponse,36,960552.0,2352.0,27392.0,78
"Augusta-Richmond County, GA-SC Metro Area",2017,Bus,36,960552.0,2352.0,696145.0,78
"Augusta-Richmond County, GA-SC Metro Area",2017,DemandResponse,36,960552.0,2352.0,26440.0,78
"Augusta-Richmond County, GA-SC Metro Area",2018,Bus,36,960552.0,2352.0,659598.0,78
"Augusta-Richmond County, GA-SC Metro Area",2018,DemandResponse,36,960552.0,2352.0,29087.0,78
"Augusta-Richmond County, GA-SC Metro Area",2019,Bus,9,240138.0,588.0,166746.0,6
"Augusta-Richmond County, GA-SC Metro Area",2019,DemandResponse,9,240138.0,588.0,7011.0,6
"Baton Rouge, LA Metro Area",2002,Bus,33,1320484.0,1496.0,6695279.0,77
"Baton Rouge, LA Metro Area",2002,DemandResponse,33,660242.0,748.0,62293.0,77
"Baton Rouge, LA Metro Area",2003,Bus,36,1440528.0,1632.0,0.0,78
"Baton Rouge, LA Metro Area",2003,DemandResponse,36,720264.0,816.0,0.0,78
"Baton Rouge, LA Metro Area",2004,Bus,36,1440528.0,1632.0,4492155.0,78
"Baton Rouge, LA Metro Area",2004,DemandResponse,36,720264.0,816.0,59991.0,78
"Baton Rouge, LA Metro Area",2005,Bus,36,1440528.0,1632.0,4191212.0,78
"Baton Rouge, LA Metro Area",2005,DemandResponse,36,720264.0,816.0,58967.0,78
"Baton Rouge, LA Metro Area",2006,Bus,36,1440528.0,1632.0,3441542.0,78
"Baton Rouge, LA Metro Area",2006,DemandResponse,36,720264.0,816.0,59880.0,78
"Baton Rouge, LA Metro Area",2007,Bus,36,1440528.0,1632.0,3638946.0,78
"Baton Rouge, LA Metro Area",2007,DemandResponse,36,720264.0,816.0,52887.0,78
"Baton Rouge, LA Metro Area",2008,Bus,36,1440528.0,1632.0,3952837.0,78
"Baton Rouge, LA Metro Area",2008,DemandResponse,36,720264.0,816.0,60311.0,78
"Baton Rouge, LA Metro Area",2009,Bus,36,1440528.0,1632.0,3729315.0,78
"Baton Rouge, LA Metro Area",2009,DemandResponse,36,720264.0,816.0,70464.0,78
"Baton Rouge, LA Metro Area",2010,Bus,36,1440528.0,1632.0,3520784.0,78
"Baton Rouge, LA Metro Area",2010,DemandResponse,36,720264.0,816.0,67858.0,78
"Baton Rouge, LA Metro Area",2011,Bus,36,1440528.0,1632.0,3493921.0,78
"Baton Rouge, LA Metro Area",2011,DemandResponse,36,720264.0,816.0,63434.0,78
"Baton Rouge, LA Metro Area",2012,Bus,36,1440528.0,1632.0,3611582.0,78
"Baton Rouge, LA Metro Area",2012,DemandResponse,36,720264.0,816.0,70279.0,78
"Baton Rouge, LA Metro Area",2013,Bus,36,1440528.0,1632.0,3748203.0,78
"Baton Rouge, LA Metro Area",2013,DemandResponse,36,720264.0,816.0,78510.0,78
"Baton Rouge, LA Metro Area",2014,Bus,36,1440528.0,1632.0,3904561.0,78
"Baton Rouge, LA Metro Area",2014,DemandResponse,36,720264.0,816.0,83725.0,78
"Baton Rouge, LA Metro Area",2015,Bus,36,1440528.0,1632.0,3990011.0,78
