,CBSA,Mode,Year,MNAME,MAINTENANCE,RESTRUCTURE,NOTES,LINKS
1599,24860,Bus,2009,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1600,24860,Bus,2010,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1601,24860,Bus,2011,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1602,24860,Bus,2012,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1603,24860,Bus,2013,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1604,24860,Bus,2014,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1605,24860,Bus,2015,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1606,24860,Bus,2016,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1607,24860,Bus,2017,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1608,24860,Bus,2018,"Greenville-Mauldin-Easley, SC Metro Area",0,0,,
1609,25060,Bus,2002,"Gulfport-Biloxi, MS Metro Area",0,0,,
1610,25060,Bus,2003,"Gulfport-Biloxi, MS Metro Area",0,0,,
1611,25060,Bus,2004,"Gulfport-Biloxi, MS Metro Area",0,0,,
1612,25060,Bus,2005,"Gulfport-Biloxi, MS Metro Area",0,0,,
1613,25060,Bus,2006,"Gulfport-Biloxi, MS Metro Area",0,0,,
1614,25060,Bus,2007,"Gulfport-Biloxi, MS Metro Area",0,0,,
1615,25060,Bus,2008,"Gulfport-Biloxi, MS Metro Area",0,0,,
1616,25060,Bus,2009,"Gulfport-Biloxi, MS Metro Area",0,0,,
1617,25060,Bus,2010,"Gulfport-Biloxi, MS Metro Area",0,0,,
1618,25060,Bus,2011,"Gulfport-Biloxi, MS Metro Area",0,0,,
1619,25060,Bus,2012,"Gulfport-Biloxi, MS Metro Area",0,0,,
1620,25060,Bus,2013,"Gulfport-Biloxi, MS Metro Area",0,0,,
1621,25060,Bus,2014,"Gulfport-Biloxi, MS Metro Area",0,0,,
1622,25060,Bus,2015,"Gulfport-Biloxi, MS Metro Area",0,0,,
1623,25060,Bus,2016,"Gulfport-Biloxi, MS Metro Area",0,0,,
1624,25060,Bus,2017,"Gulfport-Biloxi, MS Metro Area",0,0,,
1625,25060,Bus,2018,"Gulfport-Biloxi, MS Metro Area",0,0,,
1626,25260,Bus,2006,"Hanford-Corcoran, CA Metro Area",0,0,,
1627,25260,Bus,2007,"Hanford-Corcoran, CA Metro Area",0,0,,
1628,25260,Bus,2008,"Hanford-Corcoran, CA Metro Area",0,0,,
1629,25260,Bus,2009,"Hanford-Corcoran, CA Metro Area",0,0,,
1630,25260,Bus,2010,"Hanford-Corcoran, CA Metro Area",0,0,,
1631,25260,Bus,2011,"Hanford-Corcoran, CA Metro Area",0,0,,
1632,25260,Bus,2012,"Hanford-Corcoran, CA Metro Area",0,0,,
1633,25260,Bus,2013,"Hanford-Corcoran, CA Metro Area",0,0,,
1634,25260,Bus,2014,"Hanford-Corcoran, CA Metro Area",0,0,,
1635,25260,Bus,2015,"Hanford-Corcoran, CA Metro Area",0,0,,
1636,25260,Bus,2016,"Hanford-Corcoran, CA Metro Area",0,0,,
1637,25260,Bus,2017,"Hanford-Corcoran, CA Metro Area",0,0,,
1638,25260,Bus,2018,"Hanford-Corcoran, CA Metro Area",0,0,,
1639,25420,Bus,2002,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1640,25420,Bus,2003,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1641,25420,Bus,2004,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1642,25420,Bus,2005,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1643,25420,Bus,2006,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1644,25420,Bus,2007,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1645,25420,Bus,2008,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1646,25420,Bus,2009,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1647,25420,Bus,2010,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1648,25420,Bus,2011,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1649,25420,Bus,2012,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1650,25420,Bus,2013,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1651,25420,Bus,2014,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1652,25420,Bus,2015,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1653,25420,Bus,2016,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1654,25420,Bus,2017,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1655,25420,Bus,2018,"Harrisburg-Carlisle, PA Metro Area",0,0,,
1656,25500,Bus,2006,"Harrisonburg, VA Metro Area",0,0,,
1657,25500,Bus,2007,"Harrisonburg, VA Metro Area",0,0,,
1658,25500,Bus,2008,"Harrisonburg, VA Metro Area",0,0,,
1659,25500,Bus,2009,"Harrisonburg, VA Metro Area",0,0,,
1660,25500,Bus,2010,"Harrisonburg, VA Metro Area",0,0,,
1661,25500,Bus,2011,"Harrisonburg, VA Metro Area",0,0,,
1662,25500,Bus,2012,"Harrisonburg, VA Metro Area",0,0,,
1663,25500,Bus,2013,"Harrisonburg, VA Metro Area",0,0,,
1664,25500,Bus,2014,"Harrisonburg, VA Metro Area",0,0,,
1665,25500,Bus,2015,"Harrisonburg, VA Metro Area",0,0,,
1666,25500,Bus,2016,"Harrisonburg, VA Metro Area",0,0,,
1667,25500,Bus,2017,"Harrisonburg, VA Metro Area",0,0,,
1668,25500,Bus,2018,"Harrisonburg, VA Metro Area",0,0,,
1669,25540,Bus,2002,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1670,25540,Bus,2003,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1671,25540,Bus,2004,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1672,25540,Bus,2005,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1673,25540,Bus,2006,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1674,25540,Bus,2007,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1675,25540,Bus,2008,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1676,25540,Bus,2009,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1677,25540,Bus,2010,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1678,25540,Bus,2011,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1679,25540,Bus,2012,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1680,25540,Bus,2013,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1681,25540,Bus,2014,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1682,25540,Bus,2015,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1683,25540,Bus,2016,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1684,25540,Bus,2017,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1685,25540,Bus,2018,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1686,25540,Rail,2002,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1687,25540,Rail,2003,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1688,25540,Rail,2004,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1689,25540,Rail,2005,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1690,25540,Rail,2006,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1691,25540,Rail,2007,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1692,25540,Rail,2008,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1693,25540,Rail,2009,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1694,25540,Rail,2010,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1695,25540,Rail,2011,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1696,25540,Rail,2012,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1697,25540,Rail,2013,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1698,25540,Rail,2014,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1699,25540,Rail,2015,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1700,25540,Rail,2016,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1701,25540,Rail,2017,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1702,25540,Rail,2018,"Hartford-West Hartford-East Hartford, CT Metro Area",0,0,,
1703,25860,Bus,2009,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1704,25860,Bus,2010,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1705,25860,Bus,2011,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1706,25860,Bus,2012,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1707,25860,Bus,2013,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1708,25860,Bus,2014,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1709,25860,Bus,2015,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1710,25860,Bus,2016,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1711,25860,Bus,2017,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1712,25860,Bus,2018,"Hickory-Lenoir-Morganton, NC Metro Area",0,0,,
1713,26100,Bus,2002,"Holland-Grand Haven, MI Metro Area",0,0,,
1714,26100,Bus,2003,"Holland-Grand Haven, MI Metro Area",0,0,,
1715,26100,Bus,2004,"Holland-Grand Haven, MI Metro Area",0,0,,
1716,26100,Bus,2005,"Holland-Grand Haven, MI Metro Area",0,0,,
1717,26100,Bus,2006,"Holland-Grand Haven, MI Metro Area",0,0,,
1718,26100,Bus,2007,"Holland-Grand Haven, MI Metro Area",0,0,,
1719,26100,Bus,2008,"Holland-Grand Haven, MI Metro Area",0,0,,
1720,26100,Bus,2009,"Holland-Grand Haven, MI Metro Area",0,0,,
1721,26100,Bus,2010,"Holland-Grand Haven, MI Metro Area",0,0,,
1722,26100,Bus,2011,"Holland-Grand Haven, MI Metro Area",0,0,,
1723,26100,Bus,2012,"Holland-Grand Haven, MI Metro Area",0,0,,
1724,26100,Bus,2013,"Holland-Grand Haven, MI Metro Area",0,0,,
1725,26100,Bus,2014,"Holland-Grand Haven, MI Metro Area",0,0,,
1726,26100,Bus,2015,"Holland-Grand Haven, MI Metro Area",0,0,,
1727,26100,Bus,2016,"Holland-Grand Haven, MI Metro Area",0,0,,
1728,26100,Bus,2017,"Holland-Grand Haven, MI Metro Area",0,0,,
1729,26100,Bus,2018,"Holland-Grand Haven, MI Metro Area",0,0,,
1730,26420,Bus,2002,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1731,26420,Bus,2003,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1732,26420,Bus,2004,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1733,26420,Bus,2005,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1734,26420,Bus,2006,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1735,26420,Bus,2007,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1736,26420,Bus,2008,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1737,26420,Bus,2009,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1738,26420,Bus,2010,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1739,26420,Bus,2011,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1740,26420,Bus,2012,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1741,26420,Bus,2013,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1742,26420,Bus,2014,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1743,26420,Bus,2015,"Houston-Sugar Land-Baytown, TX Metro Area",0,0.5,Aug 2016 TCRP 140,
1744,26420,Bus,2016,"Houston-Sugar Land-Baytown, TX Metro Area",0,1,Aug 2016 TCRP 140,
1745,26420,Bus,2017,"Houston-Sugar Land-Baytown, TX Metro Area",0,1,Aug 2016 TCRP 140,
1746,26420,Bus,2018,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1747,26420,Rail,2004,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1748,26420,Rail,2005,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1749,26420,Rail,2006,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1750,26420,Rail,2007,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1751,26420,Rail,2008,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1752,26420,Rail,2009,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1753,26420,Rail,2010,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1754,26420,Rail,2011,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1755,26420,Rail,2012,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1756,26420,Rail,2013,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1757,26420,Rail,2014,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1758,26420,Rail,2015,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1759,26420,Rail,2016,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1760,26420,Rail,2017,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1761,26420,Rail,2018,"Houston-Sugar Land-Baytown, TX Metro Area",0,0,,
1762,26580,Bus,2002,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1763,26580,Bus,2003,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1764,26580,Bus,2004,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1765,26580,Bus,2005,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1766,26580,Bus,2006,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1767,26580,Bus,2007,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1768,26580,Bus,2008,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1769,26580,Bus,2009,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1770,26580,Bus,2010,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1771,26580,Bus,2011,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1772,26580,Bus,2012,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1773,26580,Bus,2013,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1774,26580,Bus,2014,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1775,26580,Bus,2015,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1776,26580,Bus,2016,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1777,26580,Bus,2017,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1778,26580,Bus,2018,"Huntington-Ashland, WV-KY-OH Metro Area",0,0,,
1779,26620,Bus,2005,"Huntsville, AL Metro Area",0,0,,
1780,26620,Bus,2006,"Huntsville, AL Metro Area",0,0,,
1781,26620,Bus,2007,"Huntsville, AL Metro Area",0,0,,
1782,26620,Bus,2008,"Huntsville, AL Metro Area",0,0,,
1783,26620,Bus,2009,"Huntsville, AL Metro Area",0,0,,
1784,26620,Bus,2010,"Huntsville, AL Metro Area",0,0,,
1785,26620,Bus,2011,"Huntsville, AL Metro Area",0,0,,
1786,26620,Bus,2012,"Huntsville, AL Metro Area",0,0,,
1787,26620,Bus,2013,"Huntsville, AL Metro Area",0,0,,
1788,26620,Bus,2014,"Huntsville, AL Metro Area",0,0,,
1789,26620,Bus,2015,"Huntsville, AL Metro Area",0,0,,
1790,26620,Bus,2016,"Huntsville, AL Metro Area",0,0,,
1791,26620,Bus,2017,"Huntsville, AL Metro Area",0,0,,
1792,26620,Bus,2018,"Huntsville, AL Metro Area",0,0,,
1793,26900,Bus,2002,"Indianapolis-Carmel, IN Metro Area",0,0,,
1794,26900,Bus,2003,"Indianapolis-Carmel, IN Metro Area",0,0,,
1795,26900,Bus,2004,"Indianapolis-Carmel, IN Metro Area",0,0,,
1796,26900,Bus,2005,"Indianapolis-Carmel, IN Metro Area",0,0,,
1797,26900,Bus,2006,"Indianapolis-Carmel, IN Metro Area",0,0,,
1798,26900,Bus,2007,"Indianapolis-Carmel, IN Metro Area",0,0,,
1799,26900,Bus,2008,"Indianapolis-Carmel, IN Metro Area",0,0,,
1800,26900,Bus,2009,"Indianapolis-Carmel, IN Metro Area",0,0,,
1801,26900,Bus,2010,"Indianapolis-Carmel, IN Metro Area",0,0,,
1802,26900,Bus,2011,"Indianapolis-Carmel, IN Metro Area",0,0,,
1803,26900,Bus,2012,"Indianapolis-Carmel, IN Metro Area",0,0,,
1804,26900,Bus,2013,"Indianapolis-Carmel, IN Metro Area",0,0,,
1805,26900,Bus,2014,"Indianapolis-Carmel, IN Metro Area",0,0,,
1806,26900,Bus,2015,"Indianapolis-Carmel, IN Metro Area",0,0,,
1807,26900,Bus,2016,"Indianapolis-Carmel, IN Metro Area",0,0,,
1808,26900,Bus,2017,"Indianapolis-Carmel, IN Metro Area",0,0,,
1809,26900,Bus,2018,"Indianapolis-Carmel, IN Metro Area",0,0,,
1810,26980,Bus,2002,"Iowa City, IA Metro Area",0,0,,
1811,26980,Bus,2003,"Iowa City, IA Metro Area",0,0,,
1812,26980,Bus,2004,"Iowa City, IA Metro Area",0,0,,
1813,26980,Bus,2005,"Iowa City, IA Metro Area",0,0,,
1814,26980,Bus,2006,"Iowa City, IA Metro Area",0,0,,
1815,26980,Bus,2007,"Iowa City, IA Metro Area",0,0,,
1816,26980,Bus,2008,"Iowa City, IA Metro Area",0,0,,
1817,26980,Bus,2009,"Iowa City, IA Metro Area",0,0,,
1818,26980,Bus,2010,"Iowa City, IA Metro Area",0,0,,
1819,26980,Bus,2011,"Iowa City, IA Metro Area",0,0,,
1820,26980,Bus,2012,"Iowa City, IA Metro Area",0,0,,
1821,26980,Bus,2013,"Iowa City, IA Metro Area",0,0,,
1822,26980,Bus,2014,"Iowa City, IA Metro Area",0,0,,
1823,26980,Bus,2015,"Iowa City, IA Metro Area",0,0,,
1824,26980,Bus,2016,"Iowa City, IA Metro Area",0,0,,
1825,26980,Bus,2017,"Iowa City, IA Metro Area",0,0,,
1826,26980,Bus,2018,"Iowa City, IA Metro Area",0,0,,
1827,27060,Bus,2007,"Ithaca, NY Metro Area",0,0,,
1828,27060,Bus,2008,"Ithaca, NY Metro Area",0,0,,
1829,27060,Bus,2009,"Ithaca, NY Metro Area",0,0,,
1830,27060,Bus,2010,"Ithaca, NY Metro Area",0,0,,
1831,27060,Bus,2011,"Ithaca, NY Metro Area",0,0,,
1832,27060,Bus,2012,"Ithaca, NY Metro Area",0,0,,
1833,27060,Bus,2013,"Ithaca, NY Metro Area",0,0,,
1834,27060,Bus,2014,"Ithaca, NY Metro Area",0,0,,
1835,27060,Bus,2015,"Ithaca, NY Metro Area",0,0,,
1836,27060,Bus,2016,"Ithaca, NY Metro Area",0,0,,
1837,27060,Bus,2017,"Ithaca, NY Metro Area",0,0,,
1838,27060,Bus,2018,"Ithaca, NY Metro Area",0,0,,
1839,27100,Bus,2004,"Jackson, MI Metro Area",0,0,,
1840,27100,Bus,2005,"Jackson, MI Metro Area",0,0,,
1841,27100,Bus,2006,"Jackson, MI Metro Area",0,0,,
1842,27100,Bus,2007,"Jackson, MI Metro Area",0,0,,
1843,27100,Bus,2008,"Jackson, MI Metro Area",0,0,,
1844,27100,Bus,2009,"Jackson, MI Metro Area",0,0,,
1845,27100,Bus,2010,"Jackson, MI Metro Area",0,0,,
1846,27100,Bus,2011,"Jackson, MI Metro Area",0,0,,
1847,27100,Bus,2012,"Jackson, MI Metro Area",0,0,,
1848,27100,Bus,2013,"Jackson, MI Metro Area",0,0,,
1849,27100,Bus,2014,"Jackson, MI Metro Area",0,0,,
1850,27100,Bus,2015,"Jackson, MI Metro Area",0,0,,
1851,27100,Bus,2016,"Jackson, MI Metro Area",0,0,,
1852,27100,Bus,2017,"Jackson, MI Metro Area",0,0,,
1853,27100,Bus,2018,"Jackson, MI Metro Area",0,0,,
1854,27140,Bus,2007,"Jackson, MS Metro Area",0,0,,
1855,27140,Bus,2008,"Jackson, MS Metro Area",0,0,,
1856,27140,Bus,2009,"Jackson, MS Metro Area",0,0,,
1857,27140,Bus,2010,"Jackson, MS Metro Area",0,0,,
1858,27140,Bus,2011,"Jackson, MS Metro Area",0,0,,
1859,27140,Bus,2012,"Jackson, MS Metro Area",0,0,,
1860,27140,Bus,2013,"Jackson, MS Metro Area",0,0,,
1861,27140,Bus,2014,"Jackson, MS Metro Area",0,0,,
1862,27140,Bus,2015,"Jackson, MS Metro Area",0,0,,
1863,27140,Bus,2016,"Jackson, MS Metro Area",0,0,,
1864,27140,Bus,2017,"Jackson, MS Metro Area",0,0,,
1865,27140,Bus,2018,"Jackson, MS Metro Area",0,0,,
1866,27180,Bus,2002,"Jackson, TN Metro Area",0,0,,
1867,27180,Bus,2003,"Jackson, TN Metro Area",0,0,,
1868,27180,Bus,2004,"Jackson, TN Metro Area",0,0,,
1869,27180,Bus,2005,"Jackson, TN Metro Area",0,0,,
1870,27180,Bus,2006,"Jackson, TN Metro Area",0,0,,
1871,27180,Bus,2007,"Jackson, TN Metro Area",0,0,,
1872,27180,Bus,2008,"Jackson, TN Metro Area",0,0,,
1873,27180,Bus,2009,"Jackson, TN Metro Area",0,0,,
1874,27180,Bus,2010,"Jackson, TN Metro Area",0,0,,
1875,27180,Bus,2011,"Jackson, TN Metro Area",0,0,,
1876,27180,Bus,2012,"Jackson, TN Metro Area",0,0,,
1877,27180,Bus,2013,"Jackson, TN Metro Area",0,0,,
1878,27180,Bus,2014,"Jackson, TN Metro Area",0,0,,
1879,27180,Bus,2015,"Jackson, TN Metro Area",0,0,,
1880,27180,Bus,2016,"Jackson, TN Metro Area",0,0,,
1881,27180,Bus,2017,"Jackson, TN Metro Area",0,0,,
1882,27180,Bus,2018,"Jackson, TN Metro Area",0,0,,
1883,27260,Bus,2002,"Jacksonville, FL Metro Area",0,0,,
1884,27260,Bus,2003,"Jacksonville, FL Metro Area",0,0,,
1885,27260,Bus,2004,"Jacksonville, FL Metro Area",0,0,,
1886,27260,Bus,2005,"Jacksonville, FL Metro Area",0,0,,
1887,27260,Bus,2006,"Jacksonville, FL Metro Area",0,0,,
1888,27260,Bus,2007,"Jacksonville, FL Metro Area",0,0,,
1889,27260,Bus,2008,"Jacksonville, FL Metro Area",0,0,,
1890,27260,Bus,2009,"Jacksonville, FL Metro Area",0,0,,
1891,27260,Bus,2010,"Jacksonville, FL Metro Area",0,0,,
1892,27260,Bus,2011,"Jacksonville, FL Metro Area",0,0,,
1893,27260,Bus,2012,"Jacksonville, FL Metro Area",0,0,,
1894,27260,Bus,2013,"Jacksonville, FL Metro Area",0,0,,
1895,27260,Bus,2014,"Jacksonville, FL Metro Area",0,0,,
1896,27260,Bus,2015,"Jacksonville, FL Metro Area",0,1,Dec 2014 restructure (TRCP 140),
1897,27260,Bus,2016,"Jacksonville, FL Metro Area",0,1,,
1898,27260,Bus,2017,"Jacksonville, FL Metro Area",0,1,,
1899,27260,Bus,2018,"Jacksonville, FL Metro Area",0,1,,
1900,27260,Rail,2002,"Jacksonville, FL Metro Area",0,0,,
1901,27260,Rail,2003,"Jacksonville, FL Metro Area",0,0,,
1902,27260,Rail,2004,"Jacksonville, FL Metro Area",0,0,,
1903,27260,Rail,2005,"Jacksonville, FL Metro Area",0,0,,
1904,27260,Rail,2006,"Jacksonville, FL Metro Area",0,0,,
1905,27260,Rail,2007,"Jacksonville, FL Metro Area",0,0,,
1906,27260,Rail,2008,"Jacksonville, FL Metro Area",0,0,,
1907,27260,Rail,2009,"Jacksonville, FL Metro Area",0,0,,
1908,27260,Rail,2010,"Jacksonville, FL Metro Area",0,0,,
1909,27260,Rail,2011,"Jacksonville, FL Metro Area",0,0,,
1910,27260,Rail,2012,"Jacksonville, FL Metro Area",0,0,,
1911,27260,Rail,2013,"Jacksonville, FL Metro Area",0,0,,
1912,27260,Rail,2014,"Jacksonville, FL Metro Area",0,0,,
1913,27260,Rail,2015,"Jacksonville, FL Metro Area",0,0,,
1914,27260,Rail,2016,"Jacksonville, FL Metro Area",0,0,,
1915,27260,Rail,2017,"Jacksonville, FL Metro Area",0,0,,
1916,27260,Rail,2018,"Jacksonville, FL Metro Area",0,0,,
1917,27780,Bus,2002,"Johnstown, PA Metro Area",0,0,,
1918,27780,Bus,2003,"Johnstown, PA Metro Area",0,0,,
1919,27780,Bus,2004,"Johnstown, PA Metro Area",0,0,,
1920,27780,Bus,2005,"Johnstown, PA Metro Area",0,0,,
1921,27780,Bus,2006,"Johnstown, PA Metro Area",0,0,,
1922,27780,Bus,2007,"Johnstown, PA Metro Area",0,0,,
1923,27780,Bus,2008,"Johnstown, PA Metro Area",0,0,,
1924,27780,Bus,2009,"Johnstown, PA Metro Area",0,0,,
1925,27780,Bus,2010,"Johnstown, PA Metro Area",0,0,,
1926,27780,Bus,2011,"Johnstown, PA Metro Area",0,0,,
1927,27780,Bus,2012,"Johnstown, PA Metro Area",0,0,,
1928,27780,Bus,2013,"Johnstown, PA Metro Area",0,0,,
1929,27780,Bus,2014,"Johnstown, PA Metro Area",0,0,,
1930,27780,Bus,2015,"Johnstown, PA Metro Area",0,0,,
1931,27780,Bus,2016,"Johnstown, PA Metro Area",0,0,,
1932,27780,Bus,2017,"Johnstown, PA Metro Area",0,0,,
1933,27780,Bus,2018,"Johnstown, PA Metro Area",0,0,,
1934,27780,Rail,2002,"Johnstown, PA Metro Area",0,0,,
1935,27780,Rail,2003,"Johnstown, PA Metro Area",0,0,,
1936,27780,Rail,2004,"Johnstown, PA Metro Area",0,0,,
1937,27780,Rail,2005,"Johnstown, PA Metro Area",0,0,,
1938,27780,Rail,2006,"Johnstown, PA Metro Area",0,0,,
1939,27780,Rail,2007,"Johnstown, PA Metro Area",0,0,,
1940,27780,Rail,2008,"Johnstown, PA Metro Area",0,0,,
1941,27780,Rail,2009,"Johnstown, PA Metro Area",0,0,,
1942,27780,Rail,2010,"Johnstown, PA Metro Area",0,0,,
1943,27780,Rail,2011,"Johnstown, PA Metro Area",0,0,,
1944,27780,Rail,2012,"Johnstown, PA Metro Area",0,0,,
1945,27780,Rail,2013,"Johnstown, PA Metro Area",0,0,,
1946,27780,Rail,2014,"Johnstown, PA Metro Area",0,0,,
1947,27780,Rail,2015,"Johnstown, PA Metro Area",0,0,,
1948,27780,Rail,2016,"Johnstown, PA Metro Area",0,0,,
1949,27780,Rail,2017,"Johnstown, PA Metro Area",0,0,,
1950,27780,Rail,2018,"Johnstown, PA Metro Area",0,0,,
1951,28020,Bus,2002,"Kalamazoo-Portage, MI Metro Area",0,0,,
1952,28020,Bus,2003,"Kalamazoo-Portage, MI Metro Area",0,0,,
1953,28020,Bus,2004,"Kalamazoo-Portage, MI Metro Area",0,0,,
1954,28020,Bus,2005,"Kalamazoo-Portage, MI Metro Area",0,0,,
1955,28020,Bus,2006,"Kalamazoo-Portage, MI Metro Area",0,0,,
1956,28020,Bus,2007,"Kalamazoo-Portage, MI Metro Area",0,0,,
1957,28020,Bus,2008,"Kalamazoo-Portage, MI Metro Area",0,0,,
1958,28020,Bus,2009,"Kalamazoo-Portage, MI Metro Area",0,0,,
1959,28020,Bus,2010,"Kalamazoo-Portage, MI Metro Area",0,0,,
