,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_PCT_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS2_HINY_diff,YEARS_SINCE_TNC_BUS2_MIDLOW_diff,YEARS_SINCE_TNC_RAIL2_HINY_diff,YEARS_SINCE_TNC_RAIL2_MIDLOW_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS2_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL2_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
27,"Albany, GA Metro Area-Bus",2012,0,34,13.83300562,13.16828085,0.444994517,12.29025946,1.598538732,9.989561115,9.61,1.040517614,2.8,0,0,0,0,0,0,0.67057551,0.233732606,13.59927302,-1.78E-15,1017648,805542.9296,523493,0.56048164,217565.42,3.9458,21796.73,0.992983927,1.038085886,0.997611069,0.999015162,1.001916524,-1.08,0.16994088,0,0,0,0,0,0,0,0.925436948,0.99039835,0.988975344,0.99972238,0.994753728,0.992598205,1.000928214,1,1,1,1,1,1,1,985863,1.032240788,0.895598912,31785,-93903.14922,628324,0,1,1.152570205,-105671.5312,-73508.95454,-9465.911507,-10868.80046,-273.6954053,-5172.105287,-7297.156259,915.0922899,0,0,0,0,0,0,0,0,0,0,-102925.1698,134710.1698,0,31785,3
28,"Albany, GA Metro Area-Bus",2013,0,34,13.83238341,13.20266328,0.450605474,12.29184508,1.57119592,10.00147233,11.23,0.977751045,5.1,0,0,0,0,0,0,0.67057551,0.211389326,13.62099408,0,1017015,823231.6144,541805,0.569262046,217910.67,3.8124,22057.92,1.002611004,1.012609048,1.000129014,0.982895121,1.001192367,1.62,-0.062766569,2.3,0,0,0,0,0,0,1.02904893,0.996689673,1.000597439,0.995193899,0.996726534,1.011206313,0.999657388,0.993123573,1,1,1,1,1,1,1017648,0.999377977,1.021958711,-633,17688.68474,628324,0,1,0.977904482,22636.30684,29561.58502,-3368.747976,607.9830246,-4890.918633,-3331.235673,11404.08151,-348.6587363,-6997.781693,0,0,0,0,0,0,0,0,0,22346.23877,-22979.23877,0,-633,3
29,"Albany, GA Metro Area-Bus",2014,0,34,13.69118806,13.28558876,0.496663257,12.27156619,1.52922519,10.04811503,10.98,1.090461087,5,0,0,0,0,0,0,0.67057551,0.057025998,13.63416206,-1.78E-15,883094,834143.6134,588650,0.643229079,213536.17,3.6146,23111.18,1.006280966,1.102213099,0.998350217,0.973287399,1.004663583,-0.25,0.112710042,-0.1,0,0,0,0,0,0,1.071504254,0.973149035,0.992390554,0.992632212,0.987242607,0.998281727,1.000615524,1.000300053,1,1,1,1,1,1,1017015,0.868319543,1.013255078,-133921,10911.99905,628324,0,1,0.856960607,16390.17832,72720.8984,-27307.83451,-7738.921194,-7493.150699,-12974.45972,-1747.509571,625.997473,305.1581472,0,0,0,0,0,0,0,0,0,13480.61289,-147401.6129,0,-133921,3
30,"Albany, GA Metro Area-Bus",2015,0,34,13.45168439,13.2971214,0.602735619,12.29229814,1.268242539,10.06894775,11.13,1.102568839,3.1,0,0,0,0,0,0,0.67057551,-0.092287185,13.54397158,3.55E-15,695011,762204.57,595478,0.827110247,218009.42,2.5546,23597.72,1.000868057,1.213569981,1.001689429,0.829336678,1.002073297,0.15,0.012107752,-1.9,0,0,0,0,0,0,1.009651102,0.939240317,1.007839775,0.955057212,0.99428173,1.001032383,1.000066104,1.005716424,1,1,1,1,1,1,883094,0.787018143,0.913757005,-188083,-71939.04341,628324,0,1,0.861299329,-76930.6932,8522.830598,-53656.51193,6923.257996,-39688.70647,-5049.770333,911.6913988,58.37592735,5048.139616,0,0,0,0,0,0,0,0,0,-76160.67135,-111922.3286,0,-188083,3
31,"Albany, GA Metro Area-Bus",2016,0,34,13.39294609,13.29968579,0.578204285,12.27889086,1.200115374,10.10422393,11.11,0.940946586,3.5,0,0,0,0,1,0,0.67057551,-0.153322595,13.54626868,0,655363,763957.4487,597007,0.782834093,215106,2.3205,24445.05,1.000192853,0.95930001,0.998909294,0.946282227,1.003503462,-0.02,-0.161622253,0.4,0,0,0,0,1,0,1.002138004,1.014602483,0.994962544,0.988068041,0.990336423,0.999862429,0.99911802,0.998800689,1,1,1,1,1.014756766,1,695011,0.942953421,1.002299748,-39648,1752.878681,628324,0,1,0.940789926,1838.582208,1485.936485,10148.88657,-3501.08718,-8292.843048,-6716.29253,-95.61309593,-612.9855397,-833.5344918,0,0,0,0,0,0,0,10256.11504,0,1598.350381,-41246.35038,0,-39648,3
32,"Albany, GA Metro Area-Bus",2017,0,34,13.49118386,13.30868692,0.505782841,12.28459922,1.255388091,10.04302599,9.77,0.910684397,5.5,0,1,0,0,1,0,0.67057551,-0.091334198,13.58251806,0,723013,792158.5185,602405,0.658283184,216337.42,2.5092,22993.86,1.000676792,0.874747652,1.000464892,1.04605617,0.993943331,-1.34,-0.030262189,2,0,1,0,0,0,0,1.007524648,1.043726784,1.00215251,1.009786394,1.016988825,0.990824489,0.999834799,0.99401781,1,0.972975128,1,1,1,1,655363,1.103225235,1.036914451,67650,28201.06982,628324,0,1,1.063949999,24793.29185,4931.376069,28656.91657,1410.675527,6413.640647,11133.84752,-6013.290737,-108.266815,-3920.505904,0,-17711.10103,-17711.10103,0,0,0,-17711.10103,0,0,24192.36536,43457.63464,0,67650,3
33,"Albany, GA Metro Area-Bus",2018,0,34,13.51426627,13.39854558,0.457105576,12.28144646,1.311031877,10.00988378,8.76,0.845121104,7.1,0,2,0,0,1,0,0.67057551,-0.150092723,13.66435899,3.55E-15,739896,859716.383,659043,0.579495632,215656.43,2.71,22244.25,1.00675188,0.903758568,0.999743356,1.044323971,0.996699978,-1.01,-0.065563293,1.6,0,1,0,0,0,0,1.077709257,1.029183771,0.998813138,1.009852417,1.009164893,0.993076286,0.999642124,0.995211378,1,0.972975128,1,1,1,1,723013,1.023350894,1.085283264,16883,67557.86444,628324,0,1,0.942934436,61910.44057,56184.80325,21100.24564,-858.1169402,7123.425421,6626.336613,-5005.935398,-258.74867,-3462.235743,0,-19539.3336,-19539.3336,0,0,0,-19539.3336,0,0,61660.9089,-44777.9089,0,16883,3
34,"Albany-Schenectady-Troy, NY Metro Area-Bus",2002,0,23,16.26910497,15.651296,0.75250995,13.96261325,1.089907848,10.66447802,8.42,27.00110499,2.7,0,0,0,0,0,0,0.895938029,0.069873614,16.19923136,0,11630074,10845179.65,6270056,1.122320254,1158471.92,1.974,42806.90313,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,11630074,11630074,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11630074,11630074,2
35,"Albany-Schenectady-Troy, NY Metro Area-Bus",2003,0,23,16.26056497,15.61403079,0.714645845,13.98676386,1.177669896,10.6198321,8.58,25.81104147,2.7,0,0,0,0,0,0,0.895938029,0.038539968,16.222025,0,11531176,11095219.63,6040701,1.043462852,1186790.33,2.2468,40937.74063,0.997619033,0.949682919,1.001729663,1.080522448,0.995813586,0.16,-1.190063517,0,0,0,0,0,0,0,0.969440773,1.02262817,1.009138434,1.015583475,1.012365639,1.001101247,0.993523967,1,1,1,1,1,1,1,11630074,0.991496357,1.023055402,-98898,250039.9818,11630074,0,1,0.969152166,276582.9737,-355406.0657,263167.2862,106280.6593,181236.9653,143813.2937,12807.57965,-75316.74486,0,0,0,0,0,0,0,0,0,0,268136.0369,-367034.0369,0,-98898,2
36,"Albany-Schenectady-Troy, NY Metro Area-Bus",2004,0,23,16.24592512,15.70569852,0.7316911,14.01433033,1.271696871,10.56554356,8.73,24.69050084,2.7,0,0,0,0,0,0,0.895938029,-0.079180535,16.32510565,-3.55E-15,11363591,12299947.75,6620612,1.078592746,1219961.08,2.5669,38774.4875,1.005870856,1.023851332,1.001970897,1.079841538,0.994888004,0.15,-1.120540636,0,0,0,0,0,0,0,1.079334225,0.989977598,1.010437695,1.016705149,1.015056382,1.001032383,0.993901137,1,1,1,1,1,1,1,11531176,0.98546679,1.108580826,-167585,1204728.112,11630074,0,1,0.888944475,1227431.068,914816.9162,-115570.0828,120358.9026,192630.0157,173617.7853,11904.59224,-70327.06075,0,0,0,0,0,0,0,0,0,0,1252064.614,-1419649.614,0,-167585,2
37,"Albany-Schenectady-Troy, NY Metro Area-Bus",2005,0,23,16.33082702,15.82877464,0.685007406,14.04050473,1.394138515,10.51436175,8.92,23.70779027,2.7,0,0,0,0,0,0,0.895938029,-0.165832896,16.49665992,0,12370522,14601865.47,7487717,0.983786527,1252314.42,3.0315,36839.82,1.007836399,0.936197537,1.001867688,1.096282099,0.995155781,0.19,-0.982710571,0,0,0,0,0,0,0,1.107940065,1.027971994,1.009908002,1.021808091,1.014188679,1.001307865,0.994649306,1,1,1,1,1,1,1,11363591,1.088610282,1.187148578,1006931,2301917.727,11630074,0,1,0.916995824,2020151.055,1226586.746,317862.3031,112590.4772,247818.2307,161234.3504,14862.04669,-60803.09956,0,0,0,0,0,0,0,0,0,0,2126679.894,-1119748.894,0,1006931,2
38,"Albany-Schenectady-Troy, NY Metro Area-Bus",2006,0,23,16.35994727,15.72950064,0.651594774,14.06941795,1.470175845,10.44271111,8.93,22.56988308,3.3,0,0,0,0,0,0,0.895938029,-0.10984701,16.46979428,0,12736051,14214799.66,6780087,0.91859812,1289051.42,3.35,34292.5,0.993728258,0.951222962,1.002059272,1.054540728,0.993185451,0.01,-1.137907182,0.6,0,0,0,0,0,0,0.920646462,1.019941563,1.010950405,1.013487602,1.019919267,1.000068792,0.993806908,0.998201573,1,1,1,1,1,1,12370522,1.029548389,0.97349203,365529,-387065.816,11630074,0,1,1.057582757,-284242.7882,-981644.6937,246687.5411,135462.2269,166848.6771,246411.7274,850.9980115,-76611.77996,-22247.48504,0,0,0,0,0,0,0,0,0,-327917.4295,693446.4295,0,365529,2
39,"Albany-Schenectady-Troy, NY Metro Area-Bus",2007,0,23,16.39426275,15.76349755,0.659279878,14.06844331,1.495283286,10.44560339,9.64,22.34161981,3.7,0,0,0,0,0,0,0.895938029,-0.105002312,16.49926507,3.55E-15,13180680,14639955.09,7014552,0.933399549,1287795.67,3.4606,34391.83,1.002161347,1.0117943,0.999930726,1.017077849,1.000276966,0.71,-0.228263272,0.4,0,0,0,0,0,0,1.028718575,0.995468753,0.999632945,1.004433624,0.999204151,1.00489604,0.998754584,0.998800689,1,1,1,1,1,1,12736051,1.034911057,1.029909351,444629,425155.4275,11630074,0,1,1.004856452,380927.1352,365761.2413,-57710.195,-4674.832013,56466.8591,-10135.97865,62356.21113,-15861.68179,-15274.48889,0,0,0,0,0,0,0,0,0,380927.0154,63701.98463,0,444629,2
40,"Albany-Schenectady-Troy, NY Metro Area-Bus",2008,0,23,16.52666573,15.8314541,0.613736942,14.07086493,1.593206899,10.46501779,8.86,22.1622894,3.6,0,0,0,0,0,0,0.895938029,-0.062886906,16.58955264,-3.55E-15,15046646,16023269.66,7507807,0.847321851,1290918,3.9195,35066.07,1.004311007,0.930920179,1.000172131,1.065488335,1.001858619,-0.78,-0.179330415,-0.1,0,0,0,0,0,0,1.058229064,1.027279235,1.000912579,1.017403429,0.994669998,0.994648746,0.999021433,1.000300053,1,1,1,1,1,1,13180680,1.141568265,1.09448899,1865966,1383314.569,11630074,0,1,1.043014842,1218745.474,767498.6635,359558.8636,12028.40829,229389.0309,-70253.05087,-70533.16812,-12898.17231,3954.899277,0,0,0,0,0,0,0,0,0,1245429.14,620536.8596,0,1865966,2
41,"Albany-Schenectady-Troy, NY Metro Area-Bus",2009,0,23,16.44669692,15.77478585,0.726847114,14.06485121,1.346279333,10.43734617,9.16,21.90342261,4.5,0,0,0,0,0,0,0.895938029,0.01138789,16.43530903,0,13890238,13732954.74,7094183,1.068548419,1283178.08,2.8431,34109.01,0.996420528,1.184297481,0.999572612,0.845012241,0.997355798,0.3,-0.258866791,0.9,0,0,0,0,0,0,0.953900904,0.935342106,0.997737349,0.957425291,1.007646331,1.002065832,0.998587728,0.997303572,1,1,1,1,1,1,15046646,0.923145131,0.857063199,-1156408,-2290314.912,11630074,0,1,1.077102749,-2256859.779,-693636.7767,-972884.439,-34045.31075,-640606.5811,115051.6399,31083.84567,-21249.9629,-40572.19421,0,0,0,0,0,0,0,0,0,-2150719.45,994311.4504,0,-1156408,2
42,"Albany-Schenectady-Troy, NY Metro Area-Bus",2010,0,23,16.42255254,15.77884067,0.817536777,14.07520254,1.456053606,10.44242384,10.63,21.40895144,3.8,0,0,0,0,0,0,0.895938029,0.006104186,16.41644835,3.55E-15,13558883,13476369.15,7123007,1.264913972,1296529.67,3.289,34282.65,1.000257044,1.124771304,1.000735971,1.081539002,1.000486491,1.47,-0.494471167,-0.7,0,0,0,0,0,0,1.003382713,0.947817379,1.003906696,1.019530023,0.998603231,1.010163437,0.997304099,1.002102261,1,1,1,1,1,1,13890238,0.976144757,0.981316068,-331355,-256585.5978,11630074,0,1,0.99473023,-238775.4244,46986.69148,-724829.03,54264.94404,271276.6733,-19401.46017,141172.5555,-37446.70229,29200.90366,0,0,0,0,0,0,0,0,0,-259524.2675,-71830.73249,0,-331355,2
43,"Albany-Schenectady-Troy, NY Metro Area-Bus",2011,0,23,16.46706145,15.83724777,0.75146897,14.06915777,1.622472591,10.43926605,9.78,21.23174653,3.4,0,0,0,0,0,0,0.895938029,-0.059373716,16.52643516,0,14176006,15043177.07,7551431,1.120112111,1288716.08,4.0656,34174.56,1.003701609,0.919186746,0.999570538,1.114294546,0.999697599,-0.85,-0.177204912,-0.4,0,0,0,0,0,0,1.049846193,1.039815242,0.997725677,1.029756449,1.000869633,0.994169908,0.999033026,1.001200751,1,1,1,1,1,1,13558883,1.045514295,1.116263357,617123,1566807.92,11630074,0,1,0.936619744,1524247.325,675858.7039,539850.2127,-30837.27938,403464.2104,11791.25477,-79049.5398,-13111.08383,16280.84634,0,0,0,0,0,0,0,0,0,1576401.258,-959278.2576,0,617123,2
44,"Albany-Schenectady-Troy, NY Metro Area-Bus",2012,0,23,16.53767673,15.82383385,0.706487704,14.07529155,1.631062409,10.42562456,10.13,21.10876858,3.6,0,0,0,0,0,0,0.895938029,-0.012883978,16.5505607,3.55E-15,15213240,15410515.18,7450813,1.02685981,1296645.08,4.1093,33711.52,0.999153014,0.940142218,1.000435974,1.005294276,0.998693252,0.35,-0.122977951,0.2,0,0,0,0,0,0,0.988890541,1.026938316,1.002313112,1.001514635,1.00376219,1.002410552,0.999328833,0.999400164,1,1,1,1,1,1,14176006,1.073168282,1.024418918,1037234,367338.1143,11630074,0,1,1.047587329,348139.231,-157487.7641,381877.7262,32790.69455,21471.4784,53332.82926,34172.00287,-9514.464343,-8503.271823,0,0,0,0,0,0,0,0,0,346162.7347,691071.2653,0,1037234,2
45,"Albany-Schenectady-Troy, NY Metro Area-Bus",2013,0,23,16.59139248,15.82200728,0.7236746,14.08173404,1.597770108,10.39918939,10.05,21.01092943,4.1,0,0,0,0,0,0,0.895938029,0.051256539,16.54013594,-3.55E-15,16052777,15250698.64,7437216,1.061996319,1305025.67,3.942,32832,0.999884569,1.024327241,1.000457716,0.979588579,0.997464404,-0.08,-0.097839148,0.5,0,0,0,0,0,0,0.99847992,0.989894737,1.002429669,0.994151209,1.007303426,0.999449831,0.999465995,0.998501086,1,1,1,1,1,1,15213240,1.055184629,0.989629384,839537,-159816.5402,11630074,0,1,1.066242213,-157063.414,-23125.33482,-153733.7978,36963.14441,-88979.055,111108.7758,-8369.852223,-8123.952533,-22803.34175,0,0,0,0,0,0,0,0,0,-157770.675,997307.675,0,839537,2
46,"Albany-Schenectady-Troy, NY Metro Area-Bus",2014,0,23,16.62543035,15.8582002,0.687782667,14.08128617,1.558649754,10.42000196,9.33,20.7740122,3.7,0,0,0,0,0,0,0.895938029,0.051778042,16.57365231,0,16608585,15770509.13,7711321,0.989299699,1304441.33,3.7524,33522.5,1.002287505,0.950403215,0.999968196,0.975515655,1.002001365,-0.72,-0.236917224,-0.4,0,0,0,0,0,0,1.030601741,1.021437029,0.999831316,0.993130861,0.994287243,0.995059362,0.998707398,1.001200751,1,1,1,1,1,1,16052777,1.034623791,1.034084373,555808,519810.4936,11630074,0,1,1.000521639,549899.1474,491242.9286,344123.8462,-2707.844517,-110268.7527,-91705.61633,-79310.9569,-20749.84974,19275.3928,0,0,0,0,0,0,0,0,0,547148.8312,8659.168803,0,555808,2
47,"Albany-Schenectady-Troy, NY Metro Area-Bus",2015,0,23,16.62446984,15.87540759,0.707101459,14.08683672,1.309143302,10.42555159,9.57,20.7741855,4.1,0,0,0,0,0,0,0.895938029,0.090850085,16.53361976,0,16592640,15151645.4,7845161,1.028104187,1311701.83,2.703,33709.06,1.001085079,1.028088512,1.000394179,0.839921412,1.000532593,0.24,0.000173296,0.4,0,0,0,0,0,0,1.014434159,0.988648401,1.002092939,0.956990346,0.998473506,1.001652325,1.000000946,0.998800689,1,1,1,1,1,1,16608585,0.999039954,0.960758164,-15945,-618863.7345,11630074,0,1,1.039845394,-646185.0596,239730.9624,-188534.0036,34760.7567,-714329.4889,-25352.91112,27442.77392,15.71341656,-19918.86237,0,0,0,0,0,0,0,0,0,-651751.3703,635806.3703,0,-15945,2
48,"Albany-Schenectady-Troy, NY Metro Area-Bus",2016,0,23,16.61979754,15.8924511,0.758564749,14.08876562,1.231247446,10.43464067,10.03,20.76456133,4.3,0,0,0,0,0,0,0.895938029,0.115384286,16.50441325,3.55E-15,16515295,14715518.65,7980016,1.135209459,1314234.42,2.4255,34016.85,1.001073579,1.072780631,1.00013693,0.940498603,1.000871808,0.46,-0.009624169,0.2,0,0,0,0,0,0,1.014295703,0.97004536,1.000726834,0.986368839,0.997501151,1.003169354,0.999947459,0.999400164,1,1,1,1,1,1,16592640,0.995338596,0.971215882,-77345,-436126.7472,11630074,0,1,1.024837642,-473639.1696,237203.4568,-497026.5617,12060.08829,-226176.947,-41462.49896,52587.94661,-871.7988893,-9952.854716,0,0,0,0,0,0,0,0,0,-477604.5057,400259.5057,0,-77345,2
49,"Albany-Schenectady-Troy, NY Metro Area-Bus",2017,0,23,16.61013923,15.92146854,0.762939819,14.09213055,1.306384978,10.4848749,10.66,20.82628065,4.3,0,1,0,0,1,0,0.895938029,0.091543425,16.51859581,-3.55E-15,16356553,14925709.29,8214968,1.144571614,1318664.17,2.6928,35769.36,1.001825863,1.005767562,1.000238837,1.061025533,1.004814179,0.63,0.061719322,0,0,1,0,0,1,0,1.024461215,0.997417874,1.001268286,1.013326936,0.98626705,1.004343177,1.00033701,1,1,0.972975128,1,1,1.014756766,1,16515295,0.990388183,1.014283604,-158742,210190.639,11630074,0,1,0.976441086,250263.5755,403984.1768,-42644.57501,20946.11391,220098.2748,-226803.7146,71728.85088,5565.826177,0,0,-446323.7293,-446323.7293,0,0,0,-446323.7293,243712.3518,0,235897.9315,-394639.9315,0,-158742,2
50,"Albany-Schenectady-Troy, NY Metro Area-Bus",2018,0,23,16.54955685,15.94249685,0.817856394,14.09591304,1.366091654,10.52463511,11.23,20.86978836,4.35,0,2,0,0,1,0,0.895938029,0.068289318,16.48126753,-7.11E-15,15395053,14378828.78,8389544,1.265637994,1323661.45,2.92,37220.25,1.001320752,1.07198022,1.000268411,1.045703737,1.00379215,0.57,0.04350771,0.05,0,1,0,0,0,0,1.017667435,0.968067774,1.001425784,1.010575593,0.98911477,1.00392873,1.000237556,0.999850007,1,0.972975128,1,1,1,1,16356553,0.941216221,0.963359831,-961500,-546880.51,11630074,0,1,0.977014187,-591407.5174,288978.3428,-522301.1392,23320.90743,172980.2413,-178044.8412,64260.47658,3885.604355,-2453.362262,0,-442033.7471,-442033.7471,0,0,0,-442033.7471,0,0,-599306.8653,-362193.1347,0,-961500,2
51,"Albuquerque, NM Metro Area-Bus",2003,0,22,15.70565683,15.13694821,0.467490285,13.89971272,1.116779593,10.32240118,5.84,37.08484125,4.1,0,0,0,0,0,0,0.608031328,-0.054042704,15.75969954,0,6620336,6987961.169,3748806,0.595983698,1087847.795,2.055,30405.18063,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,6620336,6620336,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6620336,6620336,2
52,"Albuquerque, NM Metro Area-Bus",2004,0,22,15.70328087,15.19026458,0.453293714,13.93207745,1.218082789,10.31483657,5.81,35.25252612,4.1,0,0,0,0,0,0,0.608031328,-0.131124801,15.83440567,-1.78E-15,6604625,7529999.538,3954103,0.573486274,1123631.67,2.3807,30176.0375,1.003522267,0.969632373,1.002328446,1.090710107,0.999267166,-0.03,-1.832315134,0,0,0,0,0,0,0,1.045404521,1.008424813,1.012265594,1.018009441,1.002084501,0.999793651,0.990046433,1,1,1,1,1,1,1,6620336,0.997626858,1.077567456,-15711,542038.3689,6620336,0,1,0.925813844,503337.2276,300593.1856,55775.09357,81202.35632,119228.5499,13800.09898,-1366.098631,-65895.95813,0,0,0,0,0,0,0,0,0,0,513522.6199,-529233.6199,0,-15711,2
53,"Albuquerque, NM Metro Area-Bus",2005,0,22,15.86435306,15.38050054,0.407380918,13.96319063,1.354984276,10.30710028,5.76,33.59284111,4.1,0,0,0,0,0,0,0.608031328,-0.184186425,16.04853949,-3.55E-15,7758914,9328076.424,4782626,0.50287647,1159141,2.8767,29943.48,1.012523544,0.898712922,1.002233205,1.112390955,0.999249985,-0.05,-1.659685015,0,0,0,0,0,0,0,1.171676668,1.027503792,1.011788499,1.024414735,1.002131859,0.999656109,0.990979958,1,1,1,1,1,1,1,6604625,1.174769801,1.238788446,1154289,1798076.885,6620336,0,1,0.948321571,1506855.893,1133860.013,181652.2329,77858.61706,161250.171,14080.12818,-2271.271568,-59573.99743,0,0,0,0,0,0,0,0,0,0,1577108.138,-422819.1378,0,1154289,2
54,"Albuquerque, NM Metro Area-Bus",2006,0,22,16.0207485,15.34911483,0.393505765,13.99938882,1.423108334,10.29315351,5.8,31.90831831,3.6,0,0,0,0,0,0,0.608031328,-0.031907264,16.05265576,0,9072409,9366552.483,4634851,0.482167829,1201868.5,3.15,29528.75,0.997959383,0.965940592,1.002592401,1.050276641,0.998646877,0.04,-1.684522796,-0.5,0,0,0,0,0,0,0.974199453,1.008233288,1.013728328,1.012075496,1.003846546,1.000275198,0.990845589,1.001501164,1,1,1,1,1,1,7758914,1.169288511,1.004124758,1313495,38476.05894,6620336,0,1,1.16448527,36506.18301,-200184.2237,63881.37448,106516.9184,93692.73686,29845.02027,2135.237867,-71028.28613,11647.40498,0,0,0,0,0,0,0,0,0,32003.6435,1281491.357,0,1313495,2
55,"Albuquerque, NM Metro Area-Bus",2007,0,22,16.09703543,15.40499328,0.382132281,14.01601401,1.456566414,10.29638839,5.5,30.86539685,4.3,0,0,0,0,0,0,0.608031328,-0.010288706,16.10732414,3.55E-15,9791599,9892861.934,4901212,0.465405918,1222016.83,3.2912,29624.43,1.0036405,0.971097033,1.001187565,1.023510564,1.000314275,-0.3,-1.042921456,0.7,0,0,0,0,0,0,1.047637591,1.006743846,1.006281941,1.005912582,0.999109921,0.997938427,0.9943224,0.997902149,1,1,1,1,1,1,9072409,1.07927222,1.056190306,719190,526309.4516,6620336,0,1,1.021853932,506683.6743,432187.7108,61182.92799,56992.34161,53641.36224,-8075.16456,-18703.4364,-51509.50848,-19032.55893,0,0,0,0,0,0,0,0,0,509781.4392,209408.5608,0,719190,2
56,"Albuquerque, NM Metro Area-Bus",2008,0,22,16.20812857,15.43327253,0.329149089,14.02265636,1.554411342,10.29607139,6.27,30.17418422,4.1,0,0,0,0,0,0,0.608031328,0.023989414,16.18413915,0,10942102,10682730.88,5041793,0.389785042,1230160.92,3.7323,29615.04,1.001835719,0.861348557,1.000473912,1.067175054,0.999969212,0.77,-0.69121263,-0.2,0,0,0,0,0,0,1.023831576,1.031805972,1.00250514,1.017389324,1.000087267,1.005310886,0.99623347,1.000600196,1,1,1,1,1,1,9791599,1.117498991,1.079842309,1150503,789868.9422,6620336,0,1,1.034872386,761432.256,233349.2398,311431.3274,24529.32499,170269.2877,854.4874399,52002.0694,-36880.35479,5876.873961,0,0,0,0,0,0,0,0,0,781783.8757,368719.1243,0,1150503,2
57,"Albuquerque, NM Metro Area-Bus",2009,0,22,16.18005923,15.45339909,0.386832118,14.0217059,1.296342301,10.29373783,5.31,29.28431611,4.8,0,0,0,0,0,0,0.608031328,0.071994352,16.10806488,-3.55E-15,10639235,9900192.72,5144295,0.472309297,1228992.25,2.6559,29546.01,1.001304102,1.175248941,0.999932219,0.833976352,0.999773355,-0.96,-0.889868117,0.7,0,0,0,0,0,0,1.016903439,0.966486424,0.999642048,0.955547631,1.00064257,0.993417913,0.99515359,0.997902149,1,1,1,1,1,1,10942102,0.972320949,0.926747368,-302867,-782538.1566,6620336,0,1,1.049175836,-813044.5068,184959.1585,-366708.9622,-3916.748769,-486402.3518,7031.065033,-72021.86384,-53029.90808,-22954.89556,0,0,0,0,0,0,0,0,0,-801537.7742,498670.7742,0,-302867,2
