,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
4351,47900,Bus,2015,7131,4511,11642
4352,47900,Bus,2016,7436,6881,14317
4353,47900,Bus,2017,7965,9540,17505
4354,47900,Bus,2018,9511,8081,17592
4355,47900,Rail,2002,5500,3050,8550
4356,47900,Rail,2003,721,499,1220
4357,47900,Rail,2004,536,339,875
4358,47900,Rail,2005,661,377,1038
4359,47900,Rail,2006,726,542,1268
4360,47900,Rail,2007,706,155,861
4361,47900,Rail,2012,1485,111,1596
4362,47900,Rail,2013,1223,139,1362
4363,47900,Rail,2014,1408,102,1510
4364,47900,Rail,2015,1645,151,1796
4365,47900,Rail,2016,1519,78,1597
4366,47900,Rail,2017,974,78,1052
4367,47900,Rail,2018,664,36,700
4368,47940,Bus,2002,17,215,232
4369,47940,Bus,2003,45,225,270
4370,47940,Bus,2004,36,269,305
4371,47940,Bus,2005,53,319,372
4372,47940,Bus,2006,44,294,338
4373,47940,Bus,2007,33,251,284
4374,47940,Bus,2012,20,153,173
4375,47940,Bus,2013,6,115,121
4376,47940,Bus,2014,0,0,0
4377,47940,Bus,2015,0,0,0
4378,47940,Bus,2016,0,0,0
4379,47940,Bus,2017,0,0,0
4380,47940,Bus,2018,0,0,0
4381,48140,Bus,2002,9,17,26
4382,48140,Bus,2003,11,10,21
4383,48140,Bus,2004,1,1,2
4384,48140,Bus,2005,3,1,4
4385,48140,Bus,2006,4,9,13
4386,48140,Bus,2007,7,29,36
4387,48140,Bus,2012,9,16,25
4388,48140,Bus,2013,14,13,27
4389,48140,Bus,2014,0,0,0
4390,48140,Bus,2015,0,0,0
4391,48140,Bus,2016,0,0,0
4392,48140,Bus,2017,0,0,0
4393,48140,Bus,2018,0,0,0
4394,48300,Bus,2002,0,0,0
4395,48300,Bus,2003,0,0,0
4396,48300,Bus,2004,19,6,25
4397,48300,Bus,2005,10,44,54
4398,48300,Bus,2006,1,135,136
4399,48300,Bus,2007,58,75,133
4400,48300,Bus,2012,119,134,253
4401,48300,Bus,2013,89,90,179
4402,48300,Bus,2014,150,131,281
4403,48300,Bus,2015,190,256,446
4404,48300,Bus,2016,281,140,421
4405,48300,Bus,2017,207,120,327
4406,48300,Bus,2018,152,117,269
4407,48540,Bus,2002,2,54,56
4408,48540,Bus,2003,3,72,75
4409,48540,Bus,2004,5,52,57
4410,48540,Bus,2005,9,76,85
4411,48540,Bus,2006,8,54,62
4412,48540,Bus,2007,4,75,79
4413,48540,Bus,2012,15,147,162
4414,48540,Bus,2013,16,147,163
4415,48540,Bus,2014,1,179,180
4416,48540,Bus,2015,13,195,208
4417,48540,Bus,2016,8,160,168
4418,48540,Bus,2017,1,120,121
4419,48540,Bus,2018,1,115,116
4420,48620,Bus,2002,169,443,612
4421,48620,Bus,2003,302,34,336
4422,48620,Bus,2004,12,8,20
4423,48620,Bus,2005,14,52,66
4424,48620,Bus,2006,49,448,497
4425,48620,Bus,2007,46,486,532
4426,48620,Bus,2012,971,191,1162
4427,48620,Bus,2013,623,604,1227
4428,48620,Bus,2014,519,445,964
4429,48620,Bus,2015,273,28,301
4430,48620,Bus,2016,222,285,507
4431,48620,Bus,2017,186,237,423
4432,48620,Bus,2018,139,218,357
4433,48700,Bus,2002,119,107,226
4434,48700,Bus,2003,115,158,273
4435,48700,Bus,2004,190,157,347
4436,48700,Bus,2005,144,246,390
4437,48700,Bus,2006,115,239,354
4438,48700,Bus,2007,175,301,476
4439,48700,Bus,2012,159,518,677
4440,48700,Bus,2013,93,379,472
4441,48700,Bus,2014,106,393,499
4442,48700,Bus,2015,103,404,507
4443,48700,Bus,2016,119,392,511
4444,48700,Bus,2017,142,111,253
4445,48700,Bus,2018,100,123,223
4446,48900,Bus,2002,186,35,221
4447,48900,Bus,2003,167,13,180
4448,48900,Bus,2004,61,48,109
4449,48900,Bus,2005,44,91,135
4450,48900,Bus,2006,32,51,83
4451,48900,Bus,2007,38,48,86
4452,48900,Bus,2012,41,302,343
4453,48900,Bus,2013,33,278,311
4454,48900,Bus,2014,12,21,33
4455,48900,Bus,2015,297,191,488
4456,48900,Bus,2016,421,269,690
4457,48900,Bus,2017,219,114,333
4458,48900,Bus,2018,92,136,228
4459,49020,Bus,2002,0,0,0
4460,49020,Bus,2003,0,0,0
4461,49020,Bus,2004,0,0,0
4462,49020,Bus,2005,0,0,0
4463,49020,Bus,2006,0,0,0
4464,49020,Bus,2007,0,0,0
4465,49020,Bus,2012,0,0,0
4466,49020,Bus,2013,0,0,0
4467,49020,Bus,2014,0,0,0
4468,49020,Bus,2015,0,0,0
4469,49020,Bus,2016,0,0,0
4470,49020,Bus,2017,0,0,0
4471,49020,Bus,2018,0,0,0
4472,49180,Bus,2002,49,194,243
4473,49180,Bus,2003,77,160,237
4474,49180,Bus,2004,109,86,195
4475,49180,Bus,2005,150,72,222
4476,49180,Bus,2006,79,32,111
4477,49180,Bus,2007,112,106,218
4478,49180,Bus,2012,148,256,404
4479,49180,Bus,2013,137,416,553
4480,49180,Bus,2014,183,488,671
4481,49180,Bus,2015,41,348,389
4482,49180,Bus,2016,15,282,297
4483,49180,Bus,2017,100,90,190
4484,49180,Bus,2018,177,163,340
4485,49340,Bus,2002,677,247,924
4486,49340,Bus,2003,186,276,462
4487,49340,Bus,2004,294,644,938
4488,49340,Bus,2005,288,387,675
4489,49340,Bus,2006,613,267,880
4490,49340,Bus,2007,641,560,1201
4491,49340,Bus,2012,337,779,1116
4492,49340,Bus,2013,274,599,873
4493,49340,Bus,2014,186,846,1032
4494,49340,Bus,2015,207,691,898
4495,49340,Bus,2016,179,826,1005
4496,49340,Bus,2017,215,885,1100
4497,49340,Bus,2018,278,904,1182
4498,49420,Bus,2002,21,9,30
4499,49420,Bus,2003,27,10,37
4500,49420,Bus,2004,27,9,36
4501,49420,Bus,2005,15,9,24
4502,49420,Bus,2006,14,11,25
4503,49420,Bus,2007,3,3,6
4504,49420,Bus,2012,87,51,138
4505,49420,Bus,2013,39,120,159
4506,49420,Bus,2014,33,170,203
4507,49420,Bus,2015,51,68,119
4508,49420,Bus,2016,41,62,103
4509,49420,Bus,2017,49,54,103
4510,49420,Bus,2018,55,89,144
4511,49620,Bus,2002,69,78,147
4512,49620,Bus,2003,48,51,99
4513,49620,Bus,2004,19,22,41
4514,49620,Bus,2005,17,25,42
4515,49620,Bus,2006,12,19,31
4516,49620,Bus,2007,26,15,41
4517,49620,Bus,2012,128,785,913
4518,49620,Bus,2013,113,831,944
4519,49620,Bus,2014,98,728,826
4520,49620,Bus,2015,42,270,312
4521,49620,Bus,2016,35,376,411
4522,49620,Bus,2017,16,818,834
4523,49620,Bus,2018,9,535,544
4524,49660,Bus,2002,20,11,31
4525,49660,Bus,2003,20,52,72
4526,49660,Bus,2004,50,25,75
4527,49660,Bus,2005,69,34,103
4528,49660,Bus,2006,66,15,81
4529,49660,Bus,2007,61,15,76
4530,49660,Bus,2012,114,69,183
4531,49660,Bus,2013,69,51,120
4532,49660,Bus,2014,44,30,74
4533,49660,Bus,2015,57,24,81
4534,49660,Bus,2016,29,19,48
4535,49660,Bus,2017,30,16,46
4536,49660,Bus,2018,21,14,35
4537,49700,Bus,2002,0,0,0
4538,49700,Bus,2003,0,0,0
4539,49700,Bus,2004,0,0,0
4540,49700,Bus,2005,0,0,0
4541,49700,Bus,2006,0,0,0
4542,49700,Bus,2007,0,0,0
4543,49700,Bus,2012,60,32,92
4544,49700,Bus,2013,59,19,78
4545,49700,Bus,2014,2,67,69
4546,49700,Bus,2015,38,5,43
4547,49700,Bus,2016,48,5,53
4548,49700,Bus,2017,60,16,76
4549,49700,Bus,2018,60,21,81
4550,49740,Bus,2002,0,0,0
4551,49740,Bus,2003,0,0,0
4552,49740,Bus,2004,0,0,0
4553,49740,Bus,2005,0,0,0
4554,49740,Bus,2006,0,0,0
4555,49740,Bus,2007,0,0,0
4556,49740,Bus,2012,143,202,345
4557,49740,Bus,2013,48,67,115
4558,49740,Bus,2014,29,39,68
4559,49740,Bus,2015,30,248,278
4560,49740,Bus,2016,107,283,390
4561,49740,Bus,2017,147,50,197
4562,49740,Bus,2018,133,36,169
