,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency_x,HQ City,HQ State,UZA Name,UZA,UZA Area SQ Miles,UZA Population,MODE,SERVICE_ID,RailBus,Service Area SQ Miles,Service Area Population,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
5601,90027,9027,9027,0,Fresno,CA,"Fresno, CA",63,171,"654,628",MB,DO,Bus,133,"515,609",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8821378.0,8501278.0,7575604.0,7640262.0
5603,90029,9029,9029,0,San Bernardino,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",DR,PT,DemandResponse,466,"1,487,235",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493173.0,1664234.0,1647149.0,1633344.0
5606,90029,9029,9029,0,San Bernardino,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",MB,DO,Bus,466,"1,487,235",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12748855.0,13258078.0,12079983.0,11237904.0
5609,90029,9029,9029,0,San Bernardino,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",MB,PT,Bus,466,"1,487,235",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139985.0,153714.0,136270.0,123260.0
5612,90030,9030,9030,0,Oceanside,CA,"San Diego, CA",15,732,"2,956,746",CR,PT,Rail,403,"849,420",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7627368.0,7400569.0,6877550.0,5882922.0
5619,90030,9030,9030,0,Oceanside,CA,"San Diego, CA",15,732,"2,956,746",DR,PT,DemandResponse,403,"849,420",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43513.0,727977.0,813273.0,820106.0
5626,90030,9030,0,0,Oceanside,CA,"San Diego, CA",15,732,"2,956,746",DT,PT,DemandResponse,403,"849,420",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567826.0,0.0,0.0,0.0
5633,90030,9030,9030,0,Oceanside,CA,"San Diego, CA",15,732,"2,956,746",MB,PT,Bus,403,"849,420",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8272553.0,8307371.0,7480713.0,6420477.0
5640,90030,9030,9030,0,Oceanside,CA,"San Diego, CA",15,732,"2,956,746",YR,PT,Other,403,"849,420",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763574.0,3002250.0,2975566.0,2692730.0
5647,90031,9031,9031,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",CB,DO,Bus,"2,725","2,018,724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734097.0,824615.0,888169.0,797766.0
5653,90031,9031,9031,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",CB,PT,Bus,"2,725","2,018,724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263614.0,221423.0,213719.0,196458.0
5659,90031,9031,9031,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",DR,PT,DemandResponse,"2,725","2,018,724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440592.0,1551353.0,1532718.0,1528923.0
5665,90031,9031,9031,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",DT,PT,DemandResponse,"2,725","2,018,724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33575.0,48412.0,48689.0,44724.0
5671,90031,9031,9031,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",MB,DO,Bus,"2,725","2,018,724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6564680.0,6713769.0,6561089.0,5949581.0
5677,90031,9031,9031,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",MB,PT,Bus,"2,725","2,018,724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836370.0,1885050.0,1725602.0,1839396.0
5683,90032,9032,9032,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",DR,PT,DemandResponse,462,"1,984,490",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985369.0,1020528.0,1062946.0,836253.0
5686,90032,9032,9032,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",MB,PT,Bus,462,"1,984,490",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34341572.0,33204573.0,28222071.0,27060115.0
5689,90033,9033,9033,0,Tucson   ,AZ,"Tucson, AZ",52,353,"843,168",DR,DO,DemandResponse,239,"636,499",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742982.0,748010.0,791223.0,979663.0
5692,90033,9033,9033,0,Tucson   ,AZ,"Tucson, AZ",52,353,"843,168",MB,DO,Bus,239,"636,499",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11966389.0,12171995.0,9232193.0,10655133.0
5695,90033,0,9033,0,Tucson   ,AZ,"Tucson, AZ",52,353,"843,168",SR,DO,Rail,239,"636,499",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903561.0,868196.0,600361.0
5698,90034,9034,9034,0,Glendale,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",DR,DO,DemandResponse,59,"226,721",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91950.0,92359.0,92016.0,89641.0
5703,90034,9034,9034,0,Glendale,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",MB,DO,Bus,59,"226,721",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26947.0,24130.0,21676.0,20219.0
5708,90035,9035,9035,0,Oxnard,CA,"Oxnard, CA",103,84,"367,260",DR,PT,DemandResponse,84,"367,260",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202324.0,207375.0,255046.0,268530.0
5710,90035,9035,9035,0,Oxnard,CA,"Oxnard, CA",103,84,"367,260",MB,DO,Bus,84,"367,260",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996373.0,3211258.0,3068465.0,2936328.0
5712,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",CB,DO,Bus,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255279.0,183172.0,200380.0,194653.0
5719,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",CB,PT,Bus,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542956.0,434305.0,341819.0,220840.0
5726,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DR,PT,DemandResponse,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599066.0,6018302.0,6242746.0,6520789.0
5733,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DT,PT,DemandResponse,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253966.0,351936.0,371488.0,466153.0
5740,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,DO,Bus,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39057368.0,34535149.0,32454570.0,27711989.0
5747,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,PT,Bus,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11991369.0,13344218.0,11443124.0,11389144.0
5754,90036,9036,9036,0,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",VP,PT,DemandResponse,435,"2,856,307",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160742.0,4988443.0,5985767.0,5120531.0
5761,90039,9039,9039,0,Culver City,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DR,DO,DemandResponse,33,"341,718",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454.0,4367.0,4135.0,4017.0
5764,90039,9039,9039,0,Culver City,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DT,PT,DemandResponse,33,"341,718",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.0,7454.0,0.0,0.0
5767,90039,9039,9039,0,Culver City,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,DO,Bus,33,"341,718",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796169.0,3760517.0,3582271.0,3188559.0
5770,90041,9041,0,0,Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",CB,DO,Bus,151,"315,074",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73505.0,0.0,0.0,0.0
5776,90041,9041,9041,0,Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DT,PT,DemandResponse,151,"315,074",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15414.0,15531.0,18053.0,22023.0
5782,90041,9041,9041,0,Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,DO,Bus,151,"315,074",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5632935.0,5542813.0,5058818.0,4629021.0
5788,90041,9041,9041,0,Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,PT,Bus,151,"315,074",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101690.0,110561.0,85599.0,93926.0
5794,90042,9042,9042,0,Gardena,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DR,DO,DemandResponse,40,"463,968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14869.0,14548.0,12890.0,12204.0
5797,90042,9042,9042,0,Gardena,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,DO,Bus,40,"463,968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936223.0,2854082.0,2546493.0,2365626.0
5800,90043,9043,9043,0,Commerce,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DR,DO,DemandResponse,11,"12,997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5802,90043,9043,9043,0,Commerce,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,DO,Bus,11,"12,997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416290.0,0.0,0.0
5804,90044,9044,9044,0,Arcadia,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DR,PT,DemandResponse,11,"56,364",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89710.0,76484.0,63520.0,6429.0
5806,90044,0,0,0,Arcadia,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,PT,Bus,11,"56,364",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5979.0
5808,90045,9045,9045,0,Las Vegas,NV,"Las Vegas-Henderson, NV",23,417,"1,886,011",DR,PT,DemandResponse,280,"2,008,655",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761818.0,2573551.0,2702358.0,2815691.0
5813,90045,9045,9045,0,Las Vegas,NV,"Las Vegas-Henderson, NV",23,417,"1,886,011",MB,PT,Bus,280,"2,008,655",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66692756.0,67746188.0,66125689.0,65858980.0
5818,90045,9045,9045,0,Las Vegas,NV,"Las Vegas-Henderson, NV",23,417,"1,886,011",RB,PT,Bus,280,"2,008,655",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236494.0,3699178.0,3879475.0,0.0
5823,90045,0,0,0,Las Vegas,NV,"Las Vegas-Henderson, NV",23,417,"1,886,011",CB,PT,Bus,280,"2,008,655",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214088.0
5828,90050,9050,9050,0,Simi Valley,CA,"Simi Valley, CA",254,31,"125,206",DR,DO,DemandResponse,47,"126,788",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82338.0,65199.0,85762.0,115158.0
5830,90050,9050,9050,0,Simi Valley,CA,"Simi Valley, CA",254,31,"125,206",MB,DO,Bus,47,"126,788",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333139.0,336539.0,345042.0,311471.0
5832,90052,9052,9052,0,Corona,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",DR,PT,DemandResponse,41,"166,785",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188930.0,191377.0,182258.0,183781.0
5834,90052,9052,9052,0,Corona,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",MB,PT,Bus,41,"166,785",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170057.0,171810.0,150452.0,133079.0
5836,90061,9061,9061,0,Marysville,CA,"Yuba City, CA",270,39,"116,719",CB,PT,Bus,813,"141,986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695898.0,664620.0,625505.0,584922.0
5839,90061,9061,9061,0,Marysville,CA,"Yuba City, CA",270,39,"116,719",DR,PT,DemandResponse,813,"141,986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133351.0,138739.0,134038.0,136873.0
5842,90061,9061,9061,0,Marysville,CA,"Yuba City, CA",270,39,"116,719",MB,PT,Bus,813,"141,986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609607.0,643320.0,575265.0,556853.0
5845,90062,9062,9062,0,Monterey,CA,"Seaside-Monterey, CA",276,39,"114,237",CB,DO,Bus,294,"435,232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661330.0,919504.0,1218080.0,1264987.0
5850,90062,9062,9062,0,Monterey,CA,"Seaside-Monterey, CA",276,39,"114,237",DR,PT,DemandResponse,294,"435,232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163921.0,234522.0,222961.0,480304.0
5855,90062,9062,9062,0,Monterey,CA,"Seaside-Monterey, CA",276,39,"114,237",MB,DO,Bus,294,"435,232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5931778.0,6201824.0,7344319.0,7461557.0
5860,90062,9062,9062,0,Monterey,CA,"Seaside-Monterey, CA",276,39,"114,237",MB,PT,Bus,294,"435,232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163920.0,234522.0,237005.0,1163653.0
5865,90078,9078,9078,0,Concord,CA,"Concord, CA",66,204,"615,968",DR,PT,DemandResponse,143,"540,067",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620967.0,553521.0,549620.0,515182.0
5867,90078,9078,9078,0,Concord,CA,"Concord, CA",66,204,"615,968",MB,DO,Bus,143,"540,067",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484134.0,4592437.0,4441003.0,3912024.0
5869,90079,9079,9079,0,Thousand Palms,CA,"Indio-Cathedral City, CA",111,144,"345,580",DR,DO,DemandResponse,"1,120","432,416",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261954.0,297228.0,328369.0,338247.0
5872,90079,9079,9079,0,Thousand Palms,CA,"Indio-Cathedral City, CA",111,144,"345,580",MB,DO,Bus,"1,120","432,416",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063590.0,3018126.0,2871930.0,2716775.0
5875,90086,9086,9086,0,Riverside,CA,"Riverside-San Bernardino, CA",22,545,"1,932,666",DR,DO,DemandResponse,82,"313,041",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382963.0,384630.0,376960.0,341595.0
5876,90087,9087,9087,0,Santa Maria,CA,"Santa Maria, CA",246,29,"130,447",DR,PT,DemandResponse,34,"120,097",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15505.0,13696.0,11612.0,12113.0
5878,90087,9087,9087,0,Santa Maria,CA,"Santa Maria, CA",246,29,"130,447",MB,PT,Bus,34,"120,097",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768891.0,810752.0,729562.0,715976.0
5880,90088,9088,9088,0,Napa,CA,"Napa, CA",342,26,"83,913",CB,PT,Bus,45,"138,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207297.0,224618.0,191178.0,240061.0
5883,90088,9088,9088,0,Napa,CA,"Napa, CA",342,26,"83,913",DR,PT,DemandResponse,45,"138,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228569.0,203435.0,259512.0,243981.0
5886,90088,9088,9088,0,Napa,CA,"Napa, CA",342,26,"83,913",MB,PT,Bus,45,"138,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739522.0,785047.0,667233.0,654652.0
5889,90089,9089,9089,0,Santa Rosa,CA,"Santa Rosa, CA",123,98,"308,231",DR,PT,DemandResponse,395,"500,225",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170907.0,179828.0,186278.0,218786.0
5892,90089,9089,9089,0,Santa Rosa,CA,"Santa Rosa, CA",123,98,"308,231",MB,DO,Bus,395,"500,225",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36441.0,6573.0,3203.0,0.0
5895,90089,9089,9089,0,Santa Rosa,CA,"Santa Rosa, CA",123,98,"308,231",MB,PT,Bus,395,"500,225",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957553.0,1796488.0,1828658.0,1583350.0
5898,90090,9090,9090,0,Woodland,CA,"Sacramento, CA",28,471,"1,723,634",DR,PT,DemandResponse,109,"528,880",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90131.0,90593.0,91249.0,132205.0
5900,90090,9090,9090,0,Woodland,CA,"Sacramento, CA",28,471,"1,723,634",MB,PT,Bus,109,"528,880",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555781.0,2387895.0,2297699.0,2251841.0
5902,90091,9091,9091,0,Visalia,CA,"Visalia, CA",162,63,"219,454",DR,PT,DemandResponse,40,"133,151",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158048.0,169583.0,139233.0,141475.0
5905,90091,9091,9091,0,Visalia,CA,"Visalia, CA",162,63,"219,454",MB,PT,Bus,40,"133,151",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422432.0,1526244.0,1253093.0,1273272.0
5908,90091,0,0,0,Visalia,CA,"Visalia, CA",162,63,"219,454",CB,PT,Bus,40,"133,151",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26329.0,136952.0
5911,90092,9092,9092,0,Fairfield,CA,"Fairfield, CA",240,39,"133,683",DR,PT,DemandResponse,129,"505,849",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88354.0,105217.0,111298.0,125665.0
5915,90092,9092,9092,0,Fairfield,CA,"Fairfield, CA",240,39,"133,683",MB,PT,Bus,129,"505,849",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098578.0,697792.0,649363.0,601781.0
5919,90092,0,9092,0,Fairfield,CA,"Fairfield, CA",240,39,"133,683",CB,PT,Bus,129,"505,849",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478393.0,1512367.0,1590669.0
5923,90093,9093,9093,0,Redding,CA,"Redding, CA",267,71,"117,731",DR,PT,DemandResponse,100,"117,478",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182786.0,167751.0,178959.0,177245.0
5926,90093,9093,9093,0,Redding,CA,"Redding, CA",267,71,"117,731",MB,PT,Bus,100,"117,478",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729178.0,720915.0,665841.0,696197.0
5929,90095,9095,9095,0,San Diego,CA,"San Diego, CA",15,732,"2,956,746",VP,PT,DemandResponse,"11,173","4,997,084",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720885.0,11838423.0,11632798.0,5904826.0
5930,90119,9119,9119,0,Laguna Beach,CA,"Mission Viejo-Lake Forest-San Clemente, CA",69,151,"583,681",MB,DO,Bus,9,"22,723",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166731.0,65310.0,43467.0,39678.0
5931,90121,9121,9121,0,Lancaster,CA,"Lancaster-Palmdale, CA",112,116,"341,219",CB,PT,Bus,"1,200","349,050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680966.0,2693168.0,2742282.0,2397786.0
5937,90121,9121,9121,0,Lancaster,CA,"Lancaster-Palmdale, CA",112,116,"341,219",DR,PT,DemandResponse,"1,200","349,050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91741.0,77859.0,99541.0,92653.0
5943,90121,9121,9121,0,Lancaster,CA,"Lancaster-Palmdale, CA",112,116,"341,219",MB,PT,Bus,"1,200","349,050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140934.0,2073019.0,2476161.0,2550959.0
5949,90131,9131,9131,0,Scottsdale,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",MB,PT,Bus,48,"96,389",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5950,90134,9134,9134,0,San Carlos,CA,"San Francisco-Oakland, CA",13,524,"3,281,212",CR,PT,Rail,425,"3,690,367",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67565855.0,83351480.0,89104140.0,92428889.0
5952,90134,9134,9134,0,San Carlos,CA,"San Francisco-Oakland, CA",13,524,"3,281,212",MB,PT,Bus,425,"3,690,367",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5954,90136,9136,9136,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",DT,PT,DemandResponse,495,"2,196,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131918.0,1341232.0,1345198.0,1837366.0
5957,90136,9136,9136,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",DT,PT,DemandResponse,495,"2,196,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131918.0,1341232.0,1345198.0,1837366.0
5958,90136,9136,9136,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",MB,PT,Bus,495,"2,196,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14524859.0,13820402.0,12457957.0,11015834.0
5961,90136,9136,9136,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",MB,PT,Bus,495,"2,196,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14524859.0,13820402.0,12457957.0,11015834.0
5962,90136,9136,9136,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",VP,PT,DemandResponse,495,"2,196,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3693164.0,3263937.0,3400894.0,0.0
5965,90136,9136,9136,0,Phoenix,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",VP,PT,DemandResponse,495,"2,196,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3693164.0,3263937.0,3400894.0,0.0
5966,90140,9140,9140,0,Peoria,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",DR,DO,DemandResponse,175,"126,911",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28167.0,29489.0,34592.0,27255.0
5967,90140,9140,0,0,Peoria,AZ,"Phoenix-Mesa, AZ",12,"1,147","3,629,114",DT,PT,DemandResponse,175,"126,911",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8673.0,0.0,0.0,0.0
5968,90142,9142,9142,0,Davis,CA,"Davis, CA",382,14,"72,794",MB,DO,Bus,13,"72,611",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767881.0,2718705.0,2862710.0,3118039.0
5969,90144,9144,9144,0,Livermore,CA,"Concord, CA",66,204,"615,968",DR,PT,DemandResponse,40,"225,250",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196974.0,203821.0,232526.0,224023.0
5971,90144,9144,9144,0,Livermore,CA,"Concord, CA",66,204,"615,968",MB,PT,Bus,40,"225,250",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009720.0,2050032.0,2007023.0,1876618.0
5973,90146,9146,9146,0,West Covina,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,PT,Bus,327,"1,515,836",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18845702.0,18890298.0,17144739.0,16082346.0
5974,90147,9147,9147,0,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",CB,PT,Bus,465,"4,849,476",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687336.0,3695183.0,3825712.0,4050670.0
5978,90147,9147,9147,0,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DR,PT,DemandResponse,465,"4,849,476",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191653.0,186150.0,191783.0,187312.0
5982,90147,9147,9147,0,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",DT,PT,DemandResponse,465,"4,849,476",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270673.0,249618.0,261191.0,181178.0
5986,90147,9147,9147,0,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",2,"1,736","12,150,996",MB,PT,Bus,465,"4,849,476",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8391529.0,8132790.0,7502978.0,6732957.0
5990,90148,9148,9148,0,Hesperia,CA,"Victorville-Hesperia, CA",114,167,"328,454",CB,PT,Bus,950,"429,481",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488608.0,327694.0,346165.0,473339.0
5994,90148,9148,9148,0,Hesperia,CA,"Victorville-Hesperia, CA",114,167,"328,454",DR,PT,DemandResponse,950,"429,481",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458869.0,503259.0,515193.0,558805.0
5998,90148,9148,9148,0,Hesperia,CA,"Victorville-Hesperia, CA",114,167,"328,454",MB,PT,Bus,950,"429,481",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670647.0,1980189.0,1975876.0,1829139.0
6002,90148,9148,9148,0,Hesperia,CA,"Victorville-Hesperia, CA",114,167,"328,454",VP,PT,DemandResponse,950,"429,481",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825765.0,1844251.0,2231814.0,2411762.0
