,Unnamed: 0,CBSA,MNAME,Modes,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,Area_acre,POP_CENSUSTRACT,AVG_SPEED,GasPrice
869,1077,16860,"Chattanooga, TN-GA Metro Area",Bus,2016,2478041,2327693,2478041,2327693,182748,2000010,0.807093184,777338402,551200,316973,209869,3781,25111,22370,27285,25827,536836,14.3,8.5,77.2,21.5,61.5,17,210802,12742,74732,74620,34244,14464,6.044534682,46537,68041,38.1,42.6,19.3,202261,22482,1699,24.4,12608.75,247357.4167,259966.1667,4.848561575,95.15143842,2758.4,15348,12.73717359,2.207583333
870,1078,16860,"Chattanooga, TN-GA Metro Area",Bus,2017,2305915,2301325,2305915,2301325,183315,1940862,0.84168844,777338402,554876,312323,216440,4178,26732,24752,30170,28375,539780,12.5,10.1,77.4,21,61.2,17.8,220186,12768,73524,79626,39852,14416,5.798733798,50250,72046,36.2,43.3,20.5,210411,20945,1264,22.7,10430.5,256518.25,266948.75,3.909650275,96.09035042,2758.4,15353,12.55393721,2.456916667
871,1079,16860,"Chattanooga, TN-GA Metro Area",Bus,2018,2130144,2268810,2130144,2268810,177670,1899296.5,0.891628219,777338402,550809,314578.25,217076.25,4420,28130.25,26573.25,32447,27926.5,543158,10.9,10.75,78.35,20.7,60.85,18.45,227589.5,12476.25,74822.75,81257.5,43981.5,15051.5,5.481909315,52716.75,75847.25,35.175,43.275,21.55,215208.25,20702.5,638.25,21.675,8486.479168,265403.4167,273889.8958,3.049880975,96.95012017,2758.4,15455.25,12.76979794,2.711545455
872,1080,16860,"Chattanooga, TN-GA Metro Area",Rail,2005,433169,19187,433169,19187,6461,1736730,4.009358934,777338402,476969,265259,195284,2035,22589,21133,24239,50625,475454,13,9.7,77.3,23.3,63.4,13.3,198386,13458,63843,76999,32048,12038,6.783744821,40409,54151,44.5,43.9,11.6,180284,28401,655,23.2,12075.66667,239142.0833,251217.75,4.809517167,95.19048308,2758.4,20741,2.969664139,2.303166667
873,1081,16860,"Chattanooga, TN-GA Metro Area",Rail,2006,397293,17510,397293,17510,5945,1740506,4.380912828,777338402,498764,272624,210060,2561,21932,20911,23887,37623,487966,13.1,10.7,76.2,22.8,63.6,13.6,203599,13189,65768,80047,31829,12766,6.477929656,41090,55354,42.4,45.4,12.2,193378,25931,1449,22.2,11547.91667,250098.9167,261646.8333,4.417987067,95.58201467,2758.4,19284,2.945332212,2.58525
874,1082,16860,"Chattanooga, TN-GA Metro Area",Rail,2007,374674,14698,374674,14698,2495,1680167,4.484343723,777338402,517253,285618,210467,3382,21837,21630,22159,24759,503664,13.9,10.3,75.8,22.8,63.1,14.1,204531,14269,63936,79290,33691,13345,6.976448558,43242,60036,42,44,14,197514,24611,3361,22,10839.41667,254260.5,265099.9167,4.087521592,95.91247817,2758.4,17827,5.890981964,2.794416667
875,1083,16860,"Chattanooga, TN-GA Metro Area",Rail,2008,385743,19059,385743,19059,3238,2147909,5.568238439,777338402,518515,282440,216173,4086,23170,21706,24958,29473,508065,13.1,9.4,77.5,22.8,62.7,14.5,203326,13525,63226,77775,33803,14997,6.651879248,45321,61381,39,46.5,14.5,198092,30428,1439,23.3,15538.08333,249341.1667,264879.25,5.8676095,94.13239033,2758.4,16370,5.886040766,3.30325
876,1084,16860,"Chattanooga, TN-GA Metro Area",Rail,2009,368973,13330,368973,13330,2797,2159401,5.852463459,777338402,524221,298340,204608,3674,22580,20823,25416,34319,517365,17.7,11,71.3,22.8,62.5,14.7,209486,14326,71048,76864,31038,16210,6.838643155,40697,57471,43.2,43.4,13.4,195201,21976,1512,22.1,24427.41667,233759,258186.4167,9.46003735,90.53996208,2758.4,14913,4.765820522,2.356333333
877,1085,16860,"Chattanooga, TN-GA Metro Area",Rail,2010,358656,14208,358656,14208,4217,2141962,5.972190623,777338402,530205,291050,217529,4123,22302,21335,23617,26942,520255,,,,22.6,62.9,14.5,208995,15216,63686,79975,33088,17030,7.280556951,42288,58267,41.8,43,15.2,198513,20589,1269,22.8,22815,235548.25,258363.25,8.832544642,91.16745433,2758.4,13456,3.369219825,2.7855
878,1086,16860,"Chattanooga, TN-GA Metro Area",Rail,2011,355856,14751,355856,14751,3298,2120985,5.960233915,777338402,529123,287103,217569,3787,22015,20724,23986,23333,516651,,,,22.2,62.6,15.2,206421,15860,65804,79821,31546,13390,7.683326793,42166,58441,43.4,42.3,14.3,193231,20832,1963,23,21600.25,240221.75,261822,8.25125245,91.74874817,2758.4,11999,4.472710734,3.534416667
879,1087,16860,"Chattanooga, TN-GA Metro Area",Rail,2012,372445,16183,372445,16183,4939,2031166,5.45359986,777338402,539094,297720,216523,4473,22295,20618,25592,40173,524863,,,,22,62.4,15.6,207794,14876,69466,77938,32070,13444,7.159013254,43475,60751,41,42.9,16.1,196482,19167,1877,23.2,19242,241592.5,260834.5,7.376470925,92.62352875,2758.4,12893,3.276574205,3.623166667
880,1088,16860,"Chattanooga, TN-GA Metro Area",Rail,2013,385991,17526,385991,17526,7020,2268608,5.877359835,777338402,540387,300161,216965,4859,22748,21398,25660,22865,527350,16.1,9.8,74.1,21.8,62.3,15.9,209304,14160,62843,81195,35486,15620,6.765279211,47702,63458,36.7,46.3,17,202717,22179,768,23.2,18922,237264.3333,256186.3333,7.380409783,92.61958958,2758.4,13108,2.496581197,3.533
881,1089,16860,"Chattanooga, TN-GA Metro Area",Rail,2014,399624,16531,399624,16531,6489,2426729,6.072530679,777338402,543153,303843,213674,5509,23345,21342,25877,40710,526928,15.9,10.7,73.4,21.5,62.3,16.2,207829,13883,68907,73681,34633,16725,6.680010971,46600,62267,36.9,46.3,16.8,204933,21552,1539,22.4,15990,233545.6667,249535.6667,6.405675008,93.59432492,2758.4,14076,2.547541994,3.407083333
882,1090,16860,"Chattanooga, TN-GA Metro Area",Rail,2015,441205,17773,441205,17773,7014,2482178,5.625906325,777338402,546351,294002,227037,4004,24381,22231,26832,35265,532156,15.3,10.7,74,21.2,62,16.8,209340,13987,65913,83112,34550,11778,6.681475112,47809,64851,36.5,44.8,18.7,207522,18841,2897,23.4,13850.08333,239299.25,253149.3333,5.470904875,94.52909542,2758.4,14954,2.533932136,2.41425
883,1091,16860,"Chattanooga, TN-GA Metro Area",Rail,2016,481093,18127,481093,18127,7216,2917484,6.064282789,777338402,551200,316973,209869,3781,25111,22370,27285,25827,536836,14.3,8.5,77.2,21.5,61.5,17,210802,12742,74732,74620,34244,14464,6.044534682,46537,68041,38.1,42.6,19.3,202261,22482,1699,24.4,12608.75,247357.4167,259966.1667,4.848561575,95.15143842,2758.4,15348,2.512056541,2.207583333
884,1092,16860,"Chattanooga, TN-GA Metro Area",Rail,2017,492660,19318,492660,19318,7182,3029715,6.149707709,777338402,554876,312323,216440,4178,26732,24752,30170,28375,539780,12.5,10.1,77.4,21,61.2,17.8,220186,12768,73524,79626,39852,14416,5.798733798,50250,72046,36.2,43.3,20.5,210411,20945,1264,22.7,10430.5,256518.25,266948.75,3.909650275,96.09035042,2758.4,15353,2.689780006,2.456916667
885,1093,16860,"Chattanooga, TN-GA Metro Area",Rail,2018,490906,19749,490906,19749,6986,3222714.75,6.56483064,777338402,550809,314578.25,217076.25,4420,28130.25,26573.25,32447,27926.5,543158,10.9,10.75,78.35,20.7,60.85,18.45,227589.5,12476.25,74822.75,81257.5,43981.5,15051.5,5.481909315,52716.75,75847.25,35.175,43.275,21.55,215208.25,20702.5,638.25,21.675,8486.479168,265403.4167,273889.8958,3.049880975,96.95012017,2758.4,15455.25,2.826939593,2.711545455
886,1094,16940,"Cheyenne, WY Metro Area",Bus,2005,172321,349944,172321,349944,22704,80513,0.467226861,90991601,81793,32044,46521,1429,23769,21665,25233,26256,81341,9.5,5.9,84.6,24.8,63.3,11.9,34394,1465,10569,12881,5817,3662,4.25946386,44790,60060,38.1,47.2,14.7,N,N,N,N,1700.5,39657.83333,41358.33333,4.111220283,95.88877983,2656,13857,15.41331924,2.303083333
887,1095,16940,"Cheyenne, WY Metro Area",Bus,2006,188754,333402,188754,333402,22350,87293,0.46246967,90991601,85384,31422,50095,942,25776,23464,27282,34501,81970,8.6,6.7,84.7,24.4,64.3,11.3,33463,1340,10387,11086,6911,3739,4.004422795,50907,60322,32.3,54.3,13.4,36605,5616,214,N,1601.5,39829.5,41431,3.865001608,96.13499783,2656,13752,14.91731544,2.595916667
888,1096,16940,"Cheyenne, WY Metro Area",Bus,2007,224031,312846,224031,312846,22475,96004,0.42852998,90991601,86353,32209,50305,665,26592,24618,27507,26582,83427,4.7,7.6,87.7,25.3,62.9,11.8,33261,729,9899,12248,6543,3842,2.191756111,52521,72279,29.4,54.1,16.5,38045,4744,189,N,1484.916667,40349.58333,41834.5,3.551617658,96.44838283,2656,13647,13.91973304,2.845
889,1097,16940,"Cheyenne, WY Metro Area",Bus,2008,252116,303608,252116,303608,21715,92519,0.366969966,90991601,87542,35340,47881,1433,27610,25410,30731,29330,85798,11.1,5.2,83.7,25.4,62.5,12.1,33025,1200,11018,10571,7050,3186,3.633610901,56820,73894,28.6,52.8,18.6,37715,4385,396,N,1660.75,40863.66667,42524.41667,3.905001042,96.09499925,2656,13542,13.98148745,3.271
890,1098,16940,"Cheyenne, WY Metro Area",Bus,2009,241677,314240,241677,314240,22370,89913,0.372037885,90991601,88854,33237,51908,1094,28061,23703,29692,25546,87043,10.5,9.2,80.3,24.1,63.2,12.7,34945,1290,10166,13134,5856,4499,3.691515238,49744,60781,31.4,52.9,15.7,37490,3939,400,N,2838.083333,41002.75,43840.83333,6.470557242,93.529442,2656,13437,14.04738489,2.324
891,1099,16940,"Cheyenne, WY Metro Area",Bus,2010,220237,304678,220237,304678,21500,82796,0.375940464,90991601,92127,37905,51115,1431,27876,24786,30176,47173,90926,,,,24.3,62.8,12.9,38389,1807,12603,13276,6433,4270,4.707077548,48784,62334,35.5,46.2,18.3,39332,2650,263,N,3089.5,43092.08333,46181.58333,6.69110615,93.30889258,2656,13332,14.17106977,2.813083333
892,1100,16940,"Cheyenne, WY Metro Area",Bus,2011,217960,290546,217960,290546,20321,97215,0.446022206,90991601,92680,34072,54492,1322,32080,33023,32309,26000,90743,,,,23.5,63.5,13,37687,2133,10758,13973,7683,3140,5.659776581,54053,66947,29.5,51.8,18.7,39610,4715,13,N,2918.083333,44249.08333,47167.16667,6.187712742,93.81228817,2656,13227,14.29781999,3.464833333
893,1101,16940,"Cheyenne, WY Metro Area",Bus,2012,0,0,0,0,0,115591,0,90991601,94483,34309,57585,1043,29618,28329,30321,27024,91949,,,,23.4,63.1,13.5,35245,1503,11021,12711,6150,3860,4.264434672,54192,70147,31.5,46.4,22.1,37407,4921,115,N,2744.166667,44966.83333,47711,5.752034508,94.24796417,2656,13197,0,3.557583333
894,1102,16940,"Cheyenne, WY Metro Area",Bus,2013,0,0,0,0,0,105356,0,90991601,95809,38337,52856,1759,30604,29063,31785,35321,93972,9.5,4.8,85.7,23.7,62.6,13.7,35785,1340,10102,13279,7983,3081,3.74458572,61661,72830,27.5,48.2,24.3,40878,4084,510,N,2328.916667,46257.91667,48586.83333,4.7969238,95.20307542,2656,13604,0,3.478833333
895,1103,16940,"Cheyenne, WY Metro Area",Bus,2014,0,0,0,0,0,96485,0,90991601,96389,38102,52764,1930,30194,27615,32970,60588,94045,10.9,7.6,81.5,23.4,62.1,14.5,38705,1538,11067,14652,6837,4611,3.973646816,57551,70617,30.4,43.8,25.8,40311,4774,273,N,2106.25,46655.91667,48762.16667,4.320369325,95.67963033,2656,13542,0,3.397916667
896,1104,16940,"Cheyenne, WY Metro Area",Bus,2015,0,0,0,0,0,95242,0,90991601,97121,37138,54803,848,31711,29987,33688,40378,94892,12.6,6.4,81,23.3,62.3,14.4,37740,1568,11927,13408,7871,2966,4.154742978,60599,80196,28.3,45.6,26.1,38195,4285,1058,N,1939,46788.41667,48727.41667,3.9791004,96.0208995,2656,13658,0,2.474166667
897,1105,16940,"Cheyenne, WY Metro Area",Bus,2016,0,0,0,0,0,85672,0,90991601,98136,38774,55426,895,29451,26599,30842,26039,95656,9.7,6.9,83.5,23.3,61.5,15.2,38181,2212,11046,13235,7559,4129,5.793457479,62221,73885,24.9,49.9,25.2,39920,4336,45,N,2008.25,46865.5,48873.75,4.107058942,95.89294183,2656,13318,0,2.212583333
898,1106,16940,"Cheyenne, WY Metro Area",Bus,2017,0,0,0,0,0,116002,0,90991601,98327,38614,55187,1059,31837,32213,32027,28393,96346,9.9,6,84,23.1,61.5,15.4,39054,2723,11086,14352,7361,3532,6.972397194,61961,79176,26.1,48.2,25.7,37857,4984,12,N,1779.416667,46382.91667,48162.33333,3.690773917,96.30922575,2656,13376,0,2.5005
899,1107,16940,"Cheyenne, WY Metro Area",Bus,2018,0,0,0,0,0,136357,0,90991601,97861.33333,38903,55163.5,1193.75,33061.5,35576.5,32204.25,26573.75,97054.5,9.325,5.45,85,22.95,61.3,15.75,39819,3267.25,10895.75,15146.5,7134.5,3375,8.205253773,62171.5,81566.5,26.15,48,25.85,36741,5482.75,-266,#VALUE!,1625.104167,46040.25001,47665.35416,3.410549784,96.58944927,2656,13334.5,0,2.889727273
900,1108,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2005,341644987,88442191,341644987,88442191,8165171,281931891,0.825218873,6326686332,9272117,5817419,1732911,96138,28129,29375,31988,22342,9245473,11.8,7.3,80.9,26.8,62.8,10.4,3360273,390275,1175437,1254707,383413,156441,11.61438371,54709,72854,32,46.3,21.7,3110815,406485,465057,31,275637.6667,4422922.5,4698560.167,5.867259208,94.13273942,334259.2,4713375,10.83163978,2.246666667
901,1109,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2006,335150223,89054617,335150223,89054617,8163780,281602137,0.840226614,6326686332,9506859,5961757,1748441,101244,27544,28765,31390,22187,9350226,11.9,7.6,80.5,26.1,63.2,10.7,3385287,390857,1193489,1247445,396258,157238,11.54575668,57008,76306,30.2,46.5,23.3,3183617,408465,489818,30.7,218001,4565087,4783088,4.561247242,95.438753,334259.2,4696487,10.9085028,2.54425
902,1110,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2007,346059718,91179816,346059718,91179816,8337004,294531690,0.851100763,6326686332,9522879,5972238,1764092,107475,28708,29436,32580,23746,9363207,11.4,7.4,81.2,25.8,63.3,10.9,3412058,387932,1195703,1260487,406167,161769,11.36944331,59255,79984,28.9,46.2,24.9,3177336,408560,512056,31,239689.4167,4644985.917,4884675.333,4.9057212,95.094279,334259.2,4679599,10.9367605,2.821583333
903,1111,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2008,366587642,90974527,366587642,90974527,8376688,294881043,0.804394391,6326686332,9568532,6001579,1761945,115391,30097,30444,34879,23992,9405379,11.8,7.3,80.8,25.6,63.3,11.1,3421890,398032,1207104,1247412,409882,159460,11.6319344,61295,82623,28.3,44.7,27,3280831,422827,523712,31.6,300526.5,4599924.167,4900450.667,6.13270045,93.8673,334259.2,4662711,10.86044114,3.2295
904,1112,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2009,350653196,89558607,350653196,89558607,8333907,307404025,0.876661124,6326686332,9580609,6041883,1780476,112330,28192,28670,33199,24298,9420119,12.7,8.3,79,25.5,63.3,11.2,3399708,410706,1203368,1239604,392886,153144,12.08062575,58729,79647,30,44.7,25.3,3128846,387749,506221,30.7,498201.5833,4380851.417,4879053,10.20836423,89.7916355,334259.2,4645823,10.74629307,2.33225
905,1113,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2010,338340306,80068805,338340306,80068805,7645255,300461901,0.88804643,6326686332,9474211,5964465,1728785,111209,27713,28368,32897,22357,9336226,,,,25.1,63.5,11.4,3415317,405340,1226264,1222403,406986,154324,11.86829802,57104,77408,30.9,44.2,24.9,3047301,366280,479370,30.7,514471.5,4358202.25,4872673.75,10.55552644,89.44447258,334259.2,4628935,10.47300646,2.778083333
906,1114,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2011,343868601,78066919,343868601,78066919,7515088,310794166,0.903816647,6326686332,9504024,5969261,1729388,115513,28290,29092,33793,23067,9352044,,,,24.8,63.6,11.6,3403363,426849,1233692,1223043,379290,140489,12.54197686,57267,78698,31.4,43.3,25.3,3060210,370590,503535,30.9,482317.5,4377889.75,4860207.25,9.92174135,90.07825842,334259.2,4612047,10.3880246,3.531833333
907,1115,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2012,349301189,74956661,349301189,74956661,7251302,320452739,0.91741096,6326686332,9522446,5989357,1726534,120080,28875,29729,34779,22268,9372358,,,,24.5,63.4,12.1,3426426,430868,1225967,1231663,386750,151178,12.57485205,59261,80886,30.4,43,26.6,3131464,386872,489313,30.6,446002.6667,4438403.917,4884406.583,9.130167317,90.8698335,334259.2,4618215,10.33699341,3.613333333
908,1116,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2013,335124784,75957684,335124784,75957684,7383087,331180184,0.988229459,6326686332,9537040,6014976,1710933,116305,29493,29883,35605,22251,9375444,14.4,8.7,76.9,24.1,63.5,12.4,3450331,414786,1254466,1227929,394051,159099,12.02162923,60564,83898,29.9,42.4,27.7,3178203,358954,525763,30.8,444327.8333,4460846.25,4905174.083,9.055830083,90.9441705,334259.2,4632411,10.28806568,3.518416667
909,1117,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2014,310182883,75239884,310182883,75239884,7294308,332321478,1.071372717,6326686332,9553810,6034054,1712367,121735,30434,30667,36173,22325,9390163,13.9,8.6,77.5,23.7,63.5,12.8,3442174,411092,1223915,1242207,401377,163583,11.94280126,61598,85507,28.7,42.4,28.9,3216985,351285,540220,31.5,347291.8333,4538522.917,4885814.75,7.107237617,92.89276175,334259.2,4643153,10.3148762,3.3645
910,1118,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2015,306789988,75991203,306789988,75991203,7412496,327559673,1.067700009,6326686332,9550108,6028473,1678597,125544,30920,30989,37410,23169,9396317,13.3,8.4,78.3,23.5,63.4,13.1,3470993,419016,1254459,1221086,410999,165433,12.07193446,63153,88925,28.3,41.2,30.5,3246785,350799,550763,31.8,289138.3333,4600978.25,4890116.583,5.912911525,94.0870875,334259.2,4656839,10.25176985,2.40275
911,1120,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2016,289804103,76681505,289804103,76681505,7490233,314911630,1.086636203,6326686332,9512968,6010784,1699900,126850,31576,31480,38720,25335,9351011,12.4,7.7,79.9,23.3,63.1,13.6,3491635,428873,1214412,1252622,419350,176378,12.28287035,66020,91509,27.3,40.9,31.8,3265435,354270,555012,31.8,284165.9167,4655368.25,4939534.167,5.7506967,94.24930317,334259.2,4648233,10.23753266,2.145916667
912,1122,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2017,280348448,78696111,280348448,78696111,7653571,304240167,1.085221513,6326686332,9533895,5996531,1689616,127747,33005,33067,39703,26642,9377896,11.8,7.7,80.6,23,62.8,14.2,3488312,422397,1221431,1245326,426334,172824,12.1089226,68403,95010,25.9,41,33.1,3257075,354747,570492,31.8,242105.9167,4670691.5,4912797.417,4.927588817,95.07241142,334259.2,4662797,10.28227359,2.407583333
913,1124,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2018,271969765,78482831,271969765,78482831,7669979,293074559,1.07759978,6326686332,9532323.667,5992967.75,1687045,127971.25,33362.25,33463.75,39948.75,26968.75,9384617.25,11.65,7.7,80.775,22.925,62.725,14.35,3487481.25,420778,1223185.75,1243502,428080,171935.5,12.06538386,68998.75,95885.25,25.55,41.025,33.425,3254985,354866.25,574362,31.8,231590.9167,4674522.313,4906113.23,4.721811846,95.27818848,334259.2,4666438,10.23247013,2.716363636
914,1126,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2005,260442650,97694883,260442650,97694883,4514348,382362682,1.468126215,6326686332,9272117,5817419,1732911,96138,28129,29375,31988,22342,9245473,11.8,7.3,80.9,26.8,62.8,10.4,3360273,390275,1175437,1254707,383413,156441,11.61438371,54709,72854,32,46.3,21.7,3110815,406485,465057,31,275637.6667,4422922.5,4698560.167,5.867259208,94.13273942,334259.2,4713375,21.64097296,2.246666667
915,1127,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2006,271497060,103714874,271497060,103714874,4790787,443332099,1.632916758,6326686332,9506859,5961757,1748441,101244,27544,28765,31390,22187,9350226,11.9,7.6,80.5,26.1,63.2,10.7,3385287,390857,1193489,1247445,396258,157238,11.54575668,57008,76306,30.2,46.5,23.3,3183617,408465,489818,30.7,218001,4565087,4783088,4.561247242,95.438753,334259.2,4696487,21.64881762,2.54425
916,1128,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2007,269795228,106815255,269795228,106815255,5087587,439918234,1.630563436,6326686332,9522879,5972238,1764092,107475,28708,29436,32580,23746,9363207,11.4,7.4,81.2,25.8,63.3,10.9,3412058,387932,1195703,1260487,406167,161769,11.36944331,59255,79984,28.9,46.2,24.9,3177336,408560,512056,31,239689.4167,4644985.917,4884675.333,4.9057212,95.094279,334259.2,4679599,20.99526848,2.821583333
917,1129,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2008,279550450,104585814,279550450,104585814,4987278,460648316,1.647818188,6326686332,9568532,6001579,1761945,115391,30097,30444,34879,23992,9405379,11.8,7.3,80.8,25.6,63.3,11.1,3421890,398032,1207104,1247412,409882,159460,11.6319344,61295,82623,28.3,44.7,27,3280831,422827,523712,31.6,300526.5,4599924.167,4900450.667,6.13270045,93.8673,334259.2,4662711,20.97052019,3.2295
918,1130,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2009,278039387,104847860,278039387,104847860,4887143,484394419,1.742179136,6326686332,9580609,6041883,1780476,112330,28192,28670,33199,24298,9420119,12.7,8.3,79,25.5,63.3,11.2,3399708,410706,1203368,1239604,392886,153144,12.08062575,58729,79647,30,44.7,25.3,3128846,387749,506221,30.7,498201.5833,4380851.417,4879053,10.20836423,89.7916355,334259.2,4645823,21.45381463,2.33225
919,1131,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2010,285098802,111476088,285098802,111476088,4996215,492697059,1.728162502,6326686332,9474211,5964465,1728785,111209,27713,28368,32897,22357,9336226,,,,25.1,63.5,11.4,3415317,405340,1226264,1222403,406986,154324,11.86829802,57104,77408,30.9,44.2,24.9,3047301,366280,479370,30.7,514471.5,4358202.25,4872673.75,10.55552644,89.44447258,334259.2,4628935,22.31210787,2.778083333
