UZA Name,RailBus,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"New Bedford, MA",Bus,55,"149,443",47,"186,731",11012,438.0,1487328.0,1500633.0,1366874.0,1226109.0,1335589.0,1438497.0,1779040.0,2065446.0,1982337.0,2133654.0,2183391.0,2368425.0,2258330.0
"New Bedford, MA",DemandResponse,55,"149,443",47,"186,731",11012,438.0,262468.0,230976.0,341719.0,525475.0,572396.0,162083.0,197667.0,74724.0,140451.0,120748.0,125869.0,133545.0,154728.0
"New Haven, CT",Bus,306,"562,839",197,"451,486",11098,144.0,0.0,0.0,0.0,373.0,1773.0,1112.0,1263.0,2599.0,3779.0,3018.0,2885.0,3470.0,0.0
"New Haven, CT",Bus,306,"562,839",456,"531,314",11110,144.0,6321171.0,6821306.0,6825669.0,7289747.0,7505517.0,7476558.0,7949040.0,8596747.0,8840516.0,8510000.0,8173459.0,7814850.0,7475531.0
"New Haven, CT",DemandResponse,306,"562,839",197,"451,486",11098,144.0,131358.0,125812.0,158671.0,218016.0,176274.0,183416.0,175374.0,196759.0,195745.0,182157.0,217127.0,221407.0,216179.0
"New Orleans, LA",Bus,251,"899,703",75,"369,250",72096,147.0,0.0,2089945.0,8885670.0,6306848.0,7257399.0,7971674.0,8860282.0,10028466.0,10627857.0,10988692.0,11293335.0,10563239.0,10997743.0
"New Orleans, LA",Bus,251,"899,703",94,"431,019",66176,98.0,3573306.0,918593.0,2311343.0,2447271.0,2354577.0,2936545.0,2962881.0,3077984.0,3291581.0,3234311.0,3279630.0,3111640.0,2942072.0
"New Orleans, LA",DemandResponse,251,"899,703",4,"23,628",60127,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New Orleans, LA",DemandResponse,251,"899,703",75,"369,250",72096,147.0,0.0,199235.0,153373.0,151447.0,239428.0,285676.0,317563.0,336497.0,399602.0,384625.0,394110.0,400292.0,394622.0
"New Orleans, LA",DemandResponse,251,"899,703",94,"431,019",66176,98.0,136721.0,45679.0,115528.0,111231.0,132331.0,195773.0,200867.0,200805.0,206676.0,196279.0,208096.0,207471.0,184185.0
"New Orleans, LA",Other,251,"899,703",251,"899,703",126060,147.0,0.0,0.0,0.0,0.0,265061.0,251934.0,0.0,0.0,0.0,664656.0,0.0,0.0,0.0
"New Orleans, LA",Other,251,"899,703",4,"23,628",66254,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144433.0,112695.0,116627.0,114355.0,437304.0,399651.0
"New Orleans, LA",Other,251,"899,703",75,"369,250",60032,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698959.0,1609215.0,1808152.0,1717822.0
"New Orleans, LA",Rail,251,"899,703",75,"369,250",78128,196.0,0.0,202251.0,1265167.0,4071661.0,4873722.0,5928544.0,6343366.0,5841686.0,6859287.0,6690692.0,6676365.0,7078497.0,6759176.0
"New York-Newark, NY-NJ-CT",Bus,"3,353","17,799,861",112,"1,952,000",2136,1.0,4609277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,353","17,799,861",322,"8,008,278",4187,2.0,65508489.0,3820930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,353","17,799,861",840,"459,737",2180,1.0,2493645.0,2790925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","1,167","4,103,469",24591,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,430886.0,738048.0,725544.0,60018.0,56261.0,53413.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","1,215","9,908,805",20217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23004057.0,23033797.0,23590330.0,23484741.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","10,702","9,428,015",24531,3.0,8220946.0,8954785.0,8582758.0,10382038.0,9190772.0,9322727.0,10284483.0,10275958.0,10160553.0,10784975.0,11454444.0,11171439.0,11672141.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",112,"53,945",22396,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.0,3760.0,3047.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",120,"70,291",22192,2.0,139453.0,198000.0,201268.0,215006.0,217045.0,232190.0,242693.0,232158.0,227935.0,225307.0,188952.0,196209.0,183068.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",126,"797,434",20202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",13,"33,275",22012,2.0,0.0,395600.0,419643.0,348938.0,444856.0,421356.0,408290.0,408144.0,428919.0,405408.0,367585.0,391067.0,389113.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",176,"286,573",24405,3.0,2440304.0,2548525.0,2825345.0,3014256.0,3172274.0,3190144.0,3384745.0,3455612.0,3551845.0,3642475.0,3845266.0,3848410.0,3786433.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",176,"326,780",22168,2.0,2143932.0,2483484.0,2788183.0,3069387.0,3460742.0,3547165.0,4007790.0,4154433.0,4021208.0,3845182.0,3887152.0,3679847.0,3463038.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",179,"300,173",22170,2.0,4.0,63683.0,77593.0,63889.0,63914.0,62191.0,67358.0,68230.0,67193.0,73716.0,71000.0,64776.0,65500.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",2,"32,603",22178,2.0,25600.0,20534.0,50694.0,21445.0,23085.0,22032.0,13860.0,8039.0,6859.0,5161.0,7156.0,5410.0,7602.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","2,315","813,888",36306,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18174497.0,20252654.0,20214450.0,20275024.0,0.0,18975319.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","2,898","1,246,231",24447,3.0,18100113.0,19950845.0,21653434.0,17992820.0,16747654.0,16006453.0,16082161.0,16820484.0,17106577.0,16835830.0,17165334.0,17115311.0,16116732.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","2,898","5,443,000",26603,4.0,33106378.0,30089223.0,27796221.0,27110009.0,27944204.0,28025895.0,15404089.0,9653992.0,10034922.0,14728565.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",202,"514,162",24384,3.0,19922290.0,19671353.0,20555733.0,21066997.0,20676793.0,22244970.0,24629051.0,26442534.0,27244479.0,27128563.0,26809123.0,27321219.0,27239992.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",244,"7,706,403",22376,2.0,43316547.0,339215037.0,139822900.0,155321055.0,160016443.0,167953513.0,179041576.0,181904420.0,199186670.0,203590762.0,210333373.0,212483271.0,217164460.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",247,"905,116",22384,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",250,"527,906",24489,3.0,10574824.0,11096354.0,11696725.0,12832738.0,13230829.0,13447242.0,14270241.0,15203188.0,16143583.0,15590591.0,15598875.0,16396633.0,16451076.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",27,"16,953",24495,3.0,13598196.0,13216803.0,13611015.0,13877935.0,6431824.0,8627174.0,8757626.0,8627654.0,8436750.0,9158647.0,6151170.0,6101254.0,6599255.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",285,"1,339,532",22412,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41893635.0,44105826.0,44595702.0,45054332.0,44831859.0,43112212.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",285,"1,344,436",2007,1.0,40103322.0,40236441.0,40634863.0,42356768.0,41650265.0,44691387.0,46073641.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",305,"324,194",22418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229922.0,245448.0,0.0,136214.0,117089.0,104158.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",310,"805,001",22392,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105022.0,104464.0,139498.0,92762.0,91182.0,69529.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",321,"8,550,405",66048,6.0,761838185.0,775198422.0,772259883.0,802282115.0,821110623.0,838969230.0,868193654.0,870480359.0,941062531.0,949897633.0,964784254.0,966344062.0,968782036.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",353,"194,009",24507,3.0,10620433.0,12670266.0,15087506.0,16525493.0,15890854.0,17527802.0,19265727.0,19265727.0,22100700.0,22453546.0,22329002.0,21019842.0,20874549.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",372,"8,537,673",42246,3.0,102666137.0,44733857.0,2750933.0,2767877.0,2796391.0,2833140.0,2851894.0,3083469.0,3036546.0,3101920.0,3177398.0,3220331.0,2901948.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",42,"573,383",22332,2.0,14604254.0,1515489503.0,14604419.0,15927046.0,13302542.0,17359385.0,17283502.0,17283502.0,16883604.0,16034131.0,15552531.0,14514562.0,13369646.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",438,"126,250",22424,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13513.0,13540.0,14445.0,11837.0,11629.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",450,"949,113",24228,3.0,30705734.0,42242044.0,39095672.0,41575498.0,42201481.0,43164597.0,45753901.0,45690374.0,48572092.0,48596912.0,48388505.0,48106483.0,48297774.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",468,"1,455,245",24366,3.0,22145377.0,24848742.0,24470021.0,24711271.0,22569632.0,24074911.0,29135882.0,33766674.0,39836215.0,39287377.0,37501705.0,37619532.0,37051456.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295","5,325","10,594,013",44320,4.0,249868660.0,276798037.0,285564437.0,313414127.0,314250813.0,315482831.0,350190933.0,358223542.0,362088561.0,364211038.0,367906606.0,386518597.0,387229584.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",527,"6,503,894",22156,2.0,265414.0,341150.0,383138.0,403765.0,413980.0,402809.0,393816.0,405431.0,429712.0,468031.0,521971.0,471329.0,594032.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",71,"2,465,326",22350,2.0,1444931.0,1162607.0,1209447.0,1226861.0,1028724.0,1035203.0,1055205.0,1063342.0,1045937.0,961477.0,1154728.0,1087905.0,1117574.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",74,"892,714",24483,3.0,10626576.0,10371538.0,11234099.0,12084740.0,11401015.0,11235789.0,12923845.0,13526331.0,13271229.0,12811178.0,12778096.0,12852493.0,13758566.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",776,"3,658,455",22380,2.0,0.0,0.0,0.0,0.0,0.0,840877.0,987458.0,1075000.0,1028677.0,1370473.0,1363400.0,1317242.0,1401048.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",89,"324,278",24480,3.0,3557320.0,3734682.0,3945922.0,4240055.0,4078322.0,4139150.0,4295069.0,4373778.0,4366777.0,4551903.0,4717616.0,4656653.0,4393762.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",90,"187,257",24378,3.0,27911424.0,32498034.0,35638705.0,39030473.0,39491912.0,30694698.0,44975571.0,47684492.0,49704867.0,50644780.0,48382672.0,54718327.0,52302339.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",912,"1,501,587",22144,2.0,7007430.0,6474015.0,6571566.0,6878374.0,6565305.0,6539015.0,6853842.0,7997982.0,8349877.0,8197015.0,7899426.0,7079707.0,6466617.0
"New York-Newark, NY-NJ-CT",Bus,"3,450","18,351,295",93,"204,240",22142,2.0,174586.0,187616.0,190046.0,198724.0,193149.0,184138.0,176981.0,172619.0,153151.0,167767.0,165770.0,165479.0,153023.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295","1,167","4,103,469",24591,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116210.0,53137.0,43994.0,98577.0,131485.0,141190.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",120,"70,291",22192,2.0,26108.0,40179.0,40050.0,46360.0,56476.0,57491.0,61438.0,70176.0,65088.0,63774.0,57235.0,53098.0,51446.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",126,"797,434",24606,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",13,"33,275",22012,2.0,0.0,5400.0,8520.0,9442.0,8045.0,8155.0,7285.0,8500.0,7200.0,23700.0,19823.0,19950.0,15451.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",176,"326,780",20084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117612.0,138767.0,160449.0,114675.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",247,"905,116",22384,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",285,"1,339,532",22412,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155658.0,1103507.0,1113539.0,1200495.0,1215080.0,1212679.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",285,"1,344,436",2007,1.0,1014094.0,1101270.0,1104026.0,1190315.0,1295085.0,1204846.0,1139960.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",305,"324,194",22418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980400.0,930400.0,0.0,737769.0,716160.0,798218.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",310,"805,001",24588,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165070.0,157908.0,95206.0,171159.0,135417.0,131472.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",321,"8,550,405",22016,2.0,6998010.0,6987329.0,9430348.0,10366188.0,12160564.0,14097151.0,11340884.0,10304889.0,11554081.0,12122316.0,13410692.0,12854659.0,11718772.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",438,"126,250",22424,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486102.0,311380.0,309382.0,305643.0,302935.0,287370.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",450,"949,113",44304,4.0,589521.0,590055.0,610617.0,652116.0,818869.0,853136.0,878940.0,890680.0,902900.0,938100.0,1026444.0,1254545.0,1453990.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295","5,325","10,594,013",44320,4.0,2996488.0,2984485.0,2808554.0,3439453.0,3844047.0,3983741.0,4189417.0,4874532.0,4759383.0,4643015.0,4971570.0,5068489.0,5602027.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",912,"1,501,587",22144,2.0,542415.0,670476.0,825564.0,987939.0,1087794.0,1149176.0,1248066.0,1395242.0,1792098.0,2034740.0,2144709.0,2315321.0,2340153.0
"New York-Newark, NY-NJ-CT",DemandResponse,"3,450","18,351,295",93,"204,240",22142,2.0,14550.0,17780.0,20724.0,20600.0,22882.0,26384.0,33657.0,37451.0,87560.0,86440.0,88156.0,100832.0,134996.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295",176,"326,780",2084,1.0,0.0,0.0,0.0,267191.0,131833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295",226,"3,116,788",22196,2.0,6625125.0,8607689.0,8897022.0,9120454.0,8177891.0,8397901.0,8428475.0,9306744.0,7832665.0,7408550.0,7689196.0,7514947.0,8111983.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295",372,"8,537,673",24246,3.0,0.0,0.0,0.0,0.0,254462.0,229412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295","5,325","10,594,013",22160,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2517332.0,2390685.0,2399152.0,2417079.0,2393478.0,2314968.0,2299664.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295",527,"6,503,894",22156,2.0,112126.0,178032.0,210952.0,237153.0,205895.0,176815.0,197046.0,223029.0,236523.0,195530.0,206884.0,254450.0,247984.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295",70,"2,131,266",22378,2.0,0.0,0.0,7627354.0,8415652.0,7691830.0,8658519.0,8385569.0,9528602.0,8645200.0,9632823.0,11376158.0,9430196.0,10305236.0
"New York-Newark, NY-NJ-CT",Other,"3,450","18,351,295",776,"3,658,455",22380,2.0,0.0,0.0,33082195.0,34661589.0,29006202.0,31431525.0,34924313.0,38635716.0,38099146.0,37785895.0,40819683.0,37859906.0,37740298.0
"New York-Newark, NY-NJ-CT",Rail,"3,450","18,351,295","2,967","11,391,756",22200,2.0,442300319.0,457384145.0,479382431.0,506867097.0,509332964.0,523235055.0,571741785.0,581408370.0,632186606.0,660551144.0,700684859.0,719213774.0,732987655.0
"New York-Newark, NY-NJ-CT",Rail,"3,450","18,351,295",226,"3,116,788",22196,2.0,84767277.0,87483871.0,92554583.0,105515393.0,100908000.0,104673000.0,114685008.0,126028379.0,141335701.0,158077000.0,173976000.0,178799000.0,191167260.0
"New York-Newark, NY-NJ-CT",Rail,"3,450","18,351,295",321,"8,550,405",22016,2.0,1856977863.0,1946773569.0,2030025155.0,2176131206.0,2245620228.0,2398466039.0,2698747475.0,2742048577.0,3030746003.0,3171793085.0,3313600123.0,3351083122.0,3500448144.0
"New York-Newark, NY-NJ-CT",Rail,"3,450","18,351,295","5,325","10,594,013",68560,7.0,309411416.0,365486972.0,390926449.0,445454715.0,438817986.0,448520746.0,515992538.0,526346323.0,510932529.0,540210258.0,560488524.0,603340745.0,599231980.0
"New York-Newark, NY-NJ-CT",Rail,"3,450","18,351,295",527,"6,503,894",22156,2.0,437673640.0,454374361.0,476560767.0,502628053.0,501937095.0,526690796.0,567533000.0,587493227.0,618811587.0,649849733.0,677556009.0,694640173.0,737369005.0
"New York-Newark, NY-NJ-CT",Rail,"3,450","18,351,295",59,"476,015",22198,2.0,4592359.0,5053498.0,5409739.0,5806910.0,5798263.0,6522074.0,7230277.0,7018648.0,7263031.0,7612343.0,8176222.0,8356949.0,8766939.0
"Newark, OH",Bus,42,"76,068",683,"166,492",5163,369.0,9777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Newark, OH",DemandResponse,42,"76,068",32,"57,883",5138,369.0,343831.0,364118.0,416384.0,380028.0,173022.0,108632.0,90412.0,104422.0,0.0,0.0,0.0,0.0,0.0
"Newark, OH",DemandResponse,42,"76,068",683,"166,492",55326,738.0,654783.0,612493.0,664579.0,841817.0,898258.0,1025960.0,1679025.0,1630119.0,1818580.0,1709862.0,1407296.0,1065662.0,760865.0
"Norman, OK",Bus,45,"103,898",178,"96,782",66192,592.0,176139.0,71482.0,75244.0,85997.0,72260.0,74347.0,93813.0,61247.0,67225.0,139332.0,1415431.0,1805389.0,1882019.0
"Norman, OK",DemandResponse,45,"103,898",178,"96,782",66192,592.0,27789.0,43811.0,46117.0,53120.0,44289.0,53954.0,67933.0,84579.0,92835.0,47653.0,63124.0,57172.0,64929.0
"North Port-Port Charlotte, FL",DemandResponse,119,"169,541",231,"173,115",132774,1194.0,115467.0,122999.0,131936.0,181286.0,178001.0,172093.0,165643.0,234719.0,248456.0,225615.0,230769.0,219622.0,183213.0
"Norwich-New London, CT-RI",Bus,152,"209,190",305,"158,629",11080,348.0,731005.0,823489.0,1097194.0,1201255.0,1193042.0,1000035.0,1182303.0,1254186.0,1227066.0,1250664.0,1214275.0,1221942.0,1166879.0
"Norwich-New London, CT-RI",DemandResponse,152,"209,190",305,"158,629",11080,348.0,13133.0,9458.0,10223.0,11476.0,11637.0,10813.0,9342.0,12708.0,11367.0,12928.0,15197.0,15211.0,20300.0
"Ocala, FL",Bus,112,"156,909",55,"64,655",44240,422.0,175707.0,187403.0,190293.0,0.0,0.0,0.0,0.0,330795.0,331242.0,355334.0,336668.0,330335.0,303338.0
"Ocala, FL",DemandResponse,112,"156,909",55,"64,655",44240,422.0,9327.0,11846.0,14280.0,0.0,0.0,0.0,0.0,24662.0,34510.0,35660.0,34286.0,32832.0,27838.0
"Odessa, TX",Bus,59,"126,405",37,"99,940",192485,1260.0,180467.0,228727.0,236427.0,252455.0,246958.0,261957.0,270972.0,301259.0,265083.0,280052.0,199849.0,288083.0,259737.0
"Odessa, TX",DemandResponse,59,"126,405",37,"99,940",66194,504.0,12540.0,24073.0,22987.0,49500.0,60201.0,60121.0,65055.0,66399.0,94077.0,56799.0,60822.0,41163.0,43865.0
"Oklahoma City, OK",Bus,411,"861,505",244,"650,221",132068,204.0,1499396.0,2206569.0,2414383.0,1740409.0,1900531.0,1860910.0,2345798.0,2422741.0,2413183.0,2416234.0,2608027.0,2569554.0,2470244.0
"Oklahoma City, OK",DemandResponse,411,"861,505",244,"650,221",198102,306.0,219367.0,240567.0,241010.0,201378.0,217966.0,223388.0,239818.0,254763.0,199391.0,221819.0,218891.0,209825.0,260856.0
"Oklahoma City, OK",Other,411,"861,505",244,"650,221",66034,102.0,0.0,0.0,0.0,0.0,0.0,0.0,87300.0,38676.0,36178.0,30376.0,22963.0,30188.0,33975.0
"Olympia-Lacey, WA",Bus,106,"176,617",101,"178,328",57,585.0,1390997.0,1482310.0,1628735.0,1850861.0,2306799.0,2414920.0,2381146.0,2541648.0,2863158.0,2965622.0,2802364.0,2877197.0,2567215.0
"Olympia-Lacey, WA",DemandResponse,106,"176,617",101,"178,328",38,390.0,679127.0,874279.0,1065417.0,1253072.0,1634612.0,1527836.0,1661647.0,1839336.0,2056059.0,2069502.0,2030825.0,1829821.0,1708906.0
"Omaha, NE-IA",Bus,271,"725,008",178,"561,920",77004,116.0,3876813.0,3962668.0,3933597.0,4524809.0,3983971.0,3989687.0,4020004.0,4636442.0,4396349.0,4336495.0,4325694.0,4035814.0,4146313.0
"Omaha, NE-IA",DemandResponse,271,"725,008",178,"561,920",84006,174.0,123870.0,144860.0,148422.0,164863.0,158222.0,191662.0,181978.0,284904.0,268848.0,275735.0,277222.0,264023.0,274034.0
"Orlando, FL",Bus,598,"1,510,516","2,540","2,134,411",172245,224.0,16493552.0,18114107.0,18171572.0,20652395.0,20147358.0,20942118.0,24539515.0,26945766.0,27821832.0,27304504.0,26524019.0,24701637.0,23169676.0
"Orlando, FL",DemandResponse,598,"1,510,516","2,540","2,134,411",88140,128.0,962693.0,1084745.0,1310531.0,1422618.0,1652969.0,1803070.0,1925519.0,2082091.0,2132198.0,2228364.0,2009429.0,3436976.0,3590685.0
"Orlando, FL",Rail,598,"1,510,516",110,"255,483",40232,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371360.0,2116764.0,1973864.0,1983617.0
"Oshkosh, WI",Bus,31,"74,495",25,"66,083",110036,1504.0,302801.0,360982.0,383949.0,410797.0,476075.0,578069.0,683861.0,537274.0,489277.0,484387.0,460926.0,462812.0,476005.0
"Oshkosh, WI",DemandResponse,31,"74,495",25,"66,083",60027,1128.0,186147.0,169543.0,183744.0,218419.0,296450.0,329528.0,424419.0,489670.0,442481.0,465886.0,486637.0,433149.0,405159.0
"Owensboro, KY",DemandResponse,34,"70,543","2,693","216,306",41105,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195041.0,142054.0
"Oxnard, CA",Bus,84,"367,260",28,"199,943",198656,412.0,475183.0,562943.0,605926.0,673465.0,905691.0,1024695.0,1222619.0,1336508.0,1217361.0,1212058.0,1206025.0,1315829.0,1217674.0
"Oxnard, CA",Bus,84,"367,260",84,"367,260",99070,206.0,2275562.0,2499831.0,2641230.0,2681149.0,2709665.0,2575992.0,2581811.0,2689740.0,2708046.0,2996373.0,3211258.0,3068465.0,2936328.0
"Oxnard, CA",DemandResponse,84,"367,260",28,"199,943",99328,206.0,145516.0,156312.0,165617.0,159342.0,151639.0,156352.0,161412.0,173532.0,185068.0,171018.0,118222.0,47429.0,44094.0
"Oxnard, CA",DemandResponse,84,"367,260",84,"367,260",99070,206.0,184070.0,157100.0,156854.0,162457.0,161476.0,161839.0,164858.0,168823.0,170054.0,202324.0,207375.0,255046.0,268530.0
"Palm Bay-Melbourne, FL",Bus,232,"452,791",262,"568,701",44126,168.0,324972.0,260810.0,456012.0,535329.0,582902.0,608155.0,773583.0,895328.0,969883.0,1226770.0,1236012.0,788177.0,834452.0
"Palm Bay-Melbourne, FL",DemandResponse,232,"452,791",262,"568,701",132378,504.0,1492020.0,1441746.0,1625354.0,1319387.0,1237363.0,1279187.0,1263949.0,815484.0,820993.0,833835.0,1137853.0,1292935.0,1546417.0
"Palm Coast-Daytona Beach-Port Orange, FL",Bus,179,"349,064","1,207","494,593",48096,327.0,1707715.0,1822918.0,2291036.0,2195259.0,2099858.0,2323478.0,2373263.0,2308825.0,2585454.0,2728107.0,2888608.0,2721539.0,2489250.0
"Palm Coast-Daytona Beach-Port Orange, FL",DemandResponse,179,"349,064","1,207","494,593",216288,981.0,2844747.0,2348483.0,2856941.0,1716023.0,963458.0,837078.0,970510.0,718940.0,806905.0,820739.0,718935.0,915861.0,946402.0
"Palm Coast-Daytona Beach-Port Orange, FL",DemandResponse,179,"349,064",571,"105,157",41068,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194765.0,183879.0,177039.0
